fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,178,3,1052728,175,1.5,275,1,90,2573,121425,0.2,271616
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.4,317,3,1023543,73,2,111,2,91,1391,18379,0.4,7741
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.2,7547,2,1870232,14,1,15,1,98,205,2220,0.2,7018
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.4,1581,1,1537914,89,2.6,104,0,94,1016,100828,0.2,261950
0.6,231,1,1731570,57,1,81,0,92,3389,57028,0.6,6093
0.4,148,77,1102810,90,1.3,146,98,90,2220,52092,1.8,111903
0.2,161,1,1058893,96,2,119,0,96,854,32284,0.2,3876
0.4,178,3,1518803,111,3,147,1,93,2669,208804,0.4,416802
0.2,6137,0,1856768,32,1,11,0,98,159,11790,0.2,426
0.2,130,0,1757261,81,2,127,0,81,2363,107566,0.2,638295
0.2,579,1,1710640,23,3,15,1,97,194,16000,0.2,585
0.4,136,3,1051462,112,2,179,1,90,2215,88980,0.4,72784
0.2,7306,0,1863872,20,1,17,0,98,173,4817,0.2,456
1,739,5,1034208,133,3.3,156,0,89,2105,62173,3.2,214979
1.8,139,20,1024303,316,1,268,4,73,2472,766797,2,532635
1.2,615,9,1073621,100,1,106,3,87,1626,111663,1.2,261018
1.6,176,29,1109021,212,2.6,226,19,78,4862,76539,2.4,313298
0.2,148,5,1724532,91,1.2,116,5,93,2307,70594,0.2,67285
0.2,8358,1,1864774,92,1.2,59,1,94,1630,383465,0.2,22811
0.2,693,15,1722062,39,2,60,21,96,390,10564,0.2,4844
0.2,8312,1,1835272,26,1.2,44,1,97,246,9714,0.2,23591
0.2,8351,2,1865738,16,1.4,43,1,97,284,11296,0.2,261161
0.6,2173,1,983060,106,5.6,365,0,90,2435,75753,3.18,543956
0.6,167,1,1021150,114,6,162,0,89,4022,15841,0.8,21270
0.2,6934,0,1845040,21,1,31,0,98,200,5539,0.2,21262
0.2,130,1,1745911,48,1.2,71,0,97,795,25139,0.2,108337
0.4,150,15,1018368,121,3,132,2,91,2374,41061,0.8,30493
0.6,3025,3,1013448,96,2.8,96,2,97,910,17686,2,8324
0.2,7385,1,1874944,24,1,12,1,99,194,11991,0.2,10678
0.6,1051,4,1600333,139,4.2,501,3,92,1509,255308,1,312242
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,140,26,1057504,108,1,205,37,94,1000,42305,0.2,9145
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
1.6,577,6,970690,116,1,160,1,92,1043,20715,1.6,25641
0.4,286,10,1096404,137,2.8,222,3,89,2239,44047,0.6,110938
0.2,6935,1,1855302,22,1,14,0,97,225,67049,0.2,5448
0.6,359,0,1029237,97,1,138,0,92,1345,31895,1.2,121947
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,158,2,1069447,120,1,154,0,92,3504,56584,0.2,6741
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
1.2,2054,8,1551126,383,2.8,391,3,84,4100,75883,1.6,259796
0.4,1581,1,1537914,89,2.6,104,0,94,1016,100828,0.2,261950
0.2,613,1,1746560,43,2,42,0,92,268,5721,0.2,18237
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,7197,1,1847022,39,1.2,46,1,97,283,9102,0.2,22876
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.2,8358,2,1868393,18,1.4,12,1,98,166,16392,0.2,9368
0.6,217,5,1099789,98,1.7,166,4,93,1506,16612,1.6,94896
0.2,178,2,1085574,77,2.5,104,1,96,1420,23573,0.2,8669
0.4,139,1,1720707,375,3,507,0,88,1763,59961,0.4,56452
1.4,367,2,1044480,248,2,459,0,85,3578,428921,3.2,452115
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.6,139,6,1024010,51,1,75,5,95,689,21332,0.4,110658
0.2,140,3,1521426,922,2.6,1025,2,87,6051,164297,0.2,274243
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,693,1,1731210,42,1,54,1,98,418,17874,0.2,1439
0.6,139,6,1024010,51,1,75,5,95,689,21332,0.4,110658
0.2,1402,1,1075176,74,4.2,91,1,93,1563,16897,0.2,18554
0.6,481,4,1065304,75,1,33,0,96,631,84581,0.8,36707
0.6,6170,1,1857019,60,1.2,159,0,97,397,20054,0.4,61210
0.6,151,2,1119608,89,1.8,105,1,91,1228,100427,0.6,113956
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
0.2,1286,0,1712987,45,4,103,0,95,1297,11105,0.2,346042
0.2,7202,2,1874062,14,1.2,32,1,98,206,13197,0.2,197577
0.4,183,3,1015502,67,3.5,94,2,93,2520,20524,1.2,9252
0.2,219,3,1003526,74,1,94,2,94,842,35144,0.2,14825
0.4,180,6,1022267,132,1,154,4,93,2006,33351,1,179464
0.2,140,26,1057504,108,1,205,37,94,1000,42305,0.2,9145
0.6,189,12,1300462,108,8,209,5,89,1861,16932,0.8,467179
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.6,189,12,1300462,108,8,209,5,89,1861,16932,0.8,467179
0.2,132,1,993843,183,1.5,286,0,87,2361,94948,0.2,154222
0.2,297,1,1015237,216,2.5,288,0,89,4489,44999,0.2,22982
0.2,158,0,1013305,69,1,82,0,95,2079,35550,0.2,32768
0.2,7263,1,1865264,35,1,23,1,98,205,8785,0.2,7434
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.2,7226,0,1847216,8,1,10,0,97,134,3830,0.2,1856
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
0.2,129,1,1703802,520,4.2,217,0,91,2486,56740,0.2,47594
0.2,7229,6,1864853,22,1,14,2,98,194,13113,0.2,7185
0.4,90,3,10,220,468,354,0,0,1617,569846,0.4,592827
0.4,410,1,1087997,65,2.4,89,0,93,1773,20733,0.4,15913
1.4,89,29,11,160,142,480,21,0,1296,683670,2.2,816892
1,239,5,1535606,168,2.4,226,1,90,2170,150726,1.8,120365
0.4,177,4,1085061,82,1.6,172,3,91,1900,21458,0.4,357236
0.6,568,3,1078104,198,3,284,0,89,5439,57465,3.2,184699
1,216,31,1125099,69,1,101,44,88,1768,48953,1,61547
0.2,613,3,1016112,58,1.5,73,2,94,712,64419,0.2,18641
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
0.2,134,1,1013482,49,2,96,0,95,1130,15422,0.2,106879
0.6,6170,1,1857019,60,1.2,159,0,97,397,20054,0.4,61210
1,220,6,997363,184,3,308,1,85,3869,41172,1.2,89698
1.4,162,2,1102811,110,1.2,133,1,91,1536,22390,3.8,24308
0.2,7202,2,1874064,30,1,15,1,97,189,15489,0.2,8656
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
1.8,1518,7,1389834,221,3.4,363,3,81,7036,92387,2.4,228636
0.2,687,0,1769155,98,1.8,180,0,89,2351,50448,0.2,51956
0.4,685,10,1012931,85,2,144,9,93,1289,28895,0.4,58855
0.2,147,3,1057486,110,1.5,162,2,95,831,37243,0.2,13405
1.8,178,40,1036090,241,1.2,465,10,84,3755,546019,2.4,588852
0.2,140,2,1065463,92,1,179,0,93,2159,22108,0.2,6047
0.2,297,37,1738584,52,1.2,52,42,89,1295,20187,0.2,16813
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
