fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,7248,0,1863704,16,1,12,0,98,160,8670,0.2,2085
0.4,6855,0,1857699,24,1,11,0,97,237,58724,0.4,3108
0.2,7730,1,1882360,9,1,8,1,98,161,6201,0.2,6994
0.6,617,5,1085829,111,2,100,0,92,2277,49643,3.6,51150
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,2972,0,1707112,22,2,23,0,98,233,9460,0.2,663
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,1082,0,1753923,50,4,187,0,95,906,144179,0.2,194669
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,135,0,1746265,52,1,51,0,98,435,27422,0.2,10361
0.2,132,1,1066410,88,2,82,0,97,993,23992,0.2,4533
0.6,1092,32,1378821,231,3,283,48,87,6054,248288,2,24049
0.6,91,11,9,134,394,149,5,0,3900,30298,0.6,197230
1.4,908,10,1132680,91,1.6,107,8,89,1439,21669,3.2,36486
0.2,1581,36,1537800,93,2.4,82,52,95,881,107755,0.2,115750
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.4,95,2,5,90,395,122,0,0,2085,35006,0.6,56988
1.4,143,31,1524043,143,5,295,12,86,4007,21742,3.2,548063
0.2,7548,19,1870232,18,1.2,15,25,97,197,4595,0.2,7457
1.4,265,5,1093546,330,1.5,425,2,84,3209,34171,2,382241
0.2,8312,1,1839178,59,1,35,1,95,1243,61181,0.2,6509
0.6,189,12,1300462,108,8,209,5,89,1861,16932,0.8,467179
0.2,7309,1,1869372,30,1.2,17,1,97,214,29992,0.2,7359
0.2,1613,39,1081952,106,1.5,135,53,94,1241,17154,0.2,5594
0.2,136,1,1539870,128,2.6,113,0,93,1930,244514,0.2,134171
0.2,7247,2,1847131,16,1.2,15,1,98,170,8714,0.2,11638
0.2,8312,1,1835272,26,1.2,44,1,97,246,9714,0.2,23591
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
1.4,91,20,9,246,745,460,14,0,2173,563710,2.2,626503
0.2,7292,1,1863744,14,1.2,14,1,98,191,4533,0.2,7018
0.4,137,6,1753517,62,1,72,5,97,367,13606,0.4,2927
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
0.2,7547,0,1870227,21,1.6,19,0,98,234,9040,0.2,704
0.2,8358,1,1864774,92,1.2,59,1,94,1630,383465,0.2,22811
0.2,7198,0,1867335,17,1,19,0,98,199,10272,0.2,32998
0.2,140,2,1065463,92,1,179,0,93,2159,22108,0.2,6047
0.6,178,1,973330,88,2,89,0,95,813,22412,0.6,5816
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
0.4,129,81,991770,81,1.7,134,80,92,1086,50764,0.4,209409
0.4,150,1,1053547,121,4,98,0,92,1773,29183,0.4,48938
0.4,134,28,1735840,214,3.2,238,41,91,821,158958,0.4,409144
0.2,1336,0,1705102,55,2.2,59,0,96,456,7266,0.2,2675
0.4,159,1,1023106,59,1,146,1,92,1075,64385,0.4,441386
0.4,137,7,1022242,49,1,50,6,93,1610,25364,0.8,15069
0.2,7248,0,1863704,16,1,12,0,98,160,8670,0.2,2085
0.2,129,23,1089048,71,2,76,34,95,839,54700,0.2,22834
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.6,1090,6,1531406,135,2.8,184,0,90,2805,65116,0.6,33796
0.2,835,5,1750304,81,2,80,1,90,2312,14521,0.2,5089
0.2,1336,0,1705102,55,2.2,59,0,96,456,7266,0.2,2675
0.2,7248,1,1875328,17,1,13,1,98,170,11635,0.2,31363
0.2,7306,0,1863872,20,1,17,0,98,173,4817,0.2,456
0.4,95,2,5,86,232,139,0,0,1141,19909,0.6,14230
0.2,158,2,1069447,120,1,154,0,92,3504,56584,0.2,6741
0.2,7291,1,1865672,32,1.2,22,1,98,229,19298,0.2,10948
1.2,150,7,1000069,255,1.4,303,1,80,4504,165346,1.8,164442
1.2,91,8,9,132,177,260,3,0,864,1801623,5.2,1965524
0.2,5274,18,1858256,33,1,14,23,98,192,14377,0.2,427
1.2,2347,1,1699754,151,2.6,196,0,90,2655,31288,0.6,198790
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.4,177,4,1085061,82,1.6,172,3,91,1900,21458,0.4,357236
0.4,681,10,1016560,85,1,79,9,94,734,18019,0.4,15256
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.4,1310,65,1086976,133,1,220,83,82,2194,80797,0.4,246472
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
1.2,1435,33,1307883,213,6.8,287,15,79,4954,82599,1.2,302830
0.4,130,1,1131931,101,3,205,0,88,2165,44139,1.2,43107
0.2,158,0,1013305,69,1,82,0,95,2079,35550,0.2,32768
1.8,1697,2,1767690,163,2,259,0,82,1850,43126,0.6,89563
0.4,1727,1,1074430,53,2,129,1,92,1537,42282,1.8,70679
0.6,238,16,998360,318,1,407,1,82,3837,299801,0.6,284022
0.2,7226,0,1847216,8,1,10,0,97,134,3830,0.2,1856
0.2,7293,1,1875112,30,1,12,1,98,179,15541,0.2,7241
1.2,205,8,1011407,240,2.4,416,2,77,4784,110453,1.6,442876
1.4,162,2,1102811,110,1.2,133,1,91,1536,22390,3.8,24308
0.4,139,1,1720707,375,3,507,0,88,1763,59961,0.4,56452
1.8,156,9,973889,75,2,109,1,92,1224,23476,3.39,58668
0.4,177,4,1085061,82,1.6,172,3,91,1900,21458,0.4,357236
0.2,119,23,1016200,120,1,91,33,92,4590,53278,0.2,79232
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,178,2,1085574,77,2.5,104,1,96,1420,23573,0.2,8669
0.2,148,5,1724532,91,1.2,116,5,93,2307,70594,0.2,67285
1.4,6258,7,1710963,55,2,71,1,94,773,5884,3.6,11998
0.6,568,3,1078104,198,3,284,0,89,5439,57465,3.2,184699
0.4,7917,2,1880896,15,1,13,1,98,200,8207,1.2,7798
1.8,1387,7,1613800,219,4.8,152,5,88,1982,349582,7.2,281627
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
1,274,14,1319438,93,4.4,170,9,89,2005,11977,3.6,360383
0.2,1334,1,1724854,153,3.4,109,0,95,2180,17867,0.2,8008
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.4,167,22,1044270,418,2.8,430,1,89,2421,29489,0.4,49677
0.2,8312,1,1839178,59,1,35,1,95,1243,61181,0.2,6509
0.6,10916,1,1876062,15,1.2,14,0,98,256,10334,0.6,1230
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
1.2,153,5,1066347,33,1,40,0,92,1492,19663,1.2,32114
0.4,90,3,10,220,468,354,0,0,1617,569846,0.4,592827
0.6,205,4,996974,264,1,312,0,84,4521,336855,2.2,42268
0.2,5270,0,1856587,24,1,15,0,98,169,5621,0.2,429
1.8,248,2,1715482,36,3.4,73,1,94,616,6604,2,176699
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.2,297,1,1015237,216,2.5,288,0,89,4489,44999,0.2,22982
0.2,7733,0,1881032,25,1,11,0,97,184,10058,0.2,2065
1,165,6,1128728,85,3.5,66,4,90,1932,79964,0.8,67203
0.4,1436,13,970912,110,1.6,139,11,90,2080,25726,0.4,16990
0.2,119,23,1016200,120,1,91,33,92,4590,53278,0.2,79232
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,1581,36,1537800,93,2.4,82,52,95,881,107755,0.2,115750
0.4,1672,48,1699862,406,3.2,331,71,88,2884,60545,0.4,23080
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.2,613,20,1742194,102,3.6,358,29,92,2296,234741,0.2,239803
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.2,128,1,1020136,89,1.5,115,1,93,2044,20569,0.2,6558
0.2,266,1,1715549,195,2.8,211,0,90,2596,67609,0.2,299110
0.6,1109,3,1060136,77,2,86,1,87,1013,30659,2.2,235054
1,240,4,1053811,98,1,118,0,89,2410,174195,3.4,115205
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
1.6,1580,6,1026153,45,1.4,87,0,93,1035,22135,1.8,304001
0.2,722,0,1769267,104,2.6,150,0,86,2061,87253,0.2,48089
0.2,7381,1,1865600,13,1,13,1,98,208,3393,0.2,8649
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.2,7293,1,1875112,33,1,12,1,98,192,12015,0.2,8571
1,464,4,1014270,63,1,94,0,93,898,35165,1.2,51077
0.6,1172,3,974162,52,2.5,64,1,96,856,23700,0.6,11415
0.4,791,1,1050303,113,1,128,0,91,2450,26628,0.4,23110
0.2,8351,2,1865738,16,1.4,43,1,97,284,11296,0.2,261161
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
0.4,212,5,1323400,132,3.8,165,3,92,2562,115023,0.4,372680
0.2,8312,1,1839178,59,1,35,1,95,1243,61181,0.2,6509
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
1.4,1027,11,1122035,140,4.2,215,3,83,2515,20783,2.8,328668
1.4,200,6,1105945,344,1,401,4,83,3353,35797,2.81,162814
1,144,7,1053805,118,5,193,1,87,1976,33400,4.2,281713
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.6,231,1,1696379,308,2.6,344,0,89,2054,57033,3.6,10011
0.2,7360,0,1861421,22,1,21,0,98,186,4390,0.2,481
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
0.2,7546,2,1878304,16,1,9,1,98,209,12841,0.2,7026
0.2,527,2,976144,99,1.3,138,1,95,1252,21604,0.2,4361
0.6,568,47,1533883,79,2.4,114,67,92,1998,36888,0.8,245939
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.2,129,23,1089048,71,2,76,34,95,839,54700,0.2,22834
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.2,6938,0,1879152,32,1,18,0,99,470,7117,0.2,5392
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
1.8,1534,8,1639528,245,2.6,254,2,89,2835,153151,1.4,176000
0.4,133,1,1716253,39,3.6,75,0,95,587,13848,0.6,21868
0.2,1334,1,1724854,153,3.4,109,0,95,2180,17867,0.2,8008
0.2,7248,0,1863704,16,1,12,0,98,160,8670,0.2,2085
1,2393,2,1092941,144,3,176,0,89,1894,79861,1.4,68498
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
1.2,153,5,1066347,33,1,40,0,92,1492,19663,1.2,32114
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.4,1527,2,1023142,325,1.3,296,0,88,2065,26175,0.6,109498
1.2,2743,6,1531896,125,4.2,125,1,92,2282,63513,1.4,48385
0.6,170,1,1100499,154,1.8,238,0,88,2046,38223,0.6,25203
1.2,91,8,9,132,177,260,3,0,864,1801623,5.2,1965524
0.4,178,3,1518803,111,3,147,1,93,2669,208804,0.4,416802
0.4,183,8,1005125,196,6,435,1,83,5398,51884,0.4,206075
1.4,6410,2,1848032,73,2,91,0,91,788,142275,1.6,171714
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
0.2,266,13,1744447,46,1,40,18,95,262,35952,0.2,962
0.2,95,39,5,40,372,41,56,0,1053,14290,0.2,4447
1.6,233,16,1014451,79,3,77,14,88,2942,33909,3.19,39721
0.4,1589,3,1540909,333,2.4,393,0,91,2127,134245,0.4,190197
1,154,3,1005722,148,2.2,223,0,81,3612,31671,0.8,170093
1.8,131,20,1054350,167,1.2,291,0,86,3711,32595,1.8,428180
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.2,281,2,999800,176,1,181,1,90,3898,211636,0.2,12690
0.2,8353,0,1864864,72,1,69,0,92,2287,12462,0.2,4922
0.2,6935,1,1855302,22,1,14,0,97,225,67049,0.2,5448
0.6,90,48,10,69,616,101,65,0,1199,24924,0.6,86306
0.2,148,5,1724532,91,1.2,116,5,93,2307,70594,0.2,67285
0.2,95,7,5,73,155,103,6,0,1844,26099,0.2,29186
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
0.2,7739,1,1880280,9,1,8,1,99,161,4352,0.2,6994
0.4,95,2,5,86,232,139,0,0,1141,19909,0.6,14230
0.6,159,2,1032980,80,1,95,2,90,891,123445,2.2,260246
0.2,140,3,1521426,922,2.6,1025,2,87,6051,164297,0.2,274243
0.4,159,3,1619979,182,3.4,172,0,87,4364,177014,0.4,116745
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.6,1172,3,974162,52,2.5,64,1,96,856,23700,0.6,11415
1.8,1387,7,1613800,219,4.8,152,5,88,1982,349582,7.2,281627
1.6,158,2,1784021,38,2,36,0,85,401,32813,1.6,93100
0.4,133,1,1716253,39,3.6,75,0,95,587,13848,0.6,21868
0.4,3771,2,1771147,62,2.6,97,1,87,1116,57307,0.6,298029
0.2,7733,0,1881032,25,1,11,0,97,184,10058,0.2,2065
0.2,128,1,1020136,89,1.5,115,1,93,2044,20569,0.2,6558
0.2,134,1,1073443,195,1.5,319,0,88,5414,69238,0.2,95095
1.2,1298,2,1046453,155,3.6,192,0,81,3271,81363,3,269971
0.2,136,3,1710504,162,2.2,74,2,92,2091,206184,0.2,37888
0.2,7306,0,1863872,20,1,17,0,98,173,4817,0.2,456
0.2,133,2,1014048,50,1,54,1,96,818,13939,0.2,1114
0.4,180,2,1129489,86,1,125,1,93,1806,53360,0.6,55432
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.4,1435,3,1542104,68,2.4,76,0,97,1372,119814,1.8,150618
0.6,1090,6,1531406,135,2.8,184,0,90,2805,65116,0.6,33796
0.6,167,1,1021150,114,6,162,0,89,4022,15841,0.8,21270
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,7306,0,1873272,19,1,9,0,98,150,12320,0.2,2074
0.2,613,3,1016112,58,1.5,73,2,94,712,64419,0.2,18641
0.4,176,0,1009816,66,1,100,0,91,1774,26956,1.8,109071
0.2,119,27,1066176,173,1,270,0,89,1504,82065,0.2,134459
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,693,15,1722062,39,2,60,21,96,390,10564,0.2,4844
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
0.4,158,3,1085613,124,2,148,2,93,1499,34108,0.4,11264
0.2,2972,0,1707112,22,2,23,0,98,233,9460,0.2,663
0.6,151,2,1100256,129,1,161,1,91,1614,25774,0.8,14766
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
0.2,7728,0,1871744,65,1.2,136,0,95,1469,32465,0.2,4169
1.4,365,3,1052814,139,4.4,136,0,85,1396,63692,2.2,181842
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.4,138,4,1523264,51,2.2,64,2,96,1036,32561,0.6,101463
0.6,190,18,1065816,185,2,265,14,88,2213,112728,0.6,135093
0.4,158,53,992099,168,2,636,64,86,3918,79835,0.4,118785
0.4,130,1,1030576,214,2,433,1,83,3956,96722,0.4,218586
0.2,7291,1,1865672,32,1.2,22,1,98,229,19298,0.2,10948
0.2,1191,13,1458336,86,2,176,13,95,2065,46073,0.2,11158
0.6,167,1,1021150,114,6,162,0,89,4022,15841,0.8,21270
0.4,1729,37,1009814,40,1.5,81,55,94,956,22289,0.8,296870
1,2479,49,1038937,116,3.2,212,74,89,2478,51666,3.19,452496
0.2,95,3,5,116,165,122,2,0,1894,29548,0.2,5776
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.2,7202,2,1874064,30,1,15,1,97,189,15489,0.2,8656
1.6,577,6,970690,116,1,160,1,92,1043,20715,1.6,25641
1.4,2650,14,1564030,125,5.6,169,6,87,2878,208284,2,218353
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.2,7385,1,1874944,24,1,12,1,99,194,11991,0.2,10678
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.4,791,1,1050303,113,1,128,0,91,2450,26628,0.4,23110
0.6,302,51,989306,118,1.5,161,71,92,1824,94050,0.6,78411
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.2,7546,2,1878304,16,1,9,1,98,209,12841,0.2,7026
0.2,7547,2,1870232,14,1,15,1,98,205,2220,0.2,7018
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.2,140,0,1708843,156,2.2,119,0,93,2797,102698,0.2,10956
0.2,148,5,1724532,91,1.2,116,5,93,2307,70594,0.2,67285
0.6,302,8,1006745,143,3,661,8,85,5656,68405,0.8,1450782
0.2,8353,0,1864864,72,1,69,0,92,2287,12462,0.2,4922
0.4,183,8,967026,81,1.5,117,5,92,1361,44283,1.8,32845
1,169,7,989717,80,1.5,86,4,89,961,145935,4.4,216565
0.2,8315,2,1863747,28,1,16,1,98,209,27776,0.2,23130
0.2,7360,0,1865208,16,1,15,0,99,159,2755,0.2,452
0.2,1088,14,1080695,97,1,168,13,95,1510,26958,0.2,25438
0.6,359,0,1029237,97,1,138,0,92,1345,31895,1.2,121947
0.2,613,1,1746560,43,2,42,0,92,268,5721,0.2,18237
0.4,88,7,12,202,391,235,4,0,2241,35747,0.4,127621
1.6,1580,6,1026153,45,1.4,87,0,93,1035,22135,1.8,304001
0.2,108,2,1123297,183,1,194,2,78,3370,355650,0.2,497987
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.2,119,23,1016200,120,1,91,33,92,4590,53278,0.2,79232
0.2,266,0,1709136,148,2.4,140,0,93,2879,34852,0.2,5634
1,1569,18,1531693,155,2.8,174,0,92,1228,88986,0.8,214763
1.8,136,29,1520570,159,4.8,202,20,91,3382,31939,0.8,166820
1.2,150,7,1000069,255,1.4,303,1,80,4504,165346,1.8,164442
0.2,6876,1,1852733,32,1,16,1,97,298,128171,0.2,8934
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,132,1,1066410,88,2,82,0,97,993,23992,0.2,4533
1.4,1570,53,1042291,205,2,90,78,87,1163,517416,7.6,8742
0.2,1297,13,1395208,96,2,125,8,95,3154,92992,0.2,49783
0.2,178,1,1066061,259,1.2,414,0,90,5520,46486,0.2,84595
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
1.4,647,6,1069704,56,2.5,108,0,87,1981,15708,2.4,48258
0.2,1086,10,1762445,69,1.6,191,4,89,1750,9137,0.2,95403
0.2,8312,1,1839178,59,1,35,1,95,1243,61181,0.2,6509
0.2,6879,26,1826264,17,1,15,39,97,219,10163,0.2,15074
1,165,6,1128728,85,3.5,66,4,90,1932,79964,0.8,67203
0.2,719,23,1741602,40,3.6,92,34,96,315,115758,0.2,111809
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
1.8,6792,4,1842634,73,2.6,182,1,92,852,14083,0.6,800804
1.2,134,16,1056598,108,1.7,124,1,88,2425,100614,1.2,154629
0.2,7202,2,1874064,30,1,15,1,97,189,15489,0.2,8656
0.2,7293,1,1875112,33,1,12,1,98,192,12015,0.2,8571
0.6,139,6,1024010,51,1,75,5,95,689,21332,0.4,110658
0.2,6938,0,1879152,32,1,18,0,99,470,7117,0.2,5392
0.4,138,0,1695530,278,2,325,0,91,1423,58622,0.4,9495
0.6,568,3,1078104,198,3,284,0,89,5439,57465,3.2,184699
1.2,2054,8,1551126,383,2.8,391,3,84,4100,75883,1.6,259796
0.4,134,28,1735840,214,3.2,238,41,91,821,158958,0.4,409144
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
1.4,175,6,1025157,52,1.3,84,4,92,1090,31665,2.2,181014
1.6,1641,5,1413941,219,3.2,288,3,83,4902,175956,2.2,331091
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.6,140,3,1057594,183,1.7,134,0,92,1192,22028,2.2,120758
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.6,189,12,1300462,108,8,209,5,89,1861,16932,0.8,467179
0.2,5270,0,1856600,17,1,11,0,98,163,5873,0.2,3703
1.4,316,44,1020319,127,2,179,48,87,2446,81635,2.4,90591
0.2,613,20,1742194,102,3.6,358,29,92,2296,234741,0.2,239803
0.2,140,3,1521426,922,2.6,1025,2,87,6051,164297,0.2,274243
0.2,147,1,1707931,156,2.6,144,0,93,3440,37398,0.2,92394
0.2,95,21,5,140,560,358,18,0,1395,524929,0.2,498541
0.6,6170,1,1857019,60,1.2,159,0,97,397,20054,0.4,61210
0.6,173,1,1441305,138,3.2,189,1,91,3898,10001,2,166414
0.2,693,15,1722062,39,2,60,21,96,390,10564,0.2,4844
0.6,568,2,1127934,142,1,120,2,91,2318,79415,0.6,21467
0.6,152,1,1014445,227,1,261,0,89,2313,24670,0.8,7620
0.6,1082,18,1743728,40,1,59,28,94,703,8707,0.6,1611
0.4,150,59,1017930,174,1.8,262,82,83,1680,421929,0.4,985090
0.6,1172,3,971102,108,2,113,0,96,1624,23072,0.8,9744
0.2,219,3,1003526,74,1,94,2,94,842,35144,0.2,14825
0.2,7260,13,1875328,12,1,7,18,98,140,9648,0.2,422
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.2,8312,0,1857227,12,1,12,0,97,157,11782,0.2,2251
1.4,647,6,1069704,56,2.5,108,0,87,1981,15708,2.4,48258
0.4,148,77,1102810,90,1.3,146,98,90,2220,52092,1.8,111903
0.6,189,31,1098888,74,1.7,90,46,93,1251,15469,2,3967
0.6,3025,3,1013448,96,2.8,96,2,97,910,17686,2,8324
0.2,134,1,1013482,49,2,96,0,95,1130,15422,0.2,106879
0.2,1281,24,1712952,17,3,19,37,95,295,8832,0.2,1028
0.2,7360,0,1865208,16,1,15,0,99,159,2755,0.2,452
0.4,88,50,12,201,147,357,65,0,2292,75166,1.8,181979
0.2,108,2,1123297,183,1,194,2,78,3370,355650,0.2,497987
0.6,151,2,1119608,89,1.8,105,1,91,1228,100427,0.6,113956
0.2,687,0,1700786,54,3,88,0,96,431,6067,0.2,193433
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
1.2,329,1,1382184,198,2.8,446,0,83,4732,224578,2.8,120247
0.4,410,1,1087997,65,2.4,89,0,93,1773,20733,0.4,15913
1.4,157,3,1099906,163,2,348,1,83,3167,37133,1.4,91118
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.2,7309,0,1873272,22,1.2,42,0,98,254,12261,0.2,255327
0.2,8353,0,1864864,72,1,69,0,92,2287,12462,0.2,4922
1.2,2743,6,1531896,125,4.2,125,1,92,2282,63513,1.4,48385
0.6,1051,4,1600333,139,4.2,501,3,92,1509,255308,1,312242
0.2,579,0,1732672,13,1,12,0,97,197,11485,0.2,815
0.6,205,20,1043048,196,1.2,453,18,88,3442,462125,2.2,459002
1.2,6750,2,1857629,45,1,72,1,93,852,101504,1.2,59243
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
0.2,147,5,1064287,109,2.2,146,1,92,3343,30929,0.2,6854
1.4,625,8,1329721,177,4.6,286,0,89,2435,160573,2.4,511926
0.2,7202,2,1874062,14,1.2,32,1,98,206,13197,0.2,197577
0.4,177,4,1085061,82,1.6,172,3,91,1900,21458,0.4,357236
0.4,377,2,1533190,63,2,70,1,95,1185,32553,1.8,23241
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
0.4,95,4,5,94,380,171,2,0,1350,51892,0.4,10284
1.2,1145,49,1524292,162,2.8,230,62,85,2358,164069,1.4,247357
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
1.8,1149,10,970851,110,1.2,237,5,90,1449,21164,1.4,27394
