fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.4,143,55,1069084,405,1,694,73,88,3374,63171,0.6,45287
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,1081,1,1708304,57,2.2,62,1,96,491,9102,0.2,35989
0.2,7546,2,1878304,16,1,9,1,98,209,12841,0.2,7026
0.2,108,2,1123297,183,1,194,2,78,3370,355650,0.2,497987
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
1,239,5,1535606,168,2.4,226,1,90,2170,150726,1.8,120365
0.2,7261,1,1868646,29,1,23,1,98,231,2909,0.2,19505
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
1,2160,1,1072765,64,1.5,60,0,94,781,16249,2,8478
1.4,2524,2,1730254,170,2.2,231,0,87,1174,115077,1.8,427110
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
1.2,1107,2,1403693,118,2.8,214,0,90,2941,9736,3,20216
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.2,7240,0,1863624,15,1,13,0,98,158,6400,0.2,448
0.6,302,10,1000642,236,1,197,2,90,2826,166871,0.6,57037
0.2,7227,0,1847184,39,1,46,0,98,266,5218,0.2,17961
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.2,140,1,1034957,62,1.5,114,0,93,1333,21894,0.2,141952
0.6,264,393,1333863,141,3.8,273,404,89,4310,245543,2,224160
0.2,8315,2,1863747,28,1,16,1,98,209,27776,0.2,23130
1.2,2347,1,1699754,151,2.6,196,0,90,2655,31288,0.6,198790
0.2,613,20,1742194,102,3.6,358,29,92,2296,234741,0.2,239803
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
0.2,7291,1,1865672,32,1.2,22,1,98,229,19298,0.2,10948
0.4,130,126,975880,228,1,258,30,89,1697,127353,0.4,92249
0.2,8351,2,1865738,16,1.4,43,1,97,284,11296,0.2,261161
0.4,133,1,1716253,39,3.6,75,0,95,587,13848,0.6,21868
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.2,7195,0,1847059,24,1,35,0,97,261,9750,0.2,28174
1,264,4,1054392,307,1,145,2,91,2426,42104,0.4,39889
0.2,7293,0,1875112,26,1.2,16,0,97,191,15140,0.2,5571
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.6,82,49,18,180,227,225,71,0,3273,53705,0.4,83246
0.2,8312,1,1835272,26,1.2,44,1,97,246,9714,0.2,23591
0.2,7291,1,1865672,32,1.2,22,1,98,229,19298,0.2,10948
0.2,266,13,1744447,46,1,40,18,95,262,35952,0.2,962
0.6,189,12,1300462,108,8,209,5,89,1861,16932,0.8,467179
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
1.2,150,7,1000069,255,1.4,303,1,80,4504,165346,1.8,164442
0.2,8315,2,1863747,28,1,16,1,98,209,27776,0.2,23130
0.2,93,6,7,93,404,97,5,0,1642,24558,0.2,119009
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.4,6854,0,1877461,61,1.4,65,0,96,1201,58703,0.4,109352
0.2,1482,10,967736,66,2.6,80,9,95,1075,17851,0.2,4730
0.2,147,3,1057486,110,1.5,162,2,95,831,37243,0.2,13405
0.6,149,5,1022018,65,1.8,94,1,93,921,15763,1,41990
1,464,4,1014270,63,1,94,0,93,898,35165,1.2,51077
0.2,1400,3,1754115,115,2.2,216,2,86,3163,54479,0.2,52430
0.6,90,37,9,99,336,172,43,0,1221,33811,0.8,295353
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.4,148,27,1011275,71,1,92,37,94,882,31518,0.4,38612
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.4,93,18,7,148,349,414,12,0,1061,636561,1.8,733653
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.6,121,1,1375446,192,2.6,223,1,91,1345,293578,0.6,198703
0.4,188,2,1064462,156,1.7,207,0,93,1975,71396,1.6,7621
0.6,238,1,997613,201,1,353,0,87,4611,207873,0.8,37316
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,7293,1,1875112,33,1,12,1,98,192,12015,0.2,8571
1.6,387,16,986647,244,3.2,360,12,80,3009,85282,5.81,405250
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
0.4,1581,1,1537914,89,2.6,104,0,94,1016,100828,0.2,261950
0.2,1314,0,1762008,30,2.2,50,0,98,225,297905,0.2,312021
0.2,8358,1,1864774,92,1.2,59,1,94,1630,383465,0.2,22811
0.6,151,2,1119608,89,1.8,105,1,91,1228,100427,0.6,113956
1,4792,112,1672382,173,2.2,230,60,89,2131,183891,2.4,207237
1.2,131,12,960402,199,1.4,479,6,87,1676,25152,2.6,469921
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,128,1,1020136,89,1.5,115,1,93,2044,20569,0.2,6558
1.4,157,3,1099906,163,2,348,1,83,3167,37133,1.4,91118
1,2160,1,1072765,64,1.5,60,0,94,781,16249,2,8478
0.2,7244,2,1861541,17,1,17,1,98,208,8911,0.2,7212
0.2,613,20,1742194,102,3.6,358,29,92,2296,234741,0.2,239803
0.6,170,1,1025342,73,1,92,1,90,1609,16050,2.2,111653
0.2,7309,1,1869372,30,1.2,17,1,97,214,29992,0.2,7359
1.4,315,71,985166,300,3.8,419,50,79,2990,61354,2.2,360025
0.2,7261,1,1875328,28,1,15,1,98,210,13536,0.2,26812
1.2,343,3,984790,273,1,244,1,78,4299,614311,1.4,178072
0.2,178,0,1013480,67,1,76,0,95,2015,49200,0.2,40551
0.2,7360,0,1865600,20,1,16,0,98,173,5965,0.2,445
0.4,6815,0,1876861,38,1.2,22,0,97,227,24638,0.2,84629
0.2,219,44,990363,130,1.4,148,43,92,985,34174,0.2,29097
0.4,1344,18,1746229,47,1,54,27,93,1040,10626,0.4,2553
0.2,130,1,1745911,48,1.2,71,0,97,795,25139,0.2,108337
0.2,579,0,1734802,50,1,114,0,96,1506,18382,0.2,4736
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
0.4,158,3,1085613,124,2,148,2,93,1499,34108,0.4,11264
0.4,89,7,11,77,212,112,4,0,1614,59856,0.4,103997
0.4,177,4,1085061,82,1.6,172,3,91,1900,21458,0.4,357236
0.4,177,2,1753610,201,3.4,166,0,77,842,522561,0.8,847117
1,133,4,1012739,126,2.2,172,2,84,3996,62502,1.6,28255
0.4,136,68,1044910,332,4.2,338,70,91,2012,30496,1,39811
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
1.2,1234,30,1322147,64,5.4,646,20,84,4417,115065,1.4,1594269
1.8,1190,8,1544694,86,2.2,91,0,91,1139,109592,4.6,140884
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
0.4,88,10,12,203,226,339,5,0,2074,28309,1,107949
0.2,297,1,1015237,216,2.5,288,0,89,4489,44999,0.2,22982
0.2,7739,1,1880280,9,1,8,1,99,161,4352,0.2,6994
0.4,88,7,11,169,1963,259,5,1,2322,636285,0.8,620416
0.4,1340,0,1376870,178,2.8,172,0,93,3119,357693,0.4,287429
0.4,1353,1,1716182,174,3.2,135,0,93,839,34095,0.4,94748
0.6,302,51,989306,118,1.5,161,71,92,1824,94050,0.6,78411
0.2,1195,6,971432,136,2.4,194,5,91,2383,33744,0.2,9974
0.2,1314,1,1713731,56,3,72,0,98,534,20954,0.2,1687
0.4,95,2,5,86,232,139,0,0,1141,19909,0.6,14230
0.2,1334,0,1761776,34,1.2,27,0,97,189,18709,0.2,772
0.2,579,1,1752811,18,1,54,0,97,461,8554,0.2,17735
0.2,161,1,1751042,84,1.2,91,0,94,2263,33249,0.2,100381
0.2,132,1,993843,183,1.5,286,0,87,2361,94948,0.2,154222
0.2,7260,13,1875328,12,1,7,18,98,140,9648,0.2,422
0.6,159,15,1085358,171,1.2,305,11,90,2198,57789,1.8,294877
0.2,219,1,1017912,107,2.6,167,1,95,2913,23225,0.2,9863
1.4,294,15,1526027,179,3,321,6,80,4172,133098,1.8,218370
0.2,7360,0,1865208,16,1,15,0,99,159,2755,0.2,452
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
0.6,1090,6,1531406,135,2.8,184,0,90,2805,65116,0.6,33796
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.2,140,0,1708843,156,2.2,119,0,93,2797,102698,0.2,10956
0.2,7240,0,1863624,15,1,13,0,98,158,6400,0.2,448
0.4,286,10,1096404,137,2.8,222,3,89,2239,44047,0.6,110938
0.2,579,1,1710640,23,3,15,1,97,194,16000,0.2,585
0.2,134,1,1073443,195,1.5,319,0,88,5414,69238,0.2,95095
0.2,5274,1,1858256,26,1,15,1,98,198,11084,0.2,6998
1.6,777,14,1398755,95,2.8,90,7,86,1943,11116,3.2,19687
0.4,1319,30,1724685,155,3.2,85,40,91,2497,21026,1.8,6519
0.2,133,1,1715848,65,2.6,104,1,84,630,176457,0.2,224349
0.6,217,5,1099789,98,1.7,166,4,93,1506,16612,1.6,94896
0.2,1195,6,971432,136,2.4,194,5,91,2383,33744,0.2,9974
0.2,95,7,5,73,155,103,6,0,1844,26099,0.2,29186
0.4,7918,0,1880896,15,1,12,0,98,189,6804,1.2,435
0.2,130,0,1757261,81,2,127,0,81,2363,107566,0.2,638295
0.2,6879,26,1826264,17,1,15,39,97,219,10163,0.2,15074
0.2,7381,1,1865600,13,1,13,1,98,208,3393,0.2,8649
0.2,93,1,7,98,618,138,0,0,2542,17943,0.2,8835
0.2,527,2,976144,99,1.3,138,1,95,1252,21604,0.2,4361
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.2,148,5,1724532,91,1.2,116,5,93,2307,70594,0.2,67285
0.6,121,6,977595,167,3.2,231,5,83,12493,96174,0.8,201271
1.4,89,43,9,124,637,171,54,0,1614,111536,5.6,203635
0.4,180,2,1129489,86,1,125,1,93,1806,53360,0.6,55432
0.4,286,10,1096404,137,2.8,222,3,89,2239,44047,0.6,110938
0.6,632,25,1520762,254,4.4,164,4,77,2308,180700,0.6,336637
0.4,124,3,1037978,253,3.7,226,0,81,2071,483574,0.4,572187
1.4,6410,2,1848032,73,2,91,0,91,788,142275,1.6,171714
0.2,687,0,1769155,98,1.8,180,0,89,2351,50448,0.2,51956
0.2,613,20,1742194,102,3.6,358,29,92,2296,234741,0.2,239803
0.2,7248,0,1863704,16,1,12,0,98,160,8670,0.2,2085
0.6,238,37,1064165,126,2,126,7,88,1889,96695,0.6,27811
1.2,91,8,9,132,177,260,3,0,864,1801623,5.2,1965524
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.4,1379,4,1532280,49,2.4,62,2,94,950,33164,0.4,5406
0.2,133,1,1715848,65,2.6,104,1,84,630,176457,0.2,224349
1,213,9,1019315,112,1.3,134,8,93,1824,50902,2.2,47048
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,281,1,1751058,60,1,54,1,96,1603,30942,0.2,59769
0.4,1527,2,1023142,325,1.3,296,0,88,2065,26175,0.6,109498
0.6,1082,10,1378862,164,3,213,1,88,4521,198081,0.6,158060
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.2,1086,10,1762445,69,1.6,191,4,89,1750,9137,0.2,95403
0.2,135,0,1746265,52,1,51,0,98,435,27422,0.2,10361
0.2,281,2,1735946,119,1.6,147,1,90,2288,23476,0.2,111699
0.2,140,0,1708843,156,2.2,119,0,93,2797,102698,0.2,10956
0.2,1314,0,1762008,30,2.2,50,0,98,225,297905,0.2,312021
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
0.2,133,10,1072768,86,2,136,9,94,1370,47389,0.2,121256
0.2,7292,11,1875112,34,1,15,15,98,217,19480,0.2,5339
0.2,8359,2,1866029,15,1.2,22,1,98,209,9887,0.2,91604
0.4,150,15,1018368,121,3,132,2,91,2374,41061,0.8,30493
0.2,613,1,1746560,43,2,42,0,92,268,5721,0.2,18237
0.2,95,7,5,73,155,103,6,0,1844,26099,0.2,29186
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.2,1322,12,1746112,16,1,16,18,98,177,6992,0.2,732
1.8,1697,2,1767690,163,2,259,0,82,1850,43126,0.6,89563
0.2,1334,0,1761776,36,1.2,39,0,98,233,12532,0.2,796
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
0.2,147,5,1064287,109,2.2,146,1,92,3343,30929,0.2,6854
0.2,140,79,1005056,103,1.7,143,101,93,1076,52017,0.2,49908
0.2,6876,1,1852733,32,1,16,1,97,298,128171,0.2,8934
1.4,294,15,1526027,179,3,321,6,80,4172,133098,1.8,218370
0.2,7202,2,1874064,30,1,15,1,97,189,15489,0.2,8656
1.8,1697,2,1767690,163,2,259,0,82,1850,43126,0.6,89563
0.2,131,1,1058443,321,2.3,492,0,77,8840,65220,0.2,24851
1.4,200,6,1105945,344,1,401,4,83,3353,35797,2.81,162814
0.2,7260,13,1875328,12,1,7,18,98,140,9648,0.2,422
0.2,7364,2,1861736,26,1.2,38,1,97,221,6324,0.2,87720
0.2,6870,1,1853226,31,1,14,1,98,310,127742,0.2,6266
0.2,7227,0,1847184,39,1,46,0,98,266,5218,0.2,17961
0.4,7918,0,1880896,15,1,12,0,98,189,6804,1.2,435
0.6,1730,0,1413717,166,2.6,235,0,91,3180,101942,0.6,218260
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
1.2,329,1,1382184,198,2.8,446,0,83,4732,224578,2.8,120247
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.4,142,44,1071472,205,1.5,262,59,84,5763,57054,0.4,152480
0.4,158,2,1093189,289,2,269,1,91,2066,110966,0.4,111975
0.6,2180,1,988968,176,3.8,405,1,86,5073,205496,2,437640
0.2,130,8,1044431,300,1.2,367,0,89,1803,229603,0.2,516137
0.2,132,74,1597397,127,4.4,113,39,94,946,145380,0.2,185780
0.4,152,0,1386010,178,2.4,231,0,90,4209,229720,0.6,142503
0.2,136,84,1752424,95,2,100,95,86,617,94110,0.2,22235
0.2,7228,3,1847149,11,1,12,1,97,161,7448,0.2,3642
0.2,130,0,1757261,81,2,127,0,81,2363,107566,0.2,638295
0.6,170,5,1066182,218,1.6,364,2,85,4313,90675,0.6,195525
0.2,135,0,1002566,245,1.5,405,0,88,3918,101855,0.2,73824
0.2,140,0,1708843,156,2.2,119,0,93,2797,102698,0.2,10956
0.4,704,2,1074615,57,1,73,0,95,800,17713,0.4,36986
0.2,297,1,1752533,64,1.4,84,1,97,938,27656,0.2,4789
0.2,5270,0,1856587,24,1,15,0,98,169,5621,0.2,429
0.2,1613,39,1081952,106,1.5,135,53,94,1241,17154,0.2,5594
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.4,1436,13,970912,110,1.6,139,11,90,2080,25726,0.4,16990
0.6,167,1,1021150,114,6,162,0,89,4022,15841,0.8,21270
0.2,7261,2,1867705,17,1.4,13,1,98,183,11003,0.2,8687
0.2,1326,0,1745715,53,2.6,169,0,98,555,201206,0.2,370181
0.2,2972,0,1707112,22,2,23,0,98,233,9460,0.2,663
0.2,6934,0,1845040,21,1,31,0,98,200,5539,0.2,21262
0.2,178,2,1085574,77,2.5,104,1,96,1420,23573,0.2,8669
0.2,135,0,1746265,52,1,51,0,98,435,27422,0.2,10361
1.2,1435,33,1307883,213,6.8,287,15,79,4954,82599,1.2,302830
1.2,238,39,999811,227,1,202,50,84,4374,241147,1.6,171941
0.2,130,1,1711507,65,3.6,67,0,95,385,48585,0.2,93006
0.2,1297,13,1395208,96,2,125,8,95,3154,92992,0.2,49783
1.6,2331,5,1008155,142,1,173,2,92,1393,47119,0.6,243241
0.4,133,1,1716253,39,3.6,75,0,95,587,13848,0.6,21868
0.6,1172,3,971102,108,2,113,0,96,1624,23072,0.8,9744
0.6,1051,131,1714381,626,2.4,354,3,74,3379,487837,2.2,232824
0.4,1581,1,1537914,89,2.6,104,0,94,1016,100828,0.2,261950
0.4,791,1,1050303,113,1,128,0,91,2450,26628,0.4,23110
0.2,136,26,1749590,21,1.4,69,38,95,370,6853,0.2,339921
0.2,140,0,1708843,156,2.2,119,0,93,2797,102698,0.2,10956
0.2,1482,10,967736,66,2.6,80,9,95,1075,17851,0.2,4730
0.2,1581,36,1537800,93,2.4,82,52,95,881,107755,0.2,115750
0.2,7291,1,1865672,32,1.2,22,1,98,229,19298,0.2,10948
1.2,1107,2,1403693,118,2.8,214,0,90,2941,9736,3,20216
0.2,1081,1,1708304,57,2.2,62,1,96,491,9102,0.2,35989
0.2,7240,13,1863624,15,1,14,19,97,200,4955,0.2,7018
0.2,1314,0,1762008,30,2.2,50,0,98,225,297905,0.2,312021
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.4,188,1,1081674,92,1,120,0,92,1458,28056,0.4,26906
0.2,136,0,1711002,50,3,59,0,97,303,15020,0.2,2072
0.4,188,1,1081674,92,1,120,0,92,1458,28056,0.4,26906
0.2,1322,10,1114163,228,1.5,302,5,85,2767,97525,0.2,77857
0.2,132,6,1055062,95,1.5,78,1,89,1390,17666,0.2,30162
0.2,1482,10,967736,66,2.6,80,9,95,1075,17851,0.2,4730
0.2,131,596,1352968,61,5.8,95,0,76,2779,5895,0.2,593425
1.2,615,9,1073621,100,1,106,3,87,1626,111663,1.2,261018
0.6,1051,131,1714381,626,2.4,354,3,74,3379,487837,2.2,232824
0.2,147,1,1716640,32,2.2,43,1,98,301,4785,0.2,20290
0.2,579,0,1734802,50,1,114,0,96,1506,18382,0.2,4736
0.4,3774,2,1821341,17,2,22,1,97,254,26468,1.6,92792
0.2,134,1,1073443,195,1.5,319,0,88,5414,69238,0.2,95095
0.2,1082,0,1753923,50,4,187,0,95,906,144179,0.2,194669
0.4,139,5,972893,46,1,74,0,94,850,16669,1.8,141756
0.2,7247,2,1847131,16,1.2,15,1,98,170,8714,0.2,11638
0.2,178,1,1066061,259,1.2,414,0,90,5520,46486,0.2,84595
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
1.4,315,71,985166,300,3.8,419,50,79,2990,61354,2.2,360025
0.2,136,1,1709558,141,3,162,1,93,3021,17804,0.2,363439
0.6,2728,1,1051227,167,1,166,0,93,2164,93523,2.4,249529
0.6,632,25,1520762,254,4.4,164,4,77,2308,180700,0.6,336637
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.4,176,1,1125060,163,1,266,0,86,3974,57867,0.6,39665
0.4,7917,2,1880896,15,1,13,1,98,200,8207,1.2,7798
0.4,93,18,7,148,349,414,12,0,1061,636561,1.8,733653
0.2,5272,29,1825416,46,2.6,123,37,97,302,206094,0.2,199469
0.2,93,5,7,113,126,148,4,0,1188,28275,0.2,286813
0.2,130,6,1054803,134,1,103,2,87,2003,16856,0.2,53400
0.2,129,1,1016087,31,1,29,0,96,760,15330,0.2,2795
0.2,7728,3,1871744,34,1,28,2,96,325,27823,0.2,93859
1.8,168,184,1518035,93,2.6,103,6,75,5040,129926,7,29913
0.2,219,44,990363,130,1.4,148,43,92,985,34174,0.2,29097
0.4,95,4,5,78,347,135,2,0,1218,39394,0.6,8089
0.2,7735,1,1867811,159,1.4,82,0,94,1704,170281,0.2,59686
1.8,1476,7,1640208,142,4.4,142,2,91,2595,135818,3.4,261645
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.4,7917,16,1880896,17,1,12,24,97,195,10442,1.2,1216
0.4,317,3,1023543,73,2,111,2,91,1391,18379,0.4,7741
0.2,95,11,5,49,330,74,8,0,1153,31350,0.2,94959
0.6,1731,1,1074205,80,2,69,0,95,699,18020,2.2,52955
0.4,88,7,11,169,1963,259,5,1,2322,636285,0.8,620416
0.4,134,28,1735840,214,3.2,238,41,91,821,158958,0.4,409144
0.2,6459,1,1871616,11,1,11,1,98,141,2231,0.2,6995
0.4,133,3,1702307,138,3.8,152,3,87,2685,26873,0.4,309122
0.2,128,1,1013904,126,1,199,0,94,5670,50962,0.2,13572
0.4,1527,2,1023142,325,1.3,296,0,88,2065,26175,0.6,109498
0.2,7548,19,1870232,18,1.2,15,25,97,197,4595,0.2,7457
0.2,7202,2,1874064,30,1,15,1,97,189,15489,0.2,8656
1.4,316,44,1020319,127,2,179,48,87,2446,81635,2.4,90591
0.6,1090,16,1007282,80,1.3,70,11,92,1317,106100,2,53127
0.2,266,0,1709136,148,2.4,140,0,93,2879,34852,0.2,5634
0.2,132,74,1597397,127,4.4,113,39,94,946,145380,0.2,185780
0.2,754,1,1448346,150,2,143,0,89,4083,4600,0.2,10507
0.2,148,22,1716640,24,2,28,32,98,243,4066,0.2,673
0.4,183,8,1005125,196,6,435,1,83,5398,51884,0.4,206075
0.4,142,1,1083149,89,2,101,0,95,1624,30563,0.4,7681
0.2,7739,1,1880280,9,1,8,1,99,161,4352,0.2,6994
0.4,183,8,1005125,196,6,435,1,83,5398,51884,0.4,206075
0.2,6879,26,1826264,17,1,15,39,97,219,10163,0.2,15074
0.4,1543,0,998760,45,1,61,0,96,784,15889,0.6,14287
0.2,140,2,1065463,92,1,179,0,93,2159,22108,0.2,6047
0.2,11972,18,1884990,10,1,8,27,98,141,9290,0.2,1028
0.2,158,2,1137550,221,2.6,361,2,84,7028,64418,0.2,38090
1.6,176,29,1109021,212,2.6,226,19,78,4862,76539,2.4,313298
0.2,140,0,1708843,156,2.2,119,0,93,2797,102698,0.2,10956
0.2,95,7,5,73,155,103,6,0,1844,26099,0.2,29186
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
0.2,219,1,981977,83,1.5,117,0,94,1482,63869,0.2,57224
0.4,137,1,1719968,59,3,108,0,88,660,166176,1,175527
