duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
30,33,0,0,1,2,2,0,1,2,1,2,1,0,0,1,1,1,2,4,3587
24,23,3,3,1,3,4,0,2,2,1,2,3,1,0,3,2,1,2,3,3077
18,26,6,3,1,1,3,0,0,1,1,2,1,0,2,3,1,1,2,1,1453
30,22,3,1,1,1,4,0,1,2,2,1,1,1,3,3,1,1,2,4,3835
12,33,6,3,1,1,2,0,1,2,1,3,3,1,0,3,1,1,2,2,613
36,24,9,0,1,2,2,0,1,1,1,2,1,0,3,3,1,1,2,1,9624
60,36,0,2,1,2,4,1,1,3,1,4,0,1,0,1,1,4,2,3,11976
6,31,0,1,1,2,2,0,0,2,1,0,1,1,0,1,1,1,2,1,1449
24,20,6,0,1,2,4,1,1,2,2,0,1,1,0,1,1,1,2,4,1967
18,33,4,0,1,2,4,1,1,1,2,0,1,1,3,1,1,1,2,1,3968
12,34,6,0,1,1,3,0,1,3,1,2,1,1,0,3,1,1,0,3,1496
33,26,0,1,1,1,2,1,1,3,1,2,1,1,3,1,1,1,1,2,2764
36,38,9,1,1,1,3,1,1,3,1,3,1,1,3,3,1,4,2,1,5711
24,36,6,2,1,1,4,1,1,3,1,0,0,1,3,3,2,4,2,4,6478
12,24,3,0,1,1,2,0,1,1,2,3,1,1,0,3,1,1,2,2,3106
18,26,3,1,1,1,3,1,1,1,2,1,1,1,0,3,1,1,2,4,1717
48,40,5,1,1,1,4,1,1,3,1,2,1,0,3,2,1,1,2,3,14718
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
12,27,4,2,1,2,3,0,1,2,2,3,1,0,0,3,1,1,2,1,3521
48,46,9,1,1,1,4,1,1,3,1,0,0,1,3,3,1,1,2,2,8089
24,44,6,0,1,2,4,0,1,2,1,4,1,1,3,1,2,4,2,1,3209
24,31,3,0,1,1,2,0,1,1,2,3,1,0,0,3,1,1,2,1,1922
18,26,6,3,1,1,3,0,0,1,1,2,1,0,2,3,1,1,2,1,1453
30,22,3,1,1,1,4,0,1,2,2,1,1,0,0,3,1,1,2,1,4845
12,33,6,1,1,1,2,1,1,3,1,4,2,1,3,3,1,4,2,4,615
36,24,9,0,1,2,2,0,1,2,1,2,1,0,3,1,2,4,2,3,9624
60,36,0,2,1,2,4,1,1,3,1,4,0,1,0,1,1,1,1,3,11828
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,2,1155
24,36,9,2,1,1,4,1,1,1,0,4,0,1,3,3,2,1,2,4,2872
6,34,4,2,1,1,3,1,1,2,1,3,1,0,0,3,1,1,2,2,565
24,24,9,0,1,1,4,0,1,3,1,2,1,1,3,3,1,4,2,4,1285
24,60,4,2,1,2,4,1,1,1,1,0,0,1,3,1,2,0,2,4,2573
18,40,3,3,1,1,4,0,1,2,1,0,1,1,3,3,1,1,2,4,1149
18,26,3,3,1,1,4,0,1,1,1,0,1,1,3,0,1,2,2,4,1195
20,33,9,0,1,2,2,1,1,3,1,2,1,1,3,1,1,4,2,4,2126
48,24,9,2,1,1,4,1,1,3,1,2,1,0,3,3,1,3,2,4,3577
18,28,3,1,1,1,2,0,1,1,1,2,1,1,0,0,1,1,2,4,1934
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1345
30,22,3,1,1,1,1,0,1,2,2,2,1,0,0,3,1,1,2,2,3831
12,33,6,1,1,1,3,0,0,4,1,0,3,0,3,3,2,4,2,4,797
36,24,9,0,1,2,4,1,1,1,1,3,1,1,3,1,1,1,2,3,8432
60,36,0,2,1,1,4,0,1,1,2,0,1,0,0,3,1,1,2,4,7404
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
12,27,4,2,0,1,3,0,1,2,2,1,1,0,0,3,1,1,0,4,2471
48,26,3,0,0,1,2,0,1,3,1,3,1,1,0,1,1,1,2,2,7998
24,44,0,1,0,2,4,0,1,1,1,0,1,0,3,4,2,2,2,2,2404
18,31,6,0,1,1,2,0,2,3,1,3,1,1,0,3,1,4,2,1,3785
24,37,4,0,1,1,2,1,1,2,1,1,3,1,0,1,1,1,2,1,3872
18,24,6,3,1,1,2,0,1,1,1,2,1,1,0,3,1,1,2,2,2482
15,40,2,0,1,1,4,1,1,0,2,0,1,1,3,1,1,4,2,1,3240
48,25,0,3,1,1,2,1,1,2,1,2,1,0,0,3,1,1,2,4,14423
24,60,4,3,1,2,4,1,1,1,1,0,1,0,3,1,1,1,2,2,1377
12,20,6,3,1,1,2,1,1,1,2,2,0,1,3,3,2,1,2,2,1076
24,27,5,0,1,2,5,1,1,2,0,3,1,0,3,1,1,1,2,4,2798
48,42,4,2,1,2,3,0,0,1,1,2,3,1,3,1,1,1,2,2,6183
30,28,0,0,1,2,2,0,1,1,1,2,1,0,3,2,1,1,2,4,2567
6,28,4,0,1,2,2,1,1,3,2,3,1,1,3,3,1,2,2,2,2575
12,40,6,3,1,2,2,0,1,3,1,2,3,1,0,1,1,0,2,4,950
12,26,4,0,1,2,3,0,1,2,1,1,1,1,0,1,1,1,2,2,2392
24,28,9,0,1,2,4,0,1,3,2,0,1,1,3,1,1,1,2,4,2567
36,45,4,0,1,1,4,1,1,1,1,0,1,1,3,1,1,1,2,2,6567
18,25,3,0,1,2,3,0,1,1,1,2,1,0,0,1,1,1,2,4,1229
12,20,6,3,0,1,2,1,1,1,1,2,1,0,3,3,2,1,2,2,1076
24,27,5,0,1,1,3,1,1,2,1,2,1,1,2,3,1,3,2,2,2707
48,42,4,0,1,2,4,0,1,3,0,0,1,1,3,2,1,1,2,2,8018
30,28,0,3,1,1,2,1,1,1,1,2,1,1,2,3,1,1,2,4,1647
24,31,3,0,1,1,1,0,1,1,1,2,1,1,3,3,1,1,2,4,2953
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
24,25,3,0,1,1,4,1,1,1,2,2,1,1,0,3,1,1,2,4,2921
48,33,9,2,1,1,2,1,1,1,0,2,0,0,3,3,1,1,2,2,8444
30,26,6,0,1,1,2,0,1,2,1,2,1,1,1,3,1,1,2,4,7847
6,32,4,0,1,2,3,0,1,3,1,0,1,1,0,1,1,2,2,4,1231
24,37,4,0,1,1,2,1,1,3,1,3,1,1,3,3,1,4,2,2,3872
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,1,1951
30,22,3,1,1,1,1,0,1,2,2,2,1,0,0,3,1,1,2,1,2859
12,33,6,1,1,1,3,0,0,4,1,0,3,0,3,3,2,2,2,3,2960
6,35,4,1,1,2,4,0,1,1,1,3,3,1,0,1,1,1,2,3,620
6,24,4,3,1,1,3,0,1,3,1,1,1,1,2,0,1,2,2,1,5127
12,40,6,3,1,2,3,0,0,3,1,2,3,1,2,2,1,0,2,2,1155
12,26,4,0,1,2,4,0,1,3,2,1,1,1,0,4,1,4,2,2,3528
24,23,6,4,1,2,4,1,1,2,2,2,3,0,2,1,1,1,2,4,3432
36,30,4,0,1,1,4,1,1,3,1,0,1,1,3,3,1,1,2,2,5983
18,42,0,3,1,2,2,0,0,1,1,2,3,1,0,2,1,1,2,1,4798
12,48,4,0,1,2,4,0,0,3,1,2,3,1,0,1,1,0,2,1,1155
24,58,9,2,1,1,4,1,1,3,2,1,1,1,0,1,1,2,2,4,3368
6,35,4,2,1,2,4,0,1,3,1,1,3,1,3,1,1,2,2,2,458
18,25,6,0,1,1,1,0,1,2,1,1,1,1,3,3,1,1,2,4,2475
6,32,0,0,1,1,3,1,1,3,1,2,1,1,3,3,1,3,2,4,1801
15,35,4,3,1,1,4,0,1,3,0,0,1,1,3,3,1,3,2,3,3922
24,21,7,0,1,1,2,0,1,1,1,2,1,1,2,3,1,1,2,2,6518
12,27,3,3,1,1,3,0,1,2,1,2,1,1,3,3,1,1,2,4,1505
18,33,6,3,1,1,1,1,1,3,1,1,3,1,1,3,1,1,2,2,4731
18,36,0,3,1,2,2,1,1,3,1,3,1,1,3,1,1,4,2,4,3873
36,26,6,0,1,2,2,1,1,3,1,2,0,0,3,2,1,1,2,4,4462
12,57,3,0,1,2,4,0,0,1,0,2,3,1,3,2,1,1,2,1,3239
9,50,9,2,1,1,3,1,1,3,0,0,0,1,3,3,1,4,2,4,1505
18,31,6,0,1,1,2,0,1,2,1,3,1,1,1,1,1,1,2,3,4282
48,34,0,0,1,2,4,0,1,3,1,3,1,0,3,2,1,4,2,4,6145
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
12,27,4,2,1,2,3,0,1,2,2,1,1,0,0,3,1,1,0,4,1199
48,26,0,0,1,2,4,0,1,2,1,2,1,0,3,1,1,1,2,2,1183
24,43,4,0,1,4,2,1,1,1,1,4,1,1,3,1,2,1,2,1,6741
18,31,0,0,1,1,1,0,1,3,1,2,1,1,2,3,1,2,2,2,2225
6,31,0,1,1,2,2,0,0,2,1,0,1,1,0,1,1,1,2,1,1449
24,20,6,1,1,2,4,1,1,2,2,4,1,0,0,3,1,1,2,4,2471
18,33,4,0,1,1,3,1,0,1,1,2,1,1,0,3,1,1,2,4,630
12,34,6,0,1,1,2,0,1,3,1,0,1,1,3,3,1,3,2,2,2073
33,26,0,0,1,1,2,1,1,2,1,2,1,0,3,3,1,1,2,4,2764
12,29,6,1,1,1,2,0,1,2,1,2,1,0,0,0,1,2,2,4,2577
24,36,9,2,1,2,4,1,1,3,1,0,1,1,3,1,2,4,2,1,4738
6,67,6,3,1,2,4,0,1,1,1,2,3,1,3,1,1,2,2,4,338
12,34,9,0,1,2,4,0,1,3,1,2,1,1,3,1,1,2,2,4,1525
24,25,6,0,1,1,2,1,1,2,1,2,1,0,0,3,1,1,2,4,1557
24,29,6,0,1,1,2,1,1,3,1,3,1,1,3,3,1,4,2,2,3872
18,44,3,0,1,1,3,0,1,1,2,0,1,0,3,3,2,1,2,2,2445
10,24,4,0,1,1,3,0,1,1,2,1,1,0,3,3,1,4,2,4,1136
24,24,9,0,1,1,4,0,1,3,1,0,1,1,3,3,1,1,2,4,1733
24,22,9,0,1,1,4,1,1,1,2,4,1,0,0,3,1,1,2,4,3771
6,31,4,1,1,2,2,0,1,3,1,3,3,1,1,1,1,2,2,1,1412
9,24,2,0,1,2,4,1,2,3,1,1,1,1,3,1,1,4,2,1,1924
15,24,0,0,1,2,4,0,1,3,2,2,1,0,0,1,1,2,0,4,1523
8,39,4,1,1,2,4,1,0,1,1,3,2,1,3,1,1,4,2,4,1301
18,31,9,0,1,2,2,1,1,1,1,2,0,1,3,1,1,4,2,2,2781
18,23,4,30,1,1,2,1,1,0,2,1,1,1,0,3,1,1,2,1,2033
36,26,9,24,1,1,3,0,1,2,1,2,0,1,3,3,2,1,2,1,8442
24,26,6,9,1,1,2,0,1,3,2,1,1,1,0,3,1,3,2,4,1872
12,35,6,4,1,1,2,0,1,3,1,2,3,1,3,3,1,1,2,2,3686
12,27,4,15,1,1,2,0,1,2,1,2,1,0,3,3,1,1,2,4,1413
18,23,4,30,1,1,2,1,1,0,2,1,1,1,0,3,1,1,2,1,1861
36,26,9,24,1,1,3,0,1,2,1,2,0,1,3,3,2,1,2,1,8555
24,26,6,9,1,1,2,1,1,3,2,1,1,1,0,3,1,3,2,4,1375
12,30,4,9,1,1,3,0,1,2,1,2,1,0,3,3,1,1,2,2,2960
12,37,4,22,1,2,4,0,1,2,1,0,0,1,3,1,1,1,2,3,1924
15,35,6,3,1,3,2,1,0,3,1,3,3,1,0,1,1,3,2,1,3347
24,21,5,0,1,1,2,0,2,2,1,2,1,1,3,3,1,1,2,2,2444
18,27,9,0,1,2,3,0,1,3,1,1,0,1,0,1,1,1,2,4,1823
12,46,6,3,1,2,4,0,1,3,1,0,3,1,3,1,1,1,2,2,2186
6,37,4,1,1,2,2,0,1,1,1,2,1,1,3,4,2,1,2,2,4637
12,38,8,1,1,2,4,0,1,3,1,3,3,1,1,2,2,2,2,2,1155
12,23,7,2,1,2,4,0,1,3,2,1,1,1,0,3,1,1,2,2,3399
24,27,3,0,1,2,4,0,1,1,2,2,3,1,0,1,1,1,2,4,2342
24,31,3,1,1,1,4,0,1,0,1,3,1,1,3,3,1,1,2,4,1769
12,36,0,0,1,1,4,1,1,3,1,3,1,1,3,3,1,1,2,2,1542
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
12,29,3,0,1,1,4,0,1,3,2,2,3,0,0,3,1,3,2,4,1123
48,35,9,2,1,2,1,1,1,3,0,3,1,1,3,1,1,4,2,2,8858
24,23,3,3,1,1,4,1,1,1,2,1,3,0,0,3,1,1,2,4,3234
48,31,5,2,1,1,4,1,1,2,0,4,0,1,3,2,1,2,2,2,7582
36,26,6,0,1,2,2,1,1,3,1,2,0,0,3,2,1,1,2,4,4462
12,57,3,0,1,2,4,0,1,1,0,0,3,1,3,2,1,1,2,1,2829
9,50,9,2,1,1,3,1,1,3,0,0,0,1,3,3,1,4,2,4,1128
18,31,6,0,1,1,2,0,1,0,1,2,1,1,1,1,1,1,2,2,4280
48,34,4,3,1,2,4,1,1,3,1,2,1,1,0,2,1,2,2,4,6119
12,48,4,0,1,2,4,0,0,1,1,2,1,0,3,4,1,1,2,4,1155
24,58,9,2,1,2,4,1,1,2,2,1,1,0,3,4,1,1,2,3,2742
6,27,4,0,1,2,3,0,1,1,1,2,1,1,3,1,1,0,2,4,2306
18,25,6,0,1,1,2,0,1,3,1,2,1,1,1,3,1,1,2,4,2503
6,32,0,1,1,1,2,0,1,2,1,2,1,1,3,1,1,2,2,4,1331
6,31,4,0,1,2,2,0,0,2,1,0,0,1,3,2,2,0,2,1,1449
9,24,2,2,1,1,4,1,1,2,2,0,1,1,3,2,1,1,2,2,1263
15,24,6,3,1,1,4,0,1,3,1,0,1,1,0,3,1,1,2,4,2605
8,34,0,0,1,1,2,1,1,3,1,1,1,1,3,3,1,1,2,4,1164
18,34,6,0,1,1,4,0,1,1,2,0,1,0,3,3,1,1,2,4,1971
12,38,3,1,1,1,3,0,1,1,1,2,3,1,3,3,2,1,1,2,3579
12,23,4,1,1,1,4,0,1,1,2,0,1,1,3,3,1,1,2,2,1628
12,30,9,2,1,1,3,0,1,2,1,2,0,0,0,3,1,1,2,4,1368
24,28,4,0,1,2,4,0,1,2,2,2,1,0,3,2,1,1,2,3,3349
18,31,3,0,1,2,2,1,1,3,1, -1,1,1,3,2,1,2,2,4,1602
15,59,4,3,1,1,4,0,1,2,1,0,3,1,1,1,1,1,2,1,5049
9,32,2,3,1,1,3,0,1,1,1,0,1,1,3,2,1,3,2,2,1136
24,32,6,2,1,2,4,0,1,1,1,3,1,0,3,2,1,1,2,4,2302
15,36,4,2,1,3,3,0,0,3,1,2,1,1,3,1,1,1,2,3,1471
22,51,6,1,1,2,4,0,0,3,1,2,0,1,3,3,1,3,2,2,2635
12,48,4,0,1,2,4,0,0,3,1,2,3,1,0,1,1,0,2,1,1154
12,38,4,3,1,1,4,0,1,2,1,1,0,1,0,3,1,1,2,4,2454
36,23,4,0,1,2,2,0,1,2,1,2,3,0,3,1,1,1,2,2,4583
9,43,4,3,1,1,4,1,1,3,1,3,1,1,3,3,1,2,2,1,2724
36,29,3,2,1,1,2,0,1,3,1,2,3,0,3,3,1,1,2,4,4583
18,26,6,3,1,1,3,0,0,1,1,2,1,0,2,3,1,1,2,1,1453
30,22,3,1,1,1,4,0,1,1,2,1,1,1,0,3,1,1,2,1,4452
12,33,4,0,1,2,2,0,0,2,1,2,3,0,3,1,2,1,2,1,614
36,24,3,0,1,1,2,1,1,1,1,1,0,1,3,3,1,1,2,3,8942
15,35,6,3,1,3,2,1,0,3,1,3,3,1,0,1,1,3,2,1,5049
24,21,5,0,1,1,2,0,2,2,2,2,1,1,0,3,1,1,2,2,3967
12,27,3,1,1,1,1,0,1,1,1,2,1,1,3,1,1,1,2,4,1763
18,33,0,1,1,1,2,0,1,2,1,3,1,0,3,1,1,2,2,4,2358
18,36,0,2,1,2,4,1,1,3,1,0,1,1,3,1,1,4,2,4,3224
12,38,8,3,1,1,4,0,1,3,1,2,3,1,3,3,1,1,2,2,7548
24,31,9,0,1,1,2,0,1,3,1,2,1,1,3,3,1,0,2,4,12389
24,24,4,1,1,1,4,1,1,1,2,1,1,1,2,3,1,1,2,2,2741
30,24,6,0,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,2,7129
24,30,3,0,1,1,1,0,0,1,1,2,1,1,1,3,1,2,1,2,3209
18,26,6,3,1,1,3,0,0,1,1,2,1,0,2,3,1,1,2,1,1453
30,22,3,1,1,1,4,0,1,2,2,1,1,1,3,3,1,1,2,4,3835
12,33,6,3,1,1,2,0,1,2,1,3,3,1,3,3,1,1,2,2,2702
36,24,9,0,1,2,4,1,1,3,1,2,1,1,0,1,1,1,2,3,9243
60,36,0,2,1,2,4,0,1,3,1,0,0,1,3,1,1,4,2,4,7297
6,31,0,1,1,2,2,0,0,3,1,3,1,1,0,1,1,1,0,2,1476
12,20,6,1,1,2,4,1,1,2,2,1,2,1,0,1,1,1,2,4,1852
6,27,4,0,1,2,3,0,1,2,1,1,0,1,2,3,1,1,2,4,1121
27,27,0,1,1,4,2,1,1,3,1,2,1,1,3,1,1,1,2,4,2923
16,34,6,0,1,1,2,1,1,3,1,2,1,1,1,3,1,4,2,3,2362
36,29,2,1,1,1,3,1,2,1,1,2,1,0,3,2,1,1,2,4,6887
12,50,6,0,1,2,4,0,1,2,1,0,1,0,3,2,1,1,2,4,1145
9,29,6,1,1,1,2,0,1,2,1,2,1,1,3,2,1,1,2,3,241
15,36,3,0,1,2,2,1,1,3,1,2,1,1,3,2,1,1,2,2,3856
48,37,2,0,1,2,4,0,1,1,1,3,1,0,3,2,1,1,2,4,2446
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
12,27,4,2,1,2,3,1,1,2,2,1,1,0,0,3,1,1,0,3,1193
48,26,0,0,1,2,4,0,1,2,1,2,1,0,3,1,1,1,2,4,2389
24,44,4,2,1,3,2,1,1,1,1,2,1,1,3,1,1,1,2,2,2757
36,42,4,2,1,3,4,0,1,3,1,2,1,1,0,1,2,2,0,4,3855
6,23,6,1,1,2,1,0,1,2,1,1,3,0,0,1,1,1,2,1,1352
9,25,2,0,1,2,2,0,1,1,2,2,1,1,0,4,1,1,2,2,1555
36,30,6,0,1,2,4,1,1,1,1,4,0,0,3,1,1,1,2,4,858
9,67,6,3,1,3,2,0,1,3,1,2,1,1,0,1,2,3,2,1,3543
12,27,4,0,1,2,3,0,1,2,1,2,1,1,4,1,2,1,2,2,2364
24,37,4,0,1,1,2,1,1,2,1,1,3,0,0,2,1,1,2,4,1659
18,24,6,3,1,1,2,0,1,1,1,2,1,0,0,3,1,1,2,4,1553
15,40,2,0,1,1,4,1,1,0,2,0,1,0,3,3,1,1,2,1,3800
48,25,0,0,1,1,2,1,1,2,1,1,3,0,0,3,1,1,2,4,3442
24,60,5,1,1,2,2,0,1,3,1,0,1,1,3,1,2,2,2,4,1379
6,32,4,3,1,1,2,0,1,2,1,3,3,1,1,3,1,2,2,1,2478
9,23,2,3,1,1,4,0,1,1,1,1,1,0,0,3,1,1,2,4,1641
15,21,7,0,1,2,2,1,0,2,1,3,1,0,3,1,1,1,2,2,4781
8,39,6,3,1,2,4,0,1,1,1,0,3,1,3,2,1,1,2,4,730
60,35,0,20,1,2,4,0,1,2,1,0,3,0,3,1,1,1,2,2,10237
6,26,4,3,1,1,2,0,2,3,1,2,3,1,3,0,2,4,2,1,1449
6,51,4,3,1,1,2,0,1,3,1,2,1,1,3,0,1,1,2,4,590
48,32,0,0,1,2,2,1,0,2,1,0,1,0,3,1,1,1,2,2,7238
36,30,9,2,1,1,2,1,1,3,1,3,0,1,1,3,1,1,2,4,7471
24,35,6,1,1,2,4,1,1,1,1,1,1,1,0,3,1,1,2,4,1764
9,20,3,1,1,1,4,0,1,2,2,2,1,0,0,3,1,1,2,1,1313
36,47,9,3,1,1,4,1,1,1,0,3,0,1,3,3,2,1,2,2,8335
36,34,6,3,1,1,3,1,1,3,1,2,1,1,3,3,1,4,2,4,2756
42,23,4,3,1,1,3,0,1,1,2,2,1,0,2,3,1,1,2,4,4288
24,37,4,0,1,1,2,1,1,2,1,3,1,1,3,2,1,2,2,4,9279
18,24,6,3,1,1,2,0,1,1,1,2,1,1,3,2,1,1,2,4,50
6,27,6,0,1,2,2,1,1,1,1,2,1,1,3,4,1,1,2,1,1237
6,36,6,3,1,1,4,0,1,3,1,3,1,1,3,3,2,1,2,4,1234
10,53,4,0,1,3,4,1,1,2,0,0,0,0,3,3,2,4,2,3,6131
18,27,0,3,1,2,3,0,1,1,1,0,1,1,0,1,1,1,2,2,2482
6,34,7,3,1,1,4,0,1,3,1,0,1,1,3,3,1,4,2,4,1341
12,29,6,1,1,1,2,1,1,1,2,1,3,1,0,3,1,3,2,4,1455
24,36,9,2,1,2,4,1,1,2,1,2,1,1,3,1,2,1,2,1,3831
6,74,6,3,1,1,4,0,1,1,1,2,1,1,3,3,2,4,2,1,1203
30,32,4,2,1,2,4,0,1,3,1,2,1,1,3,1,1,1,2,4,4223
24,23,6,2,1,2,4,1,1,3,2,4,3,0,0,4,1,1,2,3,3759
6,31,0,1,1,2,2,1,1,3,1,2,1,1,3,2,1,2,2,1,1352
9,24,4,3,1,1,4,0,0,1,2,2,1,0,0,3,1,1,2,4,1275
15,24,0,0,1,3,4,1,1,3,1,2,1,0,3,1,1,1,2,2,4376
8,34,9,1,1,2,4,1,1,3,1,0,1,1,3,2,1,2,2,4,750
60,34,6,2,1,1,4,0,1,3,1,0,1,1,3,1,1,1,0,4,7478
36,29,2,1,1,1,3,1,2,1,1,2,1,0,3,2,1,1,2,4,6887
12,49,6,0,1,2,4,1,1,2,1,0,1,0,3,2,1,1,2,4,1139
9,31,2,1,1,1,2,0,1,2,1,2,1,1,3,2,1,1,2,4,1082
18,51,1,1,1,1,2,1,1,3,1,2,1,1,3,2,1,4,2,4,1925
48,50,6,0,1,1,2,1,1,2,1,3,1,0,3,3,1,1,2,4,3070
18,34,3,3,1,1,1,0,1,0,1,2,3,0,3,3,2,1,2,2,2864
24,60,4,3,1,1,4,1,1,3,1,0,1,1,3,1,1,0,2,4,1945
24,35,9,0,1,2,3,1,1,3,1,3,1,1,3,1,1,1,2,4,1773
36,30,4,2,1,1,3,0,1,2,0,0,1,1,3,2,1,2,2,4,2862
12,29,3,1,1,1,2,0,1,1,1,2,3,1,3,3,2,1,0,2,3590
12,26,0,3,1,1,2,1,1,3,1,2,3,1,2,3,1,1,2,3,1076
12,45,4,1,1,1,4,1,1,3,0,3,0,0,3,3,2,4,2,2,3520
36,28,3,1,1,1,3,0,1,1,1,1,1,0,3,1,1,4,2,4,5371
24,20,3,2,1,2,4,0,1,0,1,2,1,1,3,3,1,1,2,4,3617
18,34,0,0,1,2,2,1,2,3,1,3,0,1,3,1,1,1,0,1,4462
15,35,6,3,1,1,3,0,1,3,1,2,3,1,0,0,2,1,2,4,392
24,21,0,0,1,1,4,0,0,1,1,1,1,1,3,2,1,4,2,4,1602
12,27,4,3,1,1,3,0,0,2,1,2,3,1,0,3,1,1,2,3,1924
18,33,0,0,1,1,2,1,1,3,1,3,3,1,0,1,1,1,2,2,3965
18,36,0,0,1,2,4,1,1,3,1,0,1,1,3,1,1,2,2,4,2441
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
12,29,3,0,1,1,4,0,1,3,2,2,3,0,0,3,1,3,2,4,1123
48,35,9,2,1,2,1,1,1,3,0,3,1,1,3,1,1,4,2,2,8858
24,23,3,3,1,1,4,1,1,1,2,1,3,0,0,3,1,1,2,4,3234
48,31,5,2,1,1,4,1,1,2,0,4,0,1,3,2,1,2,2,2,7582
12,38,8,2,1,2,4,0,1,3,1,2,3,0,3,2,2,0,2,4,1473
12,23,7,3,1,1,4,0,1,3,1,1,1,0,2,3,1,1,2,4,1304
24,28,3,0,1,3,4,1,1,1,1,2,1,0,3,1,1,1,2,2,2843
18,35,3,0,1,1,3,0,1,1,1,2,1,1,0,3,1,1,2,4,3229
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
12,29,3,0,1,1,4,0,1,3,2,2,3,0,0,3,1,3,2,4,1123
48,35,9,2,1,2,1,1,1,3,0,3,1,1,3,1,1,4,2,2,8858
24,23,3,3,1,1,4,1,1,1,2,1,3,0,0,3,1,1,2,4,3234
48,31,5,2,1,1,4,1,1,2,0,4,0,1,3,2,1,2,2,2,7582
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1453
