duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
15,46,6,0,1,2,4,1,1,3,1,0,1,1,3,1,1,1,2,4,1516
15,33,9,0,1,1,2,0,0,3,1,2,1,1,0,3,1,3,2,2,3622
24,29,9,0,1,2,4,1,1,1,1,2,1,1,3,1,2,1,2,4,2442
12,20,6,3,1,1,2,1,1,1,2,2,0,1,3,3,2,1,2,2,1076
24,27,5,0,1,2,5,1,1,2,0,3,1,0,3,1,1,1,2,4,2814
48,42,4,2,1,2,3,0,0,1,1,2,3,1,3,1,1,1,2,2,8561
30,28,0,0,1,2,2,0,1,1,1,2,1,0,3,2,1,1,2,4,3368
6,28,4,0,1,2,2,1,0,3,2,3,1,1,3,1,1,4,2,2,1321
15,59,4,2,1,1,4,1,0,3,1,0,3,1,3,3,1,4,2,1,5048
9,32,2,1,1,1,3,0,1,2,0,0,1,1,3,3,2,4,2,4,1136
9,33,6,0,1,2,2,0,1,3,1,2,1,1,3,1,1,3,2,1,3072
15,36,4,0,1,1,3,1,1,3,1,2,1,1,3,3,1,4,2,2,2707
22,40,6,3,1,1,4,0,1,1,1,2,1,1,1,3,1,1,2,4,2652
24,37,4,0,1,1,2,1,1,1,1,1,3,1,0,3,1,2,2,4,3872
6,23,4,3,1,1,4,0,1,1,1,2,1,1,3,3,1,1,2,2,977
36,24,0,0,1,2,4,0,1,1,1,3,1,1,3,3,1,1,2,4,4043
21,50,4,1,1,2,4,1,1,2,1,0,0,1,0,1,1,3,2,1,9271
18,27,0,1,1,1,2,0,1,3,1,2,1,1,3,3,1,1,0,4,2484
36,38,9,1,1,2,2,0,1,1,1,0,1,1,3,4,1,1,2,4,1953
12,36,4,3,1,2,4,1,1,3,1,0,1,1,1,3,1,2,2,4,24
9,24,6,1,1,1,4,0,1,3,1,0,1,1,3,3,1,4,2,2,1237
15,45,3,1,1,2,4,1,1,3,1,1,3,1,0,3,1,1,2,4,3623
48,38,0,1,1,1,1,0,0,1,1,3,1,0,3,3,1,1,2,4,3060
12,38,8,2,1,2,4,0,1,3,1,0,1,1,3,1,1,0,2,2,1155
12,23,7,1,1,1,4,0,1,3,2,3,1,1,2,3,1,1,2,2,3368
36,28,3,0,1,3,2,1,1,1,9,2,0,0,3,1,1,1,2,3,8136
24,48,0,2,1,2,4,1,1,3,0,0,0,1,3,2,2,2,2,4,3239
18,27,7,0,1,2,4,0,1,3,1,1,1,1,2,1,1,1,2,4,3509
12,38,8,1,1,2,4,0,1,3,1,3,1,1,3,3,1,4,2,1,1152
12,23,7,3,1,2,4,0,1,3,2,1,3,0,0,3,1,1,2,4,2479
36,28,3,1,1,2,4,1,1,1,0,2,0,0,3,4,1,1,2,2,8492
24,44,3,3,1,4,2,1,1,3,0,2,2,1,0,1,1,1,2,4,2446
18,31,3,0,1,2,4,0,1,3,1,2,1,1,3,3,1,1,2,4,3509
18,34,3,3,1,1,1,0,1,1,1,1,3,0,3,3,2,1,2,4,1149
36,60,4,2,1,1,4,1,1,2,0,0,1,0,0,3,1,2,2,4,2159
24,35,6,1,1,2,2,1,1,1,1,2,1,0,3,2,1,4,2,3,3072
12,29,6,1,1,1,2,0,1,3,1,2,1,1,0,3,1,4,2,4,3389
6,28,4,0,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,2,2042
6,31,0,1,1,2,2,0,0,3,1,3,1,1,0,1,1,1,0,2,1476
24,20,6,1,1,1,4,1,1,3,2,1,2,1,0,1,1,1,2,4,1442
18,33,4,0,1,2,4,1,1,1,2,4,2,0,0,1,1,1,2,3,3900
9,39,2,0,1,1,4,0,1,3,1,0,1,1,3,3,1,1,2,2,1199
8,27,4,0,1,1,4,1,1,2,2,1,1,1,2,3,1,1,2,4,1124
36,26,3,0,1,2,2,1,1,3,1,2,0,0,0,2,1,1,2,4,4462
12,57,2,2,1,3,4,0,0,321,2,2,3,1,0,2,1,4,2,4,1129
9,24,6,3,1,2,3,0,1,1286,1,3,1,1,0,2,1,1,2,3,2623
18,22,3,0,1,2,4,0,1,304,1,2,1,0,3,2,1,1,2,4,4731
48,34,0,3,1,2,2,0,1,390,1,2,1,1,0,2,1,1,2,2,7755
24,37,4,0,1,1,2,1,1,2,1,1,3,1,0,3,1,2,2,4,947
18,24,6,3,1,1,2,0,1,1,1,2,1,1,0,3,1,1,2,2,1037
15,40,2,0,1,1,4,1,1,0,2,0,1,1,3,3,1,1,2,1,3186
48,25,0,3,1,1,2,1,1,2,1,2,1,1,0,1,1,1,2,1,8616
24,30,4,3,1,1,4,0,1,1,1,2,1,0,0,3,1,1,2,4,1885
9,36,4,3,1,2,3,0,1,2,1,2,3,1,0,1,1,0,2,1,4468
6,62,1,3,1,1,4,0,1,1,1,2,1,0,3,3,1,1,2,1,1095
18,23,9,3,1,1,4,1,1,1,1,1,1,0,3,3,1,1,2,4,2482
5,74,0,3,1,1,4,0,1,2,1,2,3,1,2,3,1,1,2,1,3409
10,70,4,3,0,1,2,1,0,3,1,2,3,1,3,3,2,2,1,4,2471
6,28,6,0,1,2,1,1,1,2,1,2,0,0,0,1,1,1,2,1,1471
9,66,6,3,1,1,3,0,1,2,1,2,1,1,0,3,2,1,2,4,1596
15,39,6,2,1,2,4,1,1,0,0,2,1,1,2,1,1,1,2,4,1309
9,52,2,0,1,2,2,1,1,3,1,0,1,1,3,1,1,2,2,4,1452
42,56,9,0,1,1,4,0,1,2,1,0,1,1,3,1,1,4,2,3,7394
24,31,3,0,1,1,2,1,2,3,1,3,1,1,3,3,1,4,2,4,929
6,28,6,3,1,1,3,0,0,2,1,3,3,1,2,3,1,1,1,3,484
36,25,6,0,1,1,4,0,1,3,1,2,1,1,0,3,1,4,2,4,2394
21,35,3,0,1,1,3,1,1,2,1,3,1,1,3,3,1,4,2,2,3976
18,40,3,3,1,1,4,0,1,2,2,3,1,1,0,3,1,1,2,2,3001
12,35,8,1,1,2,3,0,1,3,1,2,3,1,2,1,1,0,2,1,1155
12,22,7,2,1,2,4,0,1,3,1,1,1,0,2,1,1,1,2,4,2399
36,35,6,1,1,2,4,1,1,1,1,2,1,1,3,4,1,2,2,2,1432
24,30,3,1,1,1,2,0,1,2,1,2,1,1,0,3,1,1,1,4,1965
18,33,4,0,1,1,2,0,0,2,1,2,2,1,3,3,1,1,0,4,1170
36,38,9,1,1,2,2,0,1,1,1,0,1,1,3,4,1,1,2,4,5713
12,36,3,3,1,2,4,1,1,2,1,0,1,1,1,3,1,2,2,2,2898
9,24,6,1,1,1,4,0,1,1,1,2,1,1,0,3,1,2,2,1,7607
15,45,3,1,1,2,4,1,1,1,1,1,1,1,3,3,2,1,2,1,3645
48,45,0,0,1,1,2,1,1,3,2,0,1,1,3,3,1,4,2,2,8586
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,2,1071
24,36,9,2,1,1,3,1,1,1,0,4,0,0,3,3,2,4,2,4,2758
30,24,9,1,1,1,4,0,1,2,2,0,1,1,3,3,1,1,2,4,3230
24,23,6,3,1,2,2,0,1,2,1,2,3,0,0,4,1,1,2,4,1557
18,31,7,0,1,2,2,1,1,2,1,2,1,1,3,3,1,1,2,1,3368
12,38,8,2,1,2,4,0,1,3,1,2,3,0,3,2,2,0,2,4,1473
9,26,3,1,1,1,3,0,1,2,1,1,1,1,0,3,1,1,2,4,1305
15,43,3,1,1,2,4,1,1,1,1,0,0,1,3,1,1,1,2,2,4443
15,25,3,0,1,1,2,0,1,1,1,2,1,1,0,3,1,1,2,4,1018
24,29,5,0,1,1,3,1,1,2,2,1,1,1,3,3,1,1,2,4,1247
12,35,3,3,1,1,4,0,1,2,1,4,3,1,3,3,1,1,2,1,1155
24,33,9,0,1,1,4,0,1,1,1,4,1,1,3,3,1,2,2,4,2814
30,25,9,0,1,1,4,1,1,1,1,0,1,1,3,4,1,1,2,3,7122
24,23,6,2,1,2,4,0,1,3,1,2,1,0,3,1,1,1,2,4,1777
18,32,6,1,1,2,4,1,0,3,1,0,1,1,3,3,1,3,2,3,3688
15,35,4,3,1,2,3,0,0,3,1,3,3,1,0,1,1,0,2,3,3877
36,30,9,0,1,2,2,0,1,2,1,2,1,1,3,1,1,1,2,4,8372
24,37,4,3,1,2,4,1,1,3,1,0,1,1,0,1,1,1,2,1,3446
9,35,6,3,1,1,2,1,1,3,1,2,1,1,3,1,1,2,2,1,2104
12,38,4,3,1,1,2,1,1,2,1,0,1,0,3,4,2,1,2,4,1496
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
24,27,5,0,1,1,3,1,1,2,0,3,1,1,0,3,1,1,2,3,3838
48,42,4,0,1,1,3,0,0,1,0,0,1,0,3,1,1,1,2,2,7451
30,28,0,3,1,2,2,0,1,2,1,2,1,0,0,4,1,1,2,4,4816
6,28,4,0,0,2,4,0,1,1,2,2,1,1,0,1,1,1,2,2,1295
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
24,27,5,0,1,2,3,1,1,2,0,4,1,1,0,1,1,0,2,4,3378
48,42,4,2,1,2,2,0,0,1,0,4,0,0,3,3,1,1,2,2,1943
30,28,3,0,1,1,4,1,1,1,1,2,1,1,3,1,1,1,2,4,2022
6,28,4,0,1,2,2,1,1,3,9,3,1,1,3,1,1,2,2,2,1331
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,1,1951
30,22,3,1,1,1,1,0,1,2,2,2,1,0,0,1,1,1,2,1,2859
12,33,6,1,1,1,3,0,0,2,1,0,3,0,3,3,1,2,2,1,3075
6,39,4,1,1,2,4,0,0,1,1,0,1,0,3,1,2,1,2,3,740
6,37,4,0,1,2,3,0,1,1,1,2,3,1,3,1,1,1,2,2,3666
12,20,6,3,1,1,2,1,1,1,2,2,3,0,3,3,2,1,2,2,1076
12,27,4,2,1,1,3,0,1,2,1,1,1,1,0,3,1,1,2,2,1219
24,44,4,2,1,2,4,0,1,1,1,2,1,1,3,1,2,1,2,1,3247
36,23,3,6,1,1,2,1,2,1,2,2,1,1,0,3,1,1,2,4,3409
15,35,4,3,1,1,4,0,1,3,0,0,1,1,3,3,1,1,2,3,3928
24,21,7,0,1,1,2,0,1,1,1,2,1,1,2,3,1,1,2,3,2405
12,27,0,3,1,1,3,0,1,2,1,2,1,1,3,3,1,1,2,4,1773
18,36,0,2,1,2,4,1,1,3,1,0,1,1,3,1,1,4,2,4,2912
36,29,2,1,1,1,3,1,2,1,1,2,1,0,3,2,1,1,2,4,6887
12,49,6,0,1,2,4,1,1,2,1,0,1,0,3,2,1,1,2,2,2462
9,31,6,1,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,4,1082
15,24,4,3,1,1,2,0,1,1,2,2,1,1,0,4,1,1,2,2,3054
48,45,0,0,1,2,2,1,2,2,1,3,1,0,3,2,2,4,2,4,3079
12,35,6,3,1,1,2,1,1,1,1,2,3,1,2,3,1,2,2,2,2172
12,22,6,3,1,1,4,0,1,1,1,2,1,1,2,3,1,2,2,4,95
36,24,9,2,1,2,2,0,1,1,1,2,1,0,3,3,1,1,2,2,8586
18,32,6,2,1,1,4,0,2,3,1,2,1,1,3,3,1,1,0,4,3502
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
12,27,4,2,1,2,3,0,1,2,2,1,1,0,0,3,1,1,0,4,2471
48,46,9,1,1,1,4,1,1,3,1,2,0,1,3,1,1,1,2,2,6568
24,24,3,0,1,2,4,0,1,2,2,1,1,1,3,1,1,1,2,4,1531
18,32,4,2,1,1,3,0,1,1,2,3,1,1,1,1,2,1,2,1,3209
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1453
30,22,3,1,1,1,1,0,1,2,2,2,1,0,0,3,1,1,2,2,3832
12,33,6,1,1,1,3,0,0,3,1,4,3,0,3,3,2,4,2,4,797
36,24,9,0,1,2,4,1,1,1,1,3,1,1,3,1,1,4,2,3,9629
60,36,0,2,1,1,4,0,1,1,2,0,1,0,3,3,1,1,2,4,7297
12,20,6,3,1,1,2,1,1,1,2,2,0,1,3,3,2,1,2,2,1107
48,47,9,1,1,1,4,0,0,3,1,2,1,0,3,0,1,2,2,4,2755
30,48,9,1,1,1,3,0,1,2,1,0,0,0,3,3,1,4,2,4,7884
30,25,4,0,1,3,2,0,1,1,1,3,1,1,2,3,1,1,2,2,6768
24,23,0,0,1,2,4,0,1,3,1,3,1,1,0,1,1,2,2,4,1555
12,61,6,3,1,1,4,0,1,3,1,3,3,1,1,3,1,0,2,2,3059
24,24,4,3,1,1,2,0,2,1,2,2,0,0,0,3,1,4,2,4,1255
24,28,0,0,1,1,4,0,1,1,1,2,0,1,3,3,1,4,2,4,1262
30,44,9,0,1,2,3,1,1,3,1,0,1,1,3,2,2,1,2,4,1287
24,42,6,0,1,2,2,1,2,2,1,0,1,0,3,3,1,1,2,4,3369
18,31,0,1,1,1,1,1,1,0,1,3,1,1,0,3,1,1,2,4,3104
30,20,4,1,1,1,4,0,1,2,1,4,0,1,0,3,1,1,2,4,1287
21,35,3,1,1,1,2,1,1,2,1,0,1,1,3,2,1,2,2,3,2301
21,43,3,1,1,1,4,0,1,2,1,1,3,1,3,2,1,1,2,4,2069
15,24,4,0,1,2,4,0,1,3,2,2,1,1,1,1,1,2,2,3,1414
12,26,0,3,0,1,2,1,1,3,1,2,1,1,2,3,1,1,2,2,1076
6,43,4,1,1,1,3,0,0,3,1,1,1,1,3,1,2,1,2,2,385
12,30,3,1,1,1,2,0,1,1,1,2,1,1,3,3,1,1,1,4,1919
18,43,3,2,1,2,4,1,1,0,0,0,0,1,0,1,1,1,2,4,2241
10,64,4,3,1,1,4,0,1,2,1,0,1,1,0,1,1,4,2,2,1384
24,48,9,2,1,2,4,1,1,3,0,0,0,0,3,2,2,2,2,4,750
18,68,4,0,1,2,4,0,1,3,1,4,0,1,3,2,2,1,2,4,1436
10,27,4,1,1,1,4,0,1,3,1,2,0,1,3,3,1,1,2,3,2067
24,38,9,0,1,1,4,1,1,3,1,3,0,1,3,3,1,4,2,4,1861
24,41,6,0,1,1,4,0,1,3,1,3,1,1,3,3,1,1,2,4,2140
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
24,27,5,0,1,1,3,1,1,2,0,3,1,1,0,3,1,1,2,3,3535
48,42,4,0,1,1,3,0,0,1,0,0,1,0,3,1,1,1,2,4,6237
30,28,0,3,1,2,2,0,1,2,0,2,1,1,3,1,1,1,2,2,7822
6,28,4,0,1,2,2,1,1,1,2,3,1,1,0,1,1,2,2,2,1321
18,40,3,3,1,1,4,0,1,2,1,0,1,1,3,3,1,1,2,4,750
18,26,6,0,1,1,4,0,1,2,1,1,1,1,3,3,1,4,2,1,1438
20,33,4,1,1,1,2,0,0,1,2,4,0,0,3,3,1,1,2,3,11995
48,24,9,0,1,2,4,1,1,1,0,0,1,0,0,3,1,2,2,4,3362
18,28,3,0,1,2,2,0,1,2,2,4,0,1,3,1,1,1,2,4,1309
36,38,9,1,1,2,2,0,1,2,1,0,1,1,3,4,1,1,2,4,1953
12,36,3,3,1,2,4,1,1,2,1,0,1,1,3,1,1,1,2,3,29
9,24,6,1,1,2,2,1,1,1,1,2,1,1,0,3,1,1,2,4,2872
18,45,3,1,1,1,2,1,1,3,1,0,1,1,3,3,2,4,2,4,7811
18,26,6,3,1,1,3,0,0,1,1,2,1,0,2,3,1,1,2,1,1453
30,22,3,1,1,1,4,0,1,2,2,1,1,1,3,3,1,1,2,4,3835
12,33,6,3,1,1,2,0,1,2,1,3,3,1,0,3,1,1,2,2,675
36,24,9,0,1,2,2,0,1,1,1,2,1,0,3,3,1,1,2,1,7966
60,36,0,2,1,2,4,1,1,3,1,4,0,1,0,1,1,4,0,4,7239
18,34,3,3,1,1,1,0,1,0,1,2,3,0,3,3,2,1,2,2,2864
36,60,4,0,1,2,4,1,1,2,0,0,1,1,3,1,1,4,2,4,8134
24,35,6,0,1,1,4,1,1,1,0,2,1,1,3,3,1,1,2,3,3235
12,29,3,3,1,1,3,0,1,3,1,2,3,0,3,1,1,4,2,4,660
18,31,0,1,1,1,1,1,0,1,1,3,1,1,0,3,1,2,2,4,3104
18,24,0,1,1,1,4,0,1,3,2,2,1,1,0,3,1,1,2,2,1567
18,30,4,1,1,1,2,1,1,3,1,0,0,0,3,1,1,1,2,2,1820
39,24,9,0,1,1,4,0,1,3,1,2,1,1,3,3,1,1,2,4,2569
24,27,8,0,1,2,3,0,1,3,1,1,3,1,3,3,1,1,2,4,937
12,23,6,3,1,1,1,0,1,2,1,2,3,1,0,1,1,1,2,1,3573
30,36,6,0,1,1,3,1,1,3,1,2,1,1,3,0,1,2,2,4,8518
36,31,6,0,1,1,2,0,1,2,1,3,1,1,3,1,1,1,2,2,6567
12,26,6,3,1,1,2,0,1,0,1,2,1,1,3,1,1,1,2,3,1731
24,37,4,0,1,1,2,1,1,2,1,3,1,1,3,2,1,2,2,4,947
12,24,9,0,1,1,2,0,1,1,1,2,1,1,3,2,1,1,2,4,1037
18,31,3,3,1,1,2,0,1,2,1,4,1,0,3,2,1,1,2,3,3196
24,50,5,2,1,1,4,1,1,3,1,3,1,1,3,3,1,1,0,4,1743
12,38,3,1,1,1,3,0,1,1,1,2,3,1,3,3,2,1,2,2,3579
12,31,4,1,1,1,3,0,1,1,1,2,1,1,3,3,2,0,2,1,1278
36,42,9,2,1,1,4,0,1,1,0,0,1,1,3,3,2,1,2,2,2831
9,28,4,0,1,1,3,0,1,1,1,2,3,0,3,3,1,1,2,4,460
36,50,6,2,1,1,4,0,1,2,0,2,1,0,0,3,1,2,0,4,4384
15,35,4,3,1,1,4,0,1,3,0,0,1,1,3,3,1,3,2,3,392
24,21,7,0,1,1,2,0,1,1,1,2,1,1,2,3,1,1,2,2,2409
12,27,0,3,1,1,3,0,1,2,1,2,1,1,3,3,1,1,2,4,1170
18,33,9,3,1,1,1,1,1,3,1,1,3,1,1,3,1,1,2,4,2293
18,36,0,2,1,2,4,1,1,3,1,2,1,1,3,1,1,1,2,4,2226
6,31,4,3,1,2,2,0,0,3,1,2,3,1,0,1,1,0,2,1,1572
18,24,2,3,1,2,4,1,1,2,2,1,1,1,0,1,1,1,2,4,1955
10,27,4,3,0,2,3,0,1,2,1,2,3,1,3,1,1,1,2,3,1196
18,33,3,0,1,2,2,1,1,3,1,2,0,0,3,1,1,1,2,4,2342
48,24,0,3,1,1,4,1,1,1,2,2,1,0,0,3,1,2,2,2,6148
36,38,9,1,1,2,2,0,1,2,1,0,1,1,3,2,2,0,2,4,5711
12,36,3,3,1,2,4,0,1,3,1,0,1,1,3,1,1,1,2,2,2872
9,24,6,1,1,2,2,0,1,2,1,1,1,1,0,4,1,1,2,4,652
15,45,3,1,1,2,4,1,1,1,1,0,1,1,3,2,2,1,2,2,3764
48,45,0,1,1,1,1,0,0,3,2,0,1,0,3,3,1,2,2,4,6610
12,35,4,3,1,2,2,0,0,1,1,2,1,1,3,1,2,1,2,3,1592
24,33,9,2,1,1,4,1,1,2,0,2,1,1,1,3,1,4,2,2,2822
30,25,9,0,1,2,3,1,1,1,1,3,1,0,3,2,1,1,2,4,4816
24,23,6,2,1,1,4,1,1,2,1,2,1,0,0,3,1,1,1,4,3309
18,25,6,3,1,1,4,0,1,1,1,2,1,1,0,3,1,1,2,1,3305
24,37,4,0,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,4,947
18,24,6,3,1,1,2,0,1,1,1,2,1,0,0,2,1,1,2,4,1037
18,40,7,0,1,1,4,1,1,3,1,0,1,1,3,3,1,1,2,4,2206
9,26,6,3,1,1,2,0,1,2,1,2,1,1,0,3,1,1,2,4,1246
24,30,4,3,1,1,2,0,1,1,2,2,1,1,3,3,1,1,2,4,1935
36,29,2,1,1,1,3,1,2,1,1,2,1,0,3,2,1,1,2,4,6887
12,26,4,3,1,2,1,0,1,2,2,1,2,0,0,4,1,1,2,2,1768
9,27,2,3,1,2,4,0,1,1,1,1,3,1,3,3,1,1,2,4,1082
15,36,4,0,1,2,2,1,1,3,1,2,1,1,3,1,1,4,2,4,1535
48,30,0,1,1,1,1,0,1,2,1,3,1,0,0,3,1,1,1,4,7606
12,20,6,3,0,1,2,1,1,1,2,2,3,0,0,1,1,1,2,1,1076
24,27,5,0,1,1,3,1,1,2,0,3,1,1,0,3,1,1,2,4,2479
30,47,9,1,1,1,4,2,1,3,1,0,1,1,3,3,1,4,2,2,8181
18,35,6,3,1,1,2,1,1,3,1,2,1,1,3,3,1,1,2,4,1950
