has_pets,has_high_education,tr_per_month,top2_interes,mean_tr,relation,age,top4_interes,sex,top1_interes,median_tr,top3_interes,top5_interes,is_parent
0,0,9.918,24,4453.732,0,30,12,1,17,706.0,15,6,1
0,0,10.146,10,988.136,0,51,4,1,11,688.0,5,20,0
0,0,14.882,21,1258.934,0,29,2,2,14,500.0,24,15,1
0,0,33.131,24,856.851,0,38,21,2,6,500.0,14,19,1
0,0,3.634,10,3462.092,0,57,2,2,6,902.0,24,17,0
0,0,1.0,21,3500.458,0,38,23,1,14,3500.458,15,6,0
0,0,13.835,24,1251.081,0,32,14,2,6,516.0,8,19,1
0,0,27.828,2,1167.639,0,24,14,1,6,500.0,21,15,0
0,0,5.927,15,5793.913,0,34,21,1,14,1324.0,23,6,1
0,0,9.016,19,1367.774,0,38,2,2,10,600.0,8,17,1
0,0,2.07,23,673.869,0,21,17,2,8,535.5,18,6,0
0,0,6.847,5,7052.878,0,34,19,1,11,1321.0,4,0,1
0,0,17.878,15,1130.895,0,34,25,1,19,779.0,16,11,1
0,0,0.851,15,636.5,0,22,23,2,14,635.0,21,6,0
0,1,30.437,1,1633.9,4,37,18,2,6,706.0,19,24,0
0,0,1.919,23,2229.904,0,33,0,1,19,751.0,25,15,1
0,0,3.749,14,986.322,0,30,21,2,6,300.0,23,15,0
0,0,19.639,24,1477.907,0,33,19,2,15,473.0,2,10,1
0,0,4.966,14,1530.937,0,33,7,2,8,1065.0,6,24,0
0,0,29.988,5,1662.979,0,26,19,1,6,526.5,8,23,1
0,0,7.609,23,1224.818,0,40,24,1,15,864.5,16,19,1
0,0,28.904,7,2083.744,0,43,24,2,8,438.0,6,18,0
0,0,39.635,15,675.838,0,49,19,2,23,270.0,6,18,0
0,0,4.632,0,4813.333,0,35,15,1,19,921.0,5,16,1
0,1,2.0,8,15200.0,4,31,6,2,24,15200.0,15,23,0
0,0,0.947,15,498.904,0,28,6,1,14,170.95,23,19,0
0,0,6.087,8,3388.054,0,37,23,2,15,515.0,24,21,0
0,0,12.914,5,1139.937,0,31,0,1,11,558.0,19,4,1
0,0,29.875,6,785.065,0,31,23,1,11,579.0,10,15,1
0,0,3.114,14,8103.056,0,40,21,2,15,3817.0,23,24,1
1,0,14.05,11,1257.826,0,28,19,1,0,500.0,6,18,0
0,0,2.867,16,2675.067,0,45,15,1,19,2375.067,4,5,0
0,0,1.0,11,20000.0,0,39,4,2,23,20000.0,10,3,0
0,0,30.437,15,1596.906,0,24,25,1,11,498.0,23,0,1
0,0,1.686,8,2695.018,0,41,6,2,24,2218.0,11,15,0
0,0,3.553,0,821.0,0,26,19,1,11,821.0,5,16,0
0,0,1.647,15,1476.039,0,37,21,2,23,1062.0,6,24,1
0,0,1.988,21,1875.922,0,39,12,2,14,1319.0,6,16,1
0,0,24.742,19,1859.634,0,48,5,1,11,769.2,4,9,1
0,0,48.521,10,730.576,0,41,14,2,2,250.0,15,24,0
0,0,17.904,8,1413.895,0,31,23,2,11,498.0,6,16,1
0,0,14.726,4,2389.846,0,37,23,1,11,725.0,15,5,1
0,0,4.835,15,2196.837,0,39,21,2,24,1206.0,23,3,1
0,0,2.767,6,2646.531,0,24,23,1,14,1063.9,21,15,0
0,0,17.931,15,2286.074,0,55,6,2,23,522.0,24,21,0
0,0,14.974,11,937.939,0,33,4,1,10,400.0,15,19,0
0,0,36.822,6,1177.109,0,30,10,1,11,489.0,15,23,1
0,1,3.114,19,2084.835,4,35,4,1,5,749.0,15,21,1
