duration,age,purpose,property_magnitude,foreign_worker,existing_credits,residence_since,own_telephone,other_payment_plans,checking_status,housing,employment,job,target,personal_status,credit_history,num_dependents,savings_status,other_parties,installment_commitment,credit_amount
24,23,6,0,1,1,4,0,1,1,2,3,1,1,0,3,1,4,2,4,937
12,33,6,0,1,1,2,0,0,2,1,1,1,0,2,3,1,1,2,4,804
12,33,6,2,1,2,1,0,1,3,1,2,1,1,3,1,2,4,2,2,2149
48,30,3,0,1,2,4,0,1,1,1,2,1,0,0,4,1,1,2,1,7685
24,27,0,3,1,2,2,1,1,3,1,2,0,1,3,2,1,1,2,2,1937
24,20,3,0,1,1,4,0,1,1,1,2,1,0,2,3,1,4,2,2,2996
12,24,3,3,1,1,2,0,1,3,2,2,3,1,2,3,1,1,2,3,1768
24,26,0,3,1,2,1,1,1,1,1,3,1,1,3,1,1,2,2,4,1382
18,28,0,0,1,1,2,0,1,2,1,2,1,0,2,2,1,1,2,4,1443
18,32,6,3,1,1,2,0,1,2,1,0,3,1,2,3,1,1,1,4,1301
15,43,9,1,1,1,4,0,1,3,1,0,1,1,3,3,2,4,2,1,3594
48,40,6,0,1,1,1,1,1,3,1,3,0,1,3,2,2,3,2,4,6331
12,46,4,3,1,2,1,0,1,2,2,0,1,0,1,3,1,1,2,1,1223
18,33,6,0,1,1,1,0,0,2,1,1,1,1,0,3,1,1,2,4,1522
48,24,9,2,1,2,4,0,1,1,0,0,1,0,3,4,2,1,2,3,4605
18,34,3,3,1,1,3,0,1,3,1,2,1,0,3,3,1,1,2,4,1927
24,25,3,0,1,1,4,0,0,2,1,1,3,0,0,1,1,1,2,2,4736
12,31,3,1,1,1,3,0,1,1,1,2,1,1,3,3,1,1,1,2,1622
24,43,9,0,1,2,4,1,1,3,1,3,1,1,3,1,2,4,2,4,2197
6,43,4,3,1,2,2,0,1,3,1,2,3,1,0,1,1,0,2,2,2108
24,30,3,2,1,1,4,0,1,2,0,0,1,1,3,3,1,2,2,4,3069
36,24,9,0,1,1,1,1,1,1,1,3,1,0,3,3,1,1,2,4,5848
24,26,0,3,1,2,1,1,1,3,1,3,1,1,3,2,1,2,2,4,1382
12,30,6,0,1,1,2,0,1,3,1,2,1,1,3,3,1,1,2,3,1829
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1453
12,23,6,3,1,1,1,0,1,2,2,1,1,0,2,3,1,1,2,1,1534
36,29,2,2,1,1,3,1,1,2,2,3,1,1,3,2,1,2,2,2,9055
12,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,3,1185
24,26,9,3,1,1,4,0,1,1,2,0,1,1,0,3,1,4,2,2,2812
24,27,3,0,1,2,4,0,1,1,1,0,1,0,0,4,1,1,2,4,1383
18,32,6,2,1,2,3,1,0,3,1,4,1,1,3,1,1,4,2,4,1505
24,23,4,3,1,1,2,0,2,2,1,1,3,0,3,3,1,1,2,4,1245
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1453
15,33,9,0,1,1,2,0,1,3,1,3,1,1,3,3,1,1,2,4,1901
6,74,0,3,1,1,4,0,1,3,1,3,3,1,3,1,1,1,2,1,1299
36,35,6,3,1,2,4,0,1,3,1,2,1,1,0,1,1,1,2,4,2337
12,26,0,3,1,1,1,0,1,0,1,1,2,0,0,0,1,1,2,4,609
18,33,3,0,1,2,4,1,1,2,1,2,1,1,0,4,1,1,2,1,3244
18,28,0,0,1,1,2,0,1,2,1,2,1,0,2,2,1,1,2,4,1882
12,40,4,0,1,1,4,0,1,1,1,2,3,0,3,3,2,1,2,4,684
48,29,0,0,1,1,2,1,0,3,2,2,3,0,3,3,1,1,2,2,14421
18,32,6,0,1,1,2,1,1,3,1,1,1,1,3,3,1,1,2,4,2262
48,45,6,3,1,1,1,1,1,3,1,0,0,1,3,3,1,4,2,4,3578
18,26,6,3,1,1,1,0,1,3,1,1,1,1,0,3,1,1,2,3,1453
15,23,9,0,1,1,4,1,1,3,1,1,1,1,0,3,1,2,2,1,3812
18,25,6,3,1,1,1,0,1,1,1,3,1,1,0,3,1,1,1,4,3509
18,32,4,2,1,2,4,0,1,1,0,3,3,0,3,0,2,1,2,4,1444
24,26,6,3,1,1,2,0,1,3,1,0,1,1,3,3,1,1,2,4,1283
12,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,3,1185
6,39,4,2,1,2,4,1,1,1,1,0,1,1,0,1,1,1,2,1,860
24,28,9,0,1,1,4,1,1,3,2,2,1,1,0,3,1,0,2,2,2603
24,27,0,1,1,2,3,1,1,3,1,2,3,1,3,1,1,2,2,2,4139
6,28,6,3,1,1,3,0,0,2,1,3,3,1,2,3,1,1,1,3,484
12,27,6,3,1,1,1,0,1,2,1,3,1,1,0,3,1,1,2,4,1163
36,26,6,0,1,1,2,0,1,0,1,2,1,0,3,3,1,1,2,4,4210
12,26,6,3,1,1,1,0,1,2,1,3,1,1,0,3,1,1,2,4,625
36,37,4,2,1,1,4,1,1,2,0,2,1,0,3,3,1,4,2,1,12389
36,30,3,2,1,1,3,0,1,1,0,2,1,0,3,3,2,1,2,4,4796
36,30,6,2,1,1,1,1,1,2,1,1,0,1,0,3,1,1,2,4,4795
18,24,6,0,1,2,2,0,1,3,1,2,1,1,3,1,1,1,2,4,1800
36,37,4,2,1,1,4,1,1,2,0,2,1,0,3,3,1,4,2,1,12389
18,32,6,2,1,2,3,1,1,3,1,4,3,1,3,2,1,2,2,4,1505
6,39,4,2,1,2,4,1,1,1,1,0,1,1,0,1,1,1,2,1,860
24,33,6,0,1,1,2,0,0,2,1,1,1,0,2,3,1,1,2,4,1851
12,29,3,0,1,1,2,0,1,1,1,2,1,0,0,3,1,1,2,4,1092
12,35,4,0,1,1,3,1,1,3,1,3,1,1,0,3,1,0,2,4,1995
18,28,0,3,1,2,4,0,0,2,1,2,1,1,2,1,1,4,2,4,1887
15,24,6,0,1,1,2,0,1,3,1,2,1,1,0,1,1,3,2,4,1439
24,35,4,3,1,1,2,0,1,3,1,2,1,1,3,3,1,2,2,4,1335
24,20,3,0,1,1,4,0,1,1,1,2,1,0,2,3,1,4,2,2,2996
24,32,4,0,1,2,2,1,1,0,1,0,1,1,3,4,2,1,2,4,1333
12,23,6,0,1,1,1,0,0,1,1,2,1,1,0,3,1,1,2,4,1498
24,27,4,3,1,1,4,0,1,1,2,2,1,0,0,3,1,4,2,4,1384
12,29,6,0,1,1,2,0,0,3,1,1,1,1,0,3,1,1,2,2,2259
24,25,6,0,1,2,2,0,1,3,1,0,1,1,3,3,1,4,2,4,999
18,32,6,0,1,1,2,1,1,3,1,1,1,1,3,3,1,1,2,4,2278
24,33,6,0,1,1,2,0,1,2,1,1,1,1,3,2,1,1,2,4,1851
24,25,3,0,1,2,4,0,1,1,1,2,3,1,0,4,1,1,2,4,1355
12,23,4,0,1,1,2,0,1,1,1,2,1,0,2,3,1,4,2,4,900
12,38,4,2,1,1,4,1,1,3,1,4,0,1,3,3,1,4,2,4,2859
18,28,3,0,1,1,2,0,1,1,1,2,1,1,3,3,1,0,2,4,2659
24,23,4,0,1,2,4,0,1,1,2,3,1,0,0,3,1,1,2,4,1442
6,29,6,3,1,1,3,0,0,2,1,3,3,1,2,3,1,1,1,3,590
24,54,0,1,1,3,3,1,1,3,1,2,0,0,3,3,1,0,2,2,4591
15,27,0,3,1,2,2,0,1,3,1,2,1,1,0,1,1,1,2,2,763
18,33,6,3,1,1,1,0,1,3,1,1,1,1,3,3,1,1,2,4,2051
24,30,3,1,1,1,2,1,1,1,2,3,1,1,3,3,1,1,2,4,1620
18,27,0,1,1,1,3,0,1,2,1,2,3,1,3,3,1,1,2,4,2468
18,30,4,0,1,1,2,1,1,1,1,2,1,1,3,3,1,2,2,2,5866
24,34,6,0,1,1,2,1,1,3,1,0,1,1,3,1,1,0,2,4,1553
18,22,3,0,1,1,4,0,1,1,2,1,1,1,0,3,1,1,2,1,3650
12,39,4,0,1,1,3,1,1,3,1,3,1,1,3,3,1,4,2,2,3768
12,29,3,0,1,1,4,0,1,3,2,2,3,0,0,3,1,3,2,4,1123
12,33,6,3,1,1,1,0,1,2,1,1,3,1,2,3,1,1,1,1,2697
48,30,6,0,1,2,3,0,1,2,1,1,1,0,3,3,1,1,2,2,7238
24,44,9,2,1,1,2,1,1,2,0,0,0,0,0,3,1,1,2,4,12579
24,28,6,0,1,1,2,0,1,1,1,3,1,1,3,3,1,1,2,4,937
12,35,6,3,1,2,2,0,1,0,1,0,1,1,0,1,1,1,2,3,1680
48,30,4,2,1,1,3,0,1,2,0,0,1,0,0,3,1,2,2,2,4811
24,29,9,2,1,1,2,1,1,1,0,4,0,1,3,3,1,1,2,4,6579
24,26,9,1,1,1,4,1,1,3,2,4,0,1,0,3,1,4,2,2,5433
12,31,6,0,1,1,2,0,1,3,1,3,1,1,0,1,1,1,2,4,1459
24,32,6,2,1,2,2,0,1,3,0,2,1,1,3,1,1,1,2,4,1515
24,27,0,1,1,2,3,1,1,3,1,2,3,1,3,1,1,2,2,2,4139
24,23,4,3,1,1,2,0,2,2,1,1,3,0,3,3,1,1,2,4,1249
24,28,9,0,1,1,4,0,1,1,2,2,1,0,0,3,1,4,2,4,2473
12,43,3,3,1,3,4,1,1,3,1,0,1,1,3,1,1,1,2,4,1935
12,28,6,3,1,1,2,0,1,3,1,2,1,1,2,3,1,1,1,4,776
36,34,4,0,1,1,4,1,1,1,1,1,1,0,0,3,1,1,2,4,1842
24,25,3,0,1,1,4,0,0,1,2,1,1,0,0,3,1,4,2,2,4736
12,23,4,0,1,1,2,0,1,1,1,2,1,0,2,3,1,4,2,4,900
36,37,4,0,1,2,4,1,1,3,1,3,1,1,3,1,1,1,2,4,3535
18,33,3,0,1,2,2,1,1,3,1,4,1,0,0,1,1,1,2,4,1169
24,20,3,2,1,2,4,0,1,0,2,0,1,1,3,1,1,4,0,4,3617
12,35,8,3,1,2,2,0,1,3,1,2,3,1,0,1,1,4,2,4,1503
6,26,6,3,0,1,1,0,1,3,1,2,1,1,2,3,1,1,2,3,590
6,45,4,2,1,2,3,1,1,3,1,3,0,1,3,1,2,1,2,1,6761
24,30,6,0,1,1,2,1,1,3,1,0,1,1,3,3,1,3,2,4,1823
12,35,4,0,1,1,4,1,1,3,1,2,1,1,0,1,1,1,2,4,1880
24,39,5,0,1,1,3,1,1,1,1,0,0,0,3,3,1,1,2,4,1901
18,28,4,0,1,2,3,0,1,2,1,1,1,0,0,4,1,2,2,3,2278
12,28,6,3,1,1,2,0,1,3,1,2,1,1,2,3,1,1,1,4,776
24,38,9,0,1,1,3,1,1,3,1,3,0,1,3,3,1,1,2,3,7814
12,35,4,0,1,1,3,1,1,3,1,3,1,1,3,3,1,2,2,4,2399
24,25,3,0,1,2,4,0,1,1,2,0,1,0,0,4,1,1,2,4,1354
36,31,6,0,1,1,2,0,1,0,1,0,1,1,3,3,1,1,2,4,4473
6,28,6,0,1,2,1,1,1,3,1,2,1,1,0,1,1,1,2,1,1382
36,32,2,2,1,1,2,1,1,2,1,3,0,0,3,3,1,1,2,4,4686
12,23,6,3,1,1,1,0,1,2,2,1,1,0,2,3,1,1,2,1,1534
15,35,9,0,1,1,2,1,1,0,1,2,1,1,3,3,1,1,2,4,1900
12,34,3,3,1,2,1,0,1,2,1,2,1,1,3,2,1,1,2,3,3017
18,38,9,2,1,1,4,1,1,3,1,4,0,1,3,1,1,4,2,2,3229
12,34,3,3,1,1,1,0,1,2,2,1,0,1,0,3,1,1,2,3,3017
18,31,3,0,1,1,2,0,1,1,1,2,1,1,3,3,1,1,2,2,2278
12,29,3,1,1,2,3,0,1,1,2,2,1,0,0,1,1,1,2,4,1138
24,23,4,0,1,2,4,0,1,1,2,3,1,0,0,3,1,1,2,4,1443
36,25,2,2,1,2,2,1,1,1,1,2,0,0,0,1,1,1,2,3,8065
15,23,3,2,1,2,4,0,0,1,2,0,1,0,3,1,1,4,2,4,1278
24,29,9,2,1,1,2,1,1,1,0,4,0,1,3,3,1,1,2,4,6579
36,25,6,0,1,1,4,0,1,3,1,2,1,1,0,3,1,4,2,4,2394
24,20,3,0,1,1,4,0,1,1,1,2,1,0,2,3,1,4,2,2,2996
12,35,4,0,1,1,3,1,1,3,1,3,1,1,0,3,1,0,2,4,1979
12,33,6,3,1,1,1,0,1,2,1,1,3,1,2,3,1,1,1,1,2258
6,52,6,3,1,1,3,0,1,2,1,2,1,1,1,3,1,3,2,1,1343
24,25,3,3,1,1,4,1,1,1,2,1,3,0,0,3,1,1,2,4,3234
24,28,6,0,1,1,2,0,1,1,1,3,1,1,3,3,1,1,2,4,2743
24,36,0,3,1,2,4,1,1,0,1,2,1,1,1,1,1,0,2,2,1275
6,43,4,3,1,2,2,0,1,3,1,2,3,1,0,1,1,0,2,2,590
6,33,6,3,1,1,2,0,1,3,2,2,1,1,0,3,1,1,2,1,1374
6,45,4,2,1,2,3,1,1,3,1,3,0,1,3,1,2,1,2,1,6761
