input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
20,55,38,47,100,29,30,0,13,37,93,100,6,97,72,0,68
1,9,5,56,0,50,37,100,38,0,25,91,2,100,67,1,24
1,0,13,50,1,83,44,100,44,0,31,75,2,100,73,12,69
0,89,5,50,88,77,53,0,49,5,24,97,1,100,80,28,57
45,84,21,82,100,86,95,71,69,0,0,64,1,85,100,74,42
54,100,26,46,91,6,34,0,56,0,49,100,4,81,51,45,32
4,6,0,47,0,56,34,100,34,3,31,77,2,100,73,10,47
24,83,4,48,100,59,75,0,54,0,10,60,3,95,100,46,30
64,70,31,61,70,100,96,54,84,0,0,76,1,100,72,73,49
67,84,33,85,100,0,35,56,13,0,35,100,4,83,52,47,28
42,4,87,76,72,23,2,100,0,100,83,84,8,67,35,0,45
20,44,0,57,100,57,77,0,41,8,3,45,1,69,100,52,37
1,0,32,58,2,56,32,100,38,36,31,100,7,80,61,0,68
69,100,32,52,96,60,100,60,92,0,0,65,1,62,79,93,8
7,0,24,76,32,75,62,100,38,0,17,95,2,100,88,26,52
19,62,0,54,91,100,82,8,72,8,0,76,3,92,100,56,30
32,16,42,45,0,55,33,100,52,34,12,90,7,100,70,0,41
2,69,0,44,91,100,61,0,92,1,26,87,3,100,80,35,59
2,79,0,49,100,91,55,0,56,3,32,83,3,100,85,26,67
19,66,0,49,100,67,64,7,67,5,0,92,3,100,87,35,35
73,88,34,68,67,71,100,66,100,0,0,70,1,69,82,100,23
21,38,4,48,87,25,60,0,19,0,100,82,5,100,79,49,71
34,44,36,43,87,83,18,0,27,43,100,94,6,100,59,0,47
28,95,0,28,74,100,65,2,70,19,0,85,9,100,90,67,61
6,28,2,50,0,64,58,100,55,0,22,74,2,100,79,28,46
92,88,100,57,79,59,0,23,100,90,0,88,0,56,14,47,0
46,57,22,76,100,12,30,74,0,0,54,100,4,65,34,49,32
32,61,5,55,100,43,53,0,22,0,25,87,3,100,79,54,44
4,29,10,67,100,18,38,0,41,16,89,100,6,94,68,0,52
84,39,100,45,0,56,2,100,49,77,75,76,8,54,0,44,40
10,77,1,49,100,79,56,0,55,0,5,76,3,100,80,38,42
10,76,0,64,100,66,44,0,43,1,40,80,3,100,74,40,49
41,74,11,99,100,79,89,53,0,0,70,85,9,100,70,69,41
7,100,3,48,94,99,54,0,57,0,34,90,3,100,79,33,74
0,77,0,43,78,59,56,0,62,4,100,99,5,100,87,10,66
65,92,96,71,100,0,0,37,47,100,47,91,0,57,20,30,2
37,57,26,69,36,100,35,93,72,36,0,91,7,100,75,0,22
22,48,46,48,0,48,32,100,59,46,12,91,7,100,80,0,56
9,84,0,53,96,26,40,0,32,15,100,100,6,94,73,2,54
89,70,100,83,100,0,19,19,2,84,16,94,0,45,0,52,10
0,29,2,50,3,67,26,100,43,1,0,84,2,100,67,8,35
15,100,2,53,95,92,63,0,76,0,49,82,3,100,82,45,67
15,100,2,46,91,68,54,3,52,0,0,76,3,100,80,43,52
63,43,95,100,80,8,0,29,0,100,58,95,0,73,21,25,31
1,0,4,56,19,48,41,100,15,0,26,71,2,100,76,0,55
56,95,27,50,100,61,70,6,65,0,0,97,7,100,93,68,31
28,27,1,53,92,41,63,0,11,0,100,100,5,96,97,58,59
84,100,46,46,74,0,41,47,35,0,55,100,4,64,44,61,23
56,77,28,35,64,100,100,0,90,0,5,33,1,62,82,80,47
32,35,46,50,0,61,36,100,55,34,8,91,7,100,79,0,43
71,100,100,47,96,0,0,9,49,77,59,90,0,57,2,29,21
0,0,27,53,51,27,28,13,15,31,100,100,6,77,52,3,61
78,100,100,62,93,8,0,14,44,76,13,94,0,64,6,36,0
32,59,9,28,58,100,58,0,64,0,19,66,1,100,88,56,39
50,90,25,47,70,71,100,27,100,0,0,50,1,67,94,75,42
15,100,14,52,98,71,66,0,77,0,0,91,3,100,96,46,32
3,27,6,50,0,78,57,100,57,0,31,66,2,100,83,28,55
50,76,28,65,63,97,53,100,93,0,0,92,7,100,79,45,45
57,31,27,39,0,79,52,100,47,0,26,73,2,100,80,21,48
69,35,99,45,0,38,0,79,45,100,100,89,8,53,23,25,44
0,46,1,53,22,63,36,100,63,13,0,75,2,100,71,7,29
0,0,2,51,9,49,35,100,22,14,37,73,2,100,73,1,52
0,0,1,63,32,50,57,100,25,11,20,83,2,100,88,18,53
2,43,0,50,0,100,45,87,81,1,19,90,2,100,76,28,44
0,75,4,41,35,45,56,100,53,4,0,82,2,100,87,22,35
8,49,22,50,0,100,43,97,70,0,26,85,2,100,82,1,60
11,0,1,67,30,56,42,100,30,0,0,73,2,100,77,11,38
