input12,input9,input14,input13,input11,input5,input8,input15,input7,input16,input1,input2,target,input4,input6,input10,input3
16,100,1,48,84,96,66,0,62,0,35,82,3,100,83,43,67
14,39,0,58,95,92,61,100,62,5,0,96,3,100,85,39,52
7,63,29,60,100,23,32,0,11,13,89,100,6,99,65,0,59
15,100,14,52,98,71,66,0,77,0,0,91,3,100,96,46,32
8,38,2,50,0,71,75,100,43,0,31,57,1,86,100,43,62
3,33,0,44,0,63,49,100,51,4,23,73,2,100,81,14,32
17,33,4,45,0,89,20,100,60,7,30,85,2,100,67,0,52
9,60,0,52,90,100,74,3,79,0,0,71,3,95,100,37,45
41,23,75,50,0,100,34,74,70,72,73,100,8,88,62,0,34
51,100,91,62,90,15,0,35,72,100,0,97,0,80,55,12,21
0,61,25,53,67,100,67,72,63,30,0,87,7,97,100,25,50
1,9,5,56,0,50,37,100,38,0,25,91,2,100,67,1,24
41,100,22,73,93,0,39,77,53,0,22,100,4,75,42,52,5
7,0,24,76,32,75,62,100,38,0,17,95,2,100,88,26,52
6,71,0,47,100,77,72,0,56,0,39,100,9,100,82,52,74
20,81,3,58,100,66,70,21,93,0,0,81,3,100,95,46,51
24,83,4,48,100,59,75,0,54,0,10,60,3,95,100,46,30
27,75,1,56,100,46,85,0,44,0,16,100,9,84,67,66,31
10,76,0,64,100,66,44,0,43,1,40,80,3,100,74,40,49
76,100,36,50,80,58,100,33,94,0,0,85,9,56,83,94,37
100,96,92,38,92,19,10,0,100,55,17,71,0,32,0,52,13
19,0,0,58,9,44,43,100,31,5,23,90,2,100,68,36,45
18,27,39,40,13,87,38,100,66,44,0,100,7,99,82,0,44
19,62,0,54,91,100,82,8,72,8,0,76,3,92,100,56,30
89,70,100,83,100,0,19,19,2,84,16,94,0,45,0,52,10
20,98,0,41,91,62,76,0,100,8,82,71,9,100,88,49,55
92,88,100,57,79,59,0,23,100,90,0,88,0,56,14,47,0
11,0,1,67,30,56,42,100,30,0,0,73,2,100,77,11,38
16,31,0,61,31,88,79,100,62,0,0,71,1,96,100,48,62
7,31,8,64,31,100,38,76,55,0,0,82,2,100,69,21,45
0,28,24,51,100,10,37,10,0,23,99,82,6,100,72,8,53
61,80,31,80,80,100,100,48,95,0,24,76,1,73,74,76,45
10,43,34,50,0,96,35,100,65,35,16,91,7,100,75,0,48
6,59,11,42,0,100,37,93,69,0,6,69,1,100,79,9,51
58,93,29,76,100,21,41,0,63,0,53,100,4,84,45,45,24
64,100,29,52,99,77,52,0,60,0,57,100,4,76,48,59,41
46,57,22,76,100,12,30,74,0,0,54,100,4,65,34,49,32
0,2,26,100,47,16,42,90,0,26,87,94,6,100,77,10,42
0,0,27,53,51,27,28,13,15,31,100,100,6,77,52,3,61
21,92,0,38,73,68,59,26,100,2,0,81,3,100,87,42,32
32,61,5,55,100,43,53,0,22,0,25,87,3,100,79,54,44
50,83,25,38,58,49,100,0,100,0,1,39,1,55,79,75,9
18,41,0,63,100,74,59,19,61,5,0,87,3,100,100,42,53
50,100,25,36,96,70,65,0,46,0,13,78,3,100,88,73,46
5,33,38,32,0,100,30,73,40,37,23,97,7,100,72,0,86
34,0,18,60,17,76,45,100,38,0,47,94,2,100,79,15,69
73,88,34,68,67,71,100,66,100,0,0,70,1,69,82,100,23
9,84,0,53,96,26,40,0,32,15,100,100,6,94,73,2,54
9,8,0,49,100,21,59,10,0,2,96,98,5,100,85,43,49
56,95,27,50,100,61,70,6,65,0,0,97,7,100,93,68,31
42,100,22,63,88,0,47,21,66,0,42,100,4,79,54,64,0
13,0,32,76,44,14,20,15,19,26,100,100,6,81,57,0,53
0,63,5,51,0,83,42,100,65,20,3,93,2,100,75,17,50
49,76,26,67,67,100,92,43,85,0,0,82,7,100,95,66,42
45,84,21,82,100,86,95,71,69,0,0,64,1,85,100,74,42
43,100,0,46,97,56,76,0,93,7,57,82,9,100,78,71,14
66,100,44,54,94,34,30,6,69,0,28,90,4,100,65,49,0
4,29,2,67,12,65,47,100,45,0,0,91,2,100,79,14,35
2,38,34,50,0,100,34,99,77,35,31,100,7,88,68,0,100
