,i,j,X,Y,L,real_identifier
40,91.0,582.0,520813.9,1036151.1,-10.2,0
41,219.0,374.0,733491.2,562911.9,26.9,0
42,143.0,486.0,646319.8,848421.3,-15.6,0
43,67.0,278.0,493151.1,396511.4,-3.1,0
44,299.0,512.0,943823.4,922138.5,39.2,0
45,189.0,342.0,669151.9,498823.1,-8.5,0
46,122.0,430.0,638813.1,664823.4,2.1,0
47,56.0,236.0,474823.9,349823.1,-16.3,0
48,241.0,568.0,793823.4,1048231.9,29.5,0
49,98.0,398.0,529823.1,603823.4,-4.9,0
50,118.0,276.0,581923.1,754189.9,-20.5,0
51,208.0,118.0,457819.9,350691.8,-10.9,0
52,14.0,468.0,935431.8,663011.4,-6.7,0
53,182.0,22.0,139591.9,189302.1,-38.4,0
54,98.0,394.0,719283.9,568942.5,-3.1,0
55,50.0,160.0,381948.5,261739.2,-29.5,0
56,210.0,490.0,942150.9,873421.1,-13.5,0
57,168.0,74.0,294819.1,144911.9,-34.2,0
58,86.0,418.0,785431.9,640193.8,0.4,0
59,32.0,288.0,528191.8,509382.5,-17.3,0
60,219.0,91.0,741329.2,104821.5,-28.1,0
61,301.0,419.0,958201.1,739459.8,19.4,0
62,67.0,276.0,221914.9,411910.3,-23.8,0
63,192.0,505.0,698301.9,921013.4,-6.8,0
64,289.0,133.0,942821.7,177509.1,14.5,0
65,51.0,460.0,172821.1,794531.9,-19.2,0
66,268.0,354.0,883192.8,599821.7,10.9,0
67,143.0,98.0,619821.9,131489.2,-30.5,0
68,225.0,487.0,771489.2,853102.9,-4.2,0
69,311.0,191.0,1014892.8,283821.7,16.1,0
70,278.0,428.0,901234.5,723456.2,10.1,0
71,140.0,316.0,734567.8,512345.6,-5.6,0
72,290.0,502.0,935678.9,876543.2,18.5,0
73,50.0,358.0,456789.0,654321.0,-12.1,0
74,240.0,618.0,823456.7,109876.5,-15.8,0
75,120.0,462.0,678901.2,765432.1,-7.3,0
76,260.0,380.0,893456.7,632109.8,20.2,0
77,80.0,548.0,567890.1,943211.0,-10.9,0
78,200.0,286.0,812345.6,421109.8,-6.2,0
79,300.0,450.0,1023456.8,789012.3,25.1,0
80,201.0,275.0,745201.9,436811.4,5.6,0
81,419.0,191.0,1234191.1,299911.9,27.3,0
82,91.0,521.0,592819.5,971219.8,-15.8,0
83,267.0,449.0,883051.8,693201.3,14.2,0
84,173.0,382.0,708191.9,593811.5,2.1,0
85,56.0,295.0,483051.9,451911.8,-11.5,0
86,148.0,568.0,624201.8,1056319.5,-13.4,0
87,31.0,137.0,261991.9,185201.9,-24.8,0
88,251.0,361.0,835201.9,571911.8,11.9,0
89,221.0,407.0,771201.8,631911.9,6.5,0
90,278.0,596.0,1034211.9,1134567.3,15.6,0
91,118.0,280.0,743982.1,493859.1,-10.3,0
92,40.0,630.0,605839.8,1234567.8,-26.5,0
93,256.0,434.0,958321.9,756210.9,12.1,0
94,82.0,510.0,692189.7,943821.1,-17.9,0
95,296.0,362.0,1029587.3,625489.0,20.5,0
96,198.0,246.0,864201.9,433210.8,5.6,0
97,50.0,586.0,623951.8,1124567.9,-25.9,0
98,220.0,398.0,928489.0,694201.9,16.3,0
99,144.0,522.0,794982.1,963821.1,-12.9,0
100,278.0,402.0,885219.1,621351.9,15.6,0
101,148.0,594.0,683192.5,1123456.8,-16.1,0
102,258.0,368.0,843219.8,584219.1,12.5,0
103,118.0,308.0,628492.1,457812.3,-9.2,0
104,162.0,654.0,694219.5,1245123.9,-20.5,0
105,76.0,342.0,566219.2,519219.8,-11.9,0
106,142.0,418.0,659219.1,649219.5,-1.4,0
107,192.0,356.0,732219.8,551219.2,-4.5,0
108,208.0,404.0,749219.5,623219.1,3.9,0
109,88.0,322.0,586219.2,493219.8,-8.1,0
110,219.0,418.0,623119.1,791942.5,-18.2,0
111,281.0,191.0,759208.9,186942.1,-10.8,0
112,43.0,591.0,513928.5,1123915.6,-22.5,0
113,189.0,463.0,728301.9,871191.4,-14.5,0
114,311.0,279.0,942516.1,433821.9,20.6,0
115,122.0,566.0,599301.8,1074156.9,-19.8,0
116,256.0,384.0,819209.5,699201.1,-12.1,0
117,181.0,251.0,692101.9,309821.5,-16.8,0
118,68.0,621.0,530516.2,1189314.5,-24.1,0
119,294.0,421.0,883516.8,793201.9,22.9,0
120,118.0,278.0,482119.1,394951.8,-10.3,0
121,210.0,596.0,739421.9,1123456.2,-11.9,0
122,86.0,190.0,421911.4,251819.1,-24.1,0
123,148.0,512.0,623159.3,943819.5,-7.2,0
124,66.0,402.0,503821.9,624951.8,-19.5,0
125,182.0,270.0,693421.9,362819.1,-4.9,0
126,108.0,586.0,579821.9,1099518.1,-16.1,0
127,220.0,450.0,783421.9,714951.8,3.4,0
128,140.0,296.0,601911.4,419819.1,-9.8,0
129,90.0,522.0,533821.9,973951.8,-15.6,0
130,278.0,482.0,938219.9,734911.5,7.2,0
131,168.0,56.0,87015.1,104419.8,-44.9,0
132,96.0,176.0,451919.3,164119.2,-24.8,0
133,118.0,306.0,643958.7,435937.1,-10.3,0
134,130.0,398.0,663925.9,611905.2,2.9,0
135,124.0,174.0,459681.2,127538.1,-27.1,0
136,108.0,570.0,592274.8,1053722.7,-12.9,0
137,202.0,406.0,751227.8,636881.2,5.0,0
138,358.0,436.0,1075753.7,716987.0,31.9,0
139,270.0,492.0,951219.9,754911.5,8.2,0
140,189.0,521.0,734891.1,939141.3,18.5,0
141,391.0,298.0,1032519.8,449819.1,35.1,0
142,118.0,438.0,581191.9,725891.8,-12.1,0
143,273.0,354.0,854219.4,564819.1,14.5,0
144,56.0,492.0,494891.1,823141.3,-19.8,0
145,219.0,412.0,753191.9,683891.8,10.9,0
146,13.0,236.0,384891.1,358141.3,-24.2,0
147,87.0,308.0,546191.9,473891.8,-15.6,0
148,162.0,582.0,674191.1,1051141.3,-11.4,0
149,421.0,462.0,1162519.8,733819.1,43.8,0
150,182.0,591.0,711219.0,1134121.9,-18.1,0
151,129.0,611.0,661093.0,1192319.2,-20.8,0
152,92.0,221.0,501092.1,224816.4,-21.9,0
153,208.0,278.0,796011.3,451219.2,0.2,0
154,59.0,41.0,209251.0,173911.2,-32.1,0
155,51.0,637.0,609813.4,1181211.5,-23.2,0
156,112.0,567.0,613401.3,1092311.7,-22.9,0
157,201.0,591.0,691321.6,1118111.2,-13.1,0
158,145.0,431.0,659351.3,651011.3,-0.8,0
159,57.0,561.0,541093.7,1039911.6,-16.1,0
160,94.0,418.0,588219.1,791911.3,-12.5,0
161,268.0,596.0,906121.9,1123456.8,15.1,0
162,44.0,274.0,483911.9,384239.1,-10.3,0
163,190.0,532.0,732198.4,1001919.6,-6.9,0
164,12.0,608.0,556467.9,1146918.1,-20.1,0
165,220.0,446.0,822951.5,743820.8,8.5,0
166,80.0,356.0,521839.2,545201.9,-14.2,0
167,250.0,402.0,883219.8,624951.1,18.3,0
168,38.0,294.0,471219.9,433891.2,-16.8,0
169,148.0,580.0,661951.1,1083591.9,-4.9,0
170,118.0,278.0,493859.1,421919.2,-20.5,0
171,98.0,412.0,581219.8,734821.1,-18.2,0
172,168.0,290.0,513481.9,461191.8,-10.3,0
173,82.0,198.0,451982.5,283510.9,-26.8,0
174,128.0,560.0,624891.1,1034219.0,-14.5,0
175,56.0,302.0,529819.8,443210.9,-19.1,0
176,152.0,182.0,439892.1,235891.1,-28.3,0
177,108.0,486.0,599481.9,819210.8,-12.9,0
178,74.0,250.0,483191.8,381010.9,-21.5,0
179,160.0,410.0,573892.1,731191.1,-9.8,0
180,219.0,275.0,812191.9,394515.2,10.3,0
181,81.0,591.0,633491.8,1111118.5,-18.1,0
182,143.0,459.0,685191.1,791919.8,2.5,0
183,29.0,278.0,444491.9,421111.8,-12.8,0
184,191.0,621.0,743191.9,1231118.5,7.9,0
185,67.0,532.0,623491.8,1011118.5,-20.5,0
186,245.0,401.0,853191.9,651919.8,15.1,0
187,118.0,289.0,673491.8,431111.8,-6.2,0
188,51.0,597.0,593491.8,1141118.5,-25.8,0
189,168.0,351.0,723191.9,541919.8,1.4,0
190,118.0,568.0,633219.1,1034159.8,-15.1,0
191,268.0,438.0,844919.4,724189.2,12.9,0
192,82.0,352.0,586351.9,521139.5,-9.5,0
193,192.0,582.0,719391.8,1054398.1,-19.3,0
194,56.0,398.0,563491.2,606911.9,-16.9,0
195,248.0,462.0,803192.8,783919.4,10.3,0
196,128.0,528.0,654830.5,969325.8,-14.1,0
197,38.0,412.0,548219.9,623951.8,-19.9,0
198,208.0,508.0,755990.1,887439.2,-12.5,0
199,94.0,322.0,608391.7,476191.4,-8.3,0
200,118.0,278.0,472819.1,829351.9,-20.5,0
201,208.0,118.0,731491.3,143819.2,-25.1,0
202,138.0,506.0,593819.5,945193.1,-11.9,0
203,192.0,62.0,654819.2,98752.9,-30.8,0
204,82.0,294.0,429191.9,421911.8,-18.2,0
205,168.0,238.0,704391.1,278491.2,-15.5,0
206,56.0,398.0,513492.8,623491.9,-10.3,0
207,146.0,208.0,658819.2,241911.8,-17.1,0
208,98.0,318.0,611492.8,512819.1,-8.1,0
209,112.0,488.0,583491.9,943819.2,-12.6,0
210,140.0,532.0,593821.9,1033134.2,-19.2,0
211,68.0,258.0,444191.4,336492.8,-23.5,0
212,168.0,394.0,654819.5,623191.9,2.1,0
213,128.0,118.0,281491.1,46391.7,-29.8,0
214,58.0,172.0,401819.2,204492.1,-24.9,0
215,220.0,454.0,734819.4,704492.3,1.4,0
216,90.0,630.0,638491.9,117492.8,-19.1,0
217,162.0,588.0,632819.2,107492.1,-16.8,0
218,202.0,612.0,685491.5,112492.3,-13.4,0
219,310.0,420.0,955819.4,685492.8,23.9,0
220,219.0,386.0,755189.4,591350.9,18.5,0
221,281.0,459.0,912351.1,693119.4,11.9,0
222,148.0,394.0,644821.9,623151.8,-6.2,0
223,201.0,551.0,794439.8,1033519.1,-19.1,0
224,66.0,341.0,563201.9,514861.1,-11.5,0
225,18.0,184.0,394159.8,274351.9,-24.2,0
226,108.0,521.0,591439.1,901201.9,-13.4,0
227,191.0,329.0,743201.9,503201.1,-9.5,0
228,39.0,151.0,439201.9,221351.9,-26.1,0
229,165.0,41.0,221351.9,141201.9,-44.9,0
230,240.0,118.0,835239.1,217391.9,12.1,0
231,50.0,482.0,145678.9,942821.1,-25.8,0
232,380.0,292.0,1098231.4,439823.5,38.2,0
233,120.0,68.0,351982.5,162391.8,-22.1,0
234,200.0,420.0,723191.9,793823.1,-6.5,0
235,90.0,258.0,278391.1,309823.9,-19.8,0
236,340.0,398.0,1023919.8,739391.2,32.5,0
237,110.0,522.0,629823.1,991823.9,-14.2,0
238,190.0,458.0,709391.9,849823.1,-10.3,0
239,140.0,218.0,503191.8,259391.9,-18.2,0
240,221.0,278.0,755189.1,394819.5,6.5,0
241,186.0,488.0,692139.8,923108.2,-3.1,0
242,129.0,354.0,569823.4,505939.1,-5.6,0
243,265.0,422.0,853219.9,694351.8,16.2,0
244,193.0,396.0,720402.1,623191.4,2.9,0
245,112.0,322.0,623492.5,453219.9,-9.5,0
246,51.0,558.0,483201.9,1034519.2,-19.8,0
247,212.0,582.0,663492.1,1082198.5,-6.2,0
248,125.0,328.0,642201.9,472402.1,-4.9,0
249,299.0,388.0,943492.5,652201.9,22.1,0
250,219.0,498.0,823191.9,951234.8,-6.3,0
251,91.0,381.0,569823.1,621119.4,-12.9,0
252,267.0,542.0,936421.8,1004219.1,22.1,0
253,148.0,310.0,654210.9,411982.5,-10.5,0
254,39.0,426.0,458192.8,696831.9,-20.8,0
255,294.0,59.0,1038219.1,88119.4,30.4,0
256,117.0,521.0,611492.9,983191.8,-16.1,0
257,192.0,394.0,721823.1,652492.9,4.8,0
258,64.0,278.0,521492.9,381823.1,-14.5,0
259,251.0,482.0,879823.1,923492.9,25.9,0
260,278.0,596.0,934279.9,1116756.3,-25.8,0
261,122.0,442.0,509391.1,819381.9,-29.1,0
262,292.0,186.0,768109.4,172596.8,-23.4,0
263,198.0,630.0,729382.6,1182456.1,-22.1,0
264,88.0,538.0,371492.8,1003451.9,-31.4,0
265,256.0,404.0,848293.1,753381.6,-26.3,0
266,170.0,290.0,564823.4,541819.1,-28.5,0
267,220.0,584.0,794459.9,1088547.4,-24.9,0
268,148.0,472.0,623191.9,882381.2,-30.2,0
269,310.0,160.0,1032349.1,149381.9,-20.6,0
270,56.0,482.0,275814.1,841239.8,-12.1,0
271,292.0,138.0,942191.4,177491.9,23.5,0
272,168.0,618.0,689853.9,1165042.1,-16.8,0
273,40.0,256.0,203951.7,301491.2,-25.9,0
274,220.0,380.0,833191.1,585739.4,10.3,0
275,96.0,428.0,461892.5,654239.1,-20.6,0
276,260.0,182.0,823058.3,221491.9,18.3,0
277,140.0,596.0,591739.2,1125042.1,-14.5,0
278,28.0,312.0,143959.1,371491.2,-30.2,0
279,208.0,450.0,783191.1,690739.4,12.9,0
280,208.0,482.0,751919.1,784219.8,2.8,0
281,394.0,274.0,1095639.3,451911.1,30.4,0
282,118.0,538.0,617109.9,846239.4,-5.1,0
283,256.0,428.0,829239.8,690811.9,10.3,0
284,172.0,592.0,642919.1,1095239.3,-14.5,0
285,306.0,362.0,958439.8,564811.9,20.8,0
286,90.0,506.0,583639.1,802239.4,-2.3,0
287,248.0,446.0,819109.9,714811.9,9.5,0
288,190.0,568.0,686439.8,1055239.3,-1.9,0
289,342.0,398.0,1035639.3,647911.1,28.2,0
290,201.0,482.0,716182.5,829191.9,-5.8,0
291,67.0,409.0,493201.8,631492.1,-19.1,0
292,118.0,549.0,689413.9,1008621.4,-14.5,0
293,250.0,368.0,819209.1,554831.5,6.2,0
294,82.0,504.0,559819.3,912411.8,-17.8,0
295,192.0,428.0,743192.9,654209.1,-3.9,0
296,140.0,586.0,633492.1,1085231.9,-20.5,0
297,58.0,462.0,508492.8,705191.4,-12.9,0
298,220.0,398.0,796201.9,615492.8,4.5,0
299,96.0,526.0,573492.1,967209.1,-16.5,0
300,43.0,219.0,472819.1,381951.8,-18.5,0
301,118.0,481.0,657392.9,739219.1,-6.2,0
302,251.0,135.0,821739.8,201940.5,4.8,0
303,67.0,597.0,493021.9,1114931.9,-20.9,0
304,189.0,324.0,703492.1,521391.8,-10.3,0
305,236.0,450.0,864201.9,782982.5,8.5,0
306,141.0,91.0,242819.1,42193.8,-35.1,0
307,50.0,562.0,631739.8,1046319.1,-17.8,0
308,279.0,428.0,942392.1,743219.1,15.6,0
309,108.0,493.0,598021.9,901391.8,-9.2,0
310,276.0,398.0,924181.9,619911.3,15.6,0
311,192.0,286.0,741431.1,439861.8,-2.1,0
312,49.0,196.0,483919.5,293919.9,-14.5,0
313,362.0,486.0,1084398.2,794191.4,31.9,0
314,122.0,252.0,586194.8,356219.1,-6.3,0
315,298.0,422.0,958319.4,689431.9,20.5,0
316,68.0,218.0,509431.9,323191.8,-11.9,0
317,394.0,502.0,1148719.1,843191.3,36.2,0
318,158.0,292.0,673194.5,423919.9,-4.8,0
319,246.0,378.0,886431.9,603191.8,12.1,0
320,296.0,430.0,943219.1,691351.9,20.8,0
321,240.0,278.0,821329.4,425911.1,8.5,0
322,120.0,502.0,631490.8,848219.3,-10.3,0
323,200.0,362.0,755119.5,562351.2,4.2,0
324,80.0,450.0,517899.1,715489.6,-15.6,0
325,312.0,398.0,901765.6,643892.1,18.1,0
326,56.0,482.0,469013.9,794531.4,-20.9,0
327,140.0,258.0,644892.3,364201.9,-12.8,0
328,208.0,386.0,783401.9,606219.8,2.9,0
329,168.0,54.0,78321.1,85992.1,-45.6,0
330,118.0,594.0,521119.9,1114398.4,-19.8,0
331,208.0,468.0,744189.1,824911.9,2.1,0
332,62.0,528.0,613492.3,1033599.8,-25.5,0
333,248.0,186.0,870110.8,162191.9,10.3,0
334,128.0,402.0,656819.5,734820.6,-6.2,0
335,198.0,270.0,729309.9,241514.8,-14.5,0
336,162.0,618.0,684842.1,1221337.9,-20.8,0
337,136.0,156.0,427675.3,69538.8,-31.1,0
338,352.0,410.0,1066833.4,659618.2,32.2,0
339,92.0,366.0,606057.2,550556.1,-3.2,0
340,318.0,236.0,1013421.9,351219.1,12.5,0
341,198.0,564.0,761293.4,1063519.3,-18.1,0
342,412.0,286.0,1148173.2,439819.5,30.8,0
343,88.0,658.0,634819.1,1254398.2,-22.9,0
344,248.0,394.0,886492.9,621391.8,10.3,0
345,172.0,248.0,692382.6,395219.9,-15.6,0
346,56.0,432.0,509628.8,652819.1,-19.4,0
347,302.0,208.0,956391.9,323981.7,20.5,0
348,138.0,476.0,642819.1,731293.4,-12.1,0
349,220.0,324.0,835875.6,493981.7,6.3,0
350,129.0,276.0,824112.9,493821.4,-10.2,0
351,211.0,591.0,715819.1,1104591.9,-15.9,0
352,81.0,189.0,481491.8,274519.3,-20.5,0
353,299.0,421.0,1042919.4,712109.1,24.1,0
354,142.0,628.0,693101.9,1178512.8,-18.2,0
355,51.0,467.0,523919.2,743291.9,-22.9,0
356,168.0,151.0,431492.1,29394.2,-30.8,0
357,94.0,515.0,568101.9,893109.8,-11.4,0
358,319.0,402.0,1062919.4,682109.1,29.1,0
359,191.0,596.0,731819.1,1124591.9,-16.9,0
360,67.0,371.0,549823.1,1029387.9,-18.2,0
361,245.0,191.0,942139.4,375819.1,11.5,0
362,319.0,467.0,1085370.8,739281.3,32.1,0
363,149.0,269.0,451819.9,827142.8,-7.9,0
364,211.0,354.0,821421.1,591309.5,0.6,0
365,95.0,122.0,275938.7,195827.4,-29.1,0
366,388.0,493.0,1231819.3,853210.9,49.8,0
367,168.0,246.0,693201.9,449382.1,-4.5,0
368,299.0,434.0,1008239.5,714919.8,23.9,0
369,224.0,381.0,863492.8,635498.3,6.2,0
370,278.0,438.0,943219.9,742819.1,18.2,0
371,148.0,592.0,633810.3,1065519.8,-14.1,0
372,58.0,328.0,568219.1,493831.9,-7.8,0
373,306.0,482.0,1038179.4,864201.8,24.9,0
374,122.0,412.0,650892.1,688831.1,-5.6,0
375,268.0,560.0,909201.9,1034921.9,17.4,0
376,82.0,354.0,593492.1,530492.1,-10.2,0
377,198.0,630.0,739219.1,1188319.1,-20.1,0
378,46.0,398.0,523492.1,623492.1,-11.9,0
379,256.0,446.0,879201.9,761201.9,15.6,0
380,67.0,412.0,726310.9,823191.4,-15.6,0
381,219.0,118.0,391012.3,654819.1,-29.7,0
382,81.0,592.0,943219.8,1105398.5,-12.1,0
383,135.0,48.0,275819.2,83210.4,-30.5,0
384,59.0,276.0,521839.1,421911.9,-24.9,0
385,201.0,154.0,739982.5,902332.1,-11.4,0
386,118.0,232.0,614391.7,351992.8,-20.7,0
387,75.0,598.0,882109.9,1146919.3,-14.5,0
388,143.0,86.0,309829.5,47919.2,-31.8,0
389,51.0,266.0,496391.9,394219.1,-19.3,0
390,278.0,192.0,812191.9,234819.1,10.3,0
391,86.0,620.0,613492.8,1183915.4,-20.8,0
392,140.0,270.0,494219.1,361911.9,-25.1,0
393,306.0,400.0,944281.3,743192.8,19.4,0
394,108.0,210.0,573819.2,261481.9,-14.9,0
395,98.0,180.0,423819.1,156481.9,-26.3,0
396,90.0,580.0,609492.8,1093915.4,-22.5,0
397,122.0,630.0,658492.8,1213915.4,-18.2,0
398,168.0,320.0,722191.9,501819.1,-8.3,0
399,104.0,240.0,575819.2,331481.9,-15.6,0
400,118.0,278.0,573219.1,380491.9,-11.4,0
401,210.0,468.0,753102.3,823191.8,-6.2,0
402,64.0,98.0,305115.6,181419.1,-29.5,0
403,142.0,592.0,619351.9,1073519.5,-16.8,0
404,88.0,76.0,332492.8,152831.4,-24.1,0
405,160.0,256.0,692819.2,293491.2,-10.3,0
406,198.0,426.0,739281.9,731192.9,-7.4,0
407,122.0,506.0,581492.1,911419.5,-13.5,0
408,56.0,90.0,279492.9,174831.9,-31.9,0
409,182.0,338.0,708492.8,503492.1,-8.5,0
410,219.0,381.0,823219.8,503982.1,-1.1,0
411,148.0,418.0,642391.9,701919.3,-18.5,0
412,51.0,498.0,549821.1,739201.8,-12.9,0
413,92.0,69.0,201942.8,129382.6,-36.2,0
414,128.0,582.0,634191.9,1059821.9,-20.8,0
415,142.0,278.0,629391.8,359201.8,-14.9,0
416,118.0,201.0,509821.9,191919.3,-22.1,0
417,44.0,138.0,329391.9,163382.6,-27.9,0
418,108.0,588.0,615391.8,1093821.9,-21.5,0
419,182.0,29.0,32158.8,127201.8,-45.1,0
420,219.0,118.0,482191.9,869342.5,-10.3,0
421,62.0,550.0,795823.1,1141598.3,-20.8,0
422,148.0,258.0,538819.5,596853.9,-16.2,0
423,90.0,382.0,671011.8,531491.3,-6.9,0
424,198.0,494.0,844392.6,1032350.9,-11.5,0
425,126.0,218.0,362951.2,754831.1,-29.1,0
426,50.0,142.0,275810.5,201491.9,-38.2,0
427,184.0,330.0,759203.9,463820.8,-15.6,0
428,108.0,470.0,692899.1,944339.5,-7.1,0
429,160.0,288.0,421139.4,627201.8,-24.9,0
430,219.0,375.0,799328.9,591819.2,1.8,0
431,135.0,421.0,623151.1,669389.8,-3.4,0
432,269.0,317.0,863492.5,488235.9,20.5,0
433,48.0,593.0,513958.3,1123456.8,-25.1,0
434,201.0,281.0,743192.2,325890.1,-14.9,0
435,118.0,449.0,627490.8,709823.4,-6.2,0
436,296.0,401.0,934758.1,658192.9,18.2,0
437,22.0,341.0,461039.9,529492.5,-18.5,0
438,181.0,639.0,714497.2,1213567.3,-21.4,0
439,157.0,261.0,673393.5,301259.8,-16.5,0
440,118.0,394.0,624191.1,608519.5,-5.6,0
441,248.0,362.0,819351.9,571191.8,4.1,0
442,130.0,418.0,643819.3,635792.1,-2.2,0
443,92.0,306.0,603101.4,457899.3,-10.3,0
444,58.0,342.0,551933.8,506429.9,-14.5,0
445,220.0,398.0,774291.1,616331.9,2.5,0
446,50.0,434.0,567492.5,655317.8,-20.6,0
447,108.0,102.0,611409.9,133351.1,-29.5,0
448,196.0,350.0,749997.2,541819.8,-5.9,0
449,82.0,412.0,598531.5,629490.7,-17.1,0
450,141.0,412.0,654321.9,631942.1,-8.5,0
451,189.0,278.0,723109.2,402319.8,1.9,0
452,67.0,596.0,494219.1,1124793.4,-20.1,0
453,153.0,362.0,673892.8,533491.9,-6.3,0
454,219.0,482.0,751982.1,901234.5,3.2,0
455,85.0,438.0,546219.9,648219.1,-12.9,0
456,168.0,618.0,699109.2,1176319.8,-18.2,0
457,51.0,270.0,483982.1,381109.2,-15.6,0
458,201.0,402.0,734219.1,601982.1,2.1,0
459,117.0,558.0,629109.2,1056319.8,-11.5,0
460,118.0,596.0,846219.1,1123456.9,-10.8,0
461,390.0,278.0,1048231.9,384569.2,35.6,0
462,192.0,486.0,734859.3,751219.1,-1.2,0
463,68.0,630.0,493849.2,1214789.3,-20.5,0
464,248.0,402.0,881469.9,659810.1,10.3,0
465,154.0,538.0,642810.8,824359.9,-2.1,0
466,30.0,586.0,451928.7,1123919.1,-15.6,0
467,186.0,422.0,707191.9,689219.8,-0.8,0
468,414.0,364.0,1143919.1,562810.9,38.9,0
469,98.0,506.0,574928.8,794810.1,-12.9,0
470,219.0,191.0,755819.9,261919.5,-15.1,0
471,482.0,118.0,1234897.8,173411.3,41.9,0
472,91.0,267.0,503191.8,354519.1,-20.5,0
473,401.0,459.0,1141569.4,743819.2,28.1,0
474,175.0,309.0,734851.1,431491.9,-12.9,0
475,59.0,529.0,494819.2,944281.5,-24.8,0
476,147.0,491.0,624819.9,819191.8,-16.3,0
477,153.0,503.0,604851.1,894519.1,-14.5,0
478,119.0,591.0,659191.8,1064819.2,-18.1,0
479,329.0,399.0,991489.2,671491.9,29.5,0
480,145.0,278.0,692115.9,428219.1,-18.3,0
481,218.0,602.0,751201.4,1141598.3,-12.9,0
482,82.0,342.0,594849.5,529011.9,-16.1,0
483,128.0,486.0,637192.8,932192.8,-20.5,0
484,50.0,290.0,513421.1,451219.8,-14.2,0
485,190.0,562.0,708191.9,1056301.9,-19.8,0
486,22.0,254.0,453219.8,393201.9,-15.6,0
487,96.0,522.0,602982.1,991982.1,-13.1,0
488,168.0,438.0,682219.8,673982.1,0.8,0
489,40.0,586.0,579982.1,1094739.8,-23.4,0
490,245.0,418.0,823119.4,731911.9,-12.5,0
491,181.0,275.0,694351.9,394129.8,-6.8,0
492,67.0,491.0,548219.2,943119.1,-14.1,0
493,259.0,397.0,852891.1,675823.4,2.3,0
494,129.0,299.0,643982.5,429351.9,-11.4,0
495,201.0,355.0,741491.8,562191.2,7.8,0
496,94.0,611.0,629119.1,1143519.5,-18.5,0
497,157.0,579.0,669823.4,107823.1,-15.9,0
498,236.0,432.0,805491.9,746351.8,-9.2,0
499,119.0,251.0,591823.1,283491.9,-16.1,0
0,226.0,284.0,834918.6,468610.6,6.0,1
1,114.0,102.0,286715.4,74406.3,-32.1,1
2,72.0,496.0,501386.3,843018.3,-17.0,1
3,210.0,366.0,762813.5,579301.9,3.4,1
4,112.0,450.0,599179.1,710192.0,-1.9,1
5,48.0,652.0,603103.5,1246003.9,-23.3,1
6,66.0,260.0,511079.0,373142.5,-16.2,1
7,136.0,314.0,662533.6,465560.7,-5.5,1
8,108.0,184.0,485759.5,171743.6,-24.1,1
9,292.0,364.0,919162.7,628615.0,16.5,1
10,68.0,454.0,552062.4,702852.5,-9.3,1
11,188.0,362.0,735227.5,566113.1,-0.9,1
12,174.0,224.0,672148.6,168037.5,-18.3,1
13,238.0,328.0,815770.1,547046.5,8.0,1
14,102.0,528.0,542941.2,954267.5,-15.2,1
15,160.0,258.0,681373.1,315199.9,-15.4,1
16,186.0,642.0,707353.7,1211662.9,-17.5,1
17,358.0,378.0,1072913.7,648244.3,33.3,1
