,i,j,X,Y,L,real_identifier
93,96.0,630.0,569823.1,1186321.9,-26.5,0
94,250.0,458.0,927483.9,799201.1,12.9,0
95,148.0,374.0,683201.9,649321.8,-7.1,0
96,312.0,402.0,963201.1,691201.9,20.3,0
97,204.0,550.0,819321.9,1026321.8,-14.5,0
98,60.0,680.0,537823.1,1296321.9,-28.9,0
99,290.0,440.0,923321.9,753201.1,17.3,0
100,278.0,419.0,883109.9,655819.1,15.6,0
101,148.0,611.0,682139.8,1149519.3,-16.5,0
102,258.0,351.0,846209.1,546811.9,10.3,0
103,118.0,459.0,626819.5,716419.2,-5.1,0
104,202.0,394.0,769501.9,616291.8,0.9,0
105,90.0,299.0,596489.1,429109.9,-9.2,0
106,162.0,421.0,698659.8,661191.9,-1.4,0
107,220.0,568.0,794301.9,1076699.2,-19.1,0
108,130.0,317.0,638501.9,473109.1,-6.3,0
109,190.0,449.0,743659.8,703191.9,3.5,0
110,219.0,419.0,942138.1,792419.8,-18.3,0
111,281.0,191.0,623492.9,219814.1,-9.1,0
112,39.0,627.0,513469.2,1185519.9,-26.8,0
113,248.0,566.0,830299.4,1064358.3,-13.4,0
114,123.0,295.0,759123.8,394958.1,-22.1,0
115,186.0,442.0,896532.9,833691.4,-16.5,0
116,299.0,235.0,661011.9,275351.8,-8.3,0
117,161.0,611.0,521939.1,1154997.9,-24.9,0
118,209.0,374.0,812219.5,674919.1,-19.8,0
119,267.0,288.0,940492.1,380491.9,-11.6,0
120,216.0,278.0,731421.9,413919.8,-10.1,0
121,86.0,192.0,459201.1,241685.3,-24.5,0
122,250.0,582.0,819283.4,1054398.5,-7.3,0
123,112.0,402.0,599812.8,623191.9,-16.8,0
124,200.0,138.0,686391.2,183429.1,-5.6,0
125,148.0,520.0,623109.9,943821.1,-11.9,0
126,66.0,306.0,394857.8,451759.3,-26.1,0
127,238.0,468.0,794520.1,753909.2,-2.8,0
128,90.0,258.0,509313.5,334291.9,-22.2,0
129,180.0,594.0,693201.8,1121598.5,-15.6,0
130,219.0,278.0,692119.5,384819.8,7.4,0
131,81.0,490.0,351951.9,924191.2,-18.2,0
132,167.0,116.0,501289.3,105819.1,-22.9,0
133,299.0,372.0,956392.8,552239.5,16.1,0
134,135.0,596.0,623958.2,1124790.9,-10.3,0
135,207.0,254.0,679139.4,342819.5,5.6,0
136,93.0,184.0,419551.9,171491.8,-25.5,0
137,148.0,428.0,651982.8,714819.2,2.9,0
138,261.0,318.0,843959.5,451951.9,11.4,0
139,117.0,522.0,481951.9,983819.1,-15.8,0
140,292.0,398.0,902819.1,691201.9,18.5,0
141,186.0,362.0,723491.8,584911.1,3.9,0
142,68.0,552.0,513191.9,1015591.2,-20.1,0
143,278.0,394.0,851291.9,623201.8,12.1,0
144,96.0,236.0,549817.1,355201.9,-12.2,0
145,158.0,454.0,621201.9,751201.8,-8.5,0
146,14.0,184.0,381201.9,251201.8,-24.9,0
147,42.0,294.0,481201.9,441201.8,-15.5,0
148,142.0,558.0,612201.9,103201.8,-15.9,0
149,402.0,436.0,1142019.0,671201.9,42.5,0
150,189.0,596.0,722105.9,1123821.2,-10.8,0
151,133.0,273.0,599219.1,427819.4,-1.9,0
152,92.0,219.0,514491.8,261921.9,-18.5,0
153,201.0,309.0,794512.1,461991.8,0.2,0
154,59.0,41.0,207914.9,183419.2,-29.1,0
155,51.0,613.0,611201.9,1154392.1,-20.9,0
156,112.0,567.0,609492.8,1063421.9,-21.1,0
157,204.0,591.0,687201.9,1094219.2,-11.9,0
158,146.0,429.0,658201.9,651201.9,-0.2,0
159,56.0,559.0,541492.1,102201.9,-14.5,0
160,219.0,582.0,689123.9,1087341.1,-12.5,0
161,14.0,608.0,555139.4,1145219.5,-20.8,0
162,98.0,498.0,528871.2,914011.9,-18.3,0
163,168.0,622.0,681909.1,1165141.9,-14.9,0
164,36.0,278.0,473951.9,423481.1,-17.1,0
165,294.0,368.0,923159.9,633881.9,22.4,0
166,16.0,640.0,563419.9,1198219.5,-25.1,0
167,186.0,398.0,722351.9,615299.1,3.9,0
168,28.0,310.0,466661.9,469881.1,-16.4,0
169,244.0,568.0,701191.9,1057341.1,-10.9,0
170,118.0,278.0,493219.1,421919.2,-20.8,0
171,96.0,412.0,573821.3,732210.5,-18.2,0
172,128.0,190.0,463191.9,281731.1,-26.5,0
173,82.0,560.0,621392.7,1048210.3,-14.9,0
174,166.0,290.0,509823.5,444819.1,-10.3,0
175,58.0,230.0,481931.2,351810.9,-25.1,0
176,150.0,120.0,401819.1,181421.3,-30.8,0
177,108.0,460.0,611921.9,853210.5,-12.5,0
178,76.0,200.0,451231.9,301731.1,-27.3,0
179,134.0,380.0,563191.9,691731.1,-15.6,0
180,118.0,594.0,654321.9,1098765.1,-10.3,0
181,82.0,278.0,512109.5,623456.7,-6.9,0
182,46.0,428.0,398765.2,782345.9,-18.1,0
183,192.0,562.0,821049.8,1156789.2,2.5,0
184,68.0,246.0,291234.5,456789.0,-11.7,0
185,134.0,398.0,673823.1,891234.5,-1.2,0
186,28.0,518.0,375012.3,729012.8,-20.6,0
187,220.0,482.0,943210.9,1056789.1,8.8,0
188,56.0,630.0,589012.4,1245678.9,-26.4,0
189,180.0,362.0,802345.6,589012.4,0.9,0
190,289.0,658.0,946519.1,1244441.9,12.1,0
191,118.0,482.0,623151.4,823451.8,-15.1,0
192,266.0,356.0,891359.9,596219.1,10.3,0
193,191.0,568.0,743982.6,1041359.4,-12.5,0
194,53.0,396.0,586139.4,614917.3,-19.4,0
195,241.0,442.0,833491.1,686391.9,16.2,0
196,129.0,540.0,656191.9,1006919.1,-11.9,0
197,299.0,328.0,956491.9,559219.1,19.5,0
198,85.0,468.0,599359.9,783451.8,-14.9,0
199,211.0,522.0,783982.6,955135.9,-9.1,0
200,118.0,278.0,493821.1,821239.9,-19.5,0
201,208.0,186.0,731490.6,135819.1,-24.8,0
202,138.0,584.0,623191.4,1064358.3,-15.6,0
203,168.0,128.0,451928.5,29119.4,-30.2,0
204,198.0,50.0,62951.9,70411.8,-46.9,0
205,82.0,238.0,482195.7,328951.2,-18.2,0
206,50.0,394.0,509129.8,503528.9,-11.4,0
207,158.0,220.0,643819.1,243819.4,-18.1,0
208,100.0,308.0,588294.9,451929.1,-8.3,0
209,90.0,526.0,551921.9,959392.1,-14.2,0
210,278.0,530.0,829302.1,1004419.5,11.9,0
211,120.0,272.0,592813.4,323991.2,-25.1,0
212,240.0,380.0,864201.9,623119.8,6.5,0
213,96.0,194.0,445628.5,233909.1,-30.5,0
214,208.0,502.0,753101.2,944512.9,2.1,0
215,168.0,290.0,694859.6,361491.8,-12.8,0
216,50.0,160.0,342198.8,184839.5,-27.9,0
217,260.0,420.0,903509.9,707839.2,15.6,0
218,140.0,100.0,281401.4,42101.8,-35.2,0
219,220.0,560.0,819301.5,1050512.1,4.8,0
220,278.0,392.0,912321.4,624118.5,18.5,0
221,198.0,468.0,751203.9,732911.2,-8.2,0
222,140.0,286.0,583951.1,439819.4,-20.1,0
223,68.0,422.0,451928.8,656219.1,-14.5,0
224,220.0,506.0,823492.5,823059.3,10.8,0
225,102.0,354.0,562139.4,534919.5,-16.3,0
226,160.0,240.0,691021.8,364758.1,-12.9,0
227,44.0,380.0,393851.2,591481.9,-22.5,0
228,88.0,442.0,499828.5,699113.4,-19.1,0
229,256.0,330.0,846330.6,503491.2,15.6,0
230,210.0,316.0,753219.9,492819.1,-12.1,0
231,50.0,420.0,531919.2,761011.9,-20.5,0
232,380.0,110.0,1028319.8,201911.4,30.8,0
233,120.0,260.0,449219.1,351819.2,-18.3,0
234,240.0,180.0,819531.9,251011.9,-6.9,0
235,140.0,520.0,601091.8,943819.1,-11.5,0
236,360.0,290.0,1065319.8,409011.9,33.1,0
237,90.0,410.0,573219.1,731819.1,-14.9,0
238,200.0,470.0,703531.9,823011.9,-8.5,0
239,110.0,230.0,433091.8,311819.1,-17.1,0
240,221.0,278.0,594115.1,395951.4,-5.5,0
241,182.0,486.0,743189.8,924319.9,7.2,0
242,119.0,358.0,521943.9,509321.1,-2.1,0
243,255.0,422.0,899755.3,734821.5,18.3,0
244,191.0,398.0,682391.9,602192.8,1.9,0
245,135.0,292.0,451819.5,382959.2,-10.8,0
246,62.0,518.0,421189.1,943810.9,-14.5,0
247,201.0,562.0,701429.8,1034219.1,-6.2,0
248,123.0,306.0,562391.9,421959.2,-4.1,0
249,291.0,384.0,864755.3,711821.5,22.1,0
250,91.0,381.0,531239.1,649819.3,-7.3,0
251,219.0,527.0,612391.9,943119.8,-10.1,0
252,67.0,418.0,521098.5,701201.9,-16.5,0
253,297.0,351.0,1043511.8,623201.1,22.1,0
254,148.0,261.0,628501.3,377811.9,-12.8,0
255,162.0,59.0,112911.9,93119.8,-46.3,0
256,251.0,391.0,879201.9,671811.1,19.3,0
257,136.0,542.0,597391.9,1039119.8,-13.9,0
258,181.0,442.0,659201.9,741811.1,-0.8,0
259,74.0,251.0,502811.9,355201.1,-17.1,0
260,278.0,118.0,824193.9,236811.3,-25.1,0
261,482.0,278.0,1359821.1,520551.9,30.8,0
262,91.0,634.0,439819.2,1183095.5,-22.5,0
263,219.0,48.0,708839.5,108255.8,-28.3,0
264,354.0,596.0,1084557.9,1113986.3,25.9,0
265,191.0,422.0,659371.1,794299.9,-18.1,0
266,59.0,94.0,283511.9,213521.8,-35.6,0
267,294.0,620.0,901121.8,1158931.9,29.4,0
268,167.0,256.0,544859.3,457419.1,-23.8,0
269,76.0,530.0,368491.1,1002855.6,-26.9,0
270,56.0,482.0,279813.1,943191.9,-12.8,0
271,240.0,186.0,753119.4,220511.4,10.3,0
272,160.0,550.0,628851.9,1049451.1,-25.9,0
273,44.0,118.0,235911.7,134819.5,-38.4,0
274,380.0,320.0,1098139.8,482911.9,30.8,0
275,92.0,256.0,439819.3,301911.1,-16.2,0
276,220.0,450.0,823138.9,841191.8,5.1,0
277,140.0,98.0,391819.1,115911.9,-23.5,0
278,28.0,402.0,201911.9,761191.9,-41.9,0
279,340.0,280.0,1019911.9,421911.9,20.8,0
280,219.0,381.0,751191.9,609135.4,5.6,0
281,293.0,278.0,929255.1,459689.2,20.8,0
282,189.0,517.0,673219.5,973911.8,-10.3,0
283,405.0,342.0,1135319.3,563251.1,35.1,0
284,97.0,428.0,586949.4,686139.5,-2.1,0
285,261.0,596.0,846191.8,1111419.2,12.4,0
286,173.0,254.0,643499.2,426891.9,-14.5,0
287,316.0,482.0,983115.6,794353.4,24.9,0
288,142.0,572.0,653580.5,1058219.1,-0.6,0
289,388.0,302.0,1082219.1,503891.9,32.2,0
290,198.0,428.0,714831.1,636191.9,5.6,0
291,82.0,542.0,493198.8,958112.1,-19.1,0
292,50.0,506.0,481921.9,893432.8,-20.5,0
293,34.0,398.0,549813.1,591116.4,-17.1,0
294,54.0,462.0,563410.9,707819.1,-14.2,0
295,242.0,402.0,805109.3,623849.6,9.5,0
296,148.0,486.0,611911.5,794521.9,-11.9,0
297,110.0,324.0,609492.1,465319.1,-8.2,0
298,172.0,508.0,612201.9,879201.8,-10.1,0
299,122.0,612.0,633250.9,1132101.1,-22.3,0
300,85.0,219.0,472819.1,292135.6,-20.1,0
301,201.0,481.0,819238.9,751219.3,4.5,0
302,118.0,356.0,391012.8,561982.1,-18.3,0
303,67.0,598.0,629872.5,1134151.9,-16.9,0
304,248.0,278.0,951501.3,451109.4,11.1,0
305,39.0,412.0,499382.9,655819.8,-25.6,0
306,182.0,191.0,703192.8,105201.9,-12.9,0
307,91.0,523.0,339011.9,967391.2,-30.4,0
308,257.0,435.0,893819.1,694501.9,15.6,0
309,145.0,98.0,201509.8,38192.1,-38.2,0
310,276.0,598.0,931239.1,1039456.2,11.4,0
311,192.0,482.0,744892.5,823129.8,-4.2,0
312,49.0,290.0,483191.9,394719.1,-15.8,0
313,362.0,394.0,1073154.3,656193.4,30.9,0
314,129.0,538.0,623591.2,1001358.9,-10.3,0
315,299.0,446.0,963356.8,743982.1,23.5,0
316,81.0,268.0,509851.1,313499.3,-12.1,0
317,221.0,502.0,835693.4,881359.9,4.8,0
318,157.0,584.0,689939.7,1122331.0,-14.5,0
319,265.0,428.0,923498.2,725819.5,18.2,0
320,120.0,428.0,945219.1,714853.5,8.3,0
321,304.0,362.0,1034219.9,596387.2,29.1,0
322,80.0,294.0,619421.8,442191.9,-9.9,0
323,232.0,270.0,901943.7,403159.4,4.2,0
324,72.0,482.0,528819.3,819293.1,-16.3,0
325,280.0,398.0,882191.9,655931.7,13.5,0
326,56.0,456.0,523191.9,743219.1,-20.5,0
327,116.0,258.0,609421.9,329191.9,-14.9,0
328,184.0,368.0,734819.3,593191.9,0.8,0
329,168.0,58.0,92308.7,80393.1,-48.3,0
330,118.0,278.0,521119.2,381919.8,-10.8,0
331,208.0,468.0,741201.9,823142.6,2.5,0
332,62.0,590.0,613492.8,1123915.4,-20.5,0
333,256.0,182.0,864209.1,156831.9,11.9,0
334,130.0,498.0,682831.5,864519.2,-2.1,0
335,198.0,342.0,755098.2,463819.1,-14.5,0
336,162.0,628.0,723911.9,1228319.5,-19.2,0
337,108.0,206.0,451982.8,143958.1,-29.1,0
338,322.0,422.0,1013819.6,732518.5,29.8,0
339,92.0,394.0,609501.5,601556.3,-6.2,0
340,189.0,319.0,743191.9,523911.5,3.7,0
341,291.0,369.0,879351.4,619369.2,12.9,0
342,398.0,429.0,1144211.9,703127.1,32.4,0
343,41.0,641.0,599942.8,1235915.5,-22.1,0
344,71.0,586.0,591517.9,1093512.9,-23.5,0
345,56.0,481.0,479191.9,819911.5,-19.3,0
346,231.0,259.0,851911.5,433591.2,6.5,0
347,129.0,176.0,481517.9,139517.9,-24.9,0
348,64.0,406.0,581191.9,609517.9,-13.3,0
349,151.0,296.0,685517.9,423191.9,-8.1,0
350,82.0,278.0,473219.1,381092.5,-19.2,0
351,128.0,592.0,628819.3,1098173.9,-10.9,0
352,56.0,208.0,442678.6,285191.8,-23.5,0
353,94.0,502.0,583298.8,893429.1,-15.1,0
354,310.0,438.0,995632.1,734819.4,25.4,0
355,74.0,538.0,521494.2,996127.8,-16.9,0
356,140.0,618.0,691351.9,1143928.2,-20.6,0
357,180.0,168.0,434817.4,32195.8,-30.8,0
358,106.0,486.0,562901.3,829302.7,-13.9,0
359,50.0,456.0,503218.9,693592.1,-22.1,0
360,91.0,631.0,1042198.9,1339411.2,-17.8,0
361,248.0,98.0,46991.4,94487.1,-41.2,0
362,375.0,462.0,1087344.5,723191.9,31.5,0
363,54.0,394.0,282315.1,49368.4,-26.1,0
364,306.0,172.0,933221.8,125939.3,14.2,0
365,184.0,608.0,685931.9,1184111.1,-8.5,0
366,418.0,268.0,1224696.8,421011.9,38.2,0
367,132.0,422.0,396874.3,664928.5,-19.9,0
368,260.0,56.0,191565.6,55187.4,-45.6,0
369,226.0,380.0,829281.9,595586.2,0.9,0
370,278.0,584.0,942817.9,1093519.8,18.2,0
371,118.0,292.0,631911.1,435198.3,-6.1,0
372,306.0,482.0,1034198.5,895419.1,28.5,0
373,148.0,428.0,586193.9,793919.5,-14.2,0
374,60.0,332.0,563281.4,494819.2,-10.3,0
375,74.0,398.0,581419.8,591492.1,-8.9,0
376,220.0,442.0,831498.3,753198.5,13.1,0
377,38.0,502.0,521498.2,943198.3,-17.1,0
378,182.0,558.0,691498.1,1043519.8,-18.3,0
379,208.0,624.0,761498.3,1193519.8,-24.8,0
380,201.0,419.0,739281.1,823192.5,-12.5,0
381,67.0,291.0,521139.4,439819.2,-19.8,0
382,219.0,118.0,628753.9,98239.1,-15.6,0
383,139.0,467.0,693201.8,710831.4,-8.2,0
384,91.0,234.0,461289.5,351927.3,-24.5,0
385,168.0,398.0,581392.1,639201.9,-11.9,0
386,49.0,275.0,503827.3,421911.8,-17.3,0
387,211.0,149.0,751201.9,201831.4,-14.1,0
388,75.0,321.0,544201.8,531937.5,-20.6,0
389,189.0,412.0,819281.9,761831.2,-9.5,0
390,278.0,191.0,813129.5,238943.9,-12.8,0
391,88.0,622.0,613492.1,1168110.8,-25.6,0
392,156.0,294.0,693191.4,461511.5,-9.3,0
393,240.0,504.0,866241.9,944519.2,10.4,0
394,122.0,208.0,584356.8,266301.1,-20.1,0
395,98.0,182.0,442189.2,185841.6,-30.8,0
396,76.0,596.0,606899.5,1122108.4,-22.5,0
397,130.0,342.0,749825.1,531569.3,-14.5,0
398,216.0,468.0,829351.8,882351.9,6.2,0
399,108.0,258.0,573492.9,334923.8,-18.3,0
400,120.0,278.0,573219.1,394151.8,-11.5,0
401,210.0,482.0,753192.9,853219.1,-6.2,0
402,90.0,620.0,586731.2,1148471.9,-20.5,0
403,160.0,370.0,694219.1,529847.1,-10.9,0
404,50.0,90.0,293847.1,173219.1,-29.1,0
405,140.0,250.0,623847.1,283847.1,-16.5,0
406,170.0,320.0,743847.1,473847.1,-8.5,0
407,130.0,540.0,603847.1,983847.1,-13.9,0
408,180.0,290.0,755847.1,423847.1,-9.5,0
409,310.0,410.0,1038471.9,693847.1,28.5,0
410,201.0,419.0,742119.4,631911.1,-10.5,0
411,149.0,275.0,683201.9,349871.3,-18.1,0
412,67.0,521.0,569489.1,956221.8,-12.9,0
413,119.0,81.0,223981.2,141819.4,-35.1,0
414,131.0,587.0,657819.5,1079811.9,-20.7,0
415,143.0,231.0,604301.8,293391.6,-14.9,0
416,96.0,201.0,453201.9,183201.1,-26.5,0
417,51.0,141.0,351819.2,173201.3,-27.9,0
418,112.0,601.0,629489.1,1123019.4,-22.1,0
419,189.0,29.0,29157.5,135201.9,-45.6,0
420,94.0,521.0,697817.5,831201.9,-10.3,0
421,188.0,34.0,421910.2,181049.1,-43.9,0
422,216.0,492.0,782312.1,759209.8,2.5,0
423,128.0,258.0,669421.9,459301.4,-16.1,0
424,90.0,622.0,682195.8,1141508.3,-26.4,0
425,168.0,142.0,501289.5,73284.9,-35.8,0
426,194.0,298.0,767811.4,412201.9,-18.3,0
427,46.0,82.0,281432.9,164492.8,-37.1,0
428,108.0,426.0,649301.2,674291.9,-7.2,0
429,132.0,326.0,678760.8,489947.5,-11.5,0
430,219.0,428.0,821191.9,729191.2,1.5,0
431,135.0,596.0,598499.8,1132198.5,-20.2,0
432,267.0,322.0,863292.1,503291.9,16.8,0
433,191.0,482.0,743682.9,794982.1,-6.3,0
434,48.0,378.0,586191.2,591191.9,-18.5,0
435,251.0,562.0,833292.1,1046919.2,-18.9,0
436,122.0,418.0,653191.9,689191.2,0.8,0
437,289.0,352.0,923191.9,563291.9,20.5,0
438,79.0,518.0,628292.1,929191.2,-21.1,0
439,146.0,278.0,649191.9,361191.9,-15.6,0
440,118.0,398.0,623191.1,612511.9,-5.5,0
441,250.0,354.0,819239.8,573891.1,4.8,0
442,172.0,410.0,692819.9,629391.2,0.3,0
443,108.0,322.0,606491.3,468531.9,-10.2,0
444,74.0,434.0,581351.9,662491.1,-16.5,0
445,208.0,362.0,755107.2,587191.9,-2.1,0
446,130.0,394.0,641491.9,605107.2,-6.8,0
447,86.0,418.0,597107.2,633191.9,-14.9,0
448,50.0,102.0,269491.9,133191.9,-29.5,0
449,198.0,348.0,743191.9,561491.9,-1.9,0
450,85.0,412.0,593219.1,632191.9,-12.5,0
451,190.0,278.0,722113.4,400819.1,-1.4,0
452,118.0,582.0,628392.9,1102345.8,-15.6,0
453,56.0,496.0,494191.9,848291.1,-18.3,0
454,148.0,354.0,660491.1,524819.1,-7.1,0
455,80.0,620.0,529191.9,1182911.9,-20.5,0
456,172.0,430.0,693219.1,670491.1,-3.2,0
457,44.0,586.0,483191.9,1092911.9,-19.1,0
458,130.0,498.0,645491.1,871191.9,-11.9,0
459,94.0,538.0,563191.9,1012911.9,-14.8,0
460,118.0,591.0,835129.9,1135511.8,-10.2,0
461,469.0,270.0,1259431.1,384029.4,30.8,0
462,191.0,481.0,741201.8,743881.1,-1.4,0
463,88.0,623.0,631911.9,1193411.9,-20.5,0
464,216.0,397.0,863011.1,663919.8,0.3,0
465,51.0,281.0,586411.9,392899.1,-14.1,0
466,146.0,567.0,678501.1,1084211.9,-2.8,0
467,405.0,316.0,1143519.9,451011.1,35.6,0
468,179.0,432.0,693011.1,675011.1,-0.6,0
469,62.0,594.0,611011.1,1143411.9,-22.9,0
470,219.0,192.0,802123.9,312419.5,10.5,0
471,481.0,118.0,1241156.3,193838.2,29.1,0
472,59.0,442.0,421111.8,731239.4,-15.6,0
473,271.0,354.0,864201.9,562819.1,18.3,0
474,143.0,498.0,637899.2,843129.8,-9.2,0
475,398.0,234.0,1134911.1,379911.9,26.5,0
476,92.0,278.0,514819.1,390819.2,-12.9,0
477,185.0,412.0,751181.9,673481.1,14.5,0
478,67.0,530.0,482399.2,943819.9,-18.1,0
479,319.0,186.0,981919.1,299481.9,22.8,0
480,58.0,278.0,493219.1,342191.9,-19.1,0
481,219.0,596.0,751331.4,1245102.8,-16.3,0
482,181.0,236.0,693191.8,294812.1,-14.9,0
483,151.0,618.0,682351.9,1148191.6,-18.2,0
484,99.0,654.0,641982.5,1293919.3,-20.5,0
485,85.0,302.0,562419.2,451910.8,-12.5,0
486,27.0,288.0,459191.9,401919.1,-16.8,0
487,109.0,522.0,591191.8,1056321.9,-14.1,0
488,165.0,432.0,683191.9,661919.1,2.5,0
489,42.0,594.0,579191.8,1102919.1,-21.5,0
490,245.0,413.0,842199.8,743819.1,-12.5,0
491,182.0,299.0,723491.9,433219.8,-6.8,0
492,67.0,529.0,537824.2,1004319.5,-14.1,0
493,141.0,355.0,673219.1,562981.7,-10.3,0
494,219.0,469.0,783401.2,875193.8,7.4,0
495,291.0,325.0,914782.9,509382.1,18.5,0
496,128.0,261.0,639219.8,297491.9,-11.2,0
497,98.0,584.0,631401.2,108219.8,-15.8,0
498,162.0,408.0,685782.9,739382.1,-13.9,0
499,86.0,552.0,599219.8,103491.9,-18.1,0
0,226.0,284.0,834918.6,468610.6,6.0,1
1,114.0,102.0,286715.4,74406.3,-32.1,1
2,72.0,496.0,501386.3,843018.3,-17.0,1
3,210.0,366.0,762813.5,579301.9,3.4,1
4,112.0,450.0,599179.1,710192.0,-1.9,1
5,48.0,652.0,603103.5,1246003.9,-23.3,1
6,66.0,260.0,511079.0,373142.5,-16.2,1
7,136.0,314.0,662533.6,465560.7,-5.5,1
8,108.0,184.0,485759.5,171743.6,-24.1,1
9,292.0,364.0,919162.7,628615.0,16.5,1
10,68.0,454.0,552062.4,702852.5,-9.3,1
11,188.0,362.0,735227.5,566113.1,-0.9,1
12,174.0,224.0,672148.6,168037.5,-18.3,1
13,238.0,328.0,815770.1,547046.5,8.0,1
14,102.0,528.0,542941.2,954267.5,-15.2,1
15,160.0,258.0,681373.1,315199.9,-15.4,1
16,186.0,642.0,707353.7,1211662.9,-17.5,1
17,358.0,378.0,1072913.7,648244.3,33.3,1
