,i,j,X,Y,L,real_identifier
88,248.0,354.0,829219.9,563982.1,12.9,0
89,204.0,402.0,699219.8,654219.9,18.3,0
90,278.0,598.0,1074398.9,1132511.4,15.6,0
91,189.0,288.0,760190.3,512469.9,2.1,0
92,120.0,430.0,696129.1,768210.8,-10.3,0
93,56.0,194.0,444819.4,216936.5,-18.9,0
94,292.0,538.0,1048579.5,1021156.3,20.5,0
95,236.0,398.0,887491.2,708251.1,6.3,0
96,98.0,276.0,528491.9,483981.4,-16.2,0
97,168.0,604.0,1014397.8,1142511.9,12.9,0
98,204.0,462.0,843190.6,833251.1,5.5,0
99,74.0,342.0,494819.4,596936.5,-11.9,0
100,278.0,418.0,879145.9,656219.2,15.5,0
101,148.0,602.0,683429.1,1146911.5,-16.1,0
102,258.0,362.0,843219.8,574891.1,12.8,0
103,102.0,310.0,596823.2,454819.4,-9.5,0
104,162.0,658.0,693219.9,1258912.8,-20.5,0
105,76.0,348.0,563492.1,513219.8,-11.9,0
106,142.0,422.0,659823.1,662981.4,-1.9,0
107,192.0,354.0,739219.8,545823.1,-4.2,0
108,208.0,402.0,761492.1,623492.1,3.5,0
109,118.0,446.0,621492.1,705219.8,-0.8,0
110,219.0,421.0,623119.1,792831.5,-18.2,0
111,281.0,191.0,654321.9,135982.1,-11.5,0
112,118.0,613.0,591482.8,1144211.9,-22.1,0
113,246.0,354.0,729201.4,521911.8,-14.5,0
114,181.0,467.0,683492.1,879201.3,-20.8,0
115,69.0,591.0,599201.9,1114211.1,-25.3,0
116,208.0,631.0,697201.2,1194211.4,-21.9,0
117,142.0,271.0,661492.5,331911.6,-17.1,0
118,319.0,398.0,1045559.3,658588.2,27.5,0
119,173.0,292.0,701663.3,411657.4,-14.2,0
120,215.0,279.0,739421.1,403919.5,-10.8,0
121,85.0,191.0,458192.8,259351.2,-24.5,0
122,250.0,591.0,829382.9,1102511.8,3.2,0
123,118.0,409.0,622853.4,673839.1,-16.9,0
124,201.0,137.0,384919.2,185439.6,-22.1,0
125,92.0,524.0,592819.5,967511.9,-13.4,0
126,148.0,319.0,686351.9,486201.8,-6.5,0
127,210.0,454.0,721389.1,734511.4,-11.9,0
128,65.0,286.0,421951.8,395199.2,-26.8,0
129,175.0,562.0,753982.5,1043519.1,-15.1,0
130,278.0,482.0,923191.9,808281.5,17.1,0
131,140.0,270.0,531819.1,373911.9,-19.4,0
132,216.0,118.0,683191.8,182398.5,7.3,0
133,86.0,504.0,394819.2,944281.1,-22.9,0
134,168.0,342.0,759281.9,503398.2,0.4,0
135,254.0,208.0,863191.7,283398.5,15.6,0
136,122.0,446.0,451819.2,673911.8,-25.8,0
137,200.0,374.0,743191.9,563398.2,9.1,0
138,96.0,538.0,423819.1,1013982.7,-18.3,0
139,310.0,490.0,1015378.5,843398.5,28.5,0
140,189.0,521.0,741194.1,958321.3,18.5,0
141,391.0,289.0,1061309.8,444191.9,34.7,0
142,118.0,623.0,584491.9,1148159.2,-12.1,0
143,269.0,351.0,864131.4,563291.8,9.5,0
144,56.0,492.0,493849.1,881419.5,-20.6,0
145,173.0,412.0,693191.9,654819.1,15.3,0
146,24.0,278.0,433191.9,406819.5,-18.2,0
147,142.0,596.0,623849.1,1091919.2,-11.9,0
148,308.0,324.0,943191.9,528819.1,28.5,0
149,82.0,236.0,549849.1,351919.5,-15.1,0
150,143.0,492.0,573219.9,936191.5,-18.1,0
151,219.0,378.0,819323.1,583291.9,-2.8,0
152,92.0,268.0,501129.4,394857.3,-24.9,0
153,168.0,602.0,693201.8,1123579.2,-14.5,0
154,61.0,46.0,231489.1,206359.2,-29.8,0
155,51.0,596.0,592381.9,1107951.1,-20.9,0
156,123.0,558.0,609492.2,1042349.5,-21.1,0
157,201.0,588.0,678902.5,1087159.3,-11.9,0
158,149.0,434.0,659201.9,664991.1,-0.2,0
159,59.0,522.0,521489.3,971237.9,-16.9,0
160,245.0,421.0,824191.9,791431.8,10.5,0
161,118.0,592.0,593492.1,1109481.9,-20.8,0
162,208.0,356.0,761439.8,567891.3,5.1,0
163,34.0,278.0,480921.2,423191.9,-14.2,0
164,290.0,446.0,916492.1,703492.8,22.1,0
165,14.0,622.0,557439.8,1164398.1,-25.5,0
166,184.0,398.0,723191.9,623492.8,3.8,0
167,28.0,312.0,469921.2,471439.8,-16.5,0
168,220.0,532.0,783492.1,1004398.1,-6.2,0
169,42.0,258.0,492492.1,395439.8,-12.1,0
170,131.0,219.0,481919.1,354911.3,-20.8,0
171,118.0,402.0,573819.4,631201.9,-14.5,0
172,94.0,278.0,509382.8,441919.1,-18.2,0
173,168.0,194.0,463982.1,299382.8,-26.4,0
174,82.0,490.0,621490.2,819382.8,-10.3,0
175,152.0,388.0,589382.8,593490.2,-15.6,0
176,108.0,122.0,394382.8,193490.2,-30.1,0
177,186.0,268.0,499382.8,419382.8,-7.4,0
178,76.0,412.0,609382.8,689382.8,-12.9,0
179,128.0,256.0,486490.2,403490.2,-22.1,0
180,219.0,591.0,814119.5,1119511.9,2.5,0
181,81.0,278.0,533819.2,421119.8,-11.9,0
182,135.0,467.0,643201.9,875491.5,-7.3,0
183,29.0,562.0,439201.8,1037591.2,-18.5,0
184,191.0,351.0,732951.1,537491.9,5.8,0
185,64.0,495.0,624991.9,929201.8,-20.1,0
186,246.0,428.0,883951.2,661201.9,10.3,0
187,118.0,591.0,653951.9,1122019.2,-5.6,0
188,39.0,482.0,461951.8,895491.5,-15.9,0
189,168.0,372.0,704201.9,573491.8,-1.2,0
190,289.0,559.0,943129.4,1033519.2,14.9,0
191,118.0,351.0,623819.1,533491.9,-12.1,0
192,201.0,469.0,739201.8,785319.5,-16.3,0
193,67.0,581.0,599951.9,1102511.8,-19.5,0
194,256.0,432.0,876919.2,704129.1,10.3,0
195,131.0,521.0,655391.7,911491.4,-15.1,0
196,28.0,397.0,513492.1,593919.5,-24.9,0
197,221.0,488.0,783201.9,829201.4,-11.9,0
198,96.0,562.0,617691.8,1062519.1,-20.9,0
199,184.0,451.0,723492.1,743201.9,5.7,0
200,118.0,278.0,482191.9,831191.8,-18.5,0
201,208.0,98.0,739821.1,143982.9,-25.1,0
202,140.0,586.0,623191.4,1098211.9,-15.6,0
203,174.0,218.0,498219.8,291191.1,-28.3,0
204,86.0,402.0,591982.1,621982.8,-11.4,0
205,192.0,54.0,654982.9,98219.1,-22.8,0
206,66.0,306.0,472982.1,431982.9,-19.2,0
207,148.0,258.0,631982.9,351982.1,-17.1,0
208,108.0,368.0,571982.1,591982.9,-9.8,0
209,126.0,504.0,521982.9,1011911.9,-14.5,0
210,270.0,190.0,823219.9,249919.1,10.9,0
211,118.0,540.0,591439.2,1013298.8,-25.5,0
212,210.0,380.0,768129.5,624390.6,5.1,0
213,80.0,110.0,232659.3,48319.4,-35.2,0
214,160.0,520.0,609940.1,978940.8,-12.9,0
215,290.0,460.0,883919.8,733859.3,20.5,0
216,140.0,240.0,403940.2,291940.5,-28.1,0
217,220.0,560.0,739459.9,1051640.0,-8.3,0
218,100.0,180.0,283940.1,193940.3,-30.9,0
219,260.0,420.0,835919.5,693859.2,15.6,0
220,278.0,396.0,895351.4,623119.5,17.5,0
221,148.0,482.0,655219.8,819251.9,-12.2,0
222,208.0,354.0,802481.2,537899.1,-8.5,0
223,86.0,270.0,492139.9,394757.8,-20.1,0
224,256.0,418.0,833491.1,648219.4,15.6,0
225,192.0,290.0,743982.5,435689.2,-6.8,0
226,138.0,450.0,641592.8,732891.1,-18.3,0
227,220.0,380.0,788351.9,586492.5,11.9,0
228,68.0,240.0,441928.1,345628.9,-22.5,0
229,160.0,410.0,703492.3,632819.5,-9.2,0
230,270.0,118.0,942819.1,181911.9,25.1,0
231,420.0,382.0,1254519.3,693201.8,38.5,0
232,50.0,210.0,141511.9,240911.1,-19.2,0
233,190.0,468.0,693201.8,816201.9,-10.3,0
234,320.0,140.0,1004519.3,201911.9,29.5,0
235,80.0,300.0,221511.9,351911.1,-14.2,0
236,440.0,428.0,1314519.3,743201.8,40.5,0
237,110.0,220.0,301511.9,261911.1,-18.2,0
238,200.0,480.0,743201.8,846201.9,-11.3,0
239,340.0,160.0,1144519.3,221911.9,31.5,0
240,221.0,278.0,756189.9,396419.1,-5.1,0
241,186.0,482.0,691309.4,899931.5,1.9,0
242,129.0,59.0,103419.8,52211.9,-34.6,0
243,266.0,428.0,863172.1,697819.4,16.2,0
244,204.0,394.0,734210.9,623099.2,6.5,0
245,114.0,322.0,628732.5,453819.1,-9.9,0
246,51.0,558.0,523891.9,1034119.0,-14.8,0
247,212.0,592.0,659291.4,1085219.0,-7.2,0
248,122.0,332.0,638795.1,472976.2,-4.1,0
249,308.0,408.0,956365.2,674648.1,22.9,0
250,278.0,384.0,823114.9,623491.8,22.1,0
251,118.0,498.0,569291.2,943129.4,-12.5,0
252,88.0,428.0,528819.1,689191.9,-10.3,0
253,342.0,322.0,1056321.1,563819.2,26.5,0
254,148.0,258.0,654219.9,383491.1,-14.8,0
255,162.0,40.0,103492.2,73485.9,-52.1,0
256,296.0,420.0,939473.9,693201.8,19.8,0
257,138.0,562.0,603492.1,1046308.9,-15.9,0
258,178.0,466.0,661302.9,751338.0,-2.3,0
259,70.0,236.0,503671.3,349318.1,-19.4,0
260,278.0,518.0,931215.1,964321.9,-24.8,0
261,118.0,394.0,482191.9,729819.1,-30.1,0
262,236.0,276.0,761982.7,512369.2,-26.5,0
263,344.0,98.0,1143219.9,181439.8,25.9,0
264,192.0,602.0,714359.8,1126311.1,-22.1,0
265,84.0,468.0,336492.1,867469.9,-35.6,0
266,250.0,190.0,823919.1,352191.9,-29.3,0
267,306.0,550.0,1013519.8,1026319.1,-20.5,0
268,172.0,426.0,687215.1,793469.9,-27.9,0
269,218.0,382.0,753982.7,709819.1,-24.1,0
270,56.0,518.0,278910.1,981219.8,-25.9,0
271,240.0,186.0,753281.9,233891.1,10.3,0
272,180.0,398.0,942182.5,631919.2,22.1,0
273,68.0,280.0,419812.7,329491.9,-36.8,0
274,140.0,560.0,623491.8,1034519.0,-14.5,0
275,260.0,120.0,831019.4,123191.8,27.4,0
276,32.0,450.0,234890.1,725191.9,-41.9,0
277,200.0,300.0,654819.2,421491.1,4.7,0
278,380.0,220.0,1093719.0,261919.2,43.8,0
279,160.0,500.0,691491.8,923191.9,-11.9,0
280,98.0,522.0,536919.1,987654.8,-5.8,0
281,418.0,278.0,1234567.9,501234.5,32.1,0
282,192.0,482.0,751890.3,923456.7,10.5,0
283,65.0,596.0,598765.4,1123123.4,-20.9,0
284,302.0,368.0,935672.1,628753.2,25.6,0
285,148.0,428.0,623456.7,793210.9,-2.3,0
286,388.0,446.0,1187345.6,734567.8,39.4,0
287,82.0,562.0,611234.5,1056789.0,-12.1,0
288,256.0,402.0,845678.9,665432.1,18.5,0
289,172.0,586.0,654321.0,1098765.4,-14.7,0
290,198.0,482.0,721911.9,839951.1,5.6,0
291,82.0,548.0,493119.5,1003621.4,-19.8,0
292,50.0,506.0,481932.8,917129.9,-20.5,0
293,30.0,398.0,559201.1,623991.5,-14.9,0
294,54.0,462.0,567382.9,709291.2,-16.1,0
295,240.0,402.0,819390.6,643210.8,9.3,0
296,148.0,488.0,623509.2,823491.9,-11.9,0
297,110.0,326.0,617431.9,483916.3,-8.5,0
298,172.0,512.0,621180.8,901070.2,-10.1,0
299,126.0,612.0,641150.0,1143223.5,-22.3,0
300,140.0,219.0,472138.5,823421.1,-8.5,0
301,81.0,491.0,631909.8,741193.4,-11.9,0
302,245.0,135.0,753210.9,291850.3,6.2,0
303,119.0,602.0,421819.1,1120134.5,-18.1,0
304,68.0,283.0,587092.5,394819.2,-16.3,0
305,198.0,421.0,819391.7,693821.9,3.9,0
306,154.0,93.0,235819.4,43210.8,-36.5,0
307,41.0,568.0,509392.9,1058713.9,-20.9,0
308,279.0,449.0,901234.1,699813.5,15.6,0
309,109.0,512.0,562819.3,923492.1,-10.3,0
310,81.0,491.0,493219.9,823191.2,-12.8,0
311,269.0,351.0,927819.1,589431.9,10.3,0
312,43.0,278.0,473911.9,394819.1,-16.2,0
313,391.0,521.0,1148471.8,832193.1,31.9,0
314,119.0,239.0,636819.2,286491.9,-8.1,0
315,299.0,401.0,983491.1,671819.2,22.5,0
316,59.0,193.0,499819.2,229491.9,-14.5,0
317,221.0,468.0,819191.9,759819.2,4.8,0
318,163.0,562.0,699491.1,1014919.1,-11.4,0
319,346.0,428.0,1064919.1,716819.2,29.1,0
320,120.0,428.0,942191.1,692813.5,8.3,0
321,304.0,362.0,1032198.2,621351.9,29.1,0
322,80.0,294.0,529811.4,451919.1,-15.6,0
323,238.0,258.0,881491.7,391219.8,4.2,0
324,72.0,482.0,499291.9,819813.1,-20.8,0
325,280.0,398.0,879817.1,651491.9,12.5,0
326,56.0,456.0,507813.1,741919.1,-24.5,0
327,116.0,238.0,582191.9,329813.1,-18.3,0
328,184.0,364.0,723817.1,591491.9,0.6,0
329,168.0,58.0,88191.9,80191.9,-52.5,0
330,201.0,591.0,942129.2,1139178.3,10.8,0
331,118.0,275.0,521113.9,321899.8,-25.5,0
332,251.0,469.0,873210.1,819281.4,20.2,0
333,67.0,568.0,559819.5,1063301.9,-16.1,0
334,189.0,412.0,734982.3,683109.2,-12.5,0
335,96.0,623.0,614391.8,1183139.5,-19.8,0
336,217.0,356.0,781012.9,538821.1,6.3,0
337,134.0,192.0,441589.2,154813.9,-29.4,0
338,299.0,427.0,991827.1,714281.3,38.1,0
339,73.0,509.0,530982.5,943108.2,-11.9,0
340,187.0,319.0,743119.2,509219.1,3.5,0
341,291.0,351.0,902391.9,591839.4,18.2,0
342,398.0,438.0,1145218.5,726102.9,32.1,0
343,28.0,628.0,567892.1,1196319.3,-21.9,0
344,58.0,564.0,562318.8,1056312.2,-22.5,0
345,49.0,459.0,443158.9,785219.1,-19.3,0
346,201.0,251.0,811992.8,403119.2,6.5,0
347,108.0,161.0,451892.1,1256319.3,-24.9,0
348,54.0,394.0,551158.8,583219.1,-13.2,0
349,136.0,281.0,653158.9,403892.1,-8.5,0
350,129.0,278.0,831292.3,391911.9,-10.3,0
351,211.0,191.0,275819.1,139928.4,22.1,0
352,67.0,421.0,942167.8,655734.2,-15.9,0
353,289.0,118.0,118439.9,821297.1,30.4,0
354,56.0,631.0,753238.9,1148219.8,-19.1,0
355,182.0,259.0,628910.3,343192.9,11.4,0
356,240.0,375.0,991478.2,591819.1,20.6,0
357,134.0,597.0,818299.1,1064398.3,-14.2,0
358,97.0,219.0,501238.8,261911.9,-7.9,0
359,268.0,146.0,739182.9,233098.4,25.9,0
360,118.0,382.0,682191.9,594819.2,-14.8,0
361,246.0,466.0,1056308.8,739281.1,31.4,0
362,64.0,96.0,228492.1,123091.9,-29.2,0
363,398.0,434.0,1231819.4,693219.8,48.9,0
364,276.0,394.0,863291.2,623198.7,17.1,0
365,182.0,258.0,708192.9,503291.3,-1.9,0
366,148.0,62.0,103492.8,63192.2,-44.8,0
367,236.0,442.0,829381.9,689192.1,9.5,0
368,128.0,146.0,351919.2,66192.8,-30.5,0
369,208.0,326.0,748192.8,561919.2,-0.8,0
370,278.0,432.0,876530.1,737812.9,18.2,0
371,148.0,584.0,642819.4,1049258.1,-14.1,0
372,219.0,378.0,751192.8,567430.5,7.8,0
373,84.0,492.0,583219.9,893127.8,-11.4,0
374,306.0,448.0,924819.2,782312.1,20.5,0
375,122.0,526.0,629392.5,961219.8,-13.2,0
376,268.0,404.0,845630.8,631928.2,15.6,0
377,56.0,356.0,559219.1,533492.9,-10.2,0
378,194.0,658.0,726530.9,1234921.1,-20.8,0
379,160.0,582.0,643928.2,1062198.5,-15.6,0
380,219.0,117.0,739281.1,87639.3,-11.5,0
381,67.0,291.0,426819.4,548292.2,-26.8,0
382,191.0,439.0,819292.9,1034198.8,7.4,0
383,85.0,189.0,380129.9,139928.1,-29.5,0
384,148.0,267.0,593835.6,398958.3,-15.1,0
385,59.0,421.0,631991.8,795831.9,-24.9,0
386,227.0,136.0,714843.9,162419.9,-9.8,0
387,113.0,239.0,492892.1,357219.8,-20.6,0
388,76.0,562.0,607138.9,1059319.1,-19.3,0
389,203.0,49.0,351982.3,37119.5,-14.2,0
390,219.0,382.0,812191.9,732419.1,-11.8,0
391,85.0,597.0,608492.3,1123211.8,-25.1,0
392,161.0,191.0,491219.4,88193.5,-32.2,0
393,294.0,369.0,924811.1,635911.4,17.3,0
394,108.0,229.0,567381.7,287191.9,-19.5,0
395,98.0,141.0,409491.9,125911.1,-29.1,0
396,80.0,591.0,599219.4,1106911.8,-24.5,0
397,119.0,641.0,657381.7,1246911.9,-22.1,0
398,177.0,309.0,732191.9,493911.1,-7.3,0
399,105.0,249.0,573381.7,329191.9,-17.5,0
400,120.0,278.0,582191.9,381919.1,-11.4,0
401,200.0,418.0,743821.1,729191.8,-6.2,0
402,90.0,620.0,619392.7,1149567.3,-20.5,0
403,140.0,502.0,654819.4,882191.9,-10.3,0
404,50.0,82.0,291901.9,169819.1,-29.1,0
405,160.0,258.0,691819.1,286191.8,-14.5,0
406,180.0,342.0,782191.9,529191.1,-4.9,0
407,110.0,568.0,598392.7,1031918.5,-16.8,0
408,220.0,294.0,819819.1,439191.8,-7.3,0
409,300.0,428.0,943821.1,739191.9,19.2,0
410,201.0,419.0,753221.1,629819.3,-10.5,0
411,91.0,275.0,428191.9,343291.1,-18.1,0
412,118.0,581.0,684921.5,1083519.2,-20.8,0
413,55.0,398.0,509821.8,601291.9,-25.6,0
414,148.0,189.0,689191.2,194819.1,-14.9,0
415,82.0,129.0,381291.9,164931.8,-22.1,0
416,135.0,568.0,778191.1,1054819.2,-19.3,0
417,49.0,221.0,451291.8,281291.9,-27.4,0
418,96.0,506.0,591291.9,943291.1,-21.9,0
419,162.0,39.0,279191.1,143291.8,-30.8,0
420,98.0,482.0,591231.9,782109.1,-6.3,0
421,142.0,34.0,382119.8,141923.6,-43.9,0
422,218.0,414.0,744982.5,709812.8,2.5,0
423,108.0,262.0,621498.2,394515.9,-11.1,0
424,90.0,622.0,642901.3,1182356.2,-20.6,0
425,162.0,142.0,467381.9,59184.9,-29.8,0
426,182.0,258.0,741209.6,351112.3,-13.4,0
427,44.0,58.0,262491.8,151893.9,-31.1,0
428,110.0,390.0,624799.1,598291.9,-4.9,0
429,126.0,294.0,646761.2,439947.3,-7.5,0
430,211.0,427.0,793451.1,718391.2,1.5,0
431,129.0,591.0,654210.8,1123456.9,-20.1,0
432,299.0,351.0,939823.4,556823.1,18.3,0
433,85.0,485.0,623491.2,794823.5,-6.2,0
434,191.0,629.0,743201.9,1194567.8,-21.4,0
435,265.0,413.0,843951.1,686823.2,15.6,0
436,142.0,275.0,687823.4,325823.1,-12.1,0
437,219.0,563.0,819201.9,1054567.8,-19.7,0
438,97.0,409.0,648491.2,678823.5,-4.9,0
439,173.0,521.0,703823.4,943823.2,-16.5,0
440,118.0,394.0,623191.1,611492.5,-5.5,0
441,248.0,362.0,795312.9,585313.2,7.1,0
442,130.0,418.0,643219.8,637911.9,-2.1,0
443,220.0,446.0,751899.2,705391.1,0.8,0
444,90.0,308.0,591831.4,457911.3,-10.3,0
445,66.0,342.0,554689.2,503489.6,-13.1,0
446,50.0,434.0,571489.5,653835.9,-20.5,0
447,85.0,426.0,602531.5,644490.7,-17.9,0
448,75.0,102.0,294309.8,127941.2,-31.2,0
449,190.0,348.0,741107.2,541729.8,-4.4,0
450,85.0,412.0,584191.9,631911.1,-12.5,0
451,191.0,278.0,693201.8,401195.6,1.4,0
452,118.0,596.0,625939.5,1133945.8,-14.2,0
453,52.0,354.0,506129.1,529917.3,-18.5,0
454,148.0,488.0,659302.9,901109.9,-6.8,0
455,94.0,266.0,530494.8,384235.1,-11.1,0
456,172.0,584.0,694849.2,1113167.5,-20.1,0
457,62.0,438.0,513491.9,660299.4,-15.6,0
458,136.0,322.0,646209.5,474591.8,-8.3,0
459,208.0,566.0,708288.0,1073679.1,-1.9,0
460,119.0,278.0,846532.1,394857.3,-6.7,0
461,467.0,191.0,1038179.4,253819.1,32.1,0
462,81.0,623.0,553219.8,1184397.6,-19.5,0
463,292.0,459.0,833491.9,725391.2,10.8,0
464,13.0,571.0,481392.7,1092519.5,-14.2,0
465,189.0,219.0,687392.3,304928.1,-2.5,0
466,421.0,661.0,1178173.9,1264938.4,35.6,0
467,98.0,375.0,599219.1,559392.8,-12.1,0
468,256.0,482.0,793491.2,755928.1,7.3,0
469,34.0,598.0,509392.9,1148173.2,-16.9,0
470,219.0,191.0,823115.9,321911.4,-6.5,0
471,482.0,295.0,1145419.1,499289.9,41.9,0
472,56.0,601.0,538821.7,1095411.9,-29.1,0
473,391.0,356.0,1033511.4,592819.2,30.8,0
474,168.0,270.0,734201.9,371191.8,-14.5,0
475,29.0,546.0,433109.2,981821.1,-25.9,0
476,122.0,459.0,563821.9,755191.4,-12.2,0
477,149.0,521.0,623109.2,926821.1,-18.5,0
478,94.0,629.0,674201.9,1181918.2,-22.1,0
479,319.0,409.0,984541.9,678821.1,26.9,0
480,143.0,291.0,625118.9,436589.1,-19.1,0
481,219.0,597.0,741191.2,1142519.8,-12.9,0
482,181.0,275.0,699821.1,333119.9,-16.2,0
483,151.0,621.0,684292.8,1188211.9,-20.5,0
484,93.0,654.0,641509.9,1254519.2,-18.3,0
485,59.0,341.0,554191.8,503118.9,-10.9,0
486,25.0,289.0,461892.2,429010.1,-15.6,0
487,109.0,571.0,591191.9,1048219.8,-14.1,0
488,169.0,431.0,693119.1,659191.9,2.5,0
489,41.0,601.0,581191.8,1108211.9,-23.4,0
490,240.0,512.0,823419.2,943219.8,-12.1,0
491,180.0,420.0,703201.9,731829.1,-10.5,0
492,50.0,580.0,486919.8,1056321.9,-22.9,0
493,260.0,300.0,855630.8,433491.2,7.3,0
494,140.0,520.0,673401.1,967321.9,-14.8,0
495,220.0,400.0,795630.9,703219.8,2.1,0
496,110.0,280.0,573401.2,394321.9,-18.3,0
497,290.0,440.0,923630.8,793491.2,12.5,0
498,160.0,500.0,693201.9,893829.1,-11.9,0
499,80.0,600.0,544685.1,1101386.2,-24.5,0
0,226.0,284.0,834918.6,468610.6,6.0,1
1,114.0,102.0,286715.4,74406.3,-32.1,1
2,72.0,496.0,501386.3,843018.3,-17.0,1
3,210.0,366.0,762813.5,579301.9,3.4,1
4,112.0,450.0,599179.1,710192.0,-1.9,1
5,48.0,652.0,603103.5,1246003.9,-23.3,1
6,66.0,260.0,511079.0,373142.5,-16.2,1
7,136.0,314.0,662533.6,465560.7,-5.5,1
8,108.0,184.0,485759.5,171743.6,-24.1,1
9,292.0,364.0,919162.7,628615.0,16.5,1
10,68.0,454.0,552062.4,702852.5,-9.3,1
11,188.0,362.0,735227.5,566113.1,-0.9,1
12,174.0,224.0,672148.6,168037.5,-18.3,1
13,238.0,328.0,815770.1,547046.5,8.0,1
14,102.0,528.0,542941.2,954267.5,-15.2,1
15,160.0,258.0,681373.1,315199.9,-15.4,1
16,186.0,642.0,707353.7,1211662.9,-17.5,1
17,358.0,378.0,1072913.7,648244.3,33.3,1
