,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,real_identifier
65,15.0,11.0,3015.0,188.0,143.0,2.2,3.0,235179.0,164384.0,2.6,452.0,1273156.0,78.0,0
66,40.0,23.0,5569.0,274.0,226.0,0.6,1.4,384292.0,239784.0,4.2,170.0,1094123.0,79.0,0
67,9.0,5.0,4638.0,245.0,186.0,2.6,3.4,313212.0,208784.0,2.4,498.0,1323159.0,83.0,0
68,31.0,49.0,4091.0,228.0,209.0,1.6,2.4,279821.0,194378.0,3.2,382.0,1235511.0,80.0,0
69,18.0,13.0,3243.0,196.0,148.0,2.0,2.8,242178.0,169216.0,2.8,437.0,1284545.0,78.0,0
70,18.0,14.0,4819.0,401.0,289.0,2.2,1.8,219342.0,384121.0,2.4,421.0,1518192.0,82.0,0
71,6.0,3.0,1962.0,193.0,123.0,0.8,1.2,98210.0,236509.0,2.0,1189.0,1643429.0,91.0,0
72,49.0,48.0,8033.0,531.0,421.0,2.6,2.2,631510.0,512319.0,3.0,2019.0,1297394.0,79.0,0
73,15.0,10.0,3981.0,302.0,213.0,1.4,1.0,142819.0,295819.0,2.2,623.0,1692311.0,86.0,0
74,38.0,33.0,6519.0,493.0,351.0,2.0,2.0,515919.0,437819.0,2.8,3519.0,1413319.0,81.0,0
75,9.0,5.0,2819.0,251.0,181.0,1.0,1.4,103819.0,269319.0,2.0,991.0,1632319.0,89.0,0
76,25.0,20.0,5219.0,401.0,289.0,1.8,1.6,351819.0,389819.0,2.4,2019.0,1513319.0,84.0,0
77,12.0,8.0,3619.0,293.0,213.0,1.2,1.2,231819.0,311819.0,2.2,1519.0,1613319.0,87.0,0
78,44.0,39.0,7119.0,541.0,381.0,2.4,2.4,581919.0,491819.0,3.0,3019.0,1393319.0,80.0,0
79,29.0,24.0,6019.0,461.0,331.0,2.0,2.0,471919.0,441819.0,2.6,3519.0,1413319.0,82.0,0
80,12.0,3.0,1874.0,219.0,129.0,1.6,2.8,101911.0,51219.0,2.8,1234.0,1683921.0,89.0,0
81,8.0,2.0,3981.0,298.0,201.0,3.4,1.8,138421.0,82991.0,2.2,1456.0,1798239.0,85.0,0
82,4.0,1.0,1032.0,156.0,93.0,0.8,1.2,73482.0,42119.0,1.6,1034.0,1756308.0,92.0,0
83,18.0,11.0,2751.0,231.0,159.0,2.2,3.2,125819.0,59281.0,3.2,1190.0,1634921.0,78.0,0
84,6.0,1.0,2134.0,201.0,121.0,1.4,2.4,94311.0,51399.0,2.0,1412.0,1713921.0,88.0,0
85,10.0,4.0,3691.0,284.0,185.0,2.8,2.6,159210.0,73491.0,2.4,1304.0,1678239.0,83.0,0
86,5.0,2.0,1492.0,173.0,109.0,1.0,1.6,82619.0,45191.0,1.8,1156.0,1736308.0,90.0,0
87,9.0,3.0,3211.0,249.0,141.0,2.0,2.2,143819.0,64919.0,2.6,1212.0,1654921.0,80.0,0
88,15.0,8.0,2419.0,212.0,129.0,1.8,2.6,118210.0,57191.0,2.8,1324.0,1698239.0,84.0,0
89,7.0,2.0,1823.0,194.0,115.0,1.2,1.8,90119.0,48191.0,2.0,1084.0,1723921.0,89.0,0
90,5.0,4.0,1892.0,129.0,59.0,1.8,3.6,194829.0,42191.0,2.8,1053.0,1682939.0,89.0,0
91,20.0,1.0,654.0,191.0,46.0,3.4,6.2,382191.0,59218.0,3.2,2349.0,1764921.0,84.0,0
92,8.0,6.0,2931.0,268.0,198.0,4.8,10.8,517395.0,73529.0,4.2,1827.0,1456785.0,80.0,0
93,12.0,2.0,819.0,141.0,69.0,2.2,4.8,278391.0,48192.0,3.4,2014.0,1728317.0,91.0,0
94,3.0,5.0,467.0,223.0,55.0,1.4,2.8,391080.0,62718.0,2.4,3021.0,1849560.0,96.0,0
95,25.0,0.0,5623.0,217.0,108.0,10.8,25.2,341995.0,31209.0,4.0,249.0,1093414.0,73.0,0
96,9.0,4.0,7082.0,356.0,238.0,3.0,6.4,439107.0,43146.0,5.6,2699.0,1436826.0,78.0,0
97,16.0,4.0,1963.0,93.0,89.0,8.2,21.8,23486.0,21651.0,1.2,311.0,1114808.0,79.0,0
98,7.0,18.0,289.0,49.0,37.0,0.4,0.4,263502.0,35525.0,1.8,9519.0,1874472.0,98.0,0
99,2.0,2.0,414.0,219.0,54.0,0.4,0.4,389080.0,342905.0,2.8,5956.0,1844560.0,98.0,0
100,18.0,22.0,1951.0,279.0,154.0,1.4,1.0,73219.0,50821.0,2.5,1021.0,1684921.0,85.0,0
101,25.0,18.0,1042.0,192.0,129.0,0.6,0.8,49119.0,75144.0,1.8,1389.0,1075968.0,91.0,0
102,7.0,4.0,1587.0,249.0,186.0,1.2,0.6,68342.0,51624.0,2.2,2198.0,1612887.0,82.0,0
103,50.0,55.0,935.0,181.0,141.0,0.8,0.4,39951.0,59519.0,1.5,8191.0,1851234.0,95.0,0
104,3.0,2.0,1409.0,217.0,153.0,1.0,0.6,56319.0,48217.0,2.0,1999.0,1593739.0,89.0,0
105,19.0,16.0,1968.0,275.0,159.0,1.6,1.2,72291.0,50959.0,2.3,1009.0,1681102.0,84.0,0
106,30.0,25.0,1189.0,206.0,146.0,1.0,0.8,64859.0,52891.0,2.0,2098.0,1609751.0,86.0,0
107,11.0,9.0,1821.0,261.0,155.0,1.4,1.0,69511.0,50329.0,2.2,1019.0,1683199.0,83.0,0
108,45.0,50.0,1051.0,193.0,129.0,0.8,0.6,50589.0,75314.0,1.8,1392.0,1075639.0,92.0,0
109,6.0,3.0,1639.0,255.0,153.0,1.2,0.6,67132.0,51459.0,2.0,2109.0,1610061.0,81.0,0
110,11.0,1.0,2689.0,193.0,135.0,2.2,2.4,521321.0,186029.0,2.5,567.0,1203211.0,85.0,0
111,6.0,0.0,482.0,85.0,49.0,1.6,1.6,391542.0,14210.0,2.8,2011.0,1738921.0,88.0,0
112,25.0,30.0,4231.0,251.0,201.0,1.4,3.8,292181.0,164011.0,3.4,479.0,1324598.0,83.0,0
113,4.0,0.0,619.0,51.0,51.0,0.6,0.6,26259.0,43901.0,1.4,912.0,1088132.0,95.0,0
114,18.0,2.0,5011.0,259.0,242.0,1.8,2.8,537119.0,240941.0,2.2,351.0,1002831.0,82.0,0
115,7.0,1.0,3419.0,225.0,150.0,1.0,1.0,413021.0,181406.0,2.6,270.0,1154392.0,86.0,0
116,50.0,60.0,4019.0,249.0,208.0,1.2,4.0,300492.0,167305.0,3.1,442.0,1391023.0,84.0,0
117,5.0,0.0,291.0,29.0,29.0,1.0,1.0,20185.0,6311.0,2.5,1180.0,1793596.0,90.0,0
118,130.0,140.0,860.0,145.0,65.0,1.0,2.0,703731.0,251305.0,3.5,3770.0,1853906.0,87.0,0
119,12.0,1.0,3544.0,294.0,288.0,9.02,20.64,357420.0,143851.0,1.6,136.0,1144948.0,72.0,0
120,4.0,2.0,421.0,92.0,76.0,4.32,3.51,52111.0,39485.0,2.5,380.0,1082019.0,85.0,0
121,90.0,118.0,3981.0,432.0,281.0,0.9,0.5,501198.0,135511.0,5.8,290.0,1284351.0,73.0,0
122,3.0,1.0,3649.0,259.0,193.0,2.19,2.91,488838.0,103919.0,1.9,234.0,1103129.0,82.0,0
123,8.0,3.0,1944.0,187.0,109.0,6.38,6.81,419131.0,157382.0,1.7,367.0,1002494.0,75.0,0
124,2.0,1.0,2871.0,131.0,99.0,0.3,0.3,312325.0,11209.0,2.9,6112.0,1728088.0,92.0,0
125,58.0,79.0,1699.0,194.0,127.0,0.9,1.3,597419.0,469741.0,2822.0,79.0,25.0,1.0,0
126,1.0,0.0,445.0,74.0,43.0,0.9,1.1,158201.0,16444.0,2.3,1055.0,1722619.0,95.0,0
127,6.0,3.0,1889.0,249.0,196.0,1.1,0.9,22941.0,24695.0,2.1,1214.0,1132819.0,90.0,0
128,10.0,4.0,1735.0,81.0,57.0,1.1,7.8,44381.0,43385.0,2.3,909.0,1534123.0,93.0,0
129,5.0,3.0,409.0,99.0,81.0,4.52,3.69,53341.0,40611.0,2.6,387.0,1081120.0,84.0,0
130,25.0,2.0,2011.0,198.0,140.0,3.2,4.5,148392.0,82191.0,2.3,421.0,1254691.0,85.0,0
131,7.0,5.0,2891.0,221.0,189.0,1.8,2.9,103191.0,39858.0,1.9,1928.0,1632014.0,90.0,0
132,46.0,1.0,2349.0,182.0,131.0,4.6,11.4,181419.0,135491.0,3.1,115.0,1012357.0,76.0,0
133,19.0,3.0,1758.0,251.0,101.0,2.6,3.1,129302.0,29130.0,2.5,658.0,1523909.0,88.0,0
134,1.0,4.0,2668.0,210.0,240.0,0.8,1.9,99182.0,50316.0,1.5,475.0,1134915.0,94.0,0
135,33.0,0.0,3014.0,161.0,181.0,5.8,17.3,167491.0,198491.0,3.5,235.0,1098231.0,69.0,0
136,15.0,2.0,2421.0,201.0,150.0,3.9,5.2,145192.0,69201.0,2.2,391.0,1273908.0,84.0,0
137,8.0,1.0,2782.0,231.0,121.0,2.2,3.5,119392.0,43858.0,1.8,2019.0,1656013.0,91.0,0
138,42.0,0.0,2068.0,191.0,160.0,5.2,13.1,159491.0,124491.0,3.2,142.0,1048239.0,72.0,0
139,24.0,3.0,2608.0,221.0,200.0,1.9,2.5,108192.0,57191.0,2.1,582.0,1513908.0,89.0,0
140,6.0,4.0,4021.0,219.0,151.0,0.8,1.2,50921.0,60219.0,2.8,503.0,1654928.0,90.0,0
141,3.0,2.0,2769.0,189.0,122.0,1.2,1.8,38421.0,49103.0,2.4,917.0,1821379.0,87.0,0
142,9.0,6.0,5161.0,281.0,196.0,0.6,0.8,62811.0,74349.0,3.2,273.0,1598203.0,91.0,0
143,1.0,0.0,1931.0,141.0,101.0,1.8,2.2,45621.0,57381.0,2.6,653.0,1685154.0,88.0,0
144,7.0,5.0,4389.0,251.0,181.0,0.4,0.6,59449.0,69123.0,3.0,401.0,1622491.0,90.0,0
145,4.0,3.0,3291.0,206.0,146.0,1.0,1.6,52921.0,61371.0,2.8,591.0,1664698.0,89.0,0
146,8.0,6.0,5039.0,273.0,193.0,0.8,1.2,65149.0,75831.0,3.2,257.0,1592739.0,92.0,0
147,2.0,1.0,2429.0,173.0,121.0,1.4,2.0,48249.0,55891.0,2.6,709.0,1692969.0,88.0,0
148,6.0,4.0,4121.0,227.0,159.0,0.6,0.8,57349.0,67063.0,3.0,341.0,1636967.0,91.0,0
149,5.0,3.0,3751.0,219.0,153.0,1.2,1.8,54321.0,62491.0,2.8,517.0,1658238.0,89.0,0
150,4.0,1.0,1023.0,93.0,61.0,0.5,0.6,51319.0,29651.0,1.8,218.0,1087345.0,88.0,0
151,7.0,3.0,1856.0,129.0,82.0,1.1,1.4,73456.0,41923.0,2.5,391.0,1004395.0,85.0,0
152,3.0,2.0,1489.0,111.0,76.0,0.7,1.1,49281.0,36214.0,3.1,157.0,1068579.0,89.0,0
153,9.0,5.0,2031.0,141.0,93.0,1.3,2.2,85919.0,50342.0,2.2,236.0,1102198.0,83.0,0
154,1.0,0.0,1250.0,96.0,69.0,0.4,0.5,43819.0,27531.0,2.6,409.0,1056931.0,90.0,0
155,6.0,3.0,1720.0,123.0,81.0,1.0,1.6,69359.0,43985.0,2.8,181.0,1081562.0,86.0,0
156,8.0,4.0,1964.0,136.0,90.0,1.2,2.0,82539.0,49419.0,2.4,249.0,1110139.0,84.0,0
157,2.0,1.0,1401.0,105.0,74.0,0.6,1.0,52391.0,33251.0,2.9,173.0,1073458.0,87.0,0
158,5.0,2.0,1613.0,118.0,79.0,0.9,1.4,64119.0,40235.0,2.7,201.0,1094216.0,85.0,0
159,4.0,2.0,1518.0,114.0,77.0,0.8,1.2,58349.0,36219.0,2.6,189.0,1068135.0,88.0,0
160,23.0,8.0,3819.0,421.0,262.0,3.4,2.6,143219.0,73192.0,2.1,518.0,1183449.0,85.0,0
161,18.0,10.0,2751.0,198.0,231.0,2.2,1.8,82319.0,98231.0,1.8,812.0,1348918.0,79.0,0
162,42.0,25.0,5023.0,631.0,391.0,5.6,3.4,241982.0,85943.0,2.5,380.0,1214691.0,75.0,0
163,31.0,18.0,3941.0,546.0,281.0,4.2,2.6,193421.0,118911.0,2.3,596.0,1258192.0,82.0,0
164,14.0,6.0,3429.0,219.0,193.0,1.8,1.4,102351.0,75123.0,1.6,428.0,1156949.0,89.0,0
165,48.0,32.0,5304.0,713.0,421.0,6.4,4.0,284191.0,103492.0,2.8,320.0,1284391.0,70.0,0
166,20.0,12.0,3051.0,351.0,251.0,2.6,2.0,134492.0,92319.0,2.0,682.0,1410918.0,84.0,0
167,11.0,4.0,2519.0,162.0,181.0,1.2,1.0,62315.0,53123.0,1.4,512.0,1083059.0,91.0,0
168,38.0,22.0,4759.0,594.0,341.0,5.0,3.2,223492.0,94392.0,2.6,440.0,1246919.0,78.0,0
169,29.0,16.0,4219.0,481.0,291.0,3.8,2.4,183492.0,105492.0,2.2,560.0,1193059.0,81.0,0
170,10.0,4.0,3821.0,421.0,315.0,2.5,1.5,243118.0,192021.0,2.5,817.0,1025319.0,82.0,0
171,8.0,6.0,4289.0,509.0,432.0,3.2,2.8,351927.0,268191.0,3.5,193.0,1092019.0,80.0,0
172,14.0,9.0,3947.0,446.0,397.0,2.9,1.9,294819.0,243813.0,2.2,377.0,1036935.0,79.0,0
173,6.0,3.0,3251.0,292.0,241.0,2.1,2.1,201391.0,161021.0,4.3,922.0,1631942.0,84.0,0
174,9.0,7.0,4129.0,381.0,328.0,3.6,2.4,322092.0,251829.0,3.8,139.0,1013686.0,81.0,0
175,16.0,10.0,3691.0,424.0,393.0,2.7,2.0,283099.0,233891.0,2.9,551.0,1033986.0,78.0,0
176,7.0,2.0,3963.0,349.0,286.0,2.4,2.3,261927.0,212021.0,4.1,2952.0,1034488.0,85.0,0
177,12.0,8.0,3882.0,405.0,356.0,2.9,2.2,304819.0,254813.0,3.4,189.0,1091019.0,80.0,0
178,11.0,6.0,4059.0,396.0,342.0,3.0,2.1,291092.0,241829.0,3.1,377.0,1036935.0,79.0,0
179,15.0,11.0,3819.0,432.0,408.0,2.8,2.0,302092.0,253829.0,2.8,551.0,1033986.0,78.0,0
180,8.0,3.0,2011.0,141.0,89.0,0.8,1.0,94215.0,41519.0,2.2,280.0,1203211.0,85.0,0
181,28.0,29.0,2981.0,401.0,351.0,5.6,2.0,173421.0,69211.0,3.4,615.0,1651389.0,82.0,0
182,7.0,2.0,987.0,93.0,74.0,0.4,0.6,53119.0,30959.0,1.6,876.0,1813515.0,92.0,0
183,19.0,10.0,2167.0,195.0,141.0,1.2,1.4,118331.0,56819.0,2.8,521.0,1413429.0,84.0,0
184,46.0,39.0,3849.0,291.0,219.0,4.8,3.6,245891.0,62339.0,5.2,430.0,1265303.0,80.0,0
185,12.0,6.0,1549.0,136.0,106.0,0.6,0.8,76119.0,42111.0,2.0,648.0,1634111.0,88.0,0
186,25.0,16.0,2611.0,236.0,186.0,3.2,2.4,198331.0,72119.0,3.8,549.0,1597293.0,83.0,0
187,9.0,5.0,1298.0,118.0,93.0,0.8,1.0,69219.0,38359.0,2.2,701.0,1765303.0,90.0,0
188,39.0,32.0,3509.0,261.0,207.0,5.2,3.2,223591.0,68839.0,4.6,482.0,1323509.0,81.0,0
189,17.0,8.0,1839.0,154.0,121.0,1.4,1.6,103919.0,50959.0,2.6,591.0,1619213.0,86.0,0
190,10.0,2.0,3849.0,129.0,92.0,1.2,0.8,235119.0,191049.0,2.4,421.0,1668391.0,91.0,0
191,6.0,0.0,2198.0,105.0,59.0,0.6,0.4,149821.0,82318.0,1.8,1189.0,1731928.0,94.0,0
192,4.0,1.0,5621.0,501.0,289.0,3.0,1.0,181491.0,142813.0,2.0,341.0,1073519.0,89.0,0
193,15.0,3.0,3021.0,186.0,125.0,2.2,1.2,267120.0,200911.0,2.6,596.0,1698532.0,85.0,0
194,2.0,0.0,1429.0,93.0,51.0,0.4,0.4,59239.0,70419.0,2.2,823.0,1717123.0,95.0,0
195,8.0,2.0,4692.0,402.0,236.0,2.8,1.6,213819.0,184951.0,2.0,439.0,1089119.0,88.0,0
196,12.0,1.0,2759.0,172.0,103.0,1.8,1.0,195910.0,169021.0,2.4,512.0,1665948.0,90.0,0
197,1.0,0.0,623.0,55.0,35.0,0.2,0.2,10219.0,9218.0,2.0,1021.0,1734993.0,96.0,0
198,5.0,1.0,3968.0,294.0,173.0,2.4,1.4,248039.0,213759.0,2.2,382.0,1093719.0,86.0,0
199,9.0,2.0,5170.0,461.0,271.0,3.2,1.8,285420.0,245129.0,2.0,491.0,1077298.0,84.0,0
200,43.0,52.0,2019.0,191.0,151.0,2.5,1.8,93421.0,73192.0,2.0,501.0,1432019.0,86.0,0
201,19.0,23.0,4059.0,309.0,204.0,1.9,2.1,107819.0,85331.0,2.2,611.0,1656091.0,88.0,0
202,6.0,8.0,1961.0,141.0,123.0,2.2,1.4,82399.0,60149.0,1.8,821.0,1792018.0,91.0,0
203,48.0,56.0,4151.0,321.0,216.0,1.7,2.3,125991.0,93490.0,2.1,351.0,1495011.0,84.0,0
204,11.0,15.0,3419.0,269.0,188.0,2.1,1.9,98517.0,80239.0,2.0,701.0,1716103.0,89.0,0
205,26.0,31.0,2079.0,183.0,156.0,2.4,1.6,91201.0,71491.0,1.9,519.0,1451108.0,87.0,0
206,8.0,11.0,3911.0,299.0,208.0,1.8,2.2,114191.0,88929.0,2.1,451.0,1525098.0,85.0,0
207,36.0,43.0,2221.0,195.0,164.0,2.3,1.7,82819.0,65639.0,1.9,591.0,1687012.0,90.0,0
208,22.0,27.0,3969.0,313.0,214.0,1.9,2.0,104489.0,82891.0,2.0,381.0,1519109.0,86.0,0
209,49.0,57.0,4321.0,335.0,228.0,1.6,2.4,135531.0,103491.0,2.2,291.0,1475099.0,83.0,0
210,14.0,8.0,4567.0,301.0,187.0,1.8,3.4,201911.0,151201.0,2.8,5121.0,1658901.0,88.0,0
211,2.0,0.0,1911.0,173.0,79.0,0.8,1.0,98311.0,123098.0,3.4,2019.0,1495820.0,92.0,0
212,18.0,10.0,3841.0,283.0,201.0,1.2,2.6,140021.0,102109.0,2.2,3801.0,1688309.0,89.0,0
213,6.0,2.0,2461.0,231.0,131.0,2.8,3.2,90123.0,75301.0,1.8,6211.0,1834200.0,86.0,0
214,12.0,7.0,5171.0,351.0,223.0,1.4,2.4,220311.0,180091.0,3.0,5019.0,1621120.0,90.0,0
215,4.0,1.0,1699.0,194.0,93.0,1.8,2.2,70123.0,63190.0,2.4,7211.0,1693901.0,88.0,0
216,8.0,3.0,3122.0,261.0,159.0,2.2,3.8,180901.0,140201.0,1.6,5811.0,1656320.0,87.0,0
217,10.0,5.0,4291.0,311.0,209.0,1.6,2.8,240201.0,200901.0,2.8,5211.0,1683200.0,89.0,0
218,16.0,9.0,3561.0,291.0,193.0,1.8,3.4,160901.0,130201.0,2.4,6611.0,1658901.0,88.0,0
219,6.0,2.0,2782.0,251.0,149.0,2.4,3.0,120901.0,100201.0,2.0,8011.0,1693901.0,86.0,0
220,18.0,5.0,4211.0,281.0,201.0,3.4,6.8,243019.0,59481.0,2.1,219.0,1103942.0,79.0,0
221,9.0,3.0,3021.0,229.0,183.0,2.2,4.2,198421.0,47239.0,2.5,351.0,1683921.0,88.0,0
222,7.0,2.0,3819.0,319.0,223.0,1.9,3.5,281931.0,52319.0,1.8,482.0,1128173.0,82.0,0
223,5.0,1.0,2698.0,199.0,159.0,1.4,2.7,236812.0,41450.0,2.2,591.0,1651298.0,90.0,0
224,12.0,4.0,4357.0,342.0,251.0,3.8,7.3,309210.0,63489.0,2.9,187.0,1095015.0,75.0,0
225,1.0,0.0,2134.0,135.0,93.0,0.6,1.2,143098.0,24359.0,1.5,729.0,1739592.0,94.0,0
