,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,real_identifier
52,9.0,4.0,1732.0,153.0,193.0,1.4,2.2,209823.0,145678.0,2.9,3021.0,1876543.0,88.0,0
53,16.0,8.0,3519.0,278.0,201.0,2.2,2.0,321987.0,239823.0,4.2,1890.0,1456789.0,81.0,0
54,6.0,3.0,2911.0,245.0,187.0,1.6,2.4,278912.0,198745.0,3.5,4211.0,1678901.0,86.0,0
55,10.0,5.0,4382.0,309.0,223.0,2.0,2.2,351234.0,275890.0,5.1,2789.0,1398765.0,84.0,0
56,7.0,2.0,1827.0,163.0,173.0,1.2,2.6,221109.0,156789.0,3.0,3512.0,1923456.0,89.0,0
57,15.0,7.0,3947.0,294.0,211.0,2.4,1.8,362197.0,256789.0,4.8,2390.0,1512345.0,82.0,0
58,8.0,1.0,2431.0,213.0,189.0,1.8,2.4,251234.0,187654.0,3.3,4021.0,1698765.0,87.0,0
59,14.0,6.0,3198.0,269.0,207.0,2.2,2.0,339823.0,246789.0,4.5,2789.0,1434567.0,83.0,0
60,14.0,11.0,4309.0,189.0,109.0,0.6,1.6,108911.0,90123.0,3.0,5049.0,1499563.0,85.0,0
61,6.0,5.0,2819.0,146.0,93.0,0.8,1.2,51239.0,39215.0,2.6,2721.0,1642309.0,92.0,0
62,3.0,2.0,1792.0,118.0,76.0,0.4,0.8,43567.0,35121.0,2.8,4019.0,1534098.0,88.0,0
63,12.0,9.0,3811.0,162.0,99.0,0.6,1.4,81230.0,66719.0,3.4,5829.0,1467181.0,89.0,0
64,8.0,6.0,3099.0,135.0,87.0,0.6,1.0,60129.0,49239.0,2.4,3291.0,1613412.0,91.0,0
65,10.0,8.0,3569.0,151.0,95.0,0.8,1.6,74319.0,62339.0,3.0,4995.0,1494827.0,86.0,0
66,4.0,3.0,2468.0,124.0,80.0,0.4,0.8,53591.0,44231.0,2.6,3943.0,1551098.0,90.0,0
67,6.0,5.0,2939.0,140.0,91.0,0.6,1.2,65091.0,54439.0,2.8,4551.0,1509368.0,88.0,0
68,16.0,12.0,4231.0,171.0,105.0,0.8,1.8,94591.0,79439.0,3.2,6249.0,1454198.0,85.0,0
69,8.0,6.0,3349.0,148.0,94.0,0.6,1.4,71839.0,60991.0,2.6,4179.0,1527181.0,90.0,0
70,8.0,3.0,1987.0,219.0,187.0,1.8,1.0,27811.0,48219.0,2.5,943.0,1032198.0,90.0,0
71,6.0,2.0,4219.0,386.0,267.0,0.6,0.6,93429.0,62319.0,3.8,502.0,1708374.0,87.0,0
72,15.0,6.0,1791.0,201.0,182.0,1.2,0.8,49218.0,47389.0,2.2,819.0,1746598.0,93.0,0
73,9.0,3.0,4129.0,323.0,231.0,0.8,0.4,65829.0,50948.0,2.8,291.0,1039441.0,88.0,0
74,4.0,1.0,2491.0,292.0,287.0,1.0,0.6,41390.0,62390.0,3.5,982.0,1763820.0,91.0,0
75,7.0,3.0,3978.0,245.0,209.0,1.4,0.8,53119.0,44490.0,2.0,550.0,1721387.0,89.0,0
76,11.0,5.0,1827.0,268.0,201.0,0.8,0.6,39829.0,53319.0,3.2,739.0,1034159.0,92.0,0
77,5.0,2.0,4519.0,317.0,258.0,1.0,0.6,60190.0,50919.0,2.5,411.0,1052198.0,88.0,0
78,13.0,6.0,2637.0,221.0,196.0,1.2,0.8,46829.0,46390.0,3.0,928.0,1706598.0,90.0,0
79,3.0,1.0,3887.0,299.0,275.0,0.8,0.4,54929.0,59948.0,2.2,624.0,1743820.0,91.0,0
80,8.0,1.0,4211.0,521.0,401.0,1.2,1.8,391210.0,82139.0,2.8,1180.0,1648100.0,85.0,0
81,12.0,4.0,6382.0,811.0,621.0,2.4,2.2,942119.0,135821.0,3.5,760.0,1062300.0,78.0,0
82,5.0,3.0,3511.0,491.0,351.0,1.0,1.6,627811.0,51392.0,2.2,1290.0,1695400.0,89.0,0
83,9.0,2.0,4821.0,601.0,451.0,1.8,2.0,817391.0,98218.0,3.0,940.0,1623100.0,82.0,0
84,7.0,1.0,5719.0,701.0,521.0,2.2,2.4,1052119.0,121439.0,3.2,660.0,1078900.0,80.0,0
85,11.0,5.0,7262.0,831.0,631.0,2.6,2.6,1240119.0,149219.0,3.5,820.0,1056100.0,76.0,0
86,6.0,2.0,4121.0,561.0,411.0,1.4,1.8,691210.0,90139.0,2.6,1000.0,1674100.0,88.0,0
87,8.0,3.0,6011.0,721.0,551.0,2.0,2.2,1030119.0,115439.0,3.0,900.0,1613100.0,81.0,0
88,10.0,4.0,6912.0,801.0,631.0,2.4,2.4,1140119.0,139219.0,3.2,780.0,1069100.0,77.0,0
89,9.0,2.0,5219.0,661.0,491.0,1.8,2.0,901210.0,105139.0,2.8,960.0,1654100.0,84.0,0
90,23.0,49.0,2013.0,198.0,187.0,1.1,3.35,103911.0,73219.0,2.8,591.0,1653951.0,89.0,0
91,40.0,28.0,1189.0,91.0,67.0,2.9,1.9,65439.0,39485.0,1.9,819.0,1892356.0,94.0,0
92,19.0,44.0,2761.0,242.0,201.0,3.5,5.6,214821.0,59109.0,3.1,275.0,1514928.0,82.0,0
93,46.0,36.0,1842.0,156.0,134.0,1.4,2.2,93629.0,52811.0,2.2,463.0,1683919.0,90.0,0
94,13.0,24.0,2495.0,201.0,173.0,4.2,3.9,173911.0,74421.0,2.5,351.0,1621839.0,85.0,0
95,29.0,51.0,1321.0,121.0,101.0,2.1,1.4,74321.0,46319.0,2.1,627.0,1817592.0,96.0,0
96,50.0,40.0,2679.0,223.0,193.0,3.9,5.3,198211.0,65439.0,3.3,299.0,1592928.0,80.0,0
97,22.0,33.0,2041.0,181.0,155.0,1.9,3.1,114491.0,69129.0,2.6,541.0,1668351.0,88.0,0
98,38.0,48.0,2411.0,209.0,183.0,2.7,4.4,185391.0,82329.0,2.9,381.0,1619519.0,84.0,0
99,15.0,29.0,2919.0,254.0,219.0,4.5,5.9,241011.0,85929.0,3.4,319.0,1573918.0,81.0,0
100,14.0,8.0,1871.0,192.0,133.0,1.0,1.0,173021.0,49213.0,2.5,281.0,1184211.0,91.0,0
101,6.0,4.0,2991.0,241.0,201.0,3.0,3.0,382119.0,65439.0,1.5,421.0,1039211.0,85.0,0
102,81.0,49.0,1620.0,181.0,129.0,10.0,10.0,201439.0,73129.0,2.0,191.0,1092011.0,60.0,0
103,3.0,1.0,2349.0,219.0,195.0,2.0,2.0,491921.0,59119.0,1.0,501.0,1056011.0,87.0,0
104,29.0,2.0,1851.0,151.0,113.0,6.0,6.0,167091.0,32119.0,2.2,1688.0,1176011.0,79.0,0
105,1.0,0.0,2781.0,209.0,159.0,1.0,1.0,359439.0,44129.0,1.5,451.0,1024011.0,84.0,0
106,25.0,1.0,2040.0,143.0,111.0,4.0,4.0,39860.0,75624.0,1.7,160.0,1063896.0,82.0,0
107,88.0,58.0,3900.0,216.0,143.0,12.0,33.0,220639.0,88324.0,2.0,165.0,1104481.0,56.0,0
108,11.0,6.0,2611.0,231.0,201.0,3.0,3.0,421921.0,65439.0,1.5,281.0,1039211.0,85.0,0
109,5.0,3.0,2991.0,241.0,201.0,2.0,2.0,382119.0,65439.0,1.5,421.0,1039211.0,85.0,0
110,13.0,1.0,3815.0,221.0,161.0,1.2,2.5,521121.0,81341.0,2.5,418.0,1495519.0,85.0,0
111,3.0,2.0,2421.0,193.0,233.0,0.6,1.8,351591.0,53811.0,1.9,601.0,1041851.0,92.0,0
112,65.0,71.0,3982.0,299.0,189.0,2.2,6.3,439821.0,191151.0,8.5,301.0,1303134.0,76.0,0
113,0.0,0.0,351.0,43.0,34.0,0.3,0.3,130490.0,42117.0,1.6,2063.0,1764425.0,90.0,0
114,198.0,98.0,4821.0,523.0,431.0,5.1,1.4,263492.0,150291.0,1.1,161.0,1023568.0,69.0,0
115,9.0,5.0,3349.0,249.0,194.0,1.1,3.4,554382.0,103845.0,1.1,251.0,1003721.0,84.0,0
116,1.0,0.0,3135.0,141.0,109.0,0.2,0.2,5028.0,18793.0,1.3,693.0,1733419.0,93.0,0
117,36.0,20.0,3732.0,245.0,146.0,2.9,3.6,364119.0,46563.0,6.4,362.0,1316329.0,80.0,0
118,12.0,1.0,3961.0,226.0,168.0,1.4,2.8,513529.0,83217.0,2.7,423.0,1499320.0,84.0,0
119,2.0,2.0,2298.0,283.0,275.0,0.5,1.6,58395.0,32985.0,1.8,555.0,1047921.0,92.0,0
120,14.0,3.0,4321.0,391.0,201.0,8.2,6.5,234118.0,65432.0,3.4,512.0,1432198.0,85.0,0
121,25.0,11.0,1897.0,182.0,95.0,4.9,2.1,139284.0,49219.0,2.5,819.0,1673829.0,92.0,0
122,6.0,1.0,2789.0,421.0,281.0,3.4,1.9,198421.0,73451.0,1.9,351.0,1928473.0,89.0,0
123,38.0,58.0,3948.0,249.0,141.0,5.8,4.3,267911.0,62342.0,4.3,459.0,1556301.0,86.0,0
124,18.0,4.0,2319.0,319.0,229.0,2.3,1.4,162391.0,85419.0,2.9,627.0,1814294.0,91.0,0
125,42.0,61.0,3419.0,275.0,193.0,6.1,5.6,289391.0,69231.0,4.1,273.0,1461910.0,87.0,0
126,10.0,2.0,4028.0,398.0,299.0,4.2,2.5,223512.0,79632.0,2.1,381.0,1656308.0,90.0,0
127,29.0,15.0,2688.0,219.0,151.0,3.8,2.3,186219.0,57119.0,3.6,593.0,1792197.0,88.0,0
128,4.0,1.0,2390.0,361.0,261.0,2.9,1.7,154391.0,69351.0,2.4,492.0,1918472.0,92.0,0
129,22.0,9.0,3157.0,291.0,221.0,5.1,3.2,201391.0,62432.0,3.8,356.0,1626309.0,89.0,0
130,8.0,3.0,4051.0,351.0,201.0,5.5,4.2,521851.0,384029.0,2.5,824.0,1063519.0,88.0,0
131,2.0,1.0,2941.0,142.0,91.0,3.4,2.1,234819.0,195430.0,1.8,1874.0,1751029.0,92.0,0
132,11.0,4.0,3920.0,294.0,173.0,4.9,3.5,493821.0,270914.0,2.2,1439.0,1092109.0,85.0,0
133,6.0,2.0,4211.0,261.0,148.0,4.5,3.9,562391.0,323195.0,2.9,1129.0,1009211.0,80.0,0
134,9.0,3.0,4578.0,375.0,221.0,5.1,4.5,601103.0,391511.0,2.6,949.0,1058308.0,87.0,0
135,5.0,2.0,3882.0,245.0,135.0,4.1,3.2,541921.0,302392.0,2.4,1629.0,1085018.0,91.0,0
136,10.0,4.0,4290.0,315.0,191.0,5.3,4.1,583191.0,353892.0,2.7,1239.0,1036308.0,84.0,0
137,7.0,3.0,4151.0,279.0,159.0,4.7,3.7,571103.0,331511.0,2.5,1409.0,1073308.0,89.0,0
138,4.0,2.0,3812.0,231.0,123.0,4.3,3.3,521921.0,292392.0,2.3,1729.0,1095018.0,93.0,0
139,8.0,3.0,4449.0,339.0,209.0,5.2,4.3,611103.0,401511.0,2.8,1019.0,1048308.0,86.0,0
140,7.0,3.0,3056.0,251.0,193.0,3.0,5.0,213421.0,59213.0,2.3,819.0,1188547.0,85.0,0
141,2.0,1.0,1982.0,143.0,165.0,1.0,2.0,98765.0,83492.0,2.1,1290.0,1643218.0,92.0,0
142,15.0,8.0,2891.0,201.0,151.0,4.0,6.0,175632.0,51329.0,2.9,956.0,1412109.0,89.0,0
143,6.0,2.0,2431.0,186.0,129.0,2.0,4.0,139281.0,72918.0,2.5,1038.0,1514892.0,91.0,0
144,10.0,5.0,3162.0,221.0,179.0,3.0,5.0,201854.0,64939.0,2.2,892.0,1248918.0,86.0,0
145,3.0,1.0,2091.0,155.0,141.0,2.0,3.0,114942.0,81911.0,2.4,1182.0,1623519.0,90.0,0
146,12.0,6.0,2756.0,208.0,163.0,4.0,6.0,191512.0,57319.0,2.8,871.0,1391911.0,88.0,0
147,8.0,3.0,2611.0,193.0,147.0,2.0,4.0,151391.0,74218.0,2.6,1003.0,1496922.0,91.0,0
148,4.0,2.0,2359.0,171.0,131.0,2.0,3.0,129192.0,85910.0,2.3,1155.0,1594218.0,90.0,0
149,9.0,4.0,2934.0,216.0,169.0,3.0,5.0,184351.0,62139.0,2.1,935.0,1277928.0,87.0,0
150,21.0,11.0,3821.0,269.0,135.0,1.8,2.2,198421.0,62139.0,3.2,319.0,1462191.0,85.0,0
151,46.0,59.0,2758.0,292.0,189.0,0.8,1.4,143819.0,53149.0,4.6,201.0,1243910.0,80.0,0
152,7.0,2.0,2419.0,216.0,118.0,2.4,1.8,176391.0,40218.0,2.8,261.0,1092819.0,88.0,0
153,31.0,23.0,3987.0,385.0,221.0,1.2,2.6,249781.0,69319.0,3.4,291.0,1415018.0,82.0,0
154,18.0,15.0,1871.0,148.0,93.0,1.6,1.2,103492.0,29139.0,2.4,229.0,1203917.0,91.0,0
155,4.0,1.0,3051.0,241.0,161.0,2.1,2.5,215492.0,52129.0,2.6,282.0,1258173.0,84.0,0
156,53.0,61.0,2593.0,325.0,207.0,0.9,1.6,192492.0,63139.0,4.2,221.0,1303917.0,79.0,0
157,12.0,8.0,2268.0,183.0,131.0,2.3,1.9,165492.0,44139.0,2.9,251.0,1118173.0,87.0,0
158,25.0,19.0,3489.0,278.0,195.0,1.4,2.4,223492.0,60139.0,3.1,311.0,1443910.0,83.0,0
159,9.0,5.0,1938.0,159.0,115.0,1.8,1.3,128492.0,35139.0,2.3,239.0,1168173.0,90.0,0
160,6.0,0.0,1872.0,201.0,152.0,1.8,2.8,143199.0,53819.0,2.6,1045.0,1774191.0,88.0,0
161,3.0,0.0,3131.0,231.0,201.0,2.4,2.4,219892.0,118920.0,2.0,501.0,1732119.0,82.0,0
162,1.0,1.0,2369.0,156.0,128.0,4.2,2.8,167428.0,73191.0,2.8,2759.0,1863519.0,89.0,0
163,7.0,0.0,1921.0,187.0,141.0,3.8,3.2,140199.0,59192.0,2.2,1305.0,1783921.0,87.0,0
164,5.0,1.0,2669.0,195.0,163.0,2.6,2.6,187391.0,93720.0,2.4,563.0,1746319.0,85.0,0
165,9.0,1.0,2051.0,161.0,129.0,1.4,2.2,151199.0,71119.0,2.8,2369.0,1831949.0,90.0,0
166,2.0,0.0,2709.0,206.0,173.0,3.2,3.4,194092.0,103592.0,2.6,499.0,1725119.0,84.0,0
167,8.0,1.0,2442.0,182.0,151.0,2.0,2.6,182392.0,92120.0,2.2,1071.0,1794319.0,88.0,0
168,4.0,0.0,2992.0,221.0,186.0,3.6,3.0,208199.0,115219.0,2.8,611.0,1755119.0,83.0,0
169,6.0,1.0,2301.0,171.0,141.0,2.2,2.8,173592.0,86392.0,2.4,2285.0,1851949.0,89.0,0
170,12.0,3.0,3821.0,391.0,229.0,5.4,15.1,285123.0,203911.0,1.8,275.0,1145213.0,72.0,0
171,4.0,2.0,501.0,59.0,49.0,2.2,3.8,208951.0,144219.0,2.2,3021.0,1813021.0,80.0,0
172,7.0,1.0,2941.0,421.0,261.0,6.2,2.8,198723.0,134899.0,3.8,419.0,1698113.0,76.0,0
173,1.0,1.0,189.0,12.0,10.0,0.3,0.3,8319.0,6891.0,1.2,7393.0,1871568.0,97.0,0
174,9.0,0.0,2449.0,351.0,201.0,5.1,1.9,191209.0,105491.0,2.1,511.0,1083913.0,85.0,0
175,3.0,2.0,412.0,51.0,46.0,2.5,4.1,221481.0,151827.0,2.5,2946.0,1796919.0,81.0,0
176,11.0,4.0,4351.0,394.0,245.0,6.5,16.3,341291.0,240191.0,2.3,362.0,1122013.0,71.0,0
177,6.0,0.0,2781.0,402.0,234.0,2.3,2.6,213491.0,161091.0,1.5,481.0,1069913.0,84.0,0
178,2.0,1.0,1621.0,156.0,59.0,0.9,0.9,114982.0,9817.0,1.7,5709.0,1855094.0,94.0,0
179,8.0,3.0,3811.0,378.0,226.0,5.6,14.9,278123.0,201911.0,2.0,292.0,1155213.0,73.0,0
180,18.0,10.0,3011.0,130.0,115.0,3.0,1.0,201031.0,48321.0,1.5,921.0,1342198.0,87.0,0
181,4.0,6.0,1189.0,85.0,69.0,1.2,1.2,103209.0,27290.0,1.8,1139.0,1610156.0,91.0,0
182,14.0,8.0,2495.0,96.0,88.0,2.0,1.0,150982.0,39819.0,1.2,731.0,1478302.0,89.0,0
183,2.0,4.0,2134.0,74.0,62.0,1.0,1.0,120430.0,31143.0,1.5,1042.0,1359211.0,90.0,0
184,10.0,2.0,2769.0,119.0,93.0,2.5,1.5,180421.0,44298.0,1.8,869.0,1520019.0,88.0,0
185,6.0,8.0,1942.0,81.0,75.0,1.5,1.5,140590.0,38527.0,1.2,958.0,1432197.0,91.0,0
186,12.0,10.0,2298.0,105.0,91.0,2.2,1.2,170392.0,42190.0,1.5,799.0,1498305.0,89.0,0
187,8.0,4.0,2441.0,94.0,84.0,1.8,1.2,160491.0,39858.0,1.8,889.0,1510016.0,90.0,0
188,4.0,6.0,2615.0,79.0,71.0,1.2,1.2,130490.0,35183.0,1.2,1029.0,1379210.0,91.0,0
189,16.0,12.0,2089.0,101.0,89.0,2.5,1.5,190392.0,46190.0,1.5,829.0,1508304.0,89.0,0
190,8.0,2.0,1189.0,129.0,93.0,1.4,2.6,191027.0,49153.0,2.9,1248.0,1336849.0,85.0,0
191,5.0,1.0,815.0,99.0,69.0,0.8,1.6,142919.0,30891.0,2.1,1873.0,1516128.0,88.0,0
192,11.0,3.0,1357.0,162.0,118.0,1.0,2.0,203895.0,43259.0,2.5,1451.0,1682391.0,81.0,0
193,4.0,2.0,1092.0,114.0,89.0,1.2,2.4,175231.0,39447.0,2.7,1321.0,1438957.0,84.0,0
194,6.0,1.0,923.0,105.0,79.0,0.9,1.8,161011.0,34251.0,2.3,1998.0,1595019.0,89.0,0
195,9.0,3.0,1499.0,173.0,129.0,1.1,2.2,225589.0,49333.0,2.6,1583.0,1734923.0,80.0,0
196,7.0,2.0,1285.0,148.0,113.0,1.3,2.6,210739.0,45127.0,2.8,1409.0,1479408.0,83.0,0
197,10.0,3.0,1651.0,186.0,143.0,1.2,2.4,251957.0,54019.0,2.9,1659.0,1797629.0,79.0,0
198,8.0,2.0,1423.0,164.0,126.0,1.1,2.2,240231.0,51555.0,2.7,1553.0,1716128.0,82.0,0
199,6.0,1.0,1059.0,122.0,95.0,1.0,2.0,193919.0,42453.0,2.4,1491.0,1586128.0,86.0,0
200,12.0,5.0,831.0,123.0,91.0,0.6,0.4,98211.0,31542.0,2.5,591.0,1012345.0,85.0,0
201,46.0,31.0,2751.0,506.0,381.0,1.8,1.2,421195.0,198721.0,3.1,278.0,1356123.0,79.0,0
202,7.0,4.0,1950.0,219.0,163.0,0.8,0.6,73819.0,49219.0,2.2,412.0,1098234.0,88.0,0
203,25.0,18.0,5621.0,351.0,245.0,2.2,1.6,631472.0,354219.0,3.4,531.0,1349876.0,81.0,0
204,49.0,42.0,3178.0,289.0,201.0,2.5,1.9,492831.0,275492.0,3.0,369.0,1076543.0,77.0,0
205,2.0,1.0,1021.0,156.0,118.0,0.4,0.4,23911.0,34192.0,2.0,654.0,1723919.0,93.0,0
206,15.0,10.0,2390.0,201.0,151.0,1.2,0.8,421951.0,192381.0,2.8,475.0,1358712.0,84.0,0
207,39.0,29.0,4921.0,394.0,281.0,2.9,2.1,593212.0,341992.0,3.5,292.0,1074219.0,78.0,0
208,6.0,3.0,1751.0,193.0,143.0,0.6,0.4,53192.0,26192.0,2.1,582.0,1098234.0,89.0,0
209,44.0,35.0,3819.0,322.0,233.0,2.7,2.0,521492.0,302492.0,3.2,405.0,1356123.0,80.0,0
210,7.0,3.0,1849.0,201.0,129.0,1.0,2.0,50321.0,59615.0,2.0,982.0,1441394.0,85.0,0
211,19.0,15.0,2781.0,189.0,168.0,1.4,3.0,91719.0,63149.0,1.8,2789.0,1613684.0,83.0,0
212,6.0,2.0,1519.0,148.0,184.0,0.8,1.0,35169.0,47658.0,2.6,1915.0,1665094.0,90.0,0
213,15.0,11.0,2998.0,240.0,198.0,2.2,4.0,72151.0,54891.0,2.2,2391.0,1400904.0,86.0,0
214,4.0,1.0,1099.0,69.0,93.0,1.2,1.0,26199.0,39519.0,1.4,1873.0,1784179.0,88.0,0
215,12.0,9.0,2219.0,219.0,155.0,1.8,3.0,83119.0,51339.0,2.8,2939.0,1492731.0,84.0,0
216,8.0,4.0,1942.0,163.0,140.0,1.0,2.0,40859.0,49939.0,2.0,2068.0,1685738.0,89.0,0
217,18.0,13.0,2619.0,227.0,171.0,2.4,5.0,94879.0,62299.0,2.4,2519.0,1425074.0,85.0,0
218,5.0,2.0,1309.0,121.0,145.0,1.0,1.0,30979.0,44541.0,2.0,1738.0,1763829.0,87.0,0
219,11.0,7.0,2099.0,206.0,152.0,1.6,2.0,52259.0,53369.0,2.2,2267.0,1529109.0,88.0,0
220,11.0,19.0,981.0,651.0,512.0,2.8,3.4,94312.0,182043.0,2.4,2019.0,1548321.0,87.0,0
221,48.0,31.0,2709.0,321.0,415.0,1.6,2.2,135782.0,59149.0,1.8,4689.0,1914251.0,92.0,0
222,7.0,11.0,6191.0,537.0,293.0,3.8,1.0,107421.0,151943.0,2.0,1402.0,1638139.0,80.0,0
223,13.0,25.0,4378.0,493.0,381.0,2.0,8.0,203654.0,114839.0,3.4,2661.0,1209613.0,85.0,0
224,29.0,43.0,5299.0,609.0,505.0,1.2,6.4,162021.0,207033.0,2.8,4008.0,1456254.0,90.0,0
225,46.0,19.0,6314.0,441.0,353.0,3.6,0.8,150982.0,182851.0,1.6,1863.0,1743849.0,78.0,0
