,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,real_identifier
36,13.0,15.0,2756.0,256.0,174.0,0.8,1.0,98239.0,83149.0,2.2,421.0,1048189.0,91.0,0
37,25.0,31.0,496.0,59.0,78.0,0.6,0.8,42128.0,59195.0,2.8,118.0,1065123.0,88.0,0
38,7.0,9.0,2039.0,194.0,139.0,0.4,0.6,76593.0,65449.0,2.0,369.0,1014946.0,93.0,0
39,43.0,53.0,1356.0,121.0,99.0,1.2,1.4,65433.0,42129.0,3.2,812.0,1034211.0,85.0,0
40,18.0,25.0,2991.0,214.0,196.0,4.31,3.19,198123.0,49392.0,2.1,1019.0,1187351.0,91.0,0
41,52.0,48.0,4019.0,501.0,281.0,2.15,4.63,275391.0,92139.0,1.8,436.0,1250111.0,89.0,0
42,6.0,2.0,1891.0,131.0,153.0,1.38,2.49,81322.0,72491.0,2.5,1945.0,1683019.0,95.0,0
43,14.0,19.0,3185.0,382.0,229.0,3.42,2.89,213492.0,60782.0,1.2,751.0,1203949.0,90.0,0
44,4.0,1.0,1421.0,96.0,87.0,0.81,1.19,59351.0,38392.0,1.9,2851.0,1775151.0,98.0,0
45,29.0,37.0,2698.0,421.0,201.0,1.92,3.85,299813.0,53149.0,2.8,491.0,1124911.0,88.0,0
46,8.0,4.0,2209.0,176.0,163.0,2.67,2.31,183492.0,65821.0,1.1,1151.0,1301919.0,93.0,0
47,23.0,32.0,3079.0,394.0,251.0,4.58,3.46,261391.0,48282.0,2.4,631.0,1067349.0,91.0,0
48,3.0,1.0,1621.0,119.0,101.0,1.29,2.08,74322.0,51392.0,2.2,2049.0,1655019.0,96.0,0
49,19.0,26.0,2911.0,341.0,211.0,3.19,3.85,239813.0,56149.0,2.6,591.0,1144911.0,89.0,0
50,5.0,2.0,1038.0,91.0,74.0,1.8,1.6,198439.0,125813.0,2.2,2191.0,1358790.0,85.0,0
51,12.0,6.0,1891.0,169.0,148.0,2.4,2.0,351926.0,281639.0,3.8,3819.0,1234567.0,80.0,0
52,9.0,5.0,2498.0,208.0,179.0,1.6,1.8,294813.0,245819.0,2.4,2951.0,1567890.0,88.0,0
53,16.0,8.0,3009.0,238.0,208.0,2.2,2.2,422951.0,369259.0,4.2,4190.0,1456789.0,81.0,0
54,6.0,3.0,1239.0,142.0,164.0,1.4,1.4,234590.0,198421.0,2.0,2345.0,1678901.0,89.0,0
55,10.0,5.0,2789.0,221.0,191.0,2.0,2.0,401819.0,341951.0,3.4,3812.0,1567890.0,82.0,0
56,14.0,7.0,3221.0,251.0,224.0,2.4,2.4,451107.0,391191.0,4.6,4567.0,1456789.0,80.0,0
57,8.0,4.0,2018.0,182.0,158.0,1.8,1.8,314590.0,261421.0,2.6,2953.0,1678901.0,88.0,0
58,12.0,6.0,2869.0,229.0,203.0,2.2,2.2,433951.0,373191.0,4.0,4191.0,1567890.0,81.0,0
59,7.0,3.0,1567.0,161.0,143.0,1.6,1.6,278421.0,235951.0,2.2,2567.0,1456789.0,89.0,0
60,30.0,19.0,4211.0,301.0,201.0,1.2,2.9,351112.0,291911.0,2.8,5129.0,1648291.0,85.0,0
61,25.0,15.0,3519.0,251.0,181.0,1.1,2.5,281019.0,231219.0,3.1,4271.0,1568381.0,88.0,0
62,12.0,8.0,2019.0,151.0,121.0,0.9,2.1,191112.0,161911.0,2.5,3519.0,1456911.0,82.0,0
63,20.0,12.0,3119.0,201.0,161.0,1.0,2.3,221219.0,191119.0,2.9,4821.0,1593511.0,89.0,0
64,15.0,9.0,2419.0,181.0,141.0,0.8,2.0,201312.0,171211.0,2.7,4021.0,1488711.0,84.0,0
65,28.0,18.0,3919.0,261.0,201.0,1.3,2.8,321219.0,261119.0,3.0,5421.0,1629111.0,87.0,0
66,22.0,14.0,2819.0,221.0,181.0,1.1,2.4,241219.0,211119.0,2.8,4621.0,1553511.0,86.0,0
67,18.0,11.0,2619.0,201.0,161.0,1.0,2.2,221312.0,191211.0,2.6,4221.0,1516911.0,83.0,0
68,32.0,20.0,4319.0,281.0,221.0,1.4,3.0,351911.0,291119.0,3.2,5721.0,1659111.0,90.0,0
69,10.0,6.0,1519.0,101.0,91.0,0.7,1.9,141112.0,111911.0,2.3,3019.0,1403511.0,80.0,0
70,8.0,3.0,1821.0,219.0,182.0,1.0,0.6,60123.0,101232.0,2.5,1024.0,1697345.0,91.0,0
71,15.0,8.0,3956.0,509.0,421.0,1.8,0.8,98231.0,85623.0,2.2,512.0,1738242.0,87.0,0
72,6.0,2.0,1621.0,192.0,141.0,0.8,0.4,73192.0,70212.0,1.8,768.0,1682951.0,92.0,0
73,18.0,12.0,4251.0,631.0,512.0,2.2,1.0,125817.0,92315.0,2.8,1024.0,1723821.0,86.0,0
74,4.0,1.0,1952.0,251.0,201.0,1.2,0.6,85639.0,92314.0,2.0,512.0,1708231.0,90.0,0
75,20.0,15.0,4819.0,761.0,601.0,2.6,1.2,150923.0,105817.0,3.2,768.0,1749231.0,85.0,0
76,10.0,5.0,2201.0,312.0,251.0,1.6,0.8,92315.0,85623.0,2.4,1024.0,1717345.0,89.0,0
77,12.0,8.0,4021.0,482.0,381.0,2.0,1.0,120817.0,100923.0,2.6,768.0,1732951.0,88.0,0
78,16.0,10.0,4501.0,592.0,461.0,2.4,1.2,140923.0,115817.0,3.0,1024.0,1757345.0,86.0,0
79,8.0,4.0,2501.0,362.0,291.0,1.8,0.9,100817.0,92314.0,2.2,512.0,1723821.0,91.0,0
80,12.0,1.0,4211.0,521.0,391.0,1.2,1.8,421119.0,59119.0,2.8,1189.0,1638211.0,85.0,0
81,8.0,3.0,3511.0,481.0,351.0,1.0,2.2,351351.0,35135.0,3.0,1359.0,1456789.0,80.0,0
82,15.0,2.0,5122.0,622.0,482.0,1.4,1.6,512211.0,51211.0,2.4,1521.0,1678901.0,82.0,0
83,9.0,1.0,4219.0,591.0,421.0,0.8,2.0,421991.0,42199.0,2.6,1289.0,1590123.0,88.0,0
84,5.0,4.0,3519.0,481.0,351.0,1.2,1.8,351951.0,35195.0,3.2,1459.0,1512345.0,79.0,0
85,11.0,2.0,5121.0,622.0,482.0,1.0,2.2,512121.0,51212.0,2.8,1621.0,1719011.0,81.0,0
86,7.0,3.0,4218.0,591.0,421.0,0.6,1.4,421881.0,42188.0,2.4,1389.0,1634567.0,89.0,0
87,13.0,1.0,3518.0,481.0,351.0,1.4,1.6,351851.0,35185.0,3.0,1499.0,1556789.0,80.0,0
88,6.0,4.0,5123.0,622.0,482.0,0.8,2.0,512231.0,51223.0,2.6,1599.0,1750123.0,82.0,0
89,10.0,2.0,4217.0,591.0,421.0,1.0,1.8,421771.0,42177.0,2.8,1419.0,1618901.0,86.0,0
90,51.0,41.0,2987.0,291.0,191.0,2.1,5.15,213421.0,38149.0,2.9,421.0,1689134.0,83.0,0
91,29.0,33.0,1021.0,121.0,105.0,1.9,2.8,50192.0,29211.0,1.8,839.0,1853641.0,90.0,0
92,18.0,26.0,1891.0,231.0,179.0,3.6,3.4,180028.0,47185.0,2.1,519.0,1059198.0,85.0,0
93,43.0,49.0,2761.0,261.0,195.0,1.4,4.2,248951.0,52981.0,2.5,395.0,1620219.0,81.0,0
94,24.0,31.0,1321.0,173.0,145.0,2.5,2.1,101395.0,36219.0,1.9,742.0,1734198.0,88.0,0
95,35.0,42.0,2411.0,212.0,173.0,1.1,3.9,194219.0,44191.0,2.3,481.0,1665352.0,84.0,0
96,48.0,55.0,3069.0,299.0,205.0,2.8,5.6,233911.0,50949.0,2.8,409.0,1591297.0,82.0,0
97,20.0,27.0,1542.0,192.0,159.0,3.2,2.5,173052.0,40129.0,2.0,559.0,1073949.0,86.0,0
98,40.0,46.0,2578.0,249.0,187.0,1.6,4.5,219381.0,47951.0,2.4,433.0,1646288.0,80.0,0
99,32.0,39.0,2234.0,228.0,182.0,2.3,3.1,208839.0,45919.0,2.2,503.0,1694367.0,85.0,0
100,11.0,5.0,982.0,87.0,65.0,1.8,3.4,175231.0,42111.0,2.5,201.0,1042198.0,85.0,0
101,49.0,29.0,3051.0,239.0,198.0,8.2,14.5,513982.0,102911.0,2.1,129.0,1083917.0,61.0,0
102,7.0,3.0,428.0,51.0,46.0,0.8,1.6,98215.0,31349.0,1.9,819.0,1065973.0,89.0,0
103,36.0,13.0,1950.0,163.0,127.0,5.4,9.8,398521.0,59119.0,2.3,261.0,1117319.0,79.0,0
104,19.0,9.0,1182.0,105.0,85.0,2.2,4.2,234891.0,73082.0,2.0,140.0,1050138.0,83.0,0
105,5.0,2.0,751.0,69.0,59.0,1.2,2.2,143201.0,38491.0,1.8,951.0,1014943.0,90.0,0
106,43.0,25.0,2781.0,211.0,173.0,7.8,13.9,492119.0,93629.0,2.2,186.0,1097122.0,63.0,0
107,15.0,7.0,902.0,83.0,67.0,2.0,3.6,203492.0,52139.0,2.1,270.0,1073591.0,80.0,0
108,31.0,17.0,2219.0,177.0,143.0,5.8,10.3,456201.0,65519.0,2.4,233.0,1124678.0,75.0,0
109,9.0,4.0,631.0,63.0,53.0,1.5,2.8,152892.0,42151.0,2.0,891.0,1039219.0,87.0,0
110,11.0,1.0,3011.0,221.0,129.0,0.6,1.2,201119.0,53191.0,2.5,481.0,1498119.0,89.0,0
111,4.0,4.0,2889.0,312.0,294.0,0.8,2.2,49221.0,42153.0,2.1,628.0,1063057.0,90.0,0
112,69.0,80.0,2034.0,235.0,134.0,1.2,8.4,274910.0,140291.0,8.0,381.0,1345678.0,80.0,0
113,0.0,0.0,251.0,29.0,28.0,0.2,0.2,99175.0,31115.0,1.3,1942.0,1784531.0,92.0,0
114,215.0,107.0,4752.0,544.0,451.0,5.3,1.5,261119.0,143638.0,1.0,159.0,1033549.0,67.0,0
115,6.0,3.0,3334.0,259.0,201.0,1.0,3.5,545993.0,92307.0,1.0,254.0,1015026.0,85.0,0
116,2.0,0.0,3119.0,141.0,107.0,0.2,0.2,3815.0,16377.0,1.1,694.0,1745940.0,95.0,0
117,38.0,21.0,3812.0,249.0,149.0,3.0,3.8,358889.0,43369.0,6.0,369.0,1329875.0,79.0,0
118,13.0,2.0,2941.0,204.0,124.0,0.5,1.1,231019.0,49191.0,2.3,521.0,1514119.0,90.0,0
119,1.0,1.0,2751.0,281.0,271.0,0.4,1.3,51386.0,29331.0,1.6,579.0,1052416.0,91.0,0
120,11.0,5.0,3819.0,401.0,246.0,3.8,6.2,235119.0,42109.0,3.4,501.0,1432018.0,85.0,0
121,25.0,11.0,2911.0,182.0,97.0,8.4,4.5,139421.0,98215.0,2.1,619.0,1678319.0,79.0,0
122,6.0,4.0,4219.0,509.0,201.0,5.2,7.8,305982.0,117821.0,4.3,275.0,1954120.0,92.0,0
123,44.0,60.0,3691.0,428.0,191.0,2.2,5.6,499839.0,73481.0,4.9,731.0,1489119.0,89.0,0
124,18.0,1.0,2788.0,269.0,134.0,6.6,3.4,182421.0,65420.0,1.9,413.0,1726308.0,80.0,0
125,49.0,58.0,4048.0,235.0,129.0,2.8,5.8,324810.0,198219.0,4.7,2189.0,1643514.0,88.0,0
126,10.0,3.0,3482.0,273.0,134.0,6.0,5.0,101956.0,53951.0,1.8,427.0,1008350.0,81.0,0
127,20.0,25.0,205.0,13.0,29.0,0.2,0.2,7545.0,27060.0,1.0,6297.0,1857310.0,98.0,0
128,4.0,0.0,1977.0,337.0,300.0,0.6,2.2,95597.0,53903.0,2.2,207.0,1696294.0,90.0,0
129,38.0,56.0,3939.0,234.0,129.0,2.6,5.0,298009.0,188750.0,4.6,2185.0,1641514.0,88.0,0
130,2.5,1.2,4211.0,319.0,201.0,3.1,4.2,98211.0,42119.0,1.9,1298.0,1482011.0,89.0,0
131,10.0,3.0,3910.0,421.0,251.0,5.5,6.1,75321.0,59783.0,2.2,819.0,1194128.0,80.0,0
132,1.8,0.8,2756.0,189.0,121.0,2.5,3.4,65439.0,38215.0,1.6,1032.0,1622019.0,92.0,0
133,6.0,2.0,4378.0,382.0,219.0,4.8,5.5,92185.0,51329.0,2.5,654.0,1345111.0,78.0,0
134,8.0,1.0,3091.0,275.0,195.0,3.9,4.8,81921.0,45119.0,2.1,901.0,1432018.0,86.0,0
135,4.0,2.0,4590.0,432.0,261.0,5.1,6.3,102419.0,59183.0,2.4,751.0,1254119.0,81.0,0
136,12.0,0.0,3691.0,394.0,233.0,4.5,5.9,95821.0,52329.0,2.6,628.0,1492011.0,76.0,0
137,3.0,1.0,2882.0,251.0,174.0,3.2,4.5,74211.0,41119.0,2.0,1098.0,1612019.0,91.0,0
138,9.0,2.0,4221.0,451.0,281.0,5.8,6.6,112419.0,65183.0,2.8,701.0,1294128.0,79.0,0
139,5.0,1.0,3519.0,321.0,206.0,4.1,5.2,88185.0,48119.0,2.3,854.0,1412018.0,84.0,0
140,7.0,3.0,3011.0,251.0,201.0,1.4,3.6,194811.0,59119.0,2.3,1035.0,1294398.0,85.0,0
141,2.0,0.0,2289.0,193.0,161.0,1.8,5.8,43291.0,81731.0,2.9,1419.0,1663519.0,91.0,0
142,14.0,8.0,3519.0,229.0,193.0,3.4,6.4,278119.0,51411.0,1.5,628.0,1039248.0,79.0,0
143,6.0,0.0,1876.0,249.0,185.0,1.2,2.2,39516.0,65482.0,3.2,1092.0,1592019.0,89.0,0
144,10.0,4.0,3134.0,200.0,161.0,2.6,4.6,246989.0,73119.0,2.1,496.0,1008119.0,86.0,0
145,3.0,0.0,2089.0,208.0,144.0,1.6,3.6,51341.0,59231.0,2.8,1334.0,1684398.0,92.0,0
146,9.0,5.0,3421.0,240.0,192.0,2.2,5.2,198219.0,52849.0,2.5,586.0,1054398.0,81.0,0
147,1.0,0.0,1619.0,176.0,128.0,1.0,2.0,38116.0,64423.0,3.1,1185.0,1622019.0,90.0,0
148,12.0,6.0,2945.0,216.0,168.0,2.8,5.8,269811.0,48239.0,2.2,461.0,1018119.0,84.0,0
149,8.0,3.0,2756.0,232.0,192.0,2.4,4.4,225989.0,56711.0,2.6,551.0,1044398.0,82.0,0
150,23.0,11.0,3812.0,291.0,161.0,1.8,2.2,214821.0,69211.0,3.4,319.0,1384211.0,83.0,0
151,67.0,76.0,2679.0,421.0,219.0,2.5,1.1,351191.0,82349.0,4.8,201.0,1231911.0,75.0,0
152,19.0,8.0,4351.0,509.0,351.0,2.1,2.9,278391.0,99121.0,3.0,288.0,1054391.0,79.0,0
153,41.0,59.0,3910.0,381.0,281.0,1.4,1.9,243191.0,75191.0,5.6,249.0,1291911.0,73.0,0
154,13.0,6.0,2819.0,261.0,201.0,2.8,1.6,196391.0,63191.0,3.8,301.0,1154391.0,81.0,0
155,85.0,95.0,5012.0,541.0,379.0,1.9,2.4,321391.0,92191.0,4.2,269.0,1254391.0,77.0,0
156,29.0,19.0,3519.0,351.0,241.0,2.3,1.8,251391.0,78191.0,4.0,229.0,1314391.0,74.0,0
157,11.0,5.0,2978.0,231.0,181.0,2.6,2.1,226391.0,69191.0,3.6,309.0,1094391.0,80.0,0
158,56.0,69.0,4191.0,471.0,321.0,1.7,2.6,301391.0,88191.0,4.4,259.0,1274391.0,76.0,0
159,25.0,14.0,3751.0,331.0,231.0,2.4,1.9,241391.0,75191.0,3.2,289.0,1134391.0,78.0,0
160,11.0,2.0,1987.0,219.0,182.0,2.8,1.8,143219.0,114941.0,2.0,3519.0,1813456.0,88.0,0
161,6.0,1.0,2751.0,301.0,231.0,4.2,2.4,201941.0,138129.0,1.8,4918.0,1693121.0,83.0,0
162,15.0,3.0,1239.0,151.0,93.0,1.4,1.0,98219.0,83149.0,2.4,6187.0,1856902.0,91.0,0
163,8.0,2.0,2149.0,261.0,201.0,3.0,2.2,163982.0,124891.0,2.0,4512.0,1734567.0,86.0,0
164,10.0,2.0,3021.0,341.0,251.0,2.6,2.0,221391.0,151942.0,1.8,3821.0,1812198.0,84.0,0
165,14.0,3.0,1911.0,211.0,181.0,2.2,1.8,142391.0,114219.0,2.2,5219.0,1694219.0,89.0,0
166,7.0,1.0,2469.0,291.0,221.0,3.4,2.2,184391.0,134129.0,1.8,4121.0,1732198.0,85.0,0
167,12.0,2.0,2832.0,331.0,251.0,2.8,2.0,201219.0,141942.0,2.0,3519.0,1813456.0,83.0,0
168,9.0,2.0,2211.0,261.0,201.0,2.6,2.0,163982.0,124891.0,2.0,4512.0,1734567.0,86.0,0
169,16.0,3.0,1329.0,141.0,93.0,1.2,1.0,91219.0,73149.0,2.4,6187.0,1856902.0,91.0,0
170,4.0,3.0,3821.0,291.0,236.0,5.5,13.4,198211.0,153021.0,1.8,281.0,1145151.0,73.0,0
171,12.0,6.0,4939.0,463.0,319.0,6.3,16.1,251109.0,208312.0,2.1,421.0,1063308.0,69.0,0
172,9.0,5.0,4088.0,381.0,282.0,5.9,14.7,220893.0,186451.0,2.4,351.0,1126603.0,71.0,0
173,7.0,4.0,3516.0,312.0,253.0,5.1,13.1,192695.0,164892.0,2.0,301.0,1098135.0,75.0,0
174,11.0,7.0,4754.0,446.0,313.0,6.5,15.9,239202.0,203321.0,2.3,391.0,1055109.0,68.0,0
175,3.0,2.0,3279.0,264.0,229.0,4.7,12.3,181102.0,155631.0,1.9,271.0,1113608.0,74.0,0
176,8.0,5.0,3945.0,349.0,281.0,5.6,14.2,209812.0,180351.0,2.2,331.0,1083303.0,72.0,0
177,10.0,6.0,4593.0,414.0,301.0,6.1,15.3,228695.0,197892.0,2.5,381.0,1066608.0,70.0,0
178,6.0,4.0,3749.0,324.0,258.0,5.3,13.6,201102.0,173631.0,2.1,311.0,1106603.0,73.0,0
179,9.0,6.0,4428.0,391.0,294.0,6.0,14.9,219893.0,191351.0,2.4,361.0,1073308.0,71.0,0
180,11.0,2.0,1234.0,91.0,63.0,1.4,2.6,187654.0,42139.0,3.0,1439.0,1456789.0,85.0,0
181,7.0,1.0,901.0,67.0,51.0,0.6,1.8,39678.0,18342.0,2.4,1187.0,1678901.0,88.0,0
182,5.0,0.0,756.0,59.0,44.0,0.2,0.4,65432.0,29183.0,2.0,962.0,1720144.0,94.0,0
183,3.0,1.0,1087.0,83.0,59.0,1.0,2.0,235054.0,30659.0,2.0,1109.0,1060136.0,87.0,0
184,9.0,5.0,1308.0,141.0,105.0,0.6,0.6,94565.0,20446.0,1.4,1994.0,969677.0,92.0,0
185,2.0,0.0,402.0,46.0,41.0,0.2,0.2,1567.0,10318.0,2.2,859.0,1720144.0,97.0,0
186,10.0,2.0,1408.0,147.0,111.0,0.8,0.8,94565.0,20446.0,1.4,1994.0,969677.0,92.0,0
187,6.0,1.0,986.0,73.0,54.0,0.2,0.2,5562.0,23881.0,2.3,217.0,1013784.0,96.0,0
188,4.0,1.0,1013.0,86.0,77.0,0.6,2.2,235054.0,30659.0,2.0,1109.0,1060136.0,87.0,0
189,8.0,2.0,1234.0,91.0,63.0,1.4,2.6,187654.0,42139.0,3.0,1439.0,1456789.0,85.0,0
190,48.0,41.0,5878.0,501.0,351.0,1.3,0.9,398111.0,51729.0,2.5,591.0,1012051.0,85.0,0
191,29.0,59.0,4721.0,362.0,281.0,2.1,1.1,275919.0,38810.0,2.1,817.0,1344211.0,88.0,0
192,13.0,31.0,6239.0,421.0,313.0,1.9,1.3,492821.0,40194.0,2.3,369.0,1059411.0,81.0,0
193,58.0,46.0,4068.0,529.0,392.0,2.5,1.5,568812.0,61129.0,2.7,275.0,1082051.0,89.0,0
194,35.0,25.0,5511.0,458.0,329.0,1.7,1.1,438921.0,53947.0,2.4,621.0,1028611.0,84.0,0
195,41.0,58.0,4922.0,381.0,293.0,2.3,1.4,509111.0,45719.0,2.6,413.0,1073611.0,86.0,0
196,26.0,38.0,5191.0,491.0,359.0,1.9,1.2,468012.0,58229.0,2.5,755.0,1039411.0,87.0,0
197,52.0,42.0,4579.0,401.0,309.0,2.1,1.3,528921.0,49390.0,2.3,521.0,1056611.0,85.0,0
198,31.0,29.0,5963.0,471.0,341.0,1.8,1.2,499111.0,55839.0,2.4,683.0,1023611.0,88.0,0
199,45.0,53.0,4298.0,451.0,323.0,2.2,1.4,488012.0,46919.0,2.6,559.0,1086611.0,84.0,0
200,11.0,8.0,1873.0,129.0,101.0,1.2,1.8,52143.0,31394.0,2.8,823.0,1623191.0,85.0,0
201,6.0,3.0,2698.0,201.0,135.0,1.4,2.2,83119.0,49221.0,2.0,1183.0,1492819.0,88.0,0
202,15.0,11.0,2089.0,143.0,119.0,1.0,1.6,65421.0,38109.0,2.6,541.0,1587362.0,82.0,0
203,4.0,2.0,3021.0,236.0,156.0,2.2,6.0,71490.0,45117.0,2.2,761.0,1514938.0,80.0,0
204,18.0,15.0,1934.0,166.0,129.0,0.8,1.2,59738.0,35319.0,3.0,396.0,1648211.0,86.0,0
205,7.0,4.0,2519.0,191.0,126.0,1.6,2.8,87912.0,50943.0,2.4,1031.0,1470894.0,89.0,0
206,12.0,9.0,2214.0,153.0,123.0,1.8,2.0,74319.0,43329.0,2.8,629.0,1604567.0,84.0,0
207,9.0,6.0,2867.0,223.0,147.0,2.0,5.0,82938.0,48159.0,2.6,901.0,1526151.0,81.0,0
208,14.0,10.0,2003.0,139.0,115.0,1.2,1.8,69450.0,40425.0,2.4,473.0,1592839.0,85.0,0
209,5.0,3.0,2611.0,204.0,136.0,1.8,3.0,90129.0,52251.0,2.2,947.0,1483692.0,88.0,0
210,34.0,18.0,6021.0,651.0,432.0,4.21,5.9,523419.0,391021.0,2.1,1832.0,1492211.0,81.0,0
211,11.0,7.0,8239.0,319.0,291.0,2.19,3.5,214908.0,481219.0,3.4,4019.0,1234989.0,79.0,0
212,49.0,42.0,4721.0,529.0,472.0,6.01,8.2,631092.0,594391.0,2.9,2968.0,1568231.0,73.0,0
213,28.0,19.0,3519.0,492.0,421.0,3.88,6.1,492812.0,337198.0,4.1,2013.0,1402198.0,85.0,0
214,38.0,32.0,6281.0,649.0,563.0,7.41,4.5,751201.0,427891.0,2.6,1739.0,1513991.0,67.0,0
215,22.0,12.0,5859.0,571.0,502.0,5.29,9.3,619823.0,549823.0,3.9,3669.0,1298131.0,82.0,0
216,45.0,39.0,5011.0,621.0,552.0,8.92,6.8,832419.0,601391.0,2.4,2129.0,1629911.0,78.0,0
217,19.0,10.0,6119.0,541.0,482.0,4.58,7.4,691201.0,468391.0,3.1,2439.0,1456611.0,80.0,0
218,42.0,35.0,5419.0,601.0,531.0,6.79,5.1,761823.0,587391.0,2.8,1939.0,1590131.0,74.0,0
219,35.0,25.0,6219.0,651.0,591.0,8.19,8.5,881201.0,637391.0,2.5,2239.0,1650131.0,79.0,0
220,40.0,10.0,5042.0,201.0,85.0,5.14,5.31,214911.0,39021.0,3.2,1186.0,1552018.0,83.0,0
221,28.0,5.0,4219.0,189.0,79.0,4.28,4.51,182391.0,28919.0,2.0,1456.0,1723265.0,81.0,0
222,15.0,2.0,3089.0,141.0,69.0,3.42,3.65,150219.0,20839.0,2.6,1012.0,1894398.0,85.0,0
223,12.0,1.0,2783.0,127.0,61.0,2.56,2.79,118047.0,15659.0,1.8,1328.0,1752921.0,88.0,0
224,8.0,1.0,2477.0,113.0,53.0,1.7,1.92,85795.0,10479.0,1.4,1644.0,1811549.0,91.0,0
225,20.0,3.0,3171.0,161.0,73.0,3.94,4.17,133751.0,24159.0,2.4,1236.0,1683186.0,84.0,0
