i,j,X,Y,L
63,680,726959.5130533276,964764.1544782218,-5.174080569644623
410,513,1164293.0,553296.1710248406,-30.405840778641483
235,430,436544.04686611873,1135876.5206231065,-19.523630779084368
369,259,726959.5130533276,1178923.4341687302,-60.5
440,430,605238.8764284465,768447.5206946722,-60.5
307,259,605238.8764284465,484165.6590867261,-60.5
433,489,605238.8764284465,1065200.3561195775,-19.523630779084368
326,680,1164293.0,492707.9271101377,-19.523630779084368
438,430,1164293.0,593600.9347164824,-19.523630779084368
324,430,605238.8764284465,1111355.2467800088,-31.31389180508521
287,468,436544.04686611873,975081.6015681644,-19.523630779084368
238,387,1164293.0,657496.7740243223,-5.174080569644623
342,680,1164293.0,560926.1817781952,-5.174080569644623
118,430,1164293.0,1270502.990588918,-5.174080569644623
440,259,436544.04686611873,1311984.3,-60.5
389,259,605238.8764284465,757273.6769917763,-31.31389180508521
55,680,605238.8764284465,1089569.2218270672,-31.31389180508521
337,259,1164293.0,487569.9170598952,-60.5
355,417,605238.8764284465,1007317.302724204,-19.523630779084368
377,680,436544.04686611873,725545.358119567,-5.174080569644623
340,430,1164293.0,529869.2850526175,-30.405840778641483
299,680,1164293.0,396574.3310722408,-5.174080569644623
120,513,1164293.0,688347.6473470577,-60.5
433,680,1164293.0,242720.70611067425,-31.31389180508521
374,259,726959.5130533276,718840.2707582959,-60.5
322,421,1164293.0,1273434.2395372188,-31.31389180508521
389,680,1164293.0,552310.6967488107,-30.405840778641483
65,680,1164293.0,1212542.6861883954,-30.405840778641483
352,513,605238.8764284465,637385.1010126377,-5.174080569644623
408,513,1164293.0,1266484.2335736346,-5.174080569644623
308,680,1164293.0,723799.0943596655,-19.523630779084368
440,680,1164293.0,1311984.3,-5.174080569644623
170,513,1164293.0,483876.3587278527,-60.5
345,429,1164293.0,735649.6726185627,-30.405840778641483
123,680,605238.8764284465,1014061.1172041618,-19.523630779084368
325,680,1164293.0,1301522.8424812728,-60.5
440,259,436544.04686611873,1169604.3020592164,-30.405840778641483
343,430,605238.8764284465,418049.6776550782,-5.174080569644623
323,513,605238.8764284465,626885.9365668237,-60.5
127,680,436544.04686611873,475691.4163179549,-5.174080569644623
435,430,436544.04686611873,1042032.2626921711,-60.5
397,505,726959.5130533276,519743.59644585376,-19.523630779084368
224,680,1164293.0,1261611.4599696966,-60.5
332,680,436544.04686611873,1202166.5920772734,-5.174080569644623
305,513,605238.8764284465,572314.9332039689,-30.405840778641483
292,429,726959.5130533276,602237.9057034048,-5.174080569644623
350,259,726959.5130533276,547889.9204890791,-30.405840778641483
396,680,436544.04686611873,1311984.3,-60.5
84,680,726959.5130533276,1103067.6166382642,-19.523630779084368
69,680,1164293.0,1311984.3,-5.174080569644623
399,680,1164293.0,686029.3727230554,-60.5
321,254,1164293.0,515155.6354688445,-31.31389180508521
392,680,605238.8764284465,1311984.3,-19.523630779084368
326,259,1164293.0,1311984.3,-19.523630779084368
440,680,605238.8764284465,569162.376092274,-30.405840778641483
315,259,726959.5130533276,624122.5482223034,-19.523630779084368
375,259,726959.5130533276,1303461.6158790146,-5.174080569644623
123,430,605238.8764284465,1060554.6226086786,-60.5
226,544,436544.04686611873,1074065.080361673,-27.41122986320948
295,430,1164293.0,1311984.3,-5.174080569644623
325,513,436544.04686611873,473067.81137465214,-60.5
307,680,1164293.0,1255516.1190122522,-60.5
339,680,605238.8764284465,987004.7077427016,-5.174080569644623
233,680,1164293.0,971229.5021542988,-19.523630779084368
338,259,436544.04686611873,489508.9163729851,-60.5
122,680,726959.5130533276,585240.8039795657,-60.5
400,259,1164293.0,1299027.9381375867,-60.5
351,259,1164293.0,769568.5995229152,-30.405840778641483
307,247,436544.04686611873,1016990.5034848062,-60.5
286,498,1164293.0,1249897.0908146594,-60.5
82,680,436544.04686611873,1233394.26860388,-60.5
293,680,605238.8764284465,554898.7944278752,-31.31389180508521
408,430,1164293.0,804143.2866407367,-19.523630779084368
353,513,436544.04686611873,1150137.4749485508,-31.31389180508521
299,513,605238.8764284465,540295.9325026632,-5.174080569644623
440,680,1164293.0,1085580.1867144604,-5.174080569644623
440,259,1164293.0,1260801.976501684,-30.405840778641483
326,680,1164293.0,1091418.891432483,-19.523630779084368
225,513,726959.5130533276,926598.1091592174,-19.523630779084368
409,680,605238.8764284465,501646.5786917039,-31.31389180508521
229,680,605238.8764284465,538347.3750422482,-30.405840778641483
316,430,726959.5130533276,932793.5647262164,-19.523630779084368
342,513,1164293.0,548049.4270646368,-30.405840778641483
348,680,436544.04686611873,688879.1094036507,-5.174080569644623
370,259,1164293.0,662392.0341346737,-60.5
162,430,1164293.0,1070846.739373834,-30.405840778641483
435,430,605238.8764284465,851024.2725813272,-30.405840778641483
290,680,1164293.0,521610.5931494307,-5.174080569644623
438,680,605238.8764284465,1192441.63740509,-27.41122986320948
289,255,1164293.0,972229.3365836176,-30.405840778641483
385,430,605238.8764284465,1285215.406533324,-60.5
320,680,1164293.0,690159.1485488762,-60.5
396,430,436544.04686611873,657386.7649647673,-60.5
288,680,605238.8764284465,1018452.6580336902,-5.174080569644623
348,680,726959.5130533276,623728.2932758459,-60.5
403,419,726959.5130533276,470512.617739294,-27.41122986320948
319,259,605238.8764284465,729251.6663942841,-5.174080569644623
440,259,436544.04686611873,1137028.3184712853,-30.405840778641483
382,680,605238.8764284465,1151302.0584032426,-60.5
354,513,726959.5130533276,1147636.2767770414,-60.5
319,680,436544.04686611873,1168171.721174093,-5.174080569644623
207,259,1164293.0,579821.0948268881,-60.5
78,259,1164293.0,575328.2597210963,-60.5
430,259,605238.8764284465,1202941.403354815,-19.523630779084368
339,354,1164293.0,216804.1349988281,-5.174080569644623
320,259,605238.8764284465,682191.5550628612,-60.5
383,680,1164293.0,1165189.8212574224,-30.405840778641483
298,241,726959.5130533276,986042.692766851,-31.31389180508521
312,259,436544.04686611873,535668.7375348196,-60.5
157,430,436544.04686611873,752170.1118088494,-30.405840778641483
299,680,1164293.0,909954.4644107478,-5.174080569644623
440,513,436544.04686611873,1311984.3,-5.174080569644623
347,680,1164293.0,1032829.3498928742,-19.523630779084368
320,680,1164293.0,645894.619810644,-60.5
289,513,726959.5130533276,1042289.5128011862,-60.5
290,341,436544.04686611873,1050500.040176698,-5.174080569644623
114,430,1164293.0,1120771.6236184798,-31.31389180508521
352,513,726959.5130533276,1028686.9060319758,-19.523630779084368
109,430,1164293.0,674007.2595646258,-27.41122986320948
355,680,1164293.0,1098066.9806323738,-5.174080569644623
223,680,1164293.0,1090312.1582147966,-19.523630779084368
322,259,436544.04686611873,1260654.673876596,-5.174080569644623
324,259,726959.5130533276,656674.8542307975,-60.5
71,414,726959.5130533276,714589.6186362656,-60.5
440,430,605238.8764284465,1295421.396488229,-60.5
76,680,1164293.0,1179022.2354063063,-19.523630779084368
296,243,436544.04686611873,1014751.206418304,-5.174080569644623
294,468,605238.8764284465,1109001.3239716378,-60.5
435,541,1164293.0,718051.4610405784,-60.5
85,259,436544.04686611873,753575.9374273544,-60.5
328,680,1164293.0,1054930.679020346,-30.405840778641483
358,680,1164293.0,529964.387287285,-31.31389180508521
365,680,605238.8764284465,545858.1352611472,-5.174080569644623
378,680,726959.5130533276,1206125.497630184,-60.5
401,680,436544.04686611873,423736.73537702026,-19.523630779084368
333,430,1164293.0,527592.395913054,-60.5
377,259,605238.8764284465,1311984.3,-5.174080569644623
349,527,605238.8764284465,502162.4524036063,-60.5
323,430,1164293.0,1163349.583353043,-60.5
366,259,1164293.0,629953.3113038759,-60.5
362,680,1164293.0,520879.4215034191,-5.174080569644623
309,680,605238.8764284465,916147.0571136796,-31.31389180508521
320,259,1164293.0,1311984.3,-31.31389180508521
326,513,1164293.0,1311984.3,-19.523630779084368
420,680,1164293.0,738381.4151442174,-60.5
371,680,1164293.0,1229388.4454340255,-5.174080569644623
343,259,605238.8764284465,1100963.809941071,-60.5
227,680,726959.5130533276,581464.7740372957,-5.174080569644623
315,259,1164293.0,713795.2272693207,-30.405840778641483
299,259,726959.5130533276,1005413.4888546852,-19.523630779084368
314,430,1164293.0,1210694.517502005,-27.41122986320948
347,680,605238.8764284465,731281.2963390534,-5.174080569644623
332,250,605238.8764284465,705164.436892125,-31.31389180508521
307,430,726959.5130533276,971681.5567289246,-5.174080569644623
211,511,1164293.0,893205.0697255102,-5.174080569644623
440,259,605238.8764284465,671201.1632811807,-60.5
72,680,726959.5130533276,1119763.7657578276,-30.405840778641483
366,244,436544.04686611873,497064.01947313786,-5.174080569644623
75,680,1164293.0,1196458.170836632,-60.5
340,387,1164293.0,1159476.1560651246,-60.5
433,430,1164293.0,677198.3276715437,-19.523630779084368
125,680,436544.04686611873,522472.2241879031,-5.174080569644623
286,259,436544.04686611873,1059083.110478216,-5.174080569644623
229,513,605238.8764284465,499934.7917164223,-60.5
370,680,1164293.0,387348.7553564496,-30.405840778641483
440,259,436544.04686611873,1234221.5158751374,-5.174080569644623
308,249,1164293.0,1036491.5737850892,-5.174080569644623
422,259,1164293.0,574555.1680111194,-30.405840778641483
399,259,1164293.0,729049.4515308586,-31.31389180508521
297,259,436544.04686611873,1212546.5033404848,-60.5
365,513,605238.8764284465,1245220.3987324955,-5.174080569644623
216,416,605238.8764284465,698453.0317029298,-19.523630779084368
299,680,1164293.0,671600.1435442038,-30.405840778641483
383,259,1164293.0,1311984.3,-30.405840778641483
313,680,1164293.0,468982.88817740994,-19.523630779084368
365,259,436544.04686611873,1110623.094773425,-27.41122986320948
120,680,436544.04686611873,1003432.5536890688,-60.5
440,221,436544.04686611873,713522.4828657097,-60.5
188,259,605238.8764284465,928223.8129247474,-5.174080569644623
378,680,605238.8764284465,1263127.8080354552,-60.5
363,259,1164293.0,473743.44459358754,-5.174080569644623
288,680,1164293.0,1010738.6013180388,-60.5
373,430,436544.04686611873,1088877.5205147122,-5.174080569644623
82,680,1164293.0,565439.3845238304,-5.174080569644623
304,259,1164293.0,1028050.3495964076,-19.523630779084368
440,259,605238.8764284465,1283621.467588033,-30.405840778641483
124,680,436544.04686611873,723571.7319027563,-19.523630779084368
348,259,1164293.0,1311984.3,-60.5
82,430,726959.5130533276,519047.0261510258,-60.5
372,259,1164293.0,1129465.2801514035,-31.31389180508521
55,680,1164293.0,416440.500985622,-60.5
298,257,1164293.0,431100.1230750786,-30.405840778641483
284,430,726959.5130533276,380550.34335693566,-19.523630779084368
304,388,436544.04686611873,1030559.7750277602,-5.174080569644623
440,680,605238.8764284465,598684.7774944878,-60.5
147,430,1164293.0,723642.7332283796,-5.174080569644623
334,680,726959.5130533276,1125219.4581763945,-60.5
280,430,1164293.0,715250.6972724975,-19.523630779084368
132,680,726959.5130533276,1022980.9492633144,-5.174080569644623
316,234,1164293.0,213996.2292268827,-19.523630779084368
316,680,605238.8764284465,690417.2533073893,-31.31389180508521
136,502,1164293.0,1045704.2888827128,-60.5
375,430,436544.04686611873,1183065.229484371,-30.405840778641483
320,513,605238.8764284465,1172214.919080667,-19.523630779084368
359,259,605238.8764284465,1244837.497612227,-60.5
303,430,1164293.0,621770.5274578761,-5.174080569644623
346,680,1164293.0,993436.5626886738,-5.174080569644623
133,430,605238.8764284465,1129636.496099491,-19.523630779084368
440,680,726959.5130533276,1225868.7717894986,-30.405840778641483
123,680,1164293.0,637026.9033918764,-5.174080569644623
353,513,1164293.0,1085286.9516085638,-19.523630779084368
281,680,1164293.0,592707.1351287825,-5.174080569644623
376,680,1164293.0,1285218.8786461852,-30.405840778641483
294,430,605238.8764284465,858498.2443680636,-30.405840778641483
266,430,605238.8764284465,1209152.7861808008,-5.174080569644623
352,225,1164293.0,686934.2043859261,-60.5
346,513,436544.04686611873,160522.88128092306,-30.405840778641483
292,405,1164293.0,931935.2011799776,-27.41122986320948
408,259,436544.04686611873,606658.4821860623,-31.31389180508521
335,205,436544.04686611873,482795.2231054733,-31.31389180508521
331,430,1164293.0,663694.2181335111,-19.523630779084368
270,675,436544.04686611873,707322.6932424096,-30.405840778641483
331,680,1164293.0,500405.0712018779,-60.5
146,680,1164293.0,670075.0591049511,-60.5
223,416,605238.8764284465,450679.56853697833,-5.174080569644623
420,259,605238.8764284465,419247.8406773681,-19.523630779084368
335,425,1164293.0,1106860.6984336602,-31.31389180508521
440,259,1164293.0,1311984.3,-5.174080569644623
122,680,1164293.0,1052129.908529277,-5.174080569644623
410,680,1164293.0,425757.8908269033,-31.31389180508521
277,680,1164293.0,679848.7615065376,-5.174080569644623
292,430,726959.5130533276,712284.8943523591,-27.41122986320948
440,430,1164293.0,1311984.3,-19.523630779084368
330,259,436544.04686611873,506786.22614044347,-60.5
377,680,1164293.0,1145003.016261157,-5.174080569644623
59,503,1164293.0,617559.3599764963,-60.5
434,259,1164293.0,974969.2179399014,-60.5
373,680,605238.8764284465,1178484.4987381783,-5.174080569644623
212,245,1164293.0,629029.5355198227,-31.31389180508521
326,680,1164293.0,515326.5505851511,-60.5
249,513,436544.04686611873,619934.7747177291,-5.174080569644623
240,430,436544.04686611873,1019441.0410067408,-30.405840778641483
310,430,726959.5130533276,685633.6015408273,-30.405840778641483
135,680,605238.8764284465,760377.9393928575,-5.174080569644623
304,259,436544.04686611873,938656.867839378,-5.174080569644623
351,680,726959.5130533276,473189.8707797005,-30.405840778641483
389,680,605238.8764284465,654599.2204889996,-30.405840778641483
389,367,436544.04686611873,487330.7104452901,-30.405840778641483
310,392,1164293.0,916436.7900751836,-19.523630779084368
303,680,726959.5130533276,399851.1115819195,-30.405840778641483
264,259,1164293.0,1139717.7244766394,-30.405840778641483
315,259,1164293.0,643287.8422626558,-60.5
414,430,605238.8764284465,444074.95529618335,-60.5
349,259,1164293.0,709808.1542385513,-60.5
336,430,1164293.0,1075232.406236312,-60.5
346,259,1164293.0,1244713.3415816058,-5.174080569644623
286,259,605238.8764284465,934792.1634851784,-30.405840778641483
78,680,1164293.0,1151889.6033471774,-19.523630779084368
332,255,436544.04686611873,624806.8925076518,-30.405840778641483
345,680,726959.5130533276,228725.7637540424,-30.405840778641483
371,680,605238.8764284465,568759.6293106913,-60.5
397,357,726959.5130533276,455109.503578548,-30.405840778641483
440,680,605238.8764284465,777835.7329648538,-30.405840778641483
345,259,1164293.0,231112.1375172884,-30.405840778641483
204,680,436544.04686611873,1234799.091751965,-60.5
178,680,726959.5130533276,668788.6263899878,-19.523630779084368
420,513,726959.5130533276,1311984.3,-30.405840778641483
164,680,1164293.0,967651.3760521698,-30.405840778641483
364,259,1164293.0,713997.6136910872,-5.174080569644623
178,430,1164293.0,712106.4494226302,-5.174080569644623
385,513,436544.04686611873,575604.2478970655,-60.5
338,259,605238.8764284465,1081580.8119374565,-60.5
210,680,1164293.0,579627.8818042169,-31.31389180508521
356,430,1164293.0,734315.2918423263,-30.405840778641483
355,259,605238.8764284465,1190477.9906030633,-60.5
373,259,436544.04686611873,1273384.2229405823,-5.174080569644623
248,513,1164293.0,1202666.900833701,-19.523630779084368
339,259,1164293.0,1137505.8886693437,-19.523630779084368
400,430,1164293.0,1311984.3,-30.405840778641483
80,259,1164293.0,1059955.4038501014,-5.174080569644623
61,680,726959.5130533276,987788.2615934404,-30.405840778641483
334,680,436544.04686611873,955122.1950691862,-30.405840778641483
361,259,1164293.0,1182723.242304944,-30.405840778641483
290,513,1164293.0,1188526.3140935109,-19.523630779084368
81,259,1164293.0,713054.3716357844,-60.5
310,256,436544.04686611873,683859.5453296851,-5.174080569644623
417,259,436544.04686611873,1311984.3,-5.174080569644623
356,259,436544.04686611873,551800.5738999229,-60.5
235,393,1164293.0,1311984.3,-19.523630779084368
304,680,1164293.0,586262.4341443634,-5.174080569644623
371,680,1164293.0,998516.719608116,-60.5
372,259,436544.04686611873,1277850.1559872394,-60.5
322,259,726959.5130533276,981439.7447131096,-5.174080569644623
361,430,1164293.0,765667.464286401,-31.31389180508521
86,680,1164293.0,1227583.0807346571,-19.523630779084368
314,513,1164293.0,492433.802639775,-30.405840778641483
393,430,726959.5130533276,1311984.3,-19.523630779084368
75,237,1164293.0,1072378.788571656,-60.5
360,680,1164293.0,1311984.3,-60.5
76,680,1164293.0,1226815.425507669,-30.405840778641483
304,430,1164293.0,546998.2286977969,-5.174080569644623
276,430,1164293.0,1311984.3,-5.174080569644623
440,680,436544.04686611873,483463.1352583243,-30.405840778641483
308,680,605238.8764284465,688878.1629235189,-5.174080569644623
340,381,1164293.0,1265061.0126809438,-30.405840778641483
318,259,1164293.0,1239051.5077002996,-30.405840778641483
206,680,605238.8764284465,669982.9869669178,-19.523630779084368
324,259,605238.8764284465,495163.7985488478,-30.405840778641483
119,254,1164293.0,136825.6665454589,-30.405840778641483
133,680,436544.04686611873,491603.8412844315,-19.523630779084368
317,259,605238.8764284465,939449.2650679552,-30.405840778641483
322,259,436544.04686611873,1240056.7555084962,-27.41122986320948
359,259,726959.5130533276,563722.858411435,-30.405840778641483
321,401,605238.8764284465,724945.6616421009,-5.174080569644623
333,259,1164293.0,547207.9107345326,-60.5
316,259,605238.8764284465,1105993.2413564126,-60.5
351,430,1164293.0,1123833.7207887564,-5.174080569644623
253,259,726959.5130533276,1254864.4678020843,-19.523630779084368
306,680,436544.04686611873,1001019.6317920928,-5.174080569644623
73,259,1164293.0,679920.7161591239,-60.5
399,388,436544.04686611873,467962.4161725249,-5.174080569644623
331,680,726959.5130533276,545779.2872018057,-19.523630779084368
418,680,436544.04686611873,536378.9957414888,-60.5
393,259,605238.8764284465,1292225.5136961783,-30.405840778641483
320,680,1164293.0,1206539.269504729,-60.5
336,680,436544.04686611873,1091120.060307504,-19.523630779084368
405,259,1164293.0,643127.2955603873,-60.5
353,680,1164293.0,624690.4462901752,-60.5
318,430,605238.8764284465,236092.35101505293,-19.523630779084368
390,259,1164293.0,1293311.4008162892,-5.174080569644623
360,680,726959.5130533276,1311984.3,-30.405840778641483
381,259,605238.8764284465,1288049.1900047264,-60.5
115,430,1164293.0,193733.25692633804,-30.405840778641483
318,430,1164293.0,442703.9668593401,-5.174080569644623
376,513,436544.04686611873,1196591.585861116,-5.174080569644623
359,680,436544.04686611873,1212328.2569140673,-60.5
245,680,436544.04686611873,511803.7343110375,-5.174080569644623
440,259,1164293.0,638204.8062300449,-5.174080569644623
382,680,726959.5130533276,792753.6612705593,-19.523630779084368
328,680,726959.5130533276,715843.7101089178,-5.174080569644623
364,513,605238.8764284465,683389.6732440098,-19.523630779084368
440,259,1164293.0,1311984.3,-30.405840778641483
352,680,726959.5130533276,1113299.3260451115,-5.174080569644623
372,680,436544.04686611873,711428.4465210699,-5.174080569644623
398,424,436544.04686611873,990029.4857658518,-60.5
318,430,1164293.0,495033.2725954724,-5.174080569644623
440,430,436544.04686611873,797781.4655168767,-60.5
86,680,1164293.0,596469.6302592338,-30.405840778641483
356,430,1164293.0,678878.6272344926,-19.523630779084368
342,259,605238.8764284465,1165666.020245507,-5.174080569644623
115,680,605238.8764284465,691535.1655813694,-60.5
363,680,436544.04686611873,1267644.739975171,-60.5
402,259,726959.5130533276,740709.4112443714,-30.405840778641483
417,680,436544.04686611873,1020708.5763886592,-19.523630779084368
406,680,1164293.0,1242483.6859830432,-5.174080569644623
388,259,1164293.0,245503.25554105657,-19.523630779084368
360,430,726959.5130533276,1049269.1198070543,-60.5
334,259,1164293.0,1126978.590863807,-30.405840778641483
163,680,436544.04686611873,885321.8260819352,-60.5
349,430,605238.8764284465,724402.7652720314,-5.174080569644623
404,430,605238.8764284465,1215319.013888769,-5.174080569644623
328,430,726959.5130533276,737140.1238300072,-60.5
407,259,1164293.0,1311984.3,-60.5
134,259,1164293.0,435408.63104028784,-30.405840778641483
115,259,1164293.0,898741.8117714513,-27.41122986320948
313,259,1164293.0,471238.33139031485,-30.405840778641483
363,513,1164293.0,1117452.1836898655,-30.405840778641483
386,680,436544.04686611873,947445.7169187642,-19.523630779084368
135,513,1164293.0,1297329.623722324,-31.31389180508521
331,680,1164293.0,1002001.7887306674,-5.174080569644623
361,259,1164293.0,1098304.1999578518,-30.405840778641483
424,259,1164293.0,750405.1577207986,-60.5
330,680,726959.5130533276,723605.9101366895,-19.523630779084368
329,259,726959.5130533276,559456.1174200876,-5.174080569644623
350,259,436544.04686611873,1311984.3,-27.41122986320948
347,680,726959.5130533276,730617.7489366999,-5.174080569644623
391,259,1164293.0,585494.7205562799,-60.5
369,680,605238.8764284465,1185154.4717080577,-19.523630779084368
439,680,1164293.0,454028.31470743706,-30.405840778641483
371,259,436544.04686611873,989675.9081561732,-31.31389180508521
332,680,1164293.0,1296263.9562084293,-60.5
125,259,1164293.0,1020767.2975292966,-30.405840778641483
238,259,605238.8764284465,1168544.4123390154,-31.31389180508521
310,259,1164293.0,1113504.6369439005,-30.405840778641483
389,259,1164293.0,1211588.3981660462,-5.174080569644623
375,259,1164293.0,1127378.0947426774,-5.174080569644623
61,504,436544.04686611873,1065959.1540713292,-31.31389180508521
257,680,1164293.0,947197.2314356632,-31.31389180508521
96,259,605238.8764284465,1015824.307931902,-5.174080569644623
383,680,436544.04686611873,735775.910964476,-5.174080569644623
284,252,1164293.0,706477.0821796596,-60.5
57,259,605238.8764284465,397935.48846200935,-30.405840778641483
411,513,1164293.0,1311984.3,-60.5
379,680,605238.8764284465,1311984.3,-60.5
384,259,436544.04686611873,647514.2903768392,-30.405840778641483
128,680,436544.04686611873,1060416.130401319,-30.405840778641483
230,680,436544.04686611873,396347.03886133496,-5.174080569644623
329,680,726959.5130533276,1114765.0753877107,-19.523630779084368
334,244,1164293.0,1056289.9928211905,-5.174080569644623
365,680,726959.5130533276,703079.6962398561,-5.174080569644623
349,680,726959.5130533276,1062721.5976139917,-19.523630779084368
337,680,605238.8764284465,459984.7710748109,-5.174080569644623
328,259,436544.04686611873,1078806.038846297,-19.523630779084368
353,259,436544.04686611873,671648.8213785326,-60.5
350,253,1164293.0,502490.464590365,-27.41122986320948
325,219,436544.04686611873,1081361.0292144837,-31.31389180508521
170,443,1164293.0,453625.2018408244,-60.5
357,680,1164293.0,1289824.240890108,-30.405840778641483
326,680,1164293.0,980118.8525863298,-19.523630779084368
356,513,436544.04686611873,731348.3047070956,-5.174080569644623
344,257,605238.8764284465,1064591.3535925385,-5.174080569644623
440,259,1164293.0,731278.3756211034,-30.405840778641483
439,504,436544.04686611873,1007173.6777443744,-19.523630779084368
356,680,1164293.0,998065.3691683416,-30.405840778641483
290,430,1164293.0,580873.190292508,-19.523630779084368
321,259,605238.8764284465,994885.5610337548,-60.5
115,671,1164293.0,905534.2439834216,-30.405840778641483
173,680,1164293.0,338062.9075002346,-60.5
440,680,605238.8764284465,1311984.3,-5.174080569644623
284,513,436544.04686611873,1017435.4796511884,-19.523630779084368
309,680,1164293.0,516312.3310413878,-30.405840778641483
440,680,1164293.0,632946.9797442276,-5.174080569644623
224,188,605238.8764284465,507412.524409536,-60.5
305,513,1164293.0,1015528.7195332124,-30.405840778641483
326,259,436544.04686611873,403438.4985992098,-19.523630779084368
401,680,605238.8764284465,1311984.3,-5.174080569644623
351,513,1164293.0,1046464.458044438,-5.174080569644623
332,255,436544.04686611873,1214229.650171132,-30.405840778641483
365,259,1164293.0,1311984.3,-19.523630779084368
405,259,1164293.0,1311984.3,-60.5
418,513,1164293.0,624597.2876342118,-5.174080569644623
440,680,1164293.0,719681.8800307252,-19.523630779084368
336,430,1164293.0,724462.8535809639,-5.174080569644623
440,680,605238.8764284465,1311984.3,-60.5
344,430,436544.04686611873,533298.3169981714,-60.5
68,430,1164293.0,464532.79849092336,-31.31389180508521
343,259,726959.5130533276,431476.6515124316,-60.5
440,680,605238.8764284465,1294696.765775661,-30.405840778641483
73,259,1164293.0,511144.0651949235,-27.41122986320948
336,680,1164293.0,548193.3716983796,-5.174080569644623
393,680,436544.04686611873,1263104.2380477963,-5.174080569644623
440,680,436544.04686611873,243454.65269720776,-60.5
365,680,1164293.0,580508.2963327672,-5.174080569644623
344,430,1164293.0,515557.1442174171,-60.5
330,259,1164293.0,721407.6330378591,-5.174080569644623
132,430,605238.8764284465,1014952.5982507488,-60.5
347,680,1164293.0,1012978.2133922374,-30.405840778641483
117,680,436544.04686611873,573095.4630731691,-60.5
223,680,436544.04686611873,975170.9062501783,-5.174080569644623
409,259,1164293.0,1242301.3521162486,-60.5
314,513,726959.5130533276,1000120.155108969,-60.5
79,259,726959.5130533276,599673.819435536,-60.5
386,680,1164293.0,1233810.3011218952,-27.41122986320948
400,401,726959.5130533276,998645.6040807266,-60.5
61,503,1164293.0,1311984.3,-60.5
432,259,436544.04686611873,1060711.9782181114,-31.31389180508521
350,680,1164293.0,536964.4522334313,-5.174080569644623
324,513,436544.04686611873,995102.369713473,-60.5
341,430,436544.04686611873,521974.7212884085,-60.5
59,259,436544.04686611873,1023729.2222520232,-30.405840778641483
409,309,1164293.0,189228.45422913705,-19.523630779084368
207,677,1164293.0,466976.3029117156,-31.31389180508521
440,430,1164293.0,1301318.1923314957,-19.523630779084368
