,Field name,Reservoir unit,Country,Region,Basin name,Tectonic regime,Latitude,Longitude,Operator company,Onshore/offshore,Hydrocarbon type,Reservoir status,Structural setting,Depth,Period,Lithology,Gross,Netpay,Porosity,Permeability,Oil density,Oil recovery factor,Condensate recovery factor,Gas recovery factor,real_identifier
21,372.0,244.0,45.0,7.0,109.0,5.0,12.89,124.36,134.0,0.0,5.0,9.0,1.0,2150.0,19.0,13.0,195.0,63.2,21.0,410.0,870.0,0.41,-1.0,-1.0,0
22,148.0,312.0,17.0,4.0,59.0,3.0,-23.45,-51.12,102.0,1.0,5.0,10.0,5.0,1380.0,11.0,14.0,98.0,28.7,26.0,180.0,830.0,0.33,-1.0,-1.0,0
23,401.0,88.0,33.0,5.0,122.0,2.0,55.67,-3.21,175.0,0.0,5.0,7.0,3.0,2400.0,18.0,15.0,160.0,48.5,19.0,290.0,855.0,0.45,-1.0,-1.0,0
24,279.0,155.0,26.0,2.0,83.0,4.0,38.92,139.65,144.0,1.0,5.0,6.0,7.0,1930.0,13.0,16.0,125.0,37.4,24.0,620.0,865.0,0.39,-1.0,-1.0,0
25,314.0,201.0,19.0,6.0,110.0,0.0,29.87,106.14,159.0,0.0,5.0,11.0,2.0,2070.0,9.0,17.0,180.0,55.8,20.0,380.0,825.0,0.42,-1.0,-1.0,0
26,186.0,287.0,41.0,1.0,67.0,6.0,44.32,-76.45,93.0,1.0,5.0,4.0,6.0,1540.0,10.0,18.0,110.0,33.6,27.0,480.0,880.0,0.36,-1.0,-1.0,0
27,253.0,133.0,35.0,4.0,95.0,7.0,-15.22,-55.48,121.0,0.0,5.0,3.0,0.0,1720.0,20.0,19.0,135.0,41.2,22.0,550.0,835.0,0.44,-1.0,-1.0,0
28,397.0,176.0,24.0,3.0,81.0,8.0,33.68,-118.25,162.0,1.0,5.0,5.0,8.0,1650.0,17.0,20.0,145.0,44.9,25.0,670.0,850.0,0.38,-1.0,-1.0,0
29,192.0,222.0,31.0,5.0,73.0,9.0,50.11,-105.67,116.0,1.0,5.0,12.0,9.0,2200.0,8.0,21.0,175.0,52.1,23.0,720.0,840.0,0.4,-1.0,-1.0,0
30,123.0,234.0,15.0,3.0,89.0,4.0,45.1234,-100.5678,78.0,1.0,4.0,6.0,5.0,1800.0,10.0,8.0,300.0,120.0,18.0,500.0,850.0,0.35,-1.0,0.75,0
31,456.0,345.0,22.0,5.0,105.0,1.0,32.6789,-110.1234,140.0,0.0,2.0,3.0,4.0,2500.0,14.0,10.0,60.0,25.0,22.0,1200.0,800.0,0.28,0.45,0.68,0
32,789.0,120.0,33.0,2.0,90.0,6.0,55.4321,-95.8765,95.0,1.0,5.0,7.0,3.0,1400.0,9.0,7.0,200.0,85.0,14.0,800.0,860.0,-1.0,-1.0,-1.0,0
33,101.0,450.0,40.0,6.0,75.0,5.0,20.5432,-75.4321,110.0,2.0,3.0,5.0,7.0,1200.0,6.0,12.0,150.0,60.0,25.0,1500.0,820.0,0.32,-1.0,0.7,0
34,202.0,560.0,18.0,4.0,60.0,3.0,15.6789,-120.9876,130.0,1.0,5.0,4.0,2.0,2200.0,13.0,9.0,100.0,40.0,19.0,600.0,840.0,0.38,-1.0,0.72,0
35,303.0,670.0,27.0,1.0,85.0,7.0,60.1234,-105.6789,150.0,0.0,1.0,8.0,1.0,1700.0,11.0,13.0,250.0,100.0,20.0,900.0,810.0,0.25,0.5,0.65,0
36,404.0,780.0,35.0,3.0,95.0,8.0,30.9876,-85.4321,160.0,1.0,5.0,6.0,6.0,1900.0,8.0,14.0,180.0,75.0,24.0,1000.0,830.0,-1.0,-1.0,-1.0,0
37,505.0,890.0,42.0,5.0,100.0,2.0,40.5678,-90.1234,170.0,0.0,4.0,5.0,4.0,2100.0,12.0,16.0,120.0,50.0,21.0,750.0,855.0,0.3,-1.0,0.7,0
38,606.0,900.0,55.0,6.0,110.0,0.0,25.4321,-115.9876,180.0,1.0,3.0,7.0,5.0,1600.0,16.0,17.0,140.0,65.0,23.0,850.0,845.0,0.33,-1.0,0.68,0
39,707.0,1010.0,60.0,4.0,120.0,9.0,50.1234,-100.5678,190.0,2.0,5.0,5.0,8.0,1300.0,19.0,18.0,90.0,35.0,17.0,650.0,865.0,0.27,-1.0,-1.0,0
40,150.0,140.0,25.0,4.0,45.0,3.0,35.0,-100.0,75.0,1.0,4.0,3.0,5.0,2000.0,10.0,8.0,50.0,30.0,18.0,500.0,800.0,0.5,-1.0,0.6,0
41,200.0,80.0,12.0,3.0,30.0,1.0,-20.0,120.0,60.0,0.0,3.0,4.0,7.0,1500.0,8.0,12.0,45.0,25.0,15.0,300.0,820.0,0.3,-1.0,-1.0,0
42,275.0,60.0,40.0,5.0,20.0,2.0,15.0,75.0,90.0,1.0,5.0,6.0,9.0,3000.0,15.0,7.0,100.0,60.0,22.0,800.0,780.0,0.4,0.1,-1.0,0
43,350.0,120.0,35.0,2.0,50.0,4.0,-40.0,150.0,100.0,0.0,2.0,5.0,6.0,2500.0,12.0,10.0,60.0,40.0,20.0,1000.0,790.0,0.5,-1.0,0.7,0
44,400.0,180.0,45.0,6.0,60.0,0.0,45.0,-120.0,110.0,1.0,5.0,7.0,8.0,1800.0,9.0,9.0,70.0,35.0,12.0,200.0,830.0,0.25,-1.0,-1.0,0
45,50.0,200.0,10.0,1.0,25.0,5.0,25.0,50.0,50.0,0.0,4.0,2.0,10.0,2200.0,7.0,11.0,55.0,45.0,18.0,600.0,810.0,-1.0,0.05,0.8,0
46,100.0,100.0,20.0,4.0,35.0,6.0,-30.0,130.0,85.0,1.0,3.0,8.0,2.0,1600.0,14.0,6.0,80.0,50.0,14.0,400.0,840.0,0.35,-1.0,-1.0,0
47,175.0,145.0,28.0,3.0,40.0,7.0,10.0,60.0,70.0,0.0,5.0,9.0,4.0,2800.0,11.0,13.0,90.0,65.0,24.0,1200.0,770.0,0.6,-1.0,0.9,0
48,225.0,160.0,30.0,5.0,50.0,8.0,-10.0,80.0,95.0,1.0,2.0,10.0,3.0,1900.0,6.0,5.0,75.0,55.0,16.0,350.0,860.0,0.2,-1.0,-1.0,0
49,300.0,170.0,42.0,2.0,65.0,9.0,30.0,-110.0,120.0,0.0,5.0,1.0,1.0,2400.0,5.0,14.0,85.0,70.0,21.0,900.0,795.0,0.45,-1.0,0.75,0
50,182.0,142.0,41.0,4.0,67.0,2.0,34.1256,-89.3412,133.0,1.0,3.0,4.0,5.0,3100.0,10.0,8.0,95.0,28.7,19.5,150.0,832.4567,0.38,-1.0,-1.0,0
51,267.0,211.0,39.0,2.0,101.0,1.0,18.7643,65.2389,117.0,0.0,4.0,3.0,6.0,1850.0,14.0,10.0,55.0,19.2,24.0,350.0,850.1234,-1.0,-1.0,0.72,0
52,314.0,322.0,47.0,7.0,88.0,5.0,40.0987,-112.6743,165.0,1.0,1.0,7.0,3.0,4200.0,19.0,12.0,130.0,41.5,16.0,200.0,815.9876,0.45,-1.0,-1.0,0
53,412.0,158.0,33.0,5.0,119.0,0.0,29.4567,-98.1234,109.0,0.0,5.0,2.0,4.0,2700.0,8.0,7.0,70.0,32.8,22.0,450.0,838.7654,0.33,-1.0,-1.0,0
54,58.0,264.0,49.0,3.0,93.0,6.0,36.7891,54.321,128.0,1.0,2.0,5.0,9.0,3500.0,16.0,11.0,110.0,26.4,18.0,120.0,820.4321,-1.0,-1.0,0.68,0
55,199.0,317.0,38.0,6.0,77.0,4.0,12.3456,-75.6789,144.0,0.0,5.0,6.0,10.0,1900.0,13.0,9.0,65.0,21.3,20.0,300.0,845.6789,0.29,-1.0,-1.0,0
56,301.0,209.0,45.0,4.0,107.0,3.0,45.6789,32.1098,137.0,1.0,5.0,2.0,2.0,2400.0,9.0,11.0,85.0,37.6,23.0,500.0,830.1234,0.41,-1.0,-1.0,0
57,77.0,136.0,40.0,1.0,55.0,7.0,22.4321,-105.7654,119.0,1.0,5.0,8.0,7.0,3800.0,18.0,13.0,100.0,45.0,17.0,250.0,825.4321,-1.0,-1.0,0.75,0
58,244.0,273.0,34.0,5.0,122.0,0.0,31.9876,47.6543,151.0,0.0,5.0,2.0,1.0,2900.0,11.0,14.0,78.0,29.8,21.0,400.0,840.9876,0.35,-1.0,-1.0,0
59,155.0,333.0,42.0,3.0,89.0,8.0,19.8765,-81.2345,126.0,1.0,5.0,2.0,8.0,2600.0,17.0,11.0,90.0,34.2,25.0,600.0,835.6789,0.32,-1.0,-1.0,0
60,450.0,200.0,25.0,4.0,80.0,3.0,12.345,-56.789,130.0,1.0,5.0,7.0,5.0,3000.0,14.0,10.0,250.0,130.0,18.0,300.0,800.0,0.4,-1.0,-1.0,0
61,300.0,160.0,15.0,3.0,90.0,1.0,-23.456,120.0,100.0,0.0,3.0,2.0,8.0,1500.0,10.0,7.0,180.0,90.0,-1.0,200.0,780.0,-1.0,0.3,0.5,0
62,200.0,100.0,30.0,5.0,70.0,2.0,45.678,-120.0,150.0,1.0,5.0,4.0,3.0,2000.0,8.0,12.0,300.0,150.0,20.0,500.0,850.0,0.5,-1.0,-1.0,0
63,150.0,80.0,40.0,2.0,60.0,4.0,-10.123,150.0,120.0,1.0,5.0,6.0,9.0,2500.0,12.0,11.0,200.0,100.0,15.0,400.0,820.0,0.3,-1.0,-1.0,0
64,350.0,250.0,50.0,1.0,100.0,5.0,30.0,-80.0,180.0,1.0,5.0,3.0,4.0,3500.0,16.0,13.0,280.0,140.0,22.0,600.0,880.0,0.6,-1.0,-1.0,0
65,275.0,120.0,20.0,6.0,50.0,6.0,-35.0,170.0,140.0,0.0,3.0,5.0,10.0,1800.0,11.0,8.0,160.0,80.0,-1.0,250.0,770.0,-1.0,0.25,0.4,0
66,400.0,300.0,35.0,4.0,110.0,7.0,50.0,-130.0,160.0,1.0,5.0,8.0,6.0,4000.0,18.0,9.0,350.0,175.0,25.0,700.0,900.0,0.7,-1.0,-1.0,0
67,180.0,90.0,28.0,3.0,85.0,8.0,-15.0,100.0,110.0,1.0,5.0,7.0,11.0,2200.0,13.0,14.0,220.0,110.0,17.0,350.0,830.0,0.45,-1.0,-1.0,0
68,220.0,110.0,45.0,5.0,75.0,9.0,40.0,-110.0,130.0,1.0,5.0,6.0,2.0,2800.0,14.0,10.0,240.0,120.0,20.0,550.0,860.0,0.55,-1.0,-1.0,0
69,330.0,180.0,38.0,2.0,95.0,0.0,10.0,160.0,145.0,1.0,3.0,4.0,7.0,3200.0,19.0,15.0,270.0,135.0,-1.0,450.0,790.0,-1.0,0.3,0.6,0
70,325.0,402.0,29.0,3.0,77.0,4.0,41.2345,-98.6543,88.0,1.0,5.0,3.0,8.0,1920.7,14.0,10.0,150.0,65.0,16.5,12.8,825.4321,0.32,-1.0,0.75,0
71,189.0,315.0,35.0,5.0,122.0,1.0,55.8912,34.5678,135.0,0.0,4.0,5.0,10.0,2450.3,19.0,8.0,210.0,90.0,13.2,350.0,860.1234,0.28,-1.0,-1.0,0
72,45.0,198.0,12.0,4.0,88.0,6.0,-32.1098,115.7654,92.0,1.0,5.0,4.0,1.0,1120.0,10.0,12.0,85.0,38.0,18.0,4.5,790.8765,0.41,-1.0,0.88,0
73,276.0,289.0,43.0,7.0,59.0,7.0,60.4567,-15.2345,67.0,0.0,5.0,6.0,4.0,3200.0,22.0,11.0,300.0,140.0,12.7,600.0,845.9876,0.18,-1.0,-1.0,0
74,98.0,333.0,48.0,6.0,101.0,5.0,44.789,-112.3456,105.0,1.0,5.0,2.0,3.0,1350.0,15.0,11.0,125.0,55.0,15.0,8.0,775.4321,0.35,-1.0,0.79,0
75,302.0,410.0,50.0,8.0,134.0,8.0,28.3456,-90.8765,145.0,1.0,5.0,5.0,7.0,2100.0,16.0,9.0,180.0,80.0,14.0,50.0,830.1234,0.22,-1.0,-1.0,0
76,143.0,225.0,48.0,6.0,112.0,0.0,39.1234,-105.4321,110.0,1.0,5.0,6.0,2.0,1600.0,11.0,11.0,140.0,60.0,17.0,10.0,805.5432,0.45,-1.0,0.83,0
77,211.0,345.0,33.0,2.0,95.0,3.0,-15.6789,45.3456,120.0,0.0,5.0,5.0,6.0,2800.0,20.0,10.0,250.0,110.0,13.0,450.0,850.9876,0.39,-1.0,-1.0,0
78,84.0,165.0,48.0,6.0,119.0,9.0,40.5678,-110.1234,190.0,1.0,5.0,2.0,5.0,1500.0,13.0,11.0,135.0,58.0,16.0,9.0,810.4321,0.37,-1.0,0.81,0
79,240.0,360.0,47.0,1.0,108.0,2.0,52.3456,-12.6789,155.0,0.0,5.0,4.0,9.0,2600.0,18.0,11.0,220.0,95.0,14.5,300.0,865.1234,0.26,-1.0,-1.0,0
80,101.0,150.0,25.0,3.0,80.0,4.0,35.5,110.0,120.0,0.0,5.0,3.0,7.0,2500.0,10.0,12.0,500.0,150.0,20.0,1000.0,850.0,0.3,-1.0,-1.0,0
81,202.0,220.0,40.0,5.0,100.0,1.0,40.7128,-74.006,95.0,1.0,2.0,4.0,5.0,1800.0,14.0,8.0,200.0,60.0,12.5,50.0,820.0,0.28,-1.0,-1.0,0
82,303.0,333.0,15.0,2.0,95.0,6.0,22.3193,114.1694,80.0,1.0,3.0,5.0,9.0,3000.0,18.0,10.0,400.0,120.0,25.0,800.0,880.0,0.35,-1.0,-1.0,0
83,404.0,444.0,30.0,4.0,110.0,3.0,55.7558,37.6173,130.0,0.0,5.0,2.0,6.0,2200.0,16.0,11.0,350.0,90.0,18.0,600.0,840.0,0.22,-1.0,-1.0,0
84,505.0,555.0,45.0,6.0,120.0,0.0,39.9042,-75.1602,140.0,1.0,2.0,6.0,8.0,1500.0,12.0,7.0,250.0,70.0,15.0,300.0,830.0,0.29,-1.0,-1.0,0
85,606.0,666.0,10.0,1.0,90.0,7.0,48.8588,2.32,70.0,0.0,5.0,4.0,10.0,2800.0,19.0,9.0,600.0,180.0,22.0,1200.0,860.0,0.33,-1.0,-1.0,0
86,707.0,777.0,20.0,5.0,130.0,2.0,1.3521,103.8198,110.0,1.0,3.0,3.0,4.0,1700.0,13.0,6.0,300.0,80.0,14.0,250.0,810.0,0.26,-1.0,-1.0,0
87,808.0,888.0,35.0,3.0,140.0,5.0,34.0522,-118.2437,150.0,0.0,5.0,5.0,11.0,3200.0,20.0,11.0,700.0,210.0,24.0,1500.0,870.0,0.38,-1.0,-1.0,0
88,909.0,999.0,50.0,6.0,150.0,8.0,52.52,13.405,160.0,1.0,2.0,2.0,3.0,2000.0,17.0,13.0,450.0,135.0,19.0,900.0,835.0,0.24,-1.0,-1.0,0
89,1010.0,1000.0,12.0,4.0,160.0,9.0,37.7749,-122.4194,170.0,1.0,5.0,7.0,2.0,2700.0,11.0,14.0,550.0,165.0,21.0,1100.0,845.0,0.31,-1.0,-1.0,0
90,150.0,180.0,42.0,5.0,75.0,1.0,32.1543,-118.2437,130.0,1.0,4.0,3.0,4.0,3400.0,23.0,10.0,280.0,140.0,14.5,250.0,810.0,0.42,-1.0,-1.0,0
91,280.0,290.0,55.0,2.0,40.0,5.0,15.6789,-85.4321,160.0,0.0,3.0,4.0,6.0,2900.0,15.0,12.0,120.0,60.0,12.0,150.0,820.0,-1.0,-1.0,0.58,0
92,320.0,210.0,47.0,6.0,110.0,8.0,48.9012,-120.3456,140.0,1.0,5.0,8.0,5.0,3100.0,10.0,9.0,250.0,120.0,-1.0,300.0,830.0,0.38,-1.0,-1.0,0
93,170.0,330.0,49.0,4.0,60.0,6.0,20.4567,-75.8901,170.0,0.0,2.0,5.0,10.0,2700.0,18.0,11.0,180.0,90.0,15.0,200.0,-1.0,-1.0,-1.0,0.62,0
94,230.0,150.0,43.0,3.0,85.0,7.0,30.1234,-105.6789,190.0,1.0,5.0,6.0,3.0,3300.0,14.0,10.0,200.0,100.0,13.5,400.0,815.0,0.45,-1.0,-1.0,0
95,350.0,220.0,41.0,5.0,95.0,2.0,40.9876,-110.1234,200.0,1.0,3.0,7.0,8.0,2950.0,16.0,11.0,220.0,110.0,-1.0,180.0,825.0,-1.0,-1.0,0.55,0
96,110.0,270.0,45.0,1.0,55.0,4.0,50.4321,2.3456,180.0,0.0,4.0,2.0,7.0,3200.0,19.0,12.0,240.0,120.0,16.0,350.0,800.0,0.39,-1.0,-1.0,0
97,260.0,310.0,40.0,6.0,70.0,9.0,12.6543,-90.789,150.0,1.0,5.0,9.0,2.0,2850.0,13.0,11.0,190.0,95.0,14.0,220.0,835.0,0.41,-1.0,-1.0,0
98,310.0,240.0,46.0,3.0,65.0,3.0,35.789,-100.4321,165.0,1.0,2.0,4.0,9.0,3000.0,11.0,10.0,230.0,115.0,-1.0,280.0,-1.0,-1.0,-1.0,0.63,0
99,140.0,280.0,51.0,4.0,80.0,0.0,25.3456,-80.1234,175.0,0.0,5.0,1.0,1.0,2750.0,20.0,11.0,210.0,105.0,13.0,320.0,840.0,0.43,-1.0,-1.0,0
100,189.0,342.0,48.0,6.0,112.0,0.0,43.15,-112.45,95.0,1.0,5.0,3.0,2.0,1890.5,20.0,8.0,320.0,45.0,19.5,480.0,860.34,0.31,-1.0,-1.0,0
101,314.0,178.0,9.0,2.0,88.0,2.0,39.87,101.34,132.0,1.0,5.0,4.0,6.0,2340.0,14.0,10.0,510.0,18.0,12.0,300.0,840.12,0.25,-1.0,-1.0,0
102,273.0,205.0,50.0,4.0,76.0,0.0,-8.62,-75.11,149.0,1.0,5.0,7.0,2.0,1420.0,18.0,14.0,380.0,35.0,28.0,950.0,895.67,0.29,-1.0,-1.0,0
103,412.0,85.0,30.0,1.0,61.0,9.0,58.34,1.89,170.0,0.0,2.0,6.0,6.0,3100.0,13.0,11.0,22.5,8.3,-1.0,180.0,830.45,0.35,-1.0,0.38,0
104,167.0,136.0,9.0,2.0,95.0,0.0,36.45,117.92,164.0,1.0,5.0,2.0,2.0,1200.0,16.0,11.0,250.0,24.0,31.0,1400.0,960.21,0.33,-1.0,-1.0,0
105,407.0,93.0,9.0,2.0,92.0,0.0,30.55,103.67,130.0,1.0,5.0,6.0,2.0,2900.0,22.0,6.0,620.0,26.0,2.0,0.3,-1.0,-1.0,-1.0,0.37,0
106,72.0,114.0,7.0,4.0,84.0,2.0,-14.89,-39.23,129.0,1.0,5.0,5.0,6.0,650.0,8.0,5.0,430.0,52.0,16.0,35.0,880.45,0.26,-1.0,-1.0,0
107,265.0,275.0,3.0,2.0,101.0,9.0,-26.98,151.34,153.0,1.0,5.0,6.0,2.0,1750.0,12.0,11.0,78.0,14.5,-1.0,480.0,810.67,0.42,-1.0,-1.0,0
108,224.0,388.0,48.0,6.0,70.0,9.0,71.45,-149.12,23.0,1.0,5.0,5.0,2.0,2600.0,5.0,10.0,220.0,32.0,-1.0,2.0,885.34,0.08,-1.0,-1.0,0
109,14.0,122.0,48.0,6.0,110.0,0.0,41.56,-111.34,112.0,1.0,5.0,5.0,2.0,4600.0,18.0,11.0,2450.0,180.0,6.0,0.2,830.76,0.13,-1.0,-1.0,0
110,215.0,289.0,27.0,4.0,63.0,2.0,34.89,98.34,102.0,1.0,5.0,3.0,8.0,2053.6,12.0,10.0,189.2,58.7,24.5,1500.0,910.234,0.31,-1.0,-1.0,0
111,142.0,417.0,12.0,3.0,104.0,1.0,41.235,-108.762,73.0,0.0,4.0,6.0,5.0,1890.2,19.0,7.0,420.0,31.5,29.0,2800.0,885.678,0.28,-1.0,-1.0,0
112,398.0,156.0,33.0,5.0,89.0,3.0,18.76,79.45,95.0,1.0,5.0,5.0,9.0,1420.0,10.0,11.0,253.8,62.4,23.0,950.0,898.123,0.35,-1.0,-1.0,0
113,287.0,324.0,41.0,2.0,57.0,0.0,55.01,-115.32,144.0,1.0,5.0,7.0,3.0,2875.0,14.0,9.0,98.6,23.1,18.0,120.0,865.432,0.37,-1.0,-1.0,0
114,403.0,201.0,19.0,4.0,101.0,4.0,29.17,93.84,67.0,0.0,5.0,8.0,7.0,1120.5,16.0,11.0,135.0,41.0,31.0,3200.0,932.789,0.29,-1.0,-1.0,0
115,172.0,390.0,32.0,6.0,73.0,5.0,62.45,104.12,168.0,1.0,5.0,2.0,4.0,1680.0,20.0,11.0,75.2,19.8,20.0,180.0,840.567,0.41,-1.0,-1.0,0
116,365.0,182.0,25.0,3.0,92.0,0.0,38.67,-103.45,89.0,0.0,5.0,4.0,10.0,2450.0,13.0,8.0,310.0,22.0,19.0,500.0,875.345,0.39,-1.0,-1.0,0
117,209.0,253.0,40.0,5.0,66.0,3.0,22.89,85.34,117.0,1.0,5.0,6.0,6.0,1340.0,11.0,11.0,178.4,55.0,26.0,2100.0,901.876,0.33,-1.0,-1.0,0
118,431.0,167.0,31.0,2.0,81.0,4.0,46.32,-110.98,155.0,0.0,5.0,5.0,2.0,1980.0,18.0,11.0,245.0,68.0,28.0,1900.0,893.456,0.36,-1.0,-1.0,0
119,158.0,344.0,22.0,4.0,77.0,2.0,31.05,91.76,99.0,1.0,5.0,3.0,11.0,2140.0,17.0,11.0,190.2,47.0,27.0,2400.0,920.123,0.32,-1.0,-1.0,0
120,121.0,405.0,27.0,3.0,55.0,1.0,45.1234,-112.3456,93.0,1.0,4.0,3.0,5.0,2840.0,12.0,9.0,112.3,45.6,22.0,300.0,830.4567,0.42,-1.0,-1.0,0
121,51.0,289.0,11.0,4.0,32.0,6.0,-32.789,135.432,67.0,0.0,2.0,1.0,4.0,980.0,10.0,7.0,85.0,32.0,18.0,850.0,860.1234,0.35,-1.0,-1.0,0
122,380.0,142.0,5.0,7.0,101.0,5.0,17.8901,-72.3456,105.0,0.0,5.0,7.0,8.0,1560.0,18.0,14.0,65.0,28.0,24.0,1500.0,820.789,0.51,-1.0,-1.0,0
123,210.0,376.0,33.0,5.0,99.0,4.0,38.4567,-98.7654,89.0,1.0,3.0,2.0,7.0,3100.0,14.0,10.0,98.0,40.0,19.0,250.0,890.1234,0.47,-1.0,-1.0,0
124,450.0,118.0,44.0,1.0,66.0,7.0,-12.3456,178.9012,120.0,0.0,5.0,6.0,9.0,1120.0,9.0,8.0,140.0,60.0,26.0,400.0,840.5678,0.39,-1.0,-1.0,0
125,190.0,345.0,19.0,6.0,88.0,2.0,40.1234,-110.5678,76.0,1.0,4.0,5.0,1.0,2400.0,16.0,12.0,75.0,30.0,17.0,1000.0,850.3456,0.44,-1.0,-1.0,0
126,330.0,212.0,30.0,8.0,77.0,3.0,22.3456,-89.0123,115.0,0.0,5.0,4.0,2.0,1800.0,13.0,15.0,130.0,55.0,23.0,600.0,865.789,0.53,-1.0,-1.0,0
127,65.0,390.0,22.0,9.0,105.0,0.0,50.9876,-120.4321,95.0,1.0,3.0,3.0,6.0,4200.0,11.0,13.0,88.0,34.0,20.0,350.0,875.4321,0.41,-1.0,-1.0,0
128,270.0,155.0,35.0,10.0,93.0,8.0,-6.789,145.6789,100.0,0.0,5.0,8.0,10.0,950.0,8.0,11.0,160.0,70.0,25.0,900.0,835.1234,0.48,-1.0,-1.0,0
129,185.0,410.0,16.0,11.0,80.0,9.0,34.5678,-105.6789,85.0,1.0,5.0,2.0,3.0,3700.0,19.0,16.0,105.0,42.0,21.0,500.0,880.9876,0.46,-1.0,-1.0,0
