mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
1.29,66,6.714,7,85,329,251,0.763,0.258,47,3
1.43,67,6.714,7,96,329,289,0.877,0.292,47,2
1.38,34,2.625,8,47,168,155,0.923,0.28,21,21
1.31,39,4.167,6,51,150,134,0.887,0.34,25,72
2.02,84,6.5,8,169,416,366,0.88,0.407,52,0.5
1.65,236,24.222,9,389,1962,887,0.452,0.198,218,10
1.87,15,1.125,8,28,72,57,0.792,0.389,9,9
1.77,120,16.167,6,212,582,467,0.801,0.364,97,0.857
1.29,77,8.714,7,99,427,311,0.727,0.231,61,0.
1.94,35,2.222,9,68,180,131,0.728,0.378,20,2
1.86,14,2.167,6,26,78,73,0.936,0.333,13,13
2.58,19,2,8,49,128,119,0.93,0.383,16,16
1.77,13,1.571,7,23,77,77,1,0.299,11,11
1.36,28,2.571,7,38,126,124,0.984,0.302,18,13
1.43,67,5.125,8,96,328,286,0.872,0.293,41,9
2.35,26,2.444,9,61,198,178,0.897,0.308,22,0.9
1.35,54,4.714,7,73,231,231,1,0.316,33,231
2.44,25,2.125,8,61,136,117,0.86,0.448,17,0.429
1.41,17,1.857,7,24,91,79,0.868,0.264,13,10
2.07,60,4.667,9,124,378,342,0.905,0.328,42,21
2.03,135,11.333,9,274,918,796,0.868,0.299,102,0.866
1.82,62,5.429,7,113,266,242,0.91,0.424,38,0.424
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
2.01,84,5.444,9,169,441,383,0.868,0.384,49,0.868
1.65,40,3.125,8,66,200,200,1,0.33,25,200
2.2,5,22,1,11,22,22,1,0.5,22,22
2.2,5,0.833,6,11,30,30,1,0.367,5,30
1.88,25,2.125,8,47,136,106,0.78,0.346,17,0.727
1.86,7,1.167,6,13,42,33,0.786,0.31,7,1
2.11,19,1.5,8,40,96,93,0.969,0.417,12,0.417
2.09,22,2.714,7,46,133,87,0.654,0.346,19,1
1.91,33,2.222,9,63,180,131,0.728,0.35,20,88
1.6,5,42,1,8,42,42,1,0.19,42,42
1.5,14,2.286,7,21,112,54,0.482,0.189,16,73
1.94,36,2.625,8,70,168,161,0.958,0.417,21,0.817
1.58,19,1.778,9,30,144,111,0.771,0.208,16,2
2.14,22,1.7,10,47,170,170,1,0.276,17,17
1.27,60,8.6,5,76,215,172,0.8,0.353,43,2
1.28,154,17.889,9,197,1449,890,0.614,0.136,161,11
1.88,17,2.167,6,32,78,76,0.974,0.411,13,9
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
2.33,3,1.4,5,7,35,21,0.6,0.2,7,10
2.06,29,2.5,8,60,160,160,1,0.375,20,160
2.33,6,1,7,14,49,31,0.633,0.286,7,1
1.57,28,1.333,9,44,108,108,1,0.407,12,108
1.35,49,5.429,7,66,266,254,0.955,0.248,38,0.727
1.6,20,1.571,7,32,77,75,0.974,0.416,11,11
2.3,20,1.75,8,46,112,85,0.759,0.411,14,0.75
1.67,27,2.429,7,45,119,108,0.908,0.377,17,8
1.77,26,2.714,7,46,133,112,0.842,0.346,19,0.571
1.76,25,2.125,8,44,136,89,0.654,0.324,17,0.75
2.09,117,9,9,244,729,669,0.918,0.335,81,11
1.38,21,2.167,6,29,78,77,0.987,0.372,13,13
1.71,7,1.143,7,12,56,35,0.625,0.214,8,8
1.33,198,16.444,9,264,1332,1021,0.767,0.198,148,9
1.33,15,1.833,6,20,66,64,0.97,0.303,11,11
1.41,17,1.429,7,24,70,70,1,0.343,10,70
1.5,28,1.333,9,42,108,108,1,0.389,12,108
1.58,19,1.857,7,30,91,78,0.857,0.33,13,13
1.31,39,4.429,7,51,217,148,0.682,0.235,31,31
2.21,98,9.556,9,217,774,514,0.664,0.281,86,7
2.21,89,6,10,197,600,493,0.822,0.328,60,6
1.81,43,3.125,8,78,200,159,0.795,0.39,25,12
2.47,134,12,9,331,972,627,0.645,0.341,108,8
2.35,26,2.444,9,61,198,178,0.897,0.308,22,178
2.4,5,2.571,7,12,126,55,0.437,0.095,18,14
1.43,67,10.143,7,96,497,334,0.672,0.193,71,71
1.36,25,2.125,8,34,136,77,0.566,0.25,17,4
2.22,9,0.75,8,20,48,44,0.917,0.417,6,48
1.67,9,0.857,7,15,42,42,1,0.357,6,42
1.35,20,2.333,6,27,84,78,0.929,0.321,14,0.778
1.65,65,3.7,10,107,370,261,0.705,0.29,37,2
2.2,5,0.833,6,11,30,30,1,0.367,5,30
1.46,78,6.571,7,114,322,320,0.994,0.354,46,9
1.87,102,8.875,8,191,568,569,1,0.337,71,7
2.67,3,1.4,5,8,35,21,0.6,0.229,7,14
2.18,11,0.875,8,24,56,56,1,0.429,7,7
1.36,44,4.857,7,60,238,238,1,0.252,34,238
2.5,4,1.2,5,10,30,29,0.967,0.333,6,30
1.91,364,23.818,11,697,2882,1781,0.618,0.242,262,2
1.83,6,1,5,11,25,23,0.92,0.44,5,25
1.46,13,1.143,7,19,56,43,0.768,0.339,8,0.5
2.2,35,2.667,9,77,216,196,0.907,0.356,24,1
1.41,17,1.857,7,24,91,76,0.835,0.264,13,0.571
2.1,175,9.8,10,368,980,844,0.861,0.376,98,7
1.4,93,9.333,9,130,756,380,0.501,0.172,84,7
2.05,118,8.889,9,242,720,687,0.954,0.338,80,5
1.36,14,2.333,6,19,84,73,0.87,0.226,14,0.5
1.36,25,2.571,7,34,126,94,0.742,0.27,18,10
2.03,65,4.111,9,132,333,283,0.85,0.396,37,0.727
1.65,77,7.625,8,127,488,430,0.881,0.26,61,16
2.03,135,13.25,8,274,848,668,0.788,0.323,106,0.788
2.07,14,1.5,6,29,54,54,1,0.537,9,9
1.57,23,2,7,36,98,77,0.786,0.367,14,98
1.93,30,2.25,8,58,144,134,0.931,0.403,18,2
2.38,13,1.125,8,31,72,72,1,0.431,9,9
1.4,93,11.333,6,130,408,380,0.932,0.319,68,5
1.5,14,1.286,7,21,63,53,0.841,0.333,9,63
2.38,8,0.75,8,19,48,45,0.938,0.396,6,48
1.43,67,6.714,7,96,329,274,0.833,0.293,47,2
2.25,4,0.8,5,9,20,15,0.75,0.45,4,13
1.6,5,1.2,5,8,30,30,1,0.267,6,6
1.94,386,23.818,11,747,2882,2251,0.781,0.259,262,17
1.94,17,1.857,7,33,91,91,1,0.363,13,13
1.4,110,10.5,8,154,672,463,0.689,0.229,84,7
1.41,41,5.333,6,58,192,153,0.797,0.302,32,9
2.12,26,2.25,8,55,144,128,0.889,0.38,18,2
1.85,13,1.857,7,24,91,80,0.879,0.264,13,80
2.44,149,13.444,9,364,1089,809,0.743,0.333,121,0.75
1.28,180,30.25,8,231,1936,1003,0.516,0.119,242,242
1.65,20,1.857,7,33,91,76,0.835,0.363,13,13
2.3,30,2.75,8,69,176,137,0.778,0.392,22,176
1.38,24,2.833,6,33,102,102,1,0.324,17,17
1.86,7,1.167,6,13,42,33,0.786,0.31,7,1
1.26,91,7.714,7,115,378,331,0.876,0.304,54,2
1.84,89,5.4,10,164,540,348,0.644,0.304,54,3
1.57,14,1.571,7,22,77,52,0.675,0.286,11,11
1.63,8,1.2,5,13,30,30,1,0.433,6,15
1.35,26,2.571,7,35,126,123,0.976,0.278,18,11
1.86,7,1.167,6,13,42,36,0.857,0.31,7,1
1.94,86,5.222,9,167,423,388,0.917,0.395,47,0.917
1.48,31,4,6,46,144,112,0.778,0.319,24,24
1.69,36,2.625,8,61,168,130,0.774,0.363,21,84
1.94,17,1.857,7,33,91,91,1,0.363,13,13
1.48,21,2.167,6,31,78,77,0.987,0.397,13,13
2.2,10,1.143,7,22,56,43,0.768,0.393,8,0.7
2.71,7,1.857,7,19,91,77,0.846,0.209,13,0.571
1.63,8,1.2,5,13,30,30,1,0.433,6,30
1.67,9,1,7,15,49,47,0.959,0.306,7,35
2.35,110,9.222,9,258,747,634,0.849,0.345,83,83
2.45,11,1.286,7,27,63,43,0.683,0.429,9,7
1.86,7,1.667,6,13,60,44,0.733,0.217,10,2
2.5,6,1.4,5,15,35,31,0.886,0.429,7,20
2.1,42,3.778,9,88,306,196,0.641,0.288,34,2
1.29,17,1.857,7,22,91,77,0.846,0.242,13,0.571
1.36,42,3.857,7,57,189,153,0.81,0.302,27,9
2.09,39,2.8,10,81,280,272,0.971,0.289,28,272
1.67,9,1,7,15,49,47,0.959,0.306,7,21
2.63,19,1.75,8,50,112,99,0.884,0.446,14,0.7
2.09,11,1.143,7,23,56,40,0.714,0.411,8,0.714
1.86,21,1.5,8,39,96,86,0.896,0.406,12,0.5
1.67,9,1,7,15,49,47,0.959,0.306,7,21
2.07,14,2.286,7,29,112,112,1,0.259,16,112
2.35,110,9.222,9,258,747,627,0.843,0.346,83,6
2.86,7,1.429,7,20,70,42,0.6,0.286,10,2
1.44,123,16.5,6,177,594,493,0.831,0.298,99,7
1.33,18,2.167,6,24,78,68,0.872,0.308,13,78
1.63,8,1.4,5,13,35,33,0.943,0.371,7,20
1.67,15,2,7,25,98,72,0.735,0.255,14,82
1.57,7,1.571,7,11,77,43,0.558,0.143,11,11
2.25,12,1.286,7,27,63,54,0.857,0.429,9,63
1.38,32,3,7,44,147,123,0.837,0.299,21,117
1.35,34,4.333,6,46,156,151,0.970,0.295,26,24
1.34,32,3,7,43,147,119,0.81,0.293,21,117
1.44,79,7.571,7,114,371,332,0.896,0.307,53,15
1.35,54,6,7,73,294,217,0.738,0.249,42,168
1.26,353,34.875,8,445,2224,1771,0.796,0.2,277,1816
1.33,21,2.333,6,28,84,84,1,0.333,14,84
1.91,33,2.5,8,63,160,141,0.888,0.394,20,105
1.63,8,1.4,5,13,35,35,1,0.371,7,7
1.97,65,4.4,10,128,440,289,0.657,0.291,44,3
1.71,7,1.571,7,12,77,42,0.545,0.156,11,11
1.67,9,0.857,7,15,42,42,1,0.357,6,42
2.33,6,1.4,5,14,35,23,0.657,0.4,7,20
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
1.67,9,1.429,7,15,70,43,0.614,0.214,10,20
1.91,33,2.222,9,63,180,131,0.728,0.35,20,76
1.58,31,2.625,8,49,168,123,0.729,0.292,21,168
1.63,8,1.2,5,13,30,30,1,0.433,6,15
1.38,50,5.714,7,69,280,192,0.686,0.246,40,1.33
2.75,182,15.5,10,500,1550,995,0.642,0.323,155,0.642
1.94,16,2.167,6,31,78,68,0.872,0.397,13,13
1.33,18,1.571,7,24,77,77,1,0.312,11,77
2.47,64,6.111,9,158,495,363,0.733,0.319,55,363
1.35,46,4.286,7,62,210,210,1,0.295,30,210
1.87,91,6.3,10,170,630,362,0.575,0.27,63,3
1.53,17,1.833,6,26,66,63,0.955,0.394,11,11
2.21,39,2.167,12,86,312,259,0.83,0.276,26,17
1.43,67,6.714,7,96,329,274,0.833,0.293,47,2
1.67,9,1.4,5,15,35,35,1,0.429,7,20
1.76,21,2,7,37,98,95,0.969,0.378,14,14
1.36,25,2.286,7,34,112,107,0.955,0.304,16,89
2.08,12,1.125,8,25,72,65,0.903,0.347,9,9
1.65,65,4.7,10,107,470,316,0.672,0.228,47,20
1.26,221,19.444,9,279,1575,983,0.624,0.177,175,13
1.63,8,1.4,5,13,35,35,1,0.371,7,7
2.1,30,2.25,8,63,144,134,0.931,0.438,18,114
1.29,77,6.75,8,99,432,336,0.778,0.23,54,216
2.09,74,4.909,11,155,594,414,0.697,0.261,54,27
2.67,12,1.125,8,32,72,69,0.958,0.444,9,9
1.26,448,56.556,9,563,4581,2297,0.501,0.123,509,22
2.25,4,0.5,6,9,18,17,0.944,0.5,3,11
1.34,126,12.333,9,169,999,769,0.769,0.169,111,0.769
1.6,15,1.833,6,24,66,60,0.727,0.364,11,11
1.94,86,6.625,8,167,424,397,0.936,0.393,53,0.939
1.75,4,0.571,7,7,28,25,0.893,0.25,4,28
1.63,8,1,7,13,49,44,0.898,0.265,7,14
1.86,365,22.273,11,679,2695,2296,0.849,0.252,245,13
1.44,518,33.273,11,744,4037,2963,0.734,0.184,367,2963
1.36,174,18.333,9,236,1485,884,0.594,0.159,165,10
2.07,60,4.667,9,124,378,331,0.876,0.29,42,42
1.36,48,5.333,6,65,192,187,0.974,0.339,32,17
1.35,63,14.25,8,85,912,275,0.302,0.093,114,0.
1.84,19,2,7,35,98,92,0.939,0.357,14,98
1.93,61,4.125,8,118,264,255,0.964,0.447,33,264
2.47,47,3.667,9,116,297,246,0.826,0.391,33,2
2.2,5,0.667,6,11,24,24,1,0.458,4,24
1.57,7,1.571,7,11,77,43,0.558,0.143,11,11
2.86,220,26.875,8,628,1720,1297,0.756,0.366,215,1071
1.31,369,26.2,10,484,2620,1701,0.649,0.185,262,2620
1.64,14,2.167,6,23,78,70,0.897,0.295,13,78
2.13,31,2.5,8,66,160,160,1,0.413,20,160
2.22,9,1.167,6,20,42,41,0.976,0.476,7,35
2.14,22,2.286,7,47,112,86,0.768,0.42,16,7
1.35,31,2.111,9,42,171,117,0.684,0.246,19,2
1.81,88,6.125,8,159,392,291,0.742,0.406,49,0.
1.6,20,2,7,32,98,98,1,0.327,14,98
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
2.2,5,22,1,11,22,22,1,0.5,22,22
1.33,43,4.286,7,57,210,183,0.871,0.271,30,210
1.91,33,2.25,8,63,144,134,0.931,0.438,18,113
1.29,77,6.75,8,99,432,336,0.778,0.23,54,216
1.46,13,1.143,7,19,56,44,0.786,0.339,8,0.7
2.74,27,2.333,9,74,189,170,0.899,0.392,21,2
2.03,65,4.111,9,132,333,283,0.85,0.396,37,2
2.63,99,5.909,11,260,715,511,0.717,0.364,65,5
2.67,12,1.125,8,32,72,69,0.958,0.444,9,9
1.91,127,9.444,9,243,765,621,0.812,0.318,85,5
2.58,19,2.333,9,49,189,89,0.473,0.26,21,2
1.71,14,1.857,7,24,91,79,0.868,0.264,13,0.857
2.33,3,1.25,4,7,20,16,0.8,0.35,5,12
1.33,198,19.625,8,264,1256,932,0.742,0.211,157,118
2.67,3,0.6,5,8,15,14,0.933,0.533,3,9
2.09,11,1.125,8,23,72,48,0.667,0.319,9,9
1.94,85,6.625,8,165,424,383,0.903,0.389,53,0.5
1.83,6,1.4,5,11,35,30,0.857,0.314,7,0.7
1.43,203,19.111,9,290,1548,1150,0.745,0.187,172,1368
1.34,569,56.444,9,760,4572,2681,0.585,0.166,508,13
2.09,57,5.125,8,119,328,309,0.942,0.363,41,0.363
2.63,19,2.125,8,50,136,109,0.801,0.368,17,0.368
1.6,15,1.833,6,24,66,55,0.833,0.364,11,55
1.58,19,2.833,6,30,102,97,0.951,0.294,17,88
1.35,25,2.429,7,34,119,103,0.866,0.286,17,0.7
2.22,9,1.167,6,20,42,41,0.976,0.476,7,35
1.4,43,3.222,9,60,261,160,0.613,0.23,29,261
1.83,6,1,6,11,36,33,0.917,0.306,6,36
2.38,8,1.75,8,19,112,112,1,0.169,14,112
1.88,16,1.25,8,30,80,68,0.85,0.375,10,62
1.4,20,1.571,7,28,77,72,0.935,0.364,11,11
1.39,120,14.286,7,167,700,684,0.974,0.239,100,100
1.43,74,7.75,8,106,496,320,0.645,0.214,62,0.727
2.03,135,13.5,8,274,864,679,0.786,0.317,108,0.786
1.35,52,5.143,7,70,252,236,0.937,0.278,36,0.
2.58,19,2.111,9,49,171,131,0.767,0.288,19,8
2.18,11,1.125,8,24,72,48,0.667,0.333,9,9
2.38,8,1.167,6,19,42,39,0.929,0.452,7,7
1.75,16,1.571,7,28,77,71,0.922,0.364,11,59
1.86,14,1.125,8,26,72,52,0.722,0.361,9,0.722
1.39,41,5.333,6,57,192,134,0.698,0.297,32,32
1.86,22,2.125,8,41,136,89,0.654,0.302,17,0.727
1.81,88,5.9,10,159,590,407,0.69,0.269,59,10
1.58,196,23.125,8,310,1480,1164,0.787,0.209,185,13
2.19,62,4.5,8,136,288,255,0.885,0.472,36,2
2.3,37,6.714,7,85,329,191,0.582,0.258,47,2
1.69,13,1.833,6,22,66,53,0.803,0.333,11,11
1.36,14,1.571,7,19,77,47,0.61,0.247,11,11
1.83,6,0.833,6,11,30,30,1,0.367,5,30
2.22,9,1.167,6,20,42,41,0.976,0.476,7,41
1.58,19,1.571,7,30,77,68,0.883,0.39,11,11
1.38,24,2.125,8,33,136,115,0.848,0.243,17,136
1.6,20,2,7,32,98,97,0.99,0.327,14,93
1.33,15,2.167,6,20,78,68,0.872,0.256,13,45
1.36,44,4.286,7,60,210,183,0.871,0.286,30,186
1.81,56,4.125,8,101,264,214,0.811,0.382,33,177
1.38,24,2.833,6,33,102,102,1,0.324,17,17
1.69,13,1.286,7,22,63,56,0.889,0.349,9,63
1.91,117,10.111,9,223,819,594,0.723,0.273,91,0.8
1.46,27,2.857,7,39,140,122,0.871,0.279,20,20
2.08,24,2.429,7,50,119,93,0.782,0.423,17,0.95
1.94,17,2.167,6,33,78,70,0.897,0.423,13,13
1.31,388,31.444,9,509,2547,1771,0.697,0.2,283,0.
1.77,13,2.6,5,23,65,42,0.646,0.354,13,13
1.75,4,0.571,7,7,28,25,0.893,0.25,4,28
1.58,31,3.286,7,49,161,106,0.659,0.304,23,23
1.93,84,6.625,8,162,424,377,0.888,0.382,53,0.382
1.83,29,1.6,10,53,160,160,1,0.331,16,160
1.88,17,2,7,32,98,92,0.939,0.327,14,98
1.35,26,2.857,7,35,140,83,0.593,0.25,20,82
1.46,26,2.571,7,38,126,126,1,0.302,18,13
1.36,44,5.857,7,60,287,187,0.652,0.209,41,0.
1.38,13,1.143,7,18,56,44,0.786,0.321,8,8
2.47,45,2.7,10,111,270,224,0.83,0.411,27,0.74
1.77,26,1.75,8,46,112,112,1,0.411,14,14
1.81,57,4.125,8,103,264,264,1,0.39,33,264
2.11,19,2.125,8,40,136,85,0.623,0.294,17,136
1.34,102,8.75,8,137,560,444,0.791,0.244,70,10
1.77,26,1.75,8,46,112,112,1,0.411,14,14
2.12,26,2.857,7,55,140,121,0.864,0.393,20,113
2.05,56,4.875,8,115,312,309,0.99,0.369,39,8
1.33,40,4.143,7,53,203,170,0.837,0.261,29,29
1.6,115,13.714,7,184,672,660,0.982,0.274,96,0.714
1.64,28,2.333,9,46,189,111,0.587,0.243,21,2
1.65,236,28.875,8,389,1848,1007,0.545,0.21,231,14
1.38,69,7.714,7,95,378,231,0.611,0.252,54,2
1.33,21,2.167,6,28,78,61,0.782,0.359,13,13
1.41,28,3.429,7,39,168,147,0.875,0.232,24,24
2.19,34,2.3,10,75,230,171,0.744,0.326,23,2
1.77,13,1.571,7,23,77,50,0.649,0.299,11,11
1.77,13,1.571,7,23,77,50,0.649,0.299,11,11
1.36,25,1.625,8,34,104,103,0.99,0.327,13,97
1.34,34,2.222,9,46,180,117,0.65,0.256,20,2
1.38,24,2.833,6,33,102,102,1,0.324,17,17
2.09,11,1.125,8,23,72,48,0.667,0.319,9,72
2.18,11,0.875,8,24,56,56,1,0.429,7,7
1.67,15,1.833,6,25,66,54,0.818,0.379,11,11
1.28,555,51.1,10,712,5110,2596,0.509,0.139,511,9
2.02,121,8.3,10,245,830,602,0.725,0.295,83,83
1.93,85,6.625,8,164,424,377,0.888,0.386,53,0.
2.42,181,8.846,13,438,1495,1099,0.733,0.292,115,0.
1.46,13,1.429,7,19,70,70,1,0.271,10,10
2.09,47,3.625,8,98,232,181,0.78,0.423,29,2
1.29,351,29.778,9,454,2412,1654,0.686,0.188,268,268
1.91,33,2.222,9,63,180,131,0.728,0.35,20,76
1.53,40,4.571,7,61,224,193,0.862,0.272,32,3
2.2,55,4.375,8,121,280,280,1,0.432,35,280
1.65,23,2,8,38,128,128,1,0.294,16,128
1.39,39,4.667,6,54,168,147,0.875,0.321,28,168
2.01,73,4.6,10,147,460,328,0.712,0.319,46,2
1.67,6,1.4,5,10,35,31,0.886,0.286,7,14
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
1.29,77,5.125,8,99,328,309,0.942,0.302,41,329
2.4,20,1.5,8,48,96,89,0.927,0.5,12,9
2.35,110,8.75,8,258,560,552,0.986,0.46,70,20
1.65,23,2,7,38,98,86,0.878,0.388,14,98
1.94,17,1.857,7,33,91,91,1,0.363,13,13
1.36,25,2.571,7,34,126,110,0.873,0.27,18,110
1.44,9,1.167,6,13,42,39,0.929,0.31,7,7
1.91,116,10.857,7,222,532,457,0.859,0.417,76,0.417
1.57,23,1.2,10,36,120,115,0.958,0.3,12,2
1.65,23,2,7,38,98,83,0.847,0.388,14,14
2.45,11,1.286,7,27,63,43,0.683,0.429,9,63
1.44,32,2.714,7,46,133,133,1,0.346,19,133
1.94,17,1.857,7,33,91,91,1,0.363,13,13
1.6,178,11.6,10,285,1160,881,0.759,0.246,116,16
1.38,8,1.167,6,11,42,39,0.929,0.262,7,7
2.67,3,1.25,4,8,20,14,0.7,0.4,5,9
2.33,123,9.111,9,287,738,693,0.939,0.389,82,11
1.36,14,1.571,7,19,77,47,0.61,0.247,11,11
1.87,30,2.857,7,56,140,140,1,0.4,20,20
1.82,74,5.111,9,135,414,311,0.751,0.325,46,0.
1.53,53,5.143,7,81,252,246,0.976,0.321,36,194
1.6,15,1.286,7,24,63,60,0.952,0.381,9,63
1.85,26,2.857,7,48,140,120,0.857,0.343,20,10
2.12,26,1.6,10,55,160,120,0.75,0.344,16,2
1.38,82,8.625,8,113,552,456,0.826,0.205,69,13
2.71,17,2.429,7,46,119,102,0.857,0.387,17,0.857
1.87,53,4.625,8,99,296,246,0.831,0.334,37,0.37
1.58,12,1.4,5,19,35,35,1,0.543,7,20
1.5,28,2.143,7,42,105,97,0.924,0.4,15,60
1.29,17,2.167,6,22,78,76,0.974,0.282,13,78
1.67,15,1.833,6,25,66,54,0.818,0.379,11,4
2.33,6,1,8,14,64,64,1,0.219,8,64
2.09,32,2.875,8,67,184,144,0.783,0.364,23,2
1.41,274,32.625,8,388,2088,1284,0.614,0.186,261,17
1.57,23,2,7,36,98,77,0.786,0.367,14,98
1.38,50,5.714,7,69,280,198,0.707,0.245,40,3
1.91,22,1.5,8,42,96,96,1,0.438,12,96
1.4,57,5.714,7,80,280,192,0.686,0.286,40,2
1.29,35,3.286,7,45,161,126,0.783,0.28,23,2
1.58,19,1.571,7,30,77,71,0.922,0.39,11,11
1.57,21,2,7,33,98,95,0.969,0.337,14,14
1.82,51,3.5,10,93,350,244,0.696,0.266,35,4
1.94,32,2.375,8,62,152,149,0.98,0.408,19,10
1.38,24,2.833,6,33,102,90,0.881,0.324,17,102
1.76,21,1.857,7,37,91,89,0.978,0.407,13,13
2.22,9,1.167,6,20,42,41,0.976,0.476,7,41
1.33,18,1.833,6,24,66,63,0.955,0.364,11,55
2.33,6,1,7,14,49,31,0.633,0.286,7,1
1.46,13,1.143,7,19,56,48,0.857,0.339,8,0.7
1.41,28,2.429,7,39,119,111,0.933,0.328,17,10
1.69,16,2.167,6,27,78,70,0.897,0.346,13,0.9
2.75,57,4.667,9,157,378,355,0.939,0.416,42,3
2.29,21,1.5,8,48,96,96,1,0.5,12,96
1.38,24,2.833,6,33,102,102,1,0.324,17,17
2.35,110,9.375,8,258,600,573,0.95,0.43,75,372
1.36,25,2.286,7,34,112,79,0.705,0.304,16,16
2.71,17,2.429,7,46,119,102,0.857,0.387,17,0.857
