mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
1.4,229,31.857,7,320,1561,1035,0.664,0.205,223,0.
1.35,34,3,7,46,147,103,0.703,0.313,21,69
2.07,60,4.667,9,124,378,346,0.915,0.29,42,27
1.4,10,0.857,7,14,42,42,1,0.333,6,42
1.5,20,2,7,30,98,94,0.959,0.306,14,95
2.5,20,1.5,8,50,96,89,0.927,0.521,12,4
2.08,12,2.2,5,25,55,55,1,0.455,11,11
1.4,20,1.571,7,28,77,72,0.935,0.364,11,54
1.82,57,3.4,10,104,340,273,0.803,0.306,34,0.9
1.75,8,1.2,5,14,30,30,1,0.467,6,15
1.93,30,2.375,8,58,152,110,0.724,0.382,19,2
1.53,15,1.833,6,23,66,66,1,0.348,11,11
1.26,285,25.1,10,359,2510,1555,0.621,0.143,251,251
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
2.33,6,1.167,6,14,42,31,0.738,0.333,7,42
2.13,16,1.25,8,34,80,73,0.913,0.425,10,80
2.74,22,2.333,9,60,189,147,0.778,0.317,21,2
1.91,65,5.222,9,124,423,341,0.806,0.293,47,2
1.82,11,1.429,7,20,70,62,0.886,0.286,10,2
2.02,120,9.111,9,242,738,682,0.924,0.328,82,11
2.74,27,2.1,10,74,210,177,0.843,0.352,21,2
2.35,26,2.444,9,61,198,178,0.897,0.308,22,2
2.5,10,1.125,8,25,72,68,0.944,0.694,9,0.857
2.5,10,1.2,10,25,120,69,0.575,0.208,12,69
2.2,55,4.111,9,121,333,266,0.8,0.363,37,2
1.69,28,2.714,7,47,133,112,0.842,0.353,19,9
2.5,4,1.2,5,10,30,29,0.967,0.333,6,30
1.44,9,1.167,6,13,42,39,0.929,0.31,7,17
2.71,7,1,7,19,49,44,0.898,0.388,7,7
1.86,7,1.167,6,13,42,33,0.786,0.31,7,1
1.35,20,2,7,27,98,98,1,0.276,14,98
2.42,55,5.111,9,133,414,352,0.849,0.321,46,0.946
1.39,18,1.571,7,25,77,72,0.935,0.325,11,11
2.2,10,1.125,8,22,72,71,0.986,0.306,9,9
1.36,138,11.889,9,187,963,658,0.683,0.194,107,0.107
1.26,275,25.333,9,347,2067,1380,0.668,0.168,231,0.5
1.4,10,1.167,6,14,42,40,0.952,0.333,7,42
2.33,12,1.286,7,28,63,54,0.857,0.444,9,63
1.29,14,2.167,6,18,78,72,0.923,0.231,13,13
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
1.27,191,19.25,8,242,1232,763,0.62,0.197,154,13
2.1,10,0.875,8,21,56,56,1,0.375,7,56
2.01,84,5.455,11,169,660,552,0.835,0.256,60,3
2.67,3,1.25,4,8,20,14,0.7,0.4,5,9
1.44,32,2.714,7,46,133,133,1,0.346,19,133
2.07,43,5.857,7,89,287,187,0.652,0.312,41,2
2.19,26,1.6,10,57,160,142,0.888,0.356,16,160
1.63,8,1.6,5,13,40,36,0.9,0.325,8,1
1.87,53,4.25,8,99,272,204,0.75,0.363,34,272
2.01,81,4.6,10,163,460,397,0.863,0.354,46,25
1.87,53,3.1,10,99,310,252,0.813,0.317,31,31
1.97,431,22.583,12,847,3252,1971,0.606,0.261,271,8
1.64,23,2.714,7,38,133,89,0.669,0.286,19,9
1.75,20,1.571,7,35,77,75,0.974,0.455,11,11
1.44,32,2.714,7,46,133,133,1,0.346,19,133
1.33,21,2.143,7,28,105,93,0.886,0.267,15,60
1.71,28,2.429,7,48,119,109,0.916,0.404,17,10
2.11,9,1.4,5,19,35,35,1,0.543,7,7
1.28,218,6.538,13,279,1105,932,0.843,0.252,85,0.7
1.97,41,3.125,8,81,200,151,0.755,0.405,25,116
1.28,154,14.889,9,197,1206,929,0.771,0.163,134,8
2.86,7,1.167,6,20,42,41,0.976,0.476,7,24
1.93,30,2.857,7,58,140,140,1,0.414,20,20
1.75,177,12.1,10,309,1210,910,0.753,0.255,121,0.767
2.21,39,2.167,12,86,312,259,0.83,0.276,26,17
1.65,23,1.5,8,38,96,89,0.927,0.396,12,12
2.47,63,4.444,9,155,360,344,0.956,0.431,40,2
2.47,64,4.111,9,158,333,278,0.835,0.475,37,0.837
2.05,60,4.5,8,123,288,288,1,0.427,36,9
1.85,26,1.889,9,48,153,151,0.987,0.313,17,17
1.82,11,0.857,7,20,42,37,0.881,0.476,6,32
1.82,62,4.111,9,113,333,259,0.779,0.339,37,0.
1.69,13,1.833,6,22,66,53,0.803,0.333,11,11
2.06,122,9.556,9,251,774,603,0.778,0.324,86,7
2.11,9,1.4,5,19,35,35,1,0.543,7,20
1.57,14,2.833,6,22,102,60,0.588,0.216,17,17
2.17,18,1.5,8,39,96,85,0.885,0.406,12,0.75
1.36,251,20.444,9,341,1656,1096,0.662,0.206,184,13
1.87,91,6.1,10,170,610,584,0.955,0.278,61,3
1.46,78,8.143,7,114,399,283,0.711,0.286,57,216
1.4,5,10,1,7,10,10,1,0.7,10,10
1.33,97,13.667,6,129,492,455,0.925,0.263,82,82
2.2,5,0.375,8,11,24,16,0.667,0.458,3,24
2.3,30,2.3,10,69,230,205,0.891,0.3,23,1.33
1.97,431,22.583,12,847,3252,1902,0.585,0.261,271,8
1.41,39,3.375,8,55,216,168,0.778,0.255,27,9
1.76,121,10.375,8,213,664,603,0.908,0.32,83,83
2.44,36,2.5,10,88,250,204,0.816,0.352,25,2
1.36,44,4.286,7,60,210,183,0.871,0.286,30,186
1.38,368,27.1,10,508,2710,1763,0.649,0.187,271,0.649
2.14,28,2.111,9,60,171,145,0.844,0.352,19,2
2.08,12,2.6,5,25,65,58,0.892,0.385,13,7
1.88,17,1.25,8,32,80,80,1,0.4,10,80
1.85,110,9.375,8,204,600,471,0.788,0.34,75,24
2.2,30,2.3,10,66,230,142,0.617,0.287,23,1.6
1.87,14,2.6,5,26,65,52,0.8,0.4,13,1
2.17,80,5.8,10,174,580,487,0.84,0.3,58,10
2.08,12,2.6,5,25,65,58,0.892,0.385,13,4
2.13,16,1.25,8,34,80,74,0.925,0.425,10,80
1.5,28,1.1,10,42,110,110,1,0.382,11,110
2.45,11,1.286,7,27,63,43,0.683,0.429,9,63
1.57,21,2.125,8,33,136,118,0.864,0.243,17,0.7
1.33,18,1.571,7,24,77,76,0.987,0.312,11,56
1.38,82,6.75,8,113,432,326,0.756,0.261,54,54
1.41,17,2.167,6,24,78,78,1,0.308,13,78
1.4,20,1.571,7,28,77,72,0.935,0.364,11,54
1.84,116,7.2,10,213,720,633,0.878,0.296,72,0.878
1.86,21,1.5,8,39,96,86,0.896,0.406,12,0.5
1.75,8,0.4,10,14,40,36,0.9,0.35,4,40
1.39,38,3.286,7,53,161,161,1,0.329,23,161
2.23,35,2.3,10,78,230,156,0.678,0.343,23,10
2.07,43,2.273,11,89,275,223,0.811,0.322,25,225
2.09,11,0.875,8,23,56,56,1,0.411,7,7
1.84,31,2.25,8,57,144,127,0.882,0.396,18,11
2.14,7,1.167,6,15,42,32,0.762,0.357,7,0
2.07,60,4.4,10,124,440,240,0.545,0.282,44,3
2.13,77,5.1,10,164,510,355,0.694,0.322,51,0.694
1.5,28,1.333,9,42,108,108,1,0.389,12,108
1.58,19,1.857,7,30,91,78,0.857,0.33,13,13
2.29,124,9.111,9,284,738,690,0.935,0.385,82,7
2.42,181,8.846,13,438,1495,1111,0.744,0.292,115,0.857
2.28,18,1.5,8,41,96,85,0.885,0.427,12,0.912
2.23,39,2.182,11,87,264,259,0.981,0.329,24,181
1.67,27,1.333,9,45,108,108,1,0.417,12,12
1.5,14,2.167,6,21,78,52,0.667,0.269,13,78
1.44,25,2.571,7,36,126,99,0.788,0.286,18,14
1.41,33,3.286,7,46,161,100,0.623,0.286,23,0.7
2.44,149,8.6,10,364,860,770,0.895,0.423,86,0.686
1.6,5,1.75,4,8,28,28,1,0.286,7,28
1.97,102,7.111,9,201,576,533,0.925,0.348,64,0.636
1.28,326,59.444,9,416,4815,1734,0.359,0.086,535,11
2.47,645,34.167,12,1594,4920,3474,0.706,0.324,410,410
1.29,45,3.75,8,58,240,197,0.821,0.242,30,5
1.64,14,1.571,7,23,77,52,0.675,0.299,11,11
2.47,125,9.111,9,308,738,682,0.924,0.418,82,11
1.81,57,3.3,10,103,330,246,0.745,0.311,33,6
2.63,8,1.4,5,21,35,35,1,0.6,7,20
1.41,68,5.857,7,96,287,287,1,0.335,41,11
1.43,67,6.714,7,96,329,304,0.923,0.292,47,2
1.93,124,9.111,9,239,738,603,0.817,0.324,82,82
1.27,213,4.167,12,270,600,552,0.92,0.45,50,32
1.93,30,2.25,8,58,144,132,0.917,0.403,18,11
1.63,8,1.2,5,13,30,30,1,0.433,6,30
2.22,9,0.75,8,20,48,44,0.917,0.417,6,6
1.26,222,19.444,9,279,1575,991,0.63,0.177,175,7
1.35,26,2.857,7,35,140,83,0.593,0.25,20,5
1.44,79,6.857,7,114,336,276,0.821,0.339,48,0.429
1.43,352,24.727,11,504,2992,1781,0.595,0.168,272,11
2.33,6,1,7,14,49,31,0.633,0.286,7,1
1.64,14,1.571,7,23,77,56,0.727,0.299,11,0.727
1.67,9,1.2,5,15,30,30,1,0.5,6,30
1.88,17,1.25,8,32,80,80,1,0.4,10,80
1.75,16,1.571,7,28,77,70,0.909,0.364,11,54
1.67,9,1,7,15,49,47,0.959,0.306,7,21
1.97,431,24.727,11,847,2992,2102,0.703,0.283,272,272
1.81,42,3.125,8,76,200,159,0.795,0.38,25,113
2.67,3,14,1,8,14,14,1,0.571,14,14
1.44,79,5.3,10,114,530,414,0.781,0.215,53,4
1.91,33,2.222,9,63,180,131,0.728,0.35,20,95
1.28,18,2.333,6,23,84,84,1,0.274,14,84
1.67,18,2.125,8,30,136,100,0.735,0.221,17,113
2.09,22,1.5,8,46,96,96,1,0.479,12,96
1.91,117,7.9,10,223,790,640,0.81,0.283,79,0.795
2.4,20,1.5,8,48,96,90,0.938,0.5,12,8
1.65,178,11.182,11,293,1353,884,0.654,0.216,123,0.
1.86,14,2.6,5,26,65,52,0.8,0.4,13,1
2.86,7,1.429,7,20,70,42,0.6,0.286,10,1
1.27,40,3.571,7,51,175,156,0.891,0.291,25,65
2.5,6,1.4,5,15,35,31,0.886,0.429,7,21
1.27,52,6.667,6,66,240,240,1,0.275,40,240
1.4,83,7.571,7,116,371,334,0.901,0.312,53,2
1.77,13,1.571,7,23,77,50,0.649,0.299,11,11
1.94,86,5.4,10,167,540,446,0.826,0.309,54,0.826
1.93,120,8.3,10,232,830,639,0.77,0.28,83,83
1.94,17,1.857,7,33,91,91,1,0.363,13,13
1.29,35,2.333,9,45,189,176,0.933,0.238,21,3
1.4,20,2,7,28,98,98,1,0.286,14,98
2.25,4,0.5,6,9,18,17,0.944,0.5,3,11
2.22,117,9.222,9,260,747,639,0.856,0.348,83,0.857
2.44,25,1.875,8,61,120,94,0.783,0.508,15,8
1.57,21,1.857,7,33,91,76,0.835,0.363,13,13
1.77,26,1.333,9,46,108,108,1,0.426,12,108
1.33,40,3.571,7,53,175,156,0.891,0.303,25,25
1.85,26,2.857,7,48,140,120,0.857,0.343,20,1.4
2.25,4,0.714,7,9,35,20,0.571,0.257,5,20
1.97,120,12,8,236,768,682,0.886,0.306,96,768
1.82,62,5.429,7,113,266,242,0.91,0.425,38,0.182
1.29,77,6.75,8,99,432,336,0.778,0.23,54,162
2.38,13,1.25,8,31,80,73,0.913,0.388,10,80
1.76,125,11.875,8,219,760,603,0.795,0.288,95,590
1.36,138,11.889,9,187,963,753,0.781,0.194,107,8
1.75,32,2.375,8,56,152,152,1,0.368,19,152
1.63,16,1.857,7,26,91,85,0.934,0.286,13,13
1.4,48,5.429,7,67,266,167,0.628,0.252,38,2
1.71,21,1.857,7,36,91,83,0.912,0.396,13,13
1.64,72,4.875,8,118,312,300,0.962,0.378,39,9
2.21,39,4.429,7,86,217,187,0.862,0.396,31,3
2.63,8,1.4,5,21,35,35,1,0.6,7,35
2.63,99,5.909,11,260,715,513,0.719,0.364,65,10
1.38,61,8.75,8,84,560,346,0.617,0.15,70,20
2.75,4,0.833,6,11,30,26,0.867,0.367,5,30
1.35,26,3.8,5,35,95,76,0.8,0.368,19,2
1.33,15,1.833,6,20,66,64,0.97,0.303,11,11
2.33,3,0.571,7,7,28,24,0.857,0.25,4,24
1.67,9,1.4,5,15,35,35,1,0.429,7,20
2.67,12,1.125,8,32,72,69,0.958,0.444,9,9
1.34,32,2.714,7,43,133,133,1,0.323,19,133
2.58,40,3.5,8,103,224,177,0.79,0.46,28,110
2.25,4,0.286,7,9,14,13,0.929,0.643,2,14
2.04,26,2.857,7,53,140,120,0.857,0.379,20,1
1.29,17,1.571,7,22,77,76,0.987,0.286,11,11
1.31,39,4.167,6,51,150,150,1,0.34,25,72
2.1,20,1.5,8,42,96,96,1,0.438,12,96
1.33,12,1.4,5,16,35,35,1,0.457,7,21
2.4,10,0.667,12,24,96,96,1,0.25,8,96
2.14,7,1.167,6,15,42,32,0.762,0.357,7,0.7
1.4,178,10.5,10,250,1050,946,0.9,0.238,105,0.946
1.67,9,1,7,15,49,47,0.959,0.306,7,28
1.71,21,1.857,7,36,91,78,0.857,0.396,13,13
1.35,31,3.286,7,42,161,125,0.778,0.26,23,23
2.2,5,0.833,6,11,30,30,1,0.367,5,30
1.44,27,2.429,7,39,119,87,0.731,0.328,17,10
2.09,11,0.875,8,23,56,56,1,0.411,7,7
2.09,32,2.625,8,67,168,162,0.964,0.4,21,168
1.41,41,5.5,6,58,198,161,0.813,0.294,33,2
1.76,25,1.625,8,44,104,103,0.99,0.423,13,97
1.93,30,2.625,8,58,168,162,0.964,0.346,21,9
1.69,16,1.857,7,27,91,76,0.835,0.297,13,0.571
1.41,41,5.5,6,58,198,161,0.813,0.294,33,2
1.86,22,1.5,8,41,96,85,0.885,0.427,12,0.857
2.28,130,7.818,11,296,946,594,0.628,0.313,86,0.
1.93,30,2.625,8,58,168,162,0.964,0.346,21,3
1.29,38,4.333,6,49,156,151,0.974,0.316,26,26
2.2,5,0.556,9,11,45,39,0.867,0.244,5,5
1.94,31,2.375,8,60,152,107,0.704,0.395,19,88
1.77,13,1.571,7,23,77,77,1,0.299,11,77
1.86,14,2.6,5,26,65,52,0.8,0.4,13,1
2.25,4,0.714,7,9,35,20,0.571,0.257,5,20
1.29,77,6.75,8,99,432,336,0.778,0.23,54,216
1.34,56,5.143,7,75,252,220,0.873,0.298,36,132
1.35,52,5.143,7,70,252,236,0.937,0.278,36,0.
2.22,9,1.4,5,20,35,35,1,0.571,7,35
1.38,82,8.625,8,113,552,456,0.826,0.205,69,69
1.31,26,2.857,7,34,140,83,0.593,0.243,20,86
1.57,21,1.857,7,33,91,76,0.835,0.363,13,13
1.83,40,2.875,8,73,184,183,0.996,0.397,23,184
1.41,17,1.857,7,24,91,79,0.868,0.264,13,0.857
2.2,155,2.043,23,341,1081,808,0.747,0.315,47,15
2.06,67,4.556,9,138,369,312,0.846,0.374,41,0.846
2.42,63,4.444,9,152,360,342,0.95,0.422,40,0.95
2.17,6,1.4,5,13,35,35,1,0.371,7,7
1.82,73,5.444,9,133,441,341,0.773,0.302,49,0.
1.38,47,4.875,8,65,312,222,0.712,0.207,39,9
2.05,20,1.5,8,41,96,92,0.958,0.427,12,0.958
1.53,16,1.857,7,24,91,80,0.879,0.264,13,0.857
1.82,11,1.429,7,20,70,62,0.886,0.286,10,5
2.05,20,1.5,8,41,96,96,1,0.427,12,96
2.47,60,4.444,9,148,360,346,0.966,0.411,40,2
2.47,45,3.3,10,111,330,245,0.742,0.336,33,3
1.46,67,6,7,98,294,248,0.844,0.333,42,12
1.38,24,2.125,8,33,136,116,0.853,0.243,17,0.4
1.83,102,8.875,8,187,568,441,0.776,0.329,71,9
1.35,34,2.222,9,46,180,118,0.656,0.256,20,2
2.3,37,2.3,10,85,230,191,0.83,0.37,23,1.33
2.2,5,0.667,6,11,24,24,1,0.458,4,24
1.57,23,2,7,36,98,77,0.786,0.367,14,14
1.97,31,2.875,8,61,184,132,0.716,0.33,23,0.7
2.13,155,2.136,22,331,1034,800,0.774,0.32,47,47
2.12,85,5.1,10,180,510,446,0.874,0.354,51,4
1.33,40,4.857,7,53,238,218,0.916,0.223,34,2
1.97,31,2.375,8,61,152,149,0.98,0.401,19,113
1.38,21,2.167,6,29,78,78,1,0.372,13,13
2.75,169,12,9,464,972,930,0.955,0.478,108,8
1.5,14,2.286,7,21,112,72,0.643,0.189,16,112
1.27,180,30.25,8,230,1936,932,0.481,0.119,242,11
1.27,527,50.8,10,667,5080,2597,0.51,0.131,508,508
1.4,10,1,7,14,49,49,1,0.286,7,7
1.36,39,3.375,8,53,216,168,0.778,0.246,27,0.667
1.84,19,1.5,8,35,96,85,0.885,0.365,12,0.923
2.08,64,4.111,9,133,333,270,0.811,0.399,37,0.816
1.35,31,3.375,8,42,216,148,0.685,0.194,27,11
1.33,40,4.857,7,53,238,218,0.916,0.223,34,0.5
1.58,19,1.5,8,30,96,95,0.99,0.313,12,12
2.74,47,4.222,9,129,342,250,0.731,0.377,38,9
1.33,27,2.833,6,36,102,97,0.951,0.356,17,17
1.85,26,2.714,7,48,133,115,0.866,0.361,19,9
1.33,21,2.333,6,28,84,84,1,0.333,14,84
1.87,316,19.364,11,592,2343,1440,0.614,0.252,213,10
1.35,34,3.429,7,46,168,102,0.607,0.274,24,24
1.29,364,33.875,8,470,2168,1763,0.813,0.217,271,0.813
2.22,94,6.7,10,209,670,293,0.437,0.312,67,3
1.63,8,1.2,5,13,30,29,0.967,0.433,6,6
2.11,18,1.5,8,38,96,81,0.844,0.396,12,9
2.4,205,17.222,9,492,1395,1000,0.717,0.353,155,0.
1.38,62,8.286,7,86,406,340,0.838,0.212,58,0.95
1.46,13,1.143,7,19,56,43,0.768,0.339,8,0.5
2.38,24,1.182,11,57,143,140,0.979,0.399,13,8
1.94,17,1.857,7,33,91,91,1,0.363,13,13
2.14,22,1.5,8,47,96,85,0.885,0.49,12,0.636
2.4,20,1.75,8,48,112,112,1,0.429,14,9
1.38,13,2,6,18,72,48,0.667,0.25,12,34
1.36,25,1.625,8,34,104,103,0.99,0.327,13,97
1.58,26,1.1,10,41,110,110,1,0.373,11,11
2.38,8,1.167,6,19,42,39,0.929,0.452,7,7
1.82,22,1.2,10,40,120,113,0.942,0.333,12,12
1.38,24,2.286,7,33,112,79,0.705,0.295,16,112
1.81,57,4.125,8,103,264,264,1,0.39,33,264
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
1.26,222,19.444,9,279,1575,983,0.624,0.177,175,7
1.93,84,7.111,9,162,576,471,0.818,0.281,64,0.818
1.97,31,2.375,8,61,152,149,0.98,0.401,19,113
1.36,14,2.167,6,19,78,72,0.923,0.244,13,13
1.38,24,3.167,6,33,114,90,0.789,0.289,19,57
1.53,40,4.571,7,61,224,193,0.862,0.272,32,3
1.38,24,2.833,6,33,102,102,1,0.324,17,17
1.43,70,7.429,7,100,364,291,0.798,0.274,52,3
1.36,44,5.857,7,60,287,187,0.652,0.209,41,0.
1.77,13,1.571,7,23,77,77,1,0.299,11,77
2.06,31,2.5,8,64,160,142,0.888,0.4,20,2.
2.1,61,5.75,8,128,368,336,0.913,0.348,46,2
1.69,26,2.714,7,44,133,97,0.729,0.331,19,2
1.38,61,5.125,8,84,328,272,0.83,0.256,41,5
2.2,5,0.667,6,11,24,24,1,0.458,4,24
2.2,5,0.667,6,11,24,24,1,0.458,4,24
2.03,31,2.375,8,63,152,149,0.98,0.413,19,152
2.58,40,3.667,9,103,297,276,0.929,0.347,33,231
1.84,31,2.25,8,57,144,127,0.882,0.396,18,11
1.31,39,3.375,8,51,216,148,0.685,0.236,27,11
1.83,6,1.4,5,11,35,30,0.857,0.314,7,0.7
2.2,5,0.833,6,11,30,30,1,0.367,5,30
1.69,13,1.286,7,22,63,56,0.889,0.349,9,63
2.75,59,5.222,9,162,423,347,0.819,0.383,47,0.857
1.67,9,0.857,7,15,42,42,1,0.357,6,42
1.71,28,1.333,9,48,108,106,0.981,0.444,12,12
2.08,12,0.7,10,25,70,61,0.871,0.357,7,7
1.87,14,2.167,6,26,78,52,0.667,0.333,13,13
1.35,31,4.6,5,42,115,105,0.913,0.364,23,0.913
1.83,6,1.667,6,11,60,39,0.65,0.183,10,10
2.05,22,1.5,8,45,96,96,1,0.469,12,96
1.67,15,1.833,6,25,66,54,0.818,0.379,11,4
2.09,36,2.273,11,75,275,173,0.629,0.273,25,181
2.63,19,2.111,9,50,171,130,0.76,0.292,19,7
2.05,60,4.111,9,123,333,274,0.822,0.369,37,0.
1.71,14,2.167,6,24,78,73,0.936,0.308,13,78
2.25,4,0.286,7,9,14,13,0.929,0.643,2,11
1.33,21,1.857,7,28,91,85,0.934,0.308,13,13
2.1,61,5.75,8,128,368,337,0.915,0.348,46,2
1.88,8,1.4,5,15,35,35,1,0.429,7,7
1.53,58,7.714,7,89,378,302,0.799,0.235,54,9
1.36,11,3.8,5,15,95,52,0.547,0.158,19,1
2.23,40,2.875,8,89,184,153,0.832,0.484,23,2
1.81,43,2.778,9,78,225,225,1,0.346,25,225
1.94,386,23.818,11,747,2882,2251,0.781,0.259,262,17
2.14,22,2.286,7,47,112,86,0.768,0.42,16,9
1.38,32,2.714,7,44,133,133,1,0.331,19,133
1.83,6,1.167,6,11,42,33,0.786,0.262,7,7
1.87,53,5.25,8,99,336,273,0.813,0.294,42,168
1.43,87,6.111,9,124,495,400,0.808,0.251,55,36
2.5,10,1.2,10,25,120,67,0.558,0.208,12,8
2.4,5,0.571,7,12,28,20,0.714,0.429,4,24
1.4,120,11,9,168,891,664,0.745,0.189,99,9
2.74,27,2.2,10,74,220,184,0.836,0.336,22,3
1.31,39,3.375,8,51,216,148,0.685,0.236,27,11
1.71,14,2.167,6,24,78,72,0.923,0.308,13,78
1.43,67,6.714,7,96,329,274,0.833,0.293,47,2
1.39,186,23.429,7,259,1148,946,0.826,0.225,164,0.826
1.46,36,4.667,6,53,168,160,0.952,0.314,28,1
1.48,50,5.714,7,74,280,191,0.682,0.264,40,240
2.42,48,4.222,9,116,342,250,0.731,0.339,38,27
1.36,11,1.143,7,15,56,43,0.768,0.268,8,20
1.27,575,66.875,8,731,4280,2988,0.698,0.171,535,0
1.84,19,2,7,35,98,94,0.959,0.357,14,98
2.09,32,2.2,10,67,220,134,0.614,0.305,22,1
1.93,84,6,10,162,600,397,0.662,0.27,60,5
1.85,13,1.286,7,24,63,60,0.952,0.381,9,31
2.2,155,2.043,23,341,1081,808,0.747,0.315,47,47
1.83,6,1.667,6,11,60,39,0.65,0.183,10,10
1.39,18,1.571,7,25,77,72,0.935,0.325,11,11
1.27,575,66.875,8,732,4280,2841,0.662,0.171,535,11
2.22,9,1.167,6,20,42,41,0.976,0.476,7,35
2.2,35,2.667,9,77,216,196,0.907,0.356,24,1
1.4,63,5.857,7,88,287,187,0.652,0.307,41,0.857
1.64,14,1.286,7,23,63,44,0.698,0.365,9,63
1.88,59,3.9,10,111,390,213,0.546,0.285,39,12
1.91,117,11.667,9,223,945,547,0.579,0.236,105,0.
2.12,26,1.6,10,55,160,120,0.75,0.344,16,2
2.11,18,2.6,5,38,65,61,0.938,0.585,13,13
1.44,27,2.429,7,39,119,87,0.731,0.328,17,10
1.33,12,2.4,5,16,60,53,0.883,0.267,12,34
1.87,30,2.857,7,56,140,140,1,0.4,20,20
2.09,32,2.2,10,67,220,134,0.614,0.305,22,1
2.22,9,1.286,7,20,63,52,0.825,0.317,9,63
2.14,14,1.5,6,30,54,54,1,0.556,9,9
1.4,375,33.889,9,525,2745,2008,0.731,0.191,305,7
1.76,21,1.857,7,37,91,89,0.978,0.407,13,13
1.71,14,1.571,7,24,77,71,0.922,0.312,11,11
1.33,43,4.143,7,57,203,159,0.783,0.281,29,29
1.39,187,16.778,9,260,1359,872,0.643,0.191,151,13
1.69,13,1.143,7,22,56,56,1,0.393,8,8
2.01,75,5.111,9,151,414,355,0.857,0.365,46,0.857
1.26,42,3.333,9,53,270,186,0.689,0.196,30,2
1.91,22,2.429,7,42,119,93,0.782,0.352,17,0.786
1.48,29,2.571,7,43,126,126,1,0.341,18,126
1.44,16,1.571,7,23,77,56,0.727,0.299,11,0.571
1.67,6,1.4,5,10,35,30,0.857,0.286,7,21
1.34,102,13.5,6,137,486,465,0.957,0.282,81,9
1.29,84,6.75,8,109,432,336,0.778,0.252,54,216
2.5,10,1.857,7,25,91,84,0.923,0.275,13,0.923
1.65,23,2,7,38,98,83,0.847,0.388,14,95
2.38,119,9.111,9,283,738,649,0.879,0.383,82,82
2.17,6,1,5,13,25,25,1,0.52,5,25
1.69,32,2.714,7,54,133,133,1,0.406,19,133
2.09,11,0.875,8,23,56,49,0.875,0.411,7,7
1.64,77,6.714,7,126,329,256,0.779,0.383,47,3
2.21,28,2.2,10,62,220,131,0.595,0.282,22,3
2.11,112,8.75,8,236,560,555,0.993,0.42,70,5
2.14,7,1.4,5,15,35,35,1,0.429,7,35
