fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
1.4,620,4,1749950,43,1.8,158,0,91,1065,13503,1.4,139854
0.2,392,21,1769096,81,1.6,147,27,88,2103,51872,0.2,111536
0.4,213,5,979226,126,1.8,132,4,93,3055,49669,0.4,31691
0.2,3427,1,1710080,50,2,130,0,95,1016,24969,0.2,191891
1.2,615,5,1097229,102,2,192,0,87,1863,24424,2.4,97518
0.2,827,5,1741243,39,3.2,81,0,96,832,14453,0.2,26711
0.6,195,6,1001517,119,6,193,3,83,3172,25161,0.8,369656
0.2,828,1,1746194,43,3,56,1,96,405,17334,0.2,1821
0.4,370,6,1532310,76,3.2,92,1,67,1379,52059,0.4,139268
1.8,153,4,1004678,542,1.5,665,1,81,4129,289900,2,254053
0.2,5974,0,1819990,26,1.2,40,0,97,239,18200,0.2,177977
1.2,6750,2,1857629,45,1,72,1,93,852,101504,1.2,59243
0.6,1820,4,1539704,51,2,62,1,95,877,35342,2,17524
0.8,576,3,1066038,152,1,145,0,90,1193,106950,2.6,217173
2.2,10338,3,1879685,16,1.8,84,1,90,1881,7084,2.2,254024
0.4,136,8,960712,237,1.3,273,5,88,1485,44672,0.4,125413
6.4,156,11,1081598,323,1,507,1,72,4533,28914,5.6,190675
0.2,5274,1,1856776,21,1,26,1,97,413,127188,0.2,9733
0.2,7038,1,1856773,47,1,55,1,95,985,25001,0.2,44837
0.2,6337,1,1845190,15,1,21,1,97,313,9902,0.2,7861
0.2,787,0,1704938,102,2,56,0,96,3441,21301,0.2,4583
0.4,147,3,1068686,104,3.6,207,0,91,2297,21071,0.6,997168
0.2,1206,12,1313421,108,4.8,163,11,92,2616,113047,0.2,93786
2.4,163,36,1068181,158,1.8,224,7,87,2730,76744,3,108424
0.6,217,5,1016118,178,1.3,253,3,86,49,86025,0.8,196604
0.2,375,1,1069282,113,2.8,123,0,94,1532,42354,0.2,17951
0.4,4144,1,1829253,61,2.2,123,1,89,423,168981,1.2,191608
0.2,9241,18,1867598,18,1.6,27,26,97,188,9349,0.2,82883
0.8,407,1,1119605,149,4.4,268,0,88,4751,61761,2.2,158439
0.6,157,2,1069187,81,1.3,93,0,94,1116,35394,0.6,14226
0.2,207,13,1064157,108,2.3,138,4,93,2893,46577,0.2,107983
0.6,413,1,17558,79,3,138,0,93,2261,2493,1,122879
0.2,2972,0,1770861,65,1.8,65,0,84,1383,135124,0.2,11203
0.2,1143,2,1744085,36,1.6,88,1,94,569,4202,0.2,286993
0.2,157,36,1096487,119,1,309,53,88,2180,35393,0.2,597126
0.4,199,1,1087077,91,1,144,0,89,1894,53369,0.4,126824
0.4,689,2,1722392,55,2.8,62,0,94,343,13569,0.4,13551
0.4,669,0,1722406,80,2.2,70,0,95,2942,23460,0.4,5287
0.4,6687,1,1836973,35,2.2,47,1,97,247,27397,1.2,18306
3.2,577,4,1755294,161,2,190,0,91,668,58833,1,343738
0.8,177,163,981045,246,1,255,52,91,1891,238996,0.8,196064
0.2,1248,17,1749442,44,2,88,27,95,407,114222,0.2,126350
0.2,144,26,990842,116,1.2,153,43,91,2431,47375,0.2,124766
1.6,206,6,1099349,103,1.5,204,4,88,2609,25610,1.4,136514
0.2,365,1,1754146,79,1.6,91,1,93,1804,088012,0.2,132076
0.4,171,2,1736782,167,3.4,166,1,93,746,135257,1, 122946
0.2,8318,0,1868621,35,1.4,51,0,97,261,20290,0.2,270982
0.2,93,7,7,101,1101,118,5,0,1068,33289,0.2,27941
0.8,766,30,1048306,94,2,121,24,92,1479,26727,1.4,21370
0.2,4180,0,1827984,42,3.2,102,0,96,326,271854,0.2,298699
0.2,4581,1,1828217,59,1.8,100,1,92,796,219890,0.2,256178
3.8,6687,4,1850774,209,2,246,0,87,2126,54805,3.4,225385
0.2,216,25,969859,90,1.6,120,34,93,1135,23489,0.2,8413
0.2,221,1,992114,48,1.5,67,0,96,1167,21650,0.2,10003
0.4,4218,1,1723419,149,3.2,113,0,87,2409,40149,0.4,224873
2.2,11474,3,18889,23,2.4,43,1,86,544,18997,2.2,68896
0.8,245,2,1103955,115,1.2,187,0,91,1479,30972,3.19,41890
0.2,5812,1,1818256,47,2,120,1,96,1627,23298,0.2,13402
0.2,4032,1,1344106,117,3.6,179,0,93,3118,159977,0.2,316239
0.4,449,2,1060806,86,1,131,0,93,1487,21269,0.6,10116
0.2,7202,1,1874062,35,1.2,46,1,97,247,31364,0.2,17957
0.4,1793,2,1557714,90,4.4,153,0,94,1218,276552,1.8,998670
0.4,2727,4,1369683,81,4.8,146,1,91,2681,9705,0.4,47057
7.6,181,8,1035285,137,1.3,407,0,65,3934,18723,8.2,129213
6.59,1836,12,1694959,646,6,583,0,75,4838,63248,4.99,679610
0.2,1743,18,1079361,77,1.2,92,17,95,1021,28576,0.2,9480
0.2,999,0,1762416,31,1,31,0,91,1075,11960,0.2,25401
0.4,427,3,975560,149,1,232,2,90,3885,65270,0.2,129705
0.4,427,3,975560,151,2.8,198,2,88,4274,52353,0.2,116307
0.2,172,0,1760056,31,2,30,0,96,1092,11363,0.2,15426
0.2,130,0,1741573,46,2,46,0,95,434,52049,0.2,49498
0.8,203,18,1100450,189,1.7,293,14,87,3232,34769,2.2,101527
0.2,383,1,1745034,41,3,51,0,97,344,8256,0.2,19284
0.2,7232,13,1847723,14,1.2,42,19,97,282,5878,0.2,61324
0.6,133,1,1021634,374,1,542,0,85,2745,039386,0.6,139779
0.6,1340,1,1083958,97,1.3,184,0,92,1909,16960,1,38642
0.8,1350,3,1745978,64,1.4,79,1,90,1660,21836,5.98,54382
0.2,6719,1,1858523,35,1.2,50,1,96,359,34065,0.2,280638
0.2,6234,0,1857173,34,1,31,0,97,226,19301,0.2,21032
2.4,725,16,1317494,123,3.8,157,3,80,2926,28189,7.6,212406
4.6,554,16,1040491,147,2.5,215,1,78,2142,58279,9.8,256517
1.4,94,12,6,72,262,88,5,0,1176,24259,1.8,33693
0.6,557,8,996139,80,3,141,7,88,1658,20071,1,147920
2.8,552,32,1068550,222,2.2,230,18,87,3533,37396,0.8,25601
0.4,169,1,1716125,42,3,43,0,98,277,8672,0.6,4216
1.4,644,4,1006441,196,1.3,278,2,76,3720,263781,1.6,279725
0.2,588,2,1065888,40,1,62,2,96,1148,39776,0.2,3507
0.8,190,3,993039,59,2.6,120,2,89,1040,24953,3.19,154551
0.4,172,7,983210,82,1.5,126,5,94,1060,17346,0.4,18198
10.6,118,39,1106601,112,3.2,309,0,62,2768,28548,31,488727
0.2,308,0,1015232,66,1.7,76,0,94,1398,45805,0.2,11272
0.2,230,9,1756765,52,1.2,52,1,96,963,18250,0.2,9079
6.6,214,23,1375582,331,3.2,431,0,75,4588,43044,3.4,189467
0.2,2089,48,1643112,175,3,181,40,89,2400,185686,0.2,85111
5.8,128,6,1101853,89,2.6,162,0,84,2234,27095,14.2,83770
2.2,9555,4,1879217,29,1.2,68,1,90,528,14238,2.2,160141
4.6,350,77,1088011,117,2.6,255,36,83,2314,29526,22,139448
2.8,676,52,984974,192,1,288,66,81,3425,188001,5.4,296087
0.2,2006,1,1719051,44,2.6,93,0,94,459,30776,0.2,333283
0.2,155,1,1063019,81,1,93,0,93,1382,46759,0.2,23411
0.2,153,1,1396770,116,2.2,144,0,95,4249,53227,0.2,21345
0.2,95,3,5,82,136,89,1,0,1602,46059,0.2,118758
0.6,84,87,16,182,225,251,107,0,3163,70729,1.8,639438
0.2,95,7,5,75,367,91,5,0,1605,43363,0.2,17833
0.6,256,23,1333699,269,4.8,398,19,88,4637,249732,0.6,249775
0.6,184,17,1074000,97,1.7,154,13,93,1687,26997,0.8,34207
0.2,5946,13,1864240,38,1.2,38,19,96,419,11716,0.2,19140
0.2,8351,2,1865738,16,1.4,43,1,97,284,11296,0.2,261161
1.2,1896,15,1763454,56,3.4,161,12,95,574,135206,1.2,165041
2.8,295,4,1696866,363,2.2,438,1,83,2203,93402,4.6,241984
0.4,129,81,991770,81,1.7,134,80,92,1086,50764,0.4,209409
6.5,168,23,1089562,180,3,294,0,74,3200,25767,19.8,149522
0.2,523,5,1752968,81,1,93,4,96,1132,23355,0.2,9559
1.8,4980,5,1671573,237,2.4,251,0,90,2155,192375,0.6,230371
5.59,136,14,954700,410,2.5,531,7,67,3390,145422,3.99,510713
1,583,1,1120162,134,1,169,0,88,3071,59046,2.6,271104
0.4,6249,2,1720310,33,2,41,0,97,583,4391,1,14545
1,577,25,1696584,218,2.2,288,27,89,2248,171473,1,255439
0.4,703,22,1060845,116,1,160,13,92,2384,70074,0.6,134320
1,160,18,1698622,51,2,51,17,96,756,183880,0.4,88552
9.18,351,59,1022696,344,2.2,446,63,67,3111,187577,5.79,492373
0.2,183,0,1136872,121,1,228,0,92,2355,25019,0.2,29610
1.4,275,10,1063549,257,2.6,321,2,72,3731,501134,1.2,479961
0.2,7358,0,1874496,25,1,46,0,96,264,28155,0.2,256267
3.01,194,33,1005643,109,2,155,43,88,2829,36984,3.21,105461
0.2,7306,0,1867538,11,1,10,0,99,139,4013,0.2,444
6.19,114,56,1080645,136,1.2,349,70,63,4794,31419,18.8,384301
0.2,341,0,1745434,70,1.4,106,0,94,1852,11816,0.2,44358
3.2,623,23,1052787,423,1.2,424,11,76,4319,420479,1.4,446675
0.2,989,1,1762725,28,1,53,0,96,341,11060,0.2,193835
0.2,134,1,1073443,195,1.5,319,0,88,5414,69238,0.2,95095
0.4,135,0,1082464,76,1.3,64,0,95,1703,20136,1.2,5630
2,7534,36,1876205,124,1,130,42,92,1196,15178,0.6,77150
1.4,3030,11,1644253,141,4.2,183,5,91,3114,44541,3.199,130626
0.8,1302,3,1711885,33,3,83,2,95,416,19459,1,32621
0.4,1109,22,1786776,24,1.6,43,32,94,374,2849,0.4,15107
0.4,136,0,1021030,88,1.2,83,0,95,1571,31818,0.4,11251
1.6,187,45,1047942,613,3.4,622,0,83,5195,156711,1,184934
0.2,265,0,1741510,58,2.4,114,0,87,1326,38662,0.2,37952
0.2,8339,1,1864718,14,1,14,1,98,157,10423,0.2,8793
0.6,818,16,1041109,751,2.8,581,1,84,3241,394223,1.6,389957
1.8,2094,13,1648099,59,3.4,79,6,93,2939,52487,2.4,65128
0.2,96,5,3,104,142,148,4,0,1168,28887,0.2,141257
2.6,256,20,1077547,170,1.5,247,5,85,3122,117260,3.4,291605
0.6,1084,12,1085611,111,1,144,11,88,2227,37929,0.6,195350
0.2,1044,1,1015238,102,2.5,171,0,89,4093,37170,0.2,156218
0.2,228,10,1011315,41,2.8,53,6,95,856,5743,0.2,1807
0.8,691,5,984478,163,1,259,2,90,2855,76842,0.8,181036
2.2,505,14,1095285,263,1.8,506,10,83,3401,140479,2.2,348624
6,3182,23,1650445,366,3.8,428,0,77,6360,7379,2.2,251588
0.2,262,1,1015398,43,2.6,72,0,96,344,24901,0.2,37058
0.6,180,35,1016230,106,2,128,50,91,1391,32951,0.6,23045
3.8,198,35,1088819,274,2.2,342,7,76,5410,175077,9,235786
1.8,6912,57,1860856,22,1.4,21,0,93,687,57878,3.01,303675
0.2,3702,13,1346824,124,3.6,232,4,94,3185,178492,0.2,256668
0.8,6132,4,1856736,15,1,13,2,97,234,11215,0.4,14481
0.8,300,2,1731531,42,3.2,103,0,94,929,33513,0.4,121102
1.8,623,59,1042379,242,1,88,77,86,1249,71200,1.2,123854
0.8,2768,98,1478235,124,3,228,145,87,3239,39053,1.2,132586
0.2,965,0,1761512,30,1.4,9,0,96,206,17973,0.2,425
0.4,579,1,1752795,92,2.8,176,0,88,1666,80732,0.4,259517
0.6,292,1,1716125,75,3,46,0,96,492,8868,0.6,15833
0.2,132,1,1752387,67,2,40,0,88,335,148559,0.2,15260
0.4,709,11,1114536,138,1.7,174,6,90,1582,61049,0.4,235837
0.4,188,5,1081611,118,1,144,0,91,1650,25991,0.4,17040
2.2,2068,70,1397722,205,3.2,262,71,84,4901,155501,4.8,357639
0.8,250,3,1749182,149,1.8,196,1,90,1247,196463,0.8,348239
0.4,206,1,1007282,161,1.3,289,0,87,4125,205588,1.8,292699
0.6,182,3,1001848,149,1.8,192,2,88,2486,203625,0.8,137540
0.2,172,0,1760056,31,2,30,0,96,1092,11363,0.2,15426
0.2,130,1,1309459,107,4.6,149,0,92,3272,28946,0.2,14899
0.2,412,0,1755317,40,1.6,131,0,96,516,12676,0.2,319756
0.2,7224,1,1847200,16,1,14,1,98,198,4775,0.2,6990
0.6,326,1,1024253,77,1.6,92,0,93,1506,18685,0.6,18037
0.6,554,3,1016240,44,1,47,2,96,681,22384,0.8,3470
0.6,84,77,16,79,260,92,111,0,1342,42028,0.8,1374292
0.6,207,7,1719907,67,2,72,1,96,496,49585,0.6,71810
3.4,232,5,1756626,73,1.4,210,0,87,1443,15159,1.2,173370
2.8,527,9,1027282,118,1.7,259,3,83,1642,21287,4.4,244633
0.2,622,1,1014632,138,1.3,307,0,89,3081,54058,0.2,21443
0.2,139,3,1718627,39,2,46,2,98,313,8704,0.2,959
6.6,7278,7,18559,294,2.2,33,0,85,1238,199424,1.8,24275
0.2,8438,1,1862338,20,1,18,1,97,170,12060,0.2,10188
0.2,4601,1,1827029,30,1.2,17,1,97,208,10498,0.2,7598
0.4,121,5,1043038,265,1,852,1,84,3741,88331,0.4,377071
0.2,204,6,1013157,175,2,277,3,90,2430,26586,0.2,94659
2.6,2905,9,1014371,77,2,157,6,87,1435,17475,3.4,25636
0.2,8372,1,1834078,36,1,13,1,98,232,186568,0.2,20954
2.8,164,6,1709942,59,3.8,145,0,90,1506,11676,3.2,30651
0.4,162,1,1014035,72,1.3,99,1,95,949,27127,0.2,8532
0.4,2912,2,1014581,141,2,278,0,90,2432,82728,0.4,143038
0.2,183,0,1136872,121,1,228,0,92,2355,25019,0.2,29610
0.2,7250,1,1861016,20,1,20,1,98,246,6461,0.2,7022
0.8,232,3,1021312,47,2,70,0,96,710,18880,0.8,45731
0.2,7257,20,1875571,38,1,14,33,98,217,20078,0.2,8993
1.4,1185,13,1457250,191,3.8,269,4,82,4156,34160,2.4,626971
0.2,4755,2,1726816,39,2,48,0,96,1021,13544,0.2,17555
2.6,313,4,1806581,164,2.8,191,0,77,883,103315,3.2,342357
2.2,889,2,1791464,37,1,48,0,84,439,29152,2.2,63971
1.6,569,16,1006872,127,2,223,3,84,2899,86220,2.4,265506
2,7904,3,1880872,36,1,43,1,90,531,10236,2,66964
3.39,377,15,1022785,154,2,274,11,69,4510,304628,4.59,284900
1.6,232,2,1751512,50,1.4,43,0,93,292,16629,1.6,78129
2.2,2207,14,955503,99,2.2,169,7,85,3848,20485,7.4,25629
0.2,160,59,1513699,85,3,104,82,93,1530,185974,0.2,184150
2,628,13,1057675,81,1,244,9,84,2517,42968,2.8,1136752
1.4,644,4,1006441,196,1.3,278,2,76,3720,263781,1.6,279725
0.2,588,2,1065888,40,1,62,2,96,1148,39776,0.2,3507
0.8,190,3,993039,59,2.6,120,2,89,1040,24953,3.19,154551
0.2,2814,1,1775373,18,1,22,0,96,219,19607,0.2,18596
0.4,239,1,1056584,86,1,147,0,94,931,48986,0.6,103607
0.4,253,2,1535831,115,2.6,109,0,93,1666,40447,0.6,28890
1.4,1893,6,1541907,97,2.6,117,1,91,2058,95372,1.6,179915
0.2,203,0,1019112,47,1,55,0,96,817,13947,0.2,11171
0.2,6719,1,1858523,35,1.2,50,1,96,359,34065,0.2,280638
0.2,6234,0,1857173,34,1,31,0,97,226,19301,0.2,21032
2.4,725,16,1317494,123,3.8,157,3,80,2926,28189,7.6,212406
4.6,554,16,1040491,147,2.5,215,1,78,2142,58279,9.8,256517
1.4,94,12,6,72,262,88,5,0,1176,24259,1.8,33693
0.6,557,8,996139,80,3,141,7,88,1658,20071,1,147920
2.6,218,5,1707619,162,2.4,169,0,90,1925,8943,0.8,26138
1.2,1001,52,1540282,93,2.8,101,61,90,2158,29048,3,127008
0.2,7233,15,1847203,28,1,44,22,95,261,38179,0.2,93708
0.2,363,0,1750808,34,1,33,0,93,322,15638,0.2,15626
5.41,193,28,1006574,143,2.7,235,7,77,2486,161309,7.41,338209
1.4,294,6,1402912,95,2.6,107,2,90,2951,47203,3.01,58050
0.2,133,1,1712005,49,2.2,75,0,97,385,17605,0.2,19861
0.8,649,1,1041150,91,3,104,0,92,1755,73996,1.2,43382
0.6,132,11,1040056,183,2.5,193,2,88,1753,38739,2,177208
0.2,779,0,1052704,74,1.5,86,0,95,635,56204,0.2,11951
0.4,1350,1,1713304,25,2,41,0,96,506,4161,1.4,1401
0.4,337,2,1062886,99,1.8,150,0,92,1328,107747,0.6,89429
0.2,6879,28,1861804,15,1,9,40,97,182,52068,0.2,2630
0.6,633,1,17583612,44,1.8,57,0,89,423,19790,2,16669
0.6,316,2,1012172,139,3.8,224,0,83,3954,120035,0.6,50051
7.2,149,55,996465,265,1.8,765,44,63,4517,132212,12.6,287299
5.2,336,10,1026162,130,1,145,0,92,1825,29914,3.2,66854
0.2,77,53,21,243,142,275,71,0,4074,111046,0.2,100452
0.2,1044,1,1015238,102,2.5,171,0,89,4093,37170,0.2,156218
0.2,132,9,1018346,41,2,40,8,95,984,17172,0.2,7201
0.2,413,7,1063019,36,4,56,1,95,1370,20793,0.2,111646
0.6,351,6,990412,195,1,295,5,81,5781,251561,0.6,131303
0.6,85,3,15,149,238,219,1,0,2057,43272,1.8,147629
0.8,2689,2,1764576,69,2,89,0,94,3042,8549,0.8,4089
0.2,229,37,1752528,66,1.2,57,47,93,423,175464,0.2,106703
0.2,158,2,1131843,106,3,205,2,91,2478,11799,0.2,5970
0.2,1044,1,1015238,102,2.5,171,0,89,4093,37170,0.2,156218
0.2,207,13,1016728,118,1.8,154,11,89,2435,99717,0.2,74999
0.8,691,5,1050333,61,1,120,2,92,1419,20540,2.2,60849
2.6,303,18,1063531,243,2.2,308,2,83,2463,45366,5.8,105947
0.2,973,0,1765294,60,2.4,57,0,93,785,35167,0.2,33622
0.2,8973,0,1873448,8,1,8,0,99,1346,43178,0.2,7185
0.6,1911,1,1077302,125,1.3,144,0,91,2043,48932,0.6,87318
1.8,8866,4,1871534,44,1.6,55,1,93,761,77553,1.8,101407
0.4,212,35,1113213,94,2,201,48,90,2546,24797,1.8,36846
0.2,266,13,1744447,46,1,40,18,95,262,35952,0.2,962
2.6,890,6,10681417,212,1.4,457,0,85,3185,64984,0.8,288449
2.4,1295,4,1090699,157,1.8,121,0,87,1632,118914,2.2,228035
0.2,144,1,1000408,165,1.5,172,0,90,3705,29287,0.2,9779
1.8,693,1,1015425,156,1,224,0,86,3820,96697,3.18,44923
0.4,132,11,1023712,177,2,254,10,90,3459,49046,0.4,170890
0.4,144,5,1733258,369,2.4,347,3,90,2690,9952,0.4,18118
0.4,3539,1,1822098,39,2.6,65,1,91,332,249984,0.4,274459
0.2,198,1,1016866,107,1.6,141,0,92,1755,30068,0.2,56659
0.2,769,3,1660182,86,2,72,2,96,1080,92454,0.2,33759
2.2,2912,13,1597486,107,4.6,158,3,88,2859,104349,7.8,237517
0.2,987,0,1761502,64,1.4,74,0,94,1743,15339,0.2,6722
0.4,528,4,983070,207,1,249,1,92,2010,9315,0.2,1284
1.2,89,17,11,45,177,51,9,0,531,14976,58.6,28134
6.21,316,28,1080064,333,2.6,209,18,75,1923,101508,18.02,330948
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
1.6,1950,13,1383360,218,3,247,3,87,3625,234543,6.8,36974
2.79,201,28,1003506,99,2.4,139,21,84,2416,53208,3.79,128533
6.6,275,27,1045010,394,3.2,433,10,76,4225,262302,2.8,348504
3.6,848,5,1760488,185,1.8,223,0,87,1706,21269,1.6,155756
2,4146,4,1812299,59,2.6,79,1,87,498,174304,2,247743
0.2,568,9,1072933,123,1,137,2,93,1167,50614,0.2,53089
1.4,578,2,1758147,62,1.2,52,0,88,681,353182,1.4,184045
0.2,180,24,1714208,101,3.2,162,36,92,3436,21185,0.2,43117
0.2,187,0,1739875,30,1,31,0,98,296,12080,0.2,9917
0.8,231,1,1001451,239,1.5,221,1,85,4923,244241,2.4,9833
0.8,250,4,1070410,118,1.7,154,1,90,1792,29930,1,132274
0.2,241,1,1077494,111,2.8,136,0,91,1942,45552,0.2,57168
0.6,251,6,1099516,215,1.2,448,2,86,3753,47390,0.8,966473
0.6,2511,3,1652592,86,2.2,94,1,96,2037,9617,2.2,93927
2.6,151,10,1009645,312,2.5,413,2,78,3443,109455,2.8,330289
0.4,981,2,1077842,241,1,385,0,83,7713,31817,0.4,104459
0.2,151,7,1750891,69,1.2,69,14,95,1497,34500,0.2,11560
6,84,40,16,369,352,516,31,0,6893,461671,2,603273
0.6,284,3,1015234,910,1.2,1009,2,81,6965,894870,0.6,898794
3.2,204,10,1098818,182,1.5,286,3,85,3059,39211,3,140513
0.2,1196,0,1767021,32,1.6,32,0,91,255,7410,0.2,1430
0.2,4644,1,1730949,134,2,296,0,91,3841,52794,0.2,19987
10.4,139,13,1077811,143,1,192,0,65,4075,55147,30.8,180221
4.4,220,16,1103578,301,1.5,674,0,69,4432,82388,4.2,395442
1.8,499,59,1104940,76,1.8,113,45,86,1503,27068,1.8,322275
0.4,2133,1,1075083,125,1,187,0,92,2183,25126,0.4,9210
0.8,150,15,1006387,159,1.6,231,11,81,5885,51705,3.2,224023
0.6,170,1,1100499,154,1.8,238,0,88,2046,38223,0.6,25203
0.2,1712,1,1763360,248,2,296,0,93,1138,207539,0.2,239090
0.2,827,2,1702517,99,3,93,1,96,1923,48886,0.2,38055
2.2,135,62,984218,302,1,678,78,79,4859,60507,5.39,369157
6.19,939,31,1078485,136,1.3,234,3,76,4026,37335,18.98,170801
0.6,474,4,1095445,253,1.4,335,2,84,2562,74639,0.8,115125
1.4,400,5,1068752,199,2.2,221,0,88,2386,97761,0.6,47389
0.8,492,15,1811418,64,2.6,87,20,88,383,73052,5.38,191242
0.2,561,3,1019416,44,1,84,2,96,1200,30007,0.2,68419
2,7986,3,1868704,37,1.8,118,1,87,1305,81920,2,267231
0.4,410,11,1068349,143,2.2,139,7,87,3648,95235,0.6,178028
0.4,300,2,1074008,139,1.6,83,0,83,1623,334809,0.4,279844
0.4,177,4,1085061,82,1.6,172,3,91,1900,21458,0.4,357236
0.2,7360,0,1865600,20,1,16,0,98,173,5965,0.2,445
0.4,167,3,1079267,185,3,282,1,89,3731,25181,1.8,169279
0.2,272,32,1031914,86,1,125,45,91,1599,35528,0.2,364792
2,5277,35,1674019,29,2,46,48,87,365,12406,2,146254
0.4,182,3,992033,130,1.3,156,2,88,2657,74370,0.4,178026
2.4,1386,72,1541243,210,3.4,287,68,82,4377,31644,4,203259
0.2,1369,0,1751072,48,1.8,117,0,91,798,208092,0.2,210299
0.4,681,8,971152,67,2,84,5,94,872,29867,0.4,5644
2,945,2,1716630,35,2.2,41,0,90,472,20861,2,61049
0.6,185,7,1519693,113,3.6,220,2,90,2005,76886,2.4,310009
0.2,5204,0,1860792,31,1,23,0,97,204,8267,0.2,8121
0.2,225,20,1740241,34,1,38,26,94,401,11856,0.2,10085
0.6,252,1,1745642,45,1,47,0,96,347,59913,0.6,134063
0.6,6653,4,1701726,158,2.0,81,0,93,2096,18867,0.6,23723
2.8,283,10,1723078,77,2.4,228,5,86,1815,60410,4.4,326754
3.6,129,4,1004646,108,1.5,143,0,86,2724,34846,6.6,112253
0.2,178,0,1740840,33,1,56,0,96,370,10156,0.2,1834
6.4,127,19,1088981,105,2.5,140,17,80,1826,75503,18.8,158448
0.8,2957,1,1706870,68,2.2,73,0,96,1927,9534,1.4,5096
0.8,590,13,1032789,60,1,78,3,91,1651,21286,3,56684
0.2,7306,11,1873272,18,1,10,16,97,161,10411,0.2,8627
0.2,4731,2,1848256,25,2,29,1,98,201,7182,0.2,101451
0.8,994,0,1022558,63,1,212,0,92,2247,22351,0.8,445362
0.8,551,3,1532304,129,2.6,190,0,90,2211,188561,2.2,210548
0.8,553,2,1759738,144,2.4,191,0,90,2226,18131,3.19,18175
0.8,641,1,1720187,91,1.2,151,0,92,1058,10016,1,92944
0.2,7265,21,1868770,20,1,16,29,98,200,10682,0.2,7044
0.2,404,1,1007571,144,2.7,148,0,89,2917,78136,0.2,100144
0.4,689,1,1120960,93,1,123,0,91,1904,47932,1.8,113214
0.2,893,9,1752821,96,3.2,205,1,94,896,23157,0.2,351005
0.4,379,34,1534757,147,2.8,183,45,88,2759,186180,0.4,178061
0.2,473,46,1063549,61,1.3,83,66,94,1167,41954,0.2,9612
0.4,138,15,1016867,118,1.2,206,12,89,3105,48402,0.4,35056
0.8,232,4,978611,121,1.5,126,1,90,1919,174094,0.4,32030
0.8,1107,10,1010374,120,1.4,161,8,91,2285,89447,1,47850
2.6,2447,40,1576355,75,4.6,148,22,76,3028,253262,7.4,279428
0.4,1059,3,971724,110,1.5,123,2,93,695,34906,0.4,28929
0.2,7178,0,1874056,18,1,18,0,98,162,4667,0.2,2095
0.2,390,3,1067525,86,2,120,2,95,1084,28793,0.2,11946
2.2,402,2,1010675,216,1.8,267,0,83,3939,137788,2.99,276752
