fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,1702,0,1772115,56,1.6,52,0,89,488,62687,0.2,18496
0.2,446,3,1060850,129,1.6,118,2,93,1452,25934,0.2,54165
0.2,2094,1,1642685,62,2,62,0,98,1965,52915,0.2,7315
0.8,791,1,1050834,120,2,134,0,92,2937,27934,0.8,22599
0.4,377,6,985458,205,2.7,312,5,90,3127,130567,1.8,288057
0.2,189,0,1017714,72,1.5,73,0,95,845,26355,0.2,1577
0.6,256,5,1756512,55,2,76,3,93,1383,11845,0.8,10028
0.2,168,0,10645,114,1,135,0,93,1744,58889,0.2,72335
2.2,244,10,1314583,269,3.8,444,3,83,3964,81910,3.6,496472
0.6,159,2,1032980,80,1,95,2,90,891,123445,2.2,260246
0.8,1046,9,1017725,80,1.5,86,8,94,726,17905,1.2,9526
0.4,199,7,1711335,49,3.4,109,5,95,382,15755,0.4,219013
0.4,6805,2,1848377,37,1,23,1,98,303,24764,0.4,10374
1.8,516,62,1317632,253,5.2,359,77,83,3352,145262,2.4,220854
0.2,205,120,1065816,158,2,175,58,88,2384,32564,0.2,18123
0.8,151,19,959401,88,2,119,19,93,1013,23273,0.8,78356
0.2,765,9,1116780,128,1,148,7,92,1036,23706,0.2,8697
0.6,3108,3,1539470,115,4.2,157,0,90,3051,69347,0.8,306491
0.8,151,5,1005250,149,1.6,337,2,83,5708,48063,2.2,154597
0.4,158,33,1393400,191,2.6,234,50,90,2821,105268,0.4,106309
0.4,1018,11,1058147,78,1.7,120,10,94,1569,18094,0.4,15248
1.8,153,9,1063451,117,1,207,2,88,2498,35451,2.4,162089
0.2,248,0,1014146,29,1.5,42,0,96,659,13225,0.2,13477
2.39,2187,29,1538931,107,3.4,1378,36,79,4627,76395,2.79,713468
0.2,1143,2,1744085,36,1.6,88,1,94,569,4202,0.2,286993
0.8,159,4,1026101,107,1.5,151,3,89,2826,31627,2.4,26906
5.19,181,13,1084161,216,2,270,1,76,3416,127977,5.59,211213
0.8,257,1,1752334,42,1.4,51,0,94,453,34532,1.6,34595
0.6,297,0,1752326,55,1.5,78,0,95,1669,3684,0.6,43112
1.8,985,8,1122434,198,2.5,453,3,84,4455,24559,2.4,232873
0.2,683,24,1760067,46,2,69,34,95,325,1234,0.2,1008
2.4,137,11,1099146,178,2,276,5,80,2404,22362,3.81,141504
1.6,700,2,1755839,404,2.4,594,0,86,2674,18496,0.8,52409
0.2,125,0,1005696,176,1.5,277,0,89,3125,39694,0.2,17826
0.8,1000,3,1746296,45,3.2,190,1,90,1040,108738,0.8,467037
0.4,408,3,1077454,167,1,322,0,90,3019,28119,0.6,131185
0.8,132,4,1022111,113,1.5,207,0,87,3909,86205,1,193047
0.6,2689,2,1768485,35,1.8,64,1,94,923,1018,2,22353
0.8,626,3,1112596,132,1.2,164,1,91,1747,96036,1.2,116260
0.4,427,2,1119367,161,1.3,321,0,89,2386,97974,1.8,16671
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
1.2,615,9,1073621,100,1,106,3,87,1626,111663,1.2,261018
0.4,320,41,1718912,167,2.4,195,2,88,2558,66239,0.4,57499
1.8,161,2,1801502,24,1.6,45,0,84,580,24888,1.6,34896
1.2,134,1,1803738,50,1.8,162,0,88,427,208118,1.4,360528
0.2,207,1,1080637,126,1.2,244,0,91,2171,22320,0.2,13568
0.8,250,3,1749032,141,1.3,154,1,90,1555,21187,0.8,2323
1.4,1614,6,1382155,68,3.2,109,2,90,3163,95081,1.8,116352
0.2,172,0,1760056,31,2,30,0,96,1092,11363,0.2,15426
0.2,134,19,1740064,34,1,47,28,96,517,13290,0.2,1353
0.8,206,7,1000888,219,1.2,339,4,82,3984,142715,1,183917
0.4,132,3,985730,184,1.3,348,2,87,4173,23188,0.4,103527
3.2,1515,55,1644635,95,4.4,104,59,77,5025,27061,8.8,166663
8.98,171,23,1075953,131,1.3,277,7,67,3931,48310,21.56,238963
6.2,168,7,1080323,100,1.7,136,0,74,1921,43600,17.8,167947
0.2,1723,0,1771888,62,1.2,81,0,91,765,36627,0.2,34390
2,121,4,1007257,130,1.8,167,2,85,3864,38313,3.99,94534
0.4,361,4,1027712,75,1,103,3,93,1307,19369,0.8,13555
0.2,399,1,1117094,76,1.2,108,0,94,1560,19369,0.2,9089
0.2,7360,2,186657,26,1.2,27,1,98,233,7819,0.2,79866
0.2,5381,2,1828909,34,2.4,38,1,97,235,213869,0.2,186592
0.2,324,0,1752632,26,1.4,48,0,97,314,24696,0.2,182613
0.2,7232,1,1860549,21,1.2,10,1,98,217,23664,0.2,7004
0.8,7240,1,1860549,24,1,30,1,96,246,8505,0.8,21652
0.6,692,2,1731214,86,2,184,0,92,1648,90746,0.8,144314
6.21,131,18,1093323,139,2.21,301,14,75,3483,37438,20.64,216994
0.2,9219,1,10,129,16,162,0,85,740,7499,0.2,39737
0.2,23,6,30,138,132,188,4,0,1753,38787,0.2,20508
3.99,7347,31,1860893,144,1.2,170,36,85,1365,12551,1.2,112914
1.4,143,31,1524043,143,5,295,12,86,4007,21742,3.2,548063
3.6,343,8,1035194,338,1.7,401,0,81,2360,197897,1.2,294809
1,143,7,1057095,87,1,101,2,92,1228,107755,1.4,42949
0.2,266,0,1745653,52,1.8,70,0,96,568,53183,0.2,91540
0.8,302,1,1755261,80,2.6,122,0,94,1247,7929,0.8,181028
0.4,224,5,1038054,219,1.5,265,3,86,2936,513924,0.4,94382
0.8,197,11,1015919,116,1,127,10,93,1576,9133,0.4,87706
3.6,250,25,1071418,183,2,274,8,82,2917,97034,4.8,151622
0.2,1717,0,1759920,58,2,170,0,95,408,227876,0.2,278728
1.4,254,15,1692722,324,2.6,432,9,84,1855,145119,1.8,443383
2.2,165,44,1062111,105,1.8,155,54,86,2476,17260,2.81,385336
1.2,430,7,971707,159,2,185,0,90,1895,48886,0.8,66079
6.6,428,30,1081957,184,1.8,236,2,78,2917,14665,17.2,221698
0.2,418,1,1050858,99,1,109,0,96,2490,30254,0.2,5876
0.2,1287,0,1755256,85,2.6,122,0,94,1030,231295,0.2,229061
0.8,511,3,1112596,148,1,214,0,90,2991,68357,0.8,56403
0.6,272,3,1535600,113,2.4,129,0,92,2629,47134,0.6,33371
0.8,140,25,1054590,112,3.8,149,20,88,2678,91620,1,91680
0.4,470,1,1016560,98,1,84,0,93,1290,25334,0.4,11902
0.4,1834,1,17809,36,1.6,52,1,90,281,25374,0.4,14889
0.6,168,6,1024490,73,1,107,4,93,1137,82084,0.8,119732
0.8,2889,11,1547233,92,4,120,5,93,2093,124263,1,166876
0.2,94,59,6,548,160,623,67,0,2213,731903,0.2,415205
0.4,458,2,1080395,53,1.8,79,0,95,919,58397,0.4,181376
1.6,187,45,1047942,613,3.4,622,0,83,5195,156711,1,184934
0.2,265,0,1741510,58,2.4,114,0,87,1326,38662,0.2,37952
5.6,228,19,1086571,80,2,90,13,78,2331,30654,21.4,47247
1,2880,2,1795386,52,2,96,1,85,343,242182,1,284689
2.8,179,24,1717270,60,2.8,158,31,89,689,103186,4,115913
0.2,4621,1,1828408,37,1,46,1,98,205,22702,0.2,10431
1.8,156,4,1085333,77,1.7,107,0,91,1525,22169,1.6,23351
0.2,7887,1,1835270,23,1,25,1,98,214,10456,0.2,10296
2.2,1320,3,1796026,63,2,75,1,84,570,64691,2.2,208429
3.8,1493,18,1331178,142,4.2,225,2,89,3359,194535,4.4,139993
0.8,132,1,994390,283,6.2,294,0,76,3483,553056,2.6,621569
2.4,157,4,1709814,269,3.8,296,1,86,1795,355251,1.8,461446
0.4,142,1,1014172,167,3.7,174,0,84,2327,453668,0.8,648889
4.2,250,11,1538506,162,3.8,187,1,84,2119,106601,5.4,198767
0.2,7310,0,1863868,17,1.6,46,0,98,258,6519,0.2,35288
0.2,6870,2,1854566,29,1,20,1,98,264,57715,0.2,14453
0.2,589,0,1732672,45,1,64,0,96,332,18605,0.2,18565
0.8,362,1,1119537,178,1,252,0,87,2576,41454,2,50902
0.2,834,1,1637675,89,3.2,76,0,95,1342,96136,0.2,156525
2,7258,3,1874261,19,1.6,59,1,93,517,18998,2,161420
0.6,147,6,983954,207,1,409,4,87,2937,130102,0.6,226207
0.6,133,7,1054104,126,1.8,123,4,91,1621,49172,0.6,21187
0.2,446,0,1742378,60,1.8,120,0,92,2312,28646,0.2,298568
2.4,8321,19,1864954,64,2,125,4,86,2013,29939,2.2,268068
0.4,1157,1,1764158,35,1.2,77,0,94,378,25942,0.2,267033
0.6,189,1,1018875,116,1.8,108,0,91,1939,35508,0.6,108392
1.8,153,34,1515870,95,2.6,101,45,88,3063,74235,1.8,30809
2.8,201,23,1055887,112,1.4,156,14,84,3011,84038,3.2,231714
0.2,247,1,1016590,61,1,86,0,94,1269,57900,0.2,115300
0.4,886,2,1768155,72,1.6,166,0,94,970,20705,0.4,194613
0.6,3108,3,1539470,115,4.2,157,0,90,3051,69347,0.8,306491
0.8,3771,5,836705,123,2.2,176,2,93,1555,24117,2.4,237881
0.2,660,13,1751184,68,2.2,76,19,95,470,55334,0.2,58345
0.4,374,3,1067014,118,3.6,122,1,92,2379,44554,0.8,155850
0.4,173,8,1044470,227,1,267,4,87,1843,563520,0.8,623106
0.2,550,62,1069446,80,1.7,84,63,94,1229,123782,0.2,56707
0.4,907,28,975696,84,1.2,126,37,93,1089,25582,0.4,6066
0.2,70,80,27,262,132,462,95,0,2914,60982,0.2,108302
0.4,4218,1,1723419,149,3.2,113,0,87,2409,40149,0.4,224873
2.2,11474,3,18886,33,2.4,150,1,888,4347,27958,4.2,114574
0.8,256,6,1054505,120,1,153,2,90,1721,15403,2.2,81964
0.2,585,1,1710845,47,2,49,0,97,300,13884,0.2,1530
6.2,243,14,1077443,174,2,344,3,78,3365,61519,9.6,275689
0.2,109,12,1011355,98,2,199,11,94,2089,42295,0.2,10767
0.4,249,4,1014146,161,1,255,3,91,1732,7676,0.4,5777
2.99,860709,4,1835749,75,1.8,110,1,86,83,304297,3,343504
0.6,317,51,1006596,244,1,276,71,77,4254,356424,1,358561
0.2,208,13,1007290,171,1.8,529,12,85,6369,142415,0.2,201569
1.6,283,6,1007291,172,1.5,247,3,88,1528,134606,2.2,129136
0.2,569,0,1710794,123,2,89,0,96,1146,5337,0.2,977
1.3,2554,3,1015490,149,3.8,303,1,87,2517,52721,6,264635
0.2,958,9,1005702,45,2.5,65,8,95,657,18919,0.2,4489
2.2,229,38,1006598,170,2.4,279,11,85,2354,209450,2.2,279300
0.2,7395,1,1865552,22,1.4,32,1,97,245,12114,0.2,20549
1.2,532,6,1615347,137,4.8,256,4,89,2845,383523,1.2,129678
0.4,139,3,1008871,267,1.7,492,2,78,5483,315767,1.8,322227
0.4,1360,4,1078254,101,1,129,2,94,1195,23350,0.4,21534
0.6,208,5,1377034,277,2.6,444,3,86,3914,28846,0.6,97170
0.2,2,36,11,105,142,139,47,0,1277,86070,0.2,304675
0.2,2,19,11,157,186,178,17,0,1333,117372,0.2,28007
0.6,160,7,1101074,963,2,1099,1,77,7418,152316,2,37219
0.4,791,1,1050303,113,1,128,0,91,2450,26628,0.4,23110
0.2,5753,1,1833178,40,2,158,1,97,335,267389,0.2,290620
0.2,167,1,1741670,85,2,138,0,94,343,20284,0.2,5015
2,10791,3,1865602,19,1.8,43,1,90,478,7333,3.19,261990
0.6,539,10,973865,30,2.7,43,7,93,1148,12902,2.2,186802
0.8,6854,2,1852696,42,1.2,21,0,97,306,26207,0.4,4259
0.2,160,2,1708931,219,3,220,1,91,2767,39486,0.2,180756
0.2,446,3,1060850,129,1.6,118,2,93,1452,25934,0.2,54165
0.2,2094,1,1642685,62,2,62,0,98,1965,52915,0.2,7315
0.4,6153,3,1723610,386,2.2,544,1,89,3384,38071,1.79,26014
0.8,1616,35,1708194,36,1.4,62,47,94,628,9809,1,181004
0.8,255,4,1704126,116,2.4,114,0,93,2165,5142,0.8,10455
0.8,204,2,1009853,147,2.5,228,0,87,4637,37417,2.2,97152
8.78,152,10,1100758,220,1,276,0,70,2708,110992,19.56,228672
0.6,159,2,1032980,80,1,95,1,90,891,123445,2.2,260246
0.4,970,1,1761487,36,1.2,24,0,92,1136,6907,0.4,1167
1.6,399,29,1295240,246,6.4,438,13,77,7165,162343,2.4,715153
0.6,202,2,1006527,299,1.5,319,0,80,4871,68757,2.2,637047
2.4,326,6,1066528,81,1.7,361,1,86,2372,67422,3.2,159995
0.6,1046,3,1726464,120,2.2,90,1,94,2339,116407,1.2,56513
0.8,88,7,12,129,160,193,4,0,1586,44849,0.8,135628
0.2,8318,0,1868621,35,1.4,51,0,97,261,20290,0.2,270982
10.4,144,14,1097943,122,2.8,319,0,1,3327,41046,29.8,158710
0.2,88,7,13,223,128,222,5,0,3652,151751,0.2,144211
0.2,188,5,1097958,90,1,96,4,92,1613,27483,0.2,15756
0.8,2953,1,1012963,113,2,197,1,88,2898,53054,1.2,111751
2.5,274,696,1331970,263,5,369,24,81,5370,167929,1.8,203688
0.2,2434,3,1642885,87,2.6,103,2,96,1406,118182,0.2,206386
0.2,7546,2,1870237,16,1,16,1,98,220,8714,0.2,7178
2.4,6152,3,1848914,27,1.4,105,1,87,751,62416,2,209142
0.2,749,1,1063416,112,1,153,0,92,2965,74038,0.2,7160
0.8,566,32,1752785,64,1.2,80,49,93,1903,19282,3.6,17557
4.41,196,15,999274,325,1.5,317,9,78,3866,88049,3.81,133776
6.39,191,46,1081956,112,1.6,154,45,74,2296,34865,17.17,229346
0.2,987,0,1745010,60,2,190,0,96,603,5734,0.2,30121
1.2,1854,5,1641603,94,2.4,104,2,92,2116,97280,1.2,34751
6.2,234,7,1081074,160,1.8,189,0,74,1767,95972,16.2,158835
0.6,2186,1,1006133,135,2,237,1,87,2197,106978,0.6,134759
0.2,952,12,975870,141,1.2,138,12,90,4098,26548,0.2,10405
7.6,136,21,1090643,418,1.5,465,13,66,5070,166592,15.4,188568
0.2,1157,2,1718800,77,2.6,91,1,93,1373,37232,0.2,184464
0.6,192,5,1523528,123,2.2,125,2,87,3266,84007,0.6,105125
0.4,391,3,1524125,116,2.4,169,1,91,2056,56500,0.6,23383
3.2,3809,4,1810779,53,3.4,100,0,82,583,261977,6.2,328597
0.6,91,3,9,100,399,119,0,0,1517,27538,0.8,152315
0.2,9125,12,1373510,139,3.2,246,10,87,2545,34393,0.2,102216
0.2,406,0,1037331,139,3.4,271,0,89,2436,48302,0.2,102356
2.2,1512,35,1646435,137,2.8,141,7,87,2218,104268,2.2,83550
0.2,2831,12,1776871,40,1,28,16,90,248,31302,0.2,1816
1,30330,14,1832712,38,1.2,49,19,94,360,33653,1,83333
1.2,692,1,1770493,912,4.2,991,0,80,3831,119782,2.6,220291
0.4,6750,1,1852968,27,1,28,1,95,299,1078,0.4,1833
6,127,81,1074150,136,1,244,46,68,2782,68321,24,309921
0.2,7238,1,1868701,24,1,16,1,97,198,10576,0.2,7924
0.2,2912,0,1749037,148,1,128,0,90,3354,51195,0.2,6136
0.2,449,27,1016917,90,1,115,39,92,1319,15501,0.2,11502
2,170,7,1122451,187,2.2,320,4,83,2928,58081,3.39,145470
2.4,193,3,180,52,624,995,0,0,3513,550648,2.2,550848
1.4,627,6,1068906,131,2,306,0,85,2993,92670,2.6,995440
0.2,7009,1,1871693,59,2,36,0,96,360,233375,0.2,23
0.4,159,8,1112885,111,1,171,3,91,1438,74946,0.4,319108
0.4,1727,1,1074430,53,2,129,1,92,1537,42282,1.8,70679
0.4,360,8,1101980,123,4.8,121,6,93,1572,68247,0.4,25373
0.2,2107,0,1720370,70,1.6,143,0,94,1437,42902,0.2,121256
0.2,427,28,1003526,229,2,210,22,88,2871,75392,0.2,44456
0.6,231,0,1734190,400,2.6,454,0,88,1020,89679,0.6,376489
0.6,308,6,1016270,181,3.2,238,1,90,1977,459027,2.2,1090376
2.2,603,35,1015270,123,1,159,42,87,2416,3287,2.99,124275
6.19,625,53,1094617,174,1.2,236,61,74,3041,47824,17.87,33608
2.2,6331,2,1845095,15,1.2,35,0,90,376,13634,2.2,62864
0.2,305,0,1740241,56,2,72,0,94,1638,28684,0.2,13410
0.8,192,3,1095606,106,1.8,183,1,88,2116,16700,0.8,105972
0.4,205,4,1102584,180,1.3,303,2,89,3200,49511,1.8,29099
0.4,137,1,1712248,56,3.8,101,0,95,390,8691,0.4,18057
8.2,336,20,1088928,490,2,561,11,77,5163,105491,2.2,208620
1.2,494,5,1109157,106,1.5,168,4,88,2239,34427,3.4,123469
0.8,131,6,983108,97,1.5,189,4,91,1307,20359,0.8,8317
0.4,4655,1,1731736,109,2,153,0,90,2875,115588,0.6,16975
1.8,6726,4,1841530,63,1.8,50,2,91,796,172996,7,49854
1.2,625,13,1066897,108,1.2,94,11,86,2296,29959,1.6,23341
2.2,847,94,971120,97,2.2,131,80,85,2103,57048,2.2,178586
6.6,360,7,1093811,103,2.3,140,0,75,1449,44837,17.2,67313
0.4,614,2,1040859,77,1.7,97,1,97,1285,26343,1.2,9733
0.2,79,81,21,175,585,419,81,0,2503,108008,0.2,246756
0.2,1667,0,1755976,49,2,513,0,91,602,13578,0.2,151828
0.8,303,4,974881,108,5.2,439,1,89,2632,85619,1.4,520684
0.2,1323,0,1745669,57,2.4,162,0,97,393,207090,0.2,210929
0.2,1145,1,1723728,34,2,24,1,98,242,20783,0.2,1013
2.8,599,43,1745472,107,2.8,160,50,80,2885,144251,3.2,277532
1,2551,10,1632352,101,3.2,162,3,91,3864,38337,2.6,24477
0.2,129,1,1703802,156,3.2,158,0,84,1506,333704,0.2,233982
2.6,305,12,1785378,60,1.8,72,6,77,1383,36832,3.2,168259
0.8,301,3,985131,175,1.2,291,2,84,5647,59707,2,138156
0.2,446,3,1060850,129,1.6,118,2,93,1452,25934,0.2,54165
0.2,2094,1,1642685,62,2,62,0,98,1965,52915,0.2,7315
0.8,8309,1,1862616,16,1.2,8,1,97,159,12417,0.8,7001
0.2,128,1,1021133,138,2.4,177,0,89,2919,46692,0.2,161436
0.2,527,5,976444,138,1.5,207,4,92,1562,115597,0.2,74235
0.2,187,0,1736125,60,1,65,0,96,308,10890,0.2,4280
0.8,251,10,1099382,276,1,324,1,84,2384,63255,0.8,98663
0.2,1200,19,1746731,45,1.6,64,27,93,1036,3263,0.2,23130
0.6,1070,133,1010744,224,1.3,283,131,83,3828,169192,0.6,364223
1,318,4,1101534,206,1.5,208,4,88,2215,60418,1.2,225023
0.2,3739,0,1849659,23,1,12,0,98,158,8217,0.2,443
0.6,742,0,1012610,85,2,135,0,91,2025,76084,0.8,395767
0.4,335,2,1069514,155,1.3,192,0,90,2508,116529,0.4,20403
0.4,178,5,1322749,284,4.6,418,1,91,3607,206873,0.4,240446
2.2,7358,4,1866120,133,1,131,0,91,1434,11650,0.8,26148
0.8,388,5,1013008,92,2,92,4,95,725,30354,1.8,9397
0.2,8901,1,2243187,20,1,18,1,97,198,4055,0.2,7026
0.8,348,31,1703654,152,3.8,124,41,89,2270,45937,0.8,66758
0.2,168,1,1068955,111,2,129,0,92,1281,51814,0.2,36666
0.4,2569,5,1548946,93,3.4,98,2,96,2047,8820,1.8,17530
6.99,125,7,1110475,113,2.2,215,0,73,3622,30439,20.56,149159
0.8,141,14,1036819,81,2.5,101,13,93,1170,25098,2.4,142416
7.39,161,28,1088819,77,3.2,157,7,74,3388,25666,20.12,336687
0.2,1147,2,1056250,221,2,220,2,95,2379,54657,0.2,23448
0.2,541,5,1117094,135,2,228,5,88,3835,61555,0.2,115379
0.8,160,9,1398325,173,3.2,225,7,91,2358,52508,0.8,172483
0.2,7955,1,1873512,14,1,12,1,98,208,4922,0.2,7271
0.2,8469,1,1837168,31,1.4,24,1,97,230,17961,0.2,93924
0.2,7949,0,1878232,61,1.4,61,0,92,1244,69317,0.2,7127
0.2,8323,2,1838392,24,1.4,16,1,98,166,16498,0.2,1678
0.2,147,0,1739408,38,1,33,0,97,290,14889,0.2,4367
0.2,140,1,1073443,119,1,153,0,92,1174,55333,0.2,41624
0.6,251,1,1017911,92,1,144,0,92,1943,27544,1.2,178572
0.6,635,1,1714947,60,3,54,0,95,431,6334,0.6,29998
7.2,744,10,1025738,124,1.3,171,2,78,3317,37322,12.0,211634
3.2,180,3,1117969,154,1,222,0,84,3157,39312,4.4,147039
1.8,141,4,1709837,305,2.6,244,1,87,1277,63304,0.8,109476
0.2,71,5,23,239,132,405,4,0,3500,56339,0.2,104503
0.8,301,3,1114336,122,3,131,0,92,1405,41824,0.6,187208
6.8,568,8,1128702,378,2.8,402,1,72,4222,150607,3.8,233257
0.4,190,30,1066410,147,1,155,43,92,1776,84083,0.4,17184
2.99,1058,3,1759706,87,2.6,143,0,88,2130,143689,3.19,302625
0.2,788,2,1058149,55,2,76,1,95,1719,15941,0.2,14362
0.2,473,8,1066410,86,1.5,92,6,95,2045,25947,0.2,88120
8.6,177,10,1107687,443,1.5,527,0,64,4790,26944,12.4,216452
2.2,669,10,1642809,112,3,171,3,87,2859,88668,2.4,305528
0.4,7283,4,1863856,28,1,27,3,97,272,11609,0.4,35210
2,602,79,1013162,267,1.5,478,46,80,3123,145068,3,186699
0.8,519,13,1010080,128,1.3,206,10,90,2410,79958,1.2,143598
0.4,8175,1,1833173,23,1,14,1,98,212,23973,0.4,6900
0.2,6468,0,1871616,68,1.6,66,0,94,1315,27059,0.2,26868
1.4,152,4,1001508,181,3,308,1,77,5767,208146,2.2,308553
1.2,578,30,1068408,93,2,98,26,87,1893,44289,1.4,130895
1.4,3208,8,1539683,138,3.4,133,1,87,3635,110664,3.4,84603
0.4,495,50,1065461,96,1,54,59,94,678,111830,0.2,54423
1,2037,16,969858,162,2.2,249,11,86,4775,29890,1.8,336027
0.2,950,2,1762195,24,1.4,27,1,97,221,5009,0.2,1571
0.6,380,16,1070654,181,1.2,361,12,89,3799,105123,1,126035
1.8,229,3,1099088,119,2,269,0,88,1757,24480,2.4,131539
0.4,229,1,1095358,150,1,197,0,90,1776,33371,0.6,16591
1.4,760,14,1108694,129,1.2,158,13,84,2363,92651,1.6,167592
0.4,121,5,1043038,265,1,852,1,84,3741,88331,0.4,377071
0.2,404,0,1755831,18,1,23,0,98,186,27728,0.2,1207
1.8,3638,5,1773382,60,2,70,0,91,1765,9733,3.8,133993
0.2,8372,0,1864896,12,1,10,0,98,149,1207,1729,10872
3.2016,273,19,1092858,385,2,461,4,77,3985,171468,4.2016,275997
1.4,354,11,1043118,264,2.6,303,2,83,3863,295761,1.4,908097
1.4,7618,2,1878770,13,1.4,84,0,95,756,9167,1.6,188486
0.2,7499,0,1866368,24,1,16,0,98,234,6991,0.2,1067
0.6,506,1,1117317,111,1.8,153,0,89,3638,26700,1.1,128653
0.4,142,5,1019768,83,1.2,121,4,94,1075,26235,0.4,101764
0.8,140,4,1054590,131,1,146,2,93,1528,37106,1,74134
0.2,208,0,1716574,96,2,77,0,95,1663,94825,0.2,88623
0.2,219,1,1746574,79,1.4,116,0,95,1925,22899,0.2,88623
0.2,1336,0,1705102,55,2.2,59,0,96,456,7266,0.2,2675
1.6,253,46,1022896,114,1,171,64,88,3059,48764,1.8,319941
0.2,630,3,1734264,68,2,79,2,96,1905,178309,0.2,113153
0.2,5673,1,1683592,59,2.2,59,0,96,1360,5984,0.2,21919
2.8,6745,3,1859324,53,2,62,0,89,724,128247,2.6,141547
