fork,freemem,lread,freeswap,swrite,runqsz,sread,lwrite,target,scall,wchar,exec,rchar
0.2,473,54,1644781,140,2.2,156,72,93,4059,61553,0.2,25631
0.2,7360,0,1865570,22,1,42,0,98,244,11919,0.2,26385
0.4,1734,3,1074146,119,1,160,1,92,2794,75235,0.6,69116
0.2,7742,0,1871424,11,1.2,11,0,98,163,4032,0.2,6993
1.4,315,13,1011723,286,2,508,12,81,6465,57953,4.4,818503
0.4,3629,0,1821069,21,2.6,53,0,96,280,31449,0.2,350133
2.6,155,36,1091282,138,2.2,223,47,88,2910,49991,3,95430
0.2,88,7,13,249,240,432,5,0,2673,69145,0.2,134277
0.4,494,1,1068398,120,1,153,0,92,2351,122621,0.4,108660
0.4,191,9,1016208,53,1,83,9,95,906,20446,0.4,294295
0.2,2739,9,1775395,45,1.2,72,1,90,1361,13472,0.2,18289
0.4,371,1,1099789,99,1.5,128,0,92,2018,32746,0.6,61445
0.2,172,0,1760056,31,2,30,0,96,1092,11363,0.2,15426
0.4,361,4,1103565,200,2,312,3,85,3790,39704,0.4,50530
0.2,8315,1,1864864,30,1,26,1,98,211,9829,0.2,10195
0.2,135,0,1752976,25,2,46,0,96,1074,8139,0.2,1539
0.2,242,1,1118784,126,1.5,149,0,91,3416,40407,0.2,26668
0.6,212,1,1118784,112,1.5,204,0,89,2214,48092,1.2,202092
0.2,242,0,1750973,50,1,53,0,97,796,20333,0.2,9039
1.4,644,4,1006441,196,1.3,278,2,76,3720,263781,1.6,279725
0.2,588,2,1065888,40,1,62,2,96,1148,39776,0.2,3507
0.8,190,3,993039,59,2.6,120,2,89,1040,24953,3.19,154551
0.4,151,3,1703912,166,3,167,2,90,2497,36154,0.4,9763
0.4,072,2,1080872,157,1.5,772,0,85,2787,478052,0.6,602833
0.2,99,13,39650,83,1,195,11,89,2429,33337,0.2,61110
0.2,74,2,24,188,142,251,157,0,2743,96898,0.2,238629
2,86,10,13,183,391,224,1,0,2194,42989,1.4,232412
0.2,5204,0,1860792,31,1,23,0,97,204,8267,0.2,8121
0.4,155,3,1531046,118,2.4,182,0,91,1816,48999,1.8,14704
1.6,161,44,1059170,119,2.2,88,20,88,1059,110023,3.59,36631
9.2,153,12,1076643,127,2.6,194,0,69,3218,49179,27.8,233739
1.4,7385,1,1874464,14,1.2,13,0,97,237,6028,1.6,10299
8.42,89,57,1043291,421,3,637,21,69,5112,199503,3.61,537884
0.4,2919,1,1797064,21,2,26,0,95,273,6293,0.4,1833
5.2,228,7,1090333,146,1.3,322,0,77,2799,2622,16.6,271162
0.8,2822,5,1339054,264,3.4,357,0,83,3352,121329,0.99,601754
1.6,608,6,1064854,102,1.7,115,0,91,1557,51411,0.8,65130
0.2,99,79,1761056,32,2,23,100,91,369,17852,0.2,14453
0.2,616,0,1076626,136,1,167,0,91,2437,61619,0.2,7605
2.2,1121,53,1542517,68,2.8,146,65,89,1648,17773,2.2,283981
1.4,229,3,1752755,99,1.6,150,1,91,2350,27397,0.6,336126
0.4,493,1,1309222,147,4.4,206,0,89,2853,73575,0.6,117325
0.2,2046,22,1642926,59,2,60,29,97,1873,52693,0.2,4773
0.4,164,3,1098347,119,1.5,223,2,91,2040,25743,0.4,247000
0.4,219,0,1016877,117,1.6,207,0,92,3000,20864,0.4,23809
0.6,196,1,1393304,142,2.6,159,0,92,2635,333987,0.6,703989
0.4,600,0,1752829,75,1.2,70,0,95,482,36615,0.4,33428
0.2,501,0,1746872,45,1.6,92,0,96,799,18930,0.2,17602
0.4,502,1,1069581,139,2,248,0,89,2403,21693,1.8,44462
0.4,491,13,1069584,114,2.8,207,10,89,2219,51420,1.8,130317
0.2,361,1,1745200,59,2,51,0,94,306,12360,0.2,10830
0.2,363,1,1015555,40,2,53,0,95,971,25519,0.2,1111
0.2,348,7,1016794,118,1.5,192,4,91,2996,51631,0.2,1395
0.6,163,7,983597,139,1,243,2,90,3726,53896,0.6,20260
0.2,6876,0,1856600,32,1,16,0,97,210,11792,0.2,430
0.2,387,1,1710464,54,3,62,0,97,1091,22833,0.2,17412
0.2,311,1,1712181,343,2.4,412,0,88,1927,36095,0.2,26111
0.6,281,1,1752533,76,1.6,165,0,89,1547,40810,0.6,130520
0.2,1723,0,1771888,62,1.2,81,0,91,765,36627,0.2,34390
2.2,0949,10,990836,199,2,354,5,78,4459,38639,4.2,80370
2.6,155,11,970912,174,2.4,283,7,84,2181,39074,2.6,256423
9,306,18,1020946,486,1.7,646,0,69,4568,18182,7.2,209087
1.6,1524,3,1706630,49,2.2,48,0,93,1297,16244,1.6,16320
1.8,637,6,1044602,120,1,213,1,86,2727,93487,3.6,483797
0.4,630,9,1044150,116,2.8,124,7,92,1790,113546,0.4,25311
0.2,136,1,1539874,109,3.8,146,0,92,3516,188372,0.2,19714
0.4,2696,3,1523133,123,2.4,172,1,89,2913,57484,1.8,167743
0.2,198,9,1119430,135,1,139,1,93,1467,70650,0.2,164063
2.79,156,4,1107695,131,2,186,0,87,896,56790,2.79,639036
0.2,506,24,1744320,43,1.2,71,33,95,324,11756,0.2,127446
0.2,388,1,1117837,140,1.5,200,0,89,2438,159534,0.2,153297
2.2,180,30,1312307,106,5,147,20,84,943,56752,2.6,331613
0.2,210,5,1118430,116,2,206,0,92,1794,49108,0.2,127749
0.4,292,2,1015170,103,1.2,141,1,95,1150,22884,1.8,13165
0.2,147,3,1057486,110,1.5,162,2,95,831,37243,0.2,13405
0.2,140,0,1750992,470,2.6,480,0,88,4180,52827,0.2,13243
2.2,6061,10,1707778,85,2.2,107,2,91,1377,50056,2.2,12463
4.2,815,18,1537250,126,3.4,207,1,85,3894,43924,9.6,158296
0.4,129,1,1126210,127,1.5,228,1,91,3426,30143,0.6,15993
2.5,5535,31,1842530,50,1.8,40,40,92,1229,136128,2.6,107333
0.2,684,4,1064694,59,1,59,2,96,1209,30842,0.2,96910
0.4,159,1,1713203,47,3.2,47,0,96,1253,18075,0.4,29848
1.8,434,14,1073851,130,1.8,192,0,87,2557,51913,3.6,28299
0.2,686,0,1720094,80,2,80,0,96,1620,5374,0.2,5617
2.4,3625,42,1848285,32,1.4,36,50,85,398,32779,1.6,114774
0.2,614,2,1062610,117,1,136,0,95,1440,76644,0.2,114764
0.6,1505,10,1532325,106,2.8,122,2,93,1691,27002,2.2,91883
0.2,190,0,1752672,65,1,76,0,96,422,41834,0.2,23755
4.41,138,7,1014925,323,2.8,439,0,73,4376,46656,1.8,345439
0.2,1266,1,1749158,47,1.4,72,1,97,755,10955,0.2,3357
0.2,225,27,1710490,45,2,62,39,96,770,11335,0.2,1195
5,233,6,1752811,99,2.4,73,0,86,1610,25551,5.8,170837
0.6,245,3,1017877,119,1.8,193,2,91,1729,24873,0.8,119402
0.2,281,5,1752810,67,1,51,3,97,368,127116,0.2,88384
1.2,1403,4,1010345,76,1.5,99,1,93,1167,21151,1,21044
2.2,529,10,1521533,287,2.8,544,1,85,3169,24688,0.8,181924
0.4,411,1,1447018,203,2.6,278,0,91,5490,18264,2,24054
0.2,973,1,1761416,24,2,31,0,88,234,7037,0.2,700
3.4,3776,41,1032964,229,3.8,481,57,76,4213,315574,4.6,1626801
0.2,6353,0,1856528,18,1,10,0,98,166,13794,0.2,425
0.6,807,1,1103865,159,6.4,423,0,89,2497,66842,0.8,146346
0.2,126,1,1014048,114,1.8,188,0,90,4186,54750,0.2,85050
0.2,9283,1,1869188,30,1,11,1,98,164,19985,0.2,424
0.2,1328,7,1541664,71,2.4,88,1,95,1224,70627,0.2,65580
0.2,324,0,1752632,26,1.4,48,0,97,314,24696,0.2,182613
0.2,6879,26,1856864,19,1,16,39,97,222,12187,0.2,3994
6.21,1526,24,1086883,191,2,403,20,77,4104,58748,3.61,116390
0.2,1206,1,1074152,68,1.8,105,0,94,1329,26325,0.2,5987
0.2,8610,1,1863982,16,1.2,45,1,98,382,14520,0.2,261700
1.4,292,2,1696270,366,2.8,471,0,84,2130,131321,1.8,422662
2.6,1343,4,1712976,135,2.2,167,0,92,1323,6511,0.8,72105
0.4,760,1,1039144,60,2,76,0,95,1279,21909,0.4,5187
0.2,698,2,1062493,75,1.2,136,0,94,1368,59177,0.2,51529
0.8,907,13,1639525,134,3.2,166,6,90,2213,118101,0.8,317083
0.4,325,6,1068005,66,2,70,2,94,1473,29995,0.4,11408
0.2,504,31,1734496,21,1,23,43,98,256,5143,0.2,809
1.8,183,30,1068341,131,1.2,220,35,88,3017,33365,0.6,41168
0.2,7265,21,1868770,20,1,16,29,98,200,10682,0.2,7044
0.2,4108,0,1771864,36,2,31,0,94,149,10456,0.2,1113
0.4,2605,1,965806,99,3,149,0,91,1244,21613,1.8,121423
0.4,8805,1,1872338,30,1,28,1,96,216,19978,1.8,9014
0.4,9790,2,1863842,21,1.2,21,1,96,315,13318,1.6,13320
0.4,8739,1,1834968,35,1,24,1,97,247,37691,0.4,2255
0.4,1071,11,1526109,89,3.8,116,3,91,1564,16939,0.4,158309
0.4,1094,17,1063858,97,3.2,122,13,91,1734,36015,1.8,108105
2.4,11175,3,1870992,29,2.4,105,1,86,694,13454,2.4,468844
5.8,642,7,1121907,76,1.6,103,0,80,2232,38652,17.2,232287
0.4,710,5,1062965,94,1.3,94,2,94,1090,41714,0.4,2674
2.4,148,4,1055590,103,2.6,154,0,90,2477,52012,2.4,196526
0.6,322,1,1016550,161,1,213,0,88,2257,216443,2,229050
0.6,768,33,1109150,124,2.5,176,47,91,2847,54456,3.6,53350
6.6,146,53,1005,154,1,215,61,75,2227,96753,19.4,139452
0.2,8801,1,1835578,30,1.4,31,1,98,214,12325,0.2,17682
0.2,691,0,1731210,28,1,42,0,95,799,16223,0.2,1445
0.2,262,0,1757120,62,2.2,105,0,93,886,23118,0.2,5502
0.6,89,7,11,237,136,232,4,0,1093,481827,1,588033
6.21,137,20,1090648,129,2.2,354,14,73,2927,56072,20.64,243455
0.6,229,1,1089677,283,2,283,0,85,3788,448204,1.4,238249
2.4,224,10,1524285,88,2.6,113,5,87,1603,54436,3,78418
0.4,6907,2,1852861,51,1.2,23,0,97,796,15175,0.4,5046
0.8,1344,9,972406,60,2.2,68,7,94,619,23684,0.8,26307
4.4,965,49,1537427,122,4.2,167,22,76,3814,49521,11.8,158514
0.6,199,61,1314547,180,3.2,280,81,83,4021,52551,0.6,151699
0.2,7493,31,1864152,22,1.2,16,44,98,256,57903,0.2,0
2.8,520,64,1529234,173,3.8,215,63,84,3392,221486,2.8,463346
0.2,4718,0,1730949,68,2.8,113,0,94,1838,55424,0.2,52916
0.4,182,2,1018230,96,3.2,206,1,93,2046,25726,1.8,30981
1,2373,12,1344480,187,4,276,8,89,4004,178146,2.2,207369
0.2,374,170,1116261,99,2,80,188,93,1557,41252,0.2,24826
0.2,188,1,1127085,178,1.5,249,1,87,4190,51745,0.2,1001
0.2,168,0,1733952,43,1.6,86,0,95,531,13869,0.2,72767
7.2,3212,8,1726126,189,2.8,334,1,79,2849,186381,5.4,929126
0.2,433,2,1057774,119,2,147,0,92,1371,53967,0.2,20651
0.6,168,10,977093,127,2,149,2,92,1204,24702,0.6,95354
1.2,387,15,997587,248,3,275,11,81,4050,178959,0.8,357139
0.2,256,0,1756335,21,1,16,0,98,156,7606,0.2,436
0.8,8109,3,1860072,24,1.2,57,2,94,744,10378,0.8,229520
0.4,153,1,973790,68,1.6,76,0,95,1100,35506,0.4,17844
0.2,166,0,1729872,60,2,130,0,95,901,25333,0.2,6120
2.2,1510,5,1538906,181,3.4,246,2,87,3362,159182,0.6,352598
0.4,156,2,1537914,79,4,122,0,94,1212,111168,1,132237
0.4,457,2,1523619,118,2.4,89,0,93,1148,123987,0.4,241243
1.6,849,2,1131040,473,1,500,0,89,2745,350382,2.61,475622
2.8,5247,11,1842926,53,1.8,44,7,88,683,144685,2.8,80340
6.6,276,20,1090667,232,2.8,342,5,74,3797,142591,17.2,338399
0.4,493,45,1062312,80,3.2,94,62,91,1157,23464,0.4,16130
0.2,4621,10,1827008,26,1.2,46,16,97,210,7855,0.2,999
3.2,212,3,1806587,56,1.2,104,0,83,664,28640,3.8,286521
1.4,2579,6,1637382,171,2.6,235,2,90,3813,75328,1.4,145274
1.2,135,4,1011030,210,2,531,1,80,4476,540110,1.2,510814
0.2,4592,0,1731704,24,2,40,0,98,615,9089,0.2,17074
0.2,761,1,1074247,57,1,70,0,95,1315,19019,0.2,13469
10,136,14,1090648,143,1.7,324,0,62,4680,48402,28.8,224694
0.2,776,0,1704240,354,2.2,172,0,91,2996,14467,0.2,3338
2.4,138,37,1002899,210,2.5,285,53,80,4287,161852,3,342528
1.8,8318,3,1834110,20,1.2,28,1,91,366,63520,1.8,114542
0.2,84,14,16,98,1302,168,13,0,2523,91198,0.2,119253
0.2,748,1,1759952,50,2,57,1,96,343,23272,0.2,13934
0.2,2006,1,1719051,44,2.6,93,0,94,459,30776,0.2,333283
0.2,158,2,1138550,254,1,321,2,88,4046,63796,0.2,100183
0.6,681,25,1017104,41,1,36,37,95,768,26337,0.6,1028
2.6,566,11,1044598,272,1,330,5,80,3744,183920,5.8,219090
2.4,1582,18,1638861,134,3,141,8,82,4272,110091,8.4,86263
0.2,4575,1,1827339,23,1.6,65,0,97,839,11361,0.2,355321
0.6,4710,18,1731314,73,2.4,139,27,92,2223,59143,0.6,90472
0.4,950,1,1762376,52,1.6,64,0,92,412,9442,0.4,2136
0.2,5998,1,1856779,17,2,13,1,98,175,4649,0.2,1000
0.8,895,5,1031243,130,5,186,1,88,2285,34493,0.8,341200
0.4,1749,6,1091233,135,1,160,5,88,1705,59607,0.4,21475
0.2,638,5,991330,37,2,65,4,96,887,13522,0.2,7240
0.2,3427,1,1710080,50,2,130,0,95,1016,24969,0.2,191891
0.2,7292,1,1863744,14,1.2,14,1,98,191,4533,0.2,7018
0.6,152,1,1014445,227,1,261,0,89,2313,24670,0.8,7620
0.2,1286,1,1712995,60,3.2,100,0,95,413,606955,0.2,685385
6.21,158,17,1076161,99,1,220,4,77,2625,14411,18.04,205478
1.4,2973,11,1644259,85,3.2,131,5,93,3733,90086,7,197764
0.2,5312,2,1859947,54,1.6,89,1,96,973,138248,0.2,166031
1.4,545,10,1628781,225,2.4,281,2,87,3128,285813,2.4,262280
1.4,839,6,1631088,58,4,59,0,95,1984,5422,4.2,2161
0.8,517,4,1068305,55,2.8,81,0,90,1723,28012,0.8,141172
0.2,3435,1,1821331,55,2.7,113,1,92,624,235402,0.2,276036
2.8,524,6,1757723,39,1.8,71,1,93,921,14013,3.8,163209
0.4,351,3,1067304,171,2,291,0,87,1763,29578,0.4,362788
0.4,400,2,1009160,151,1,255,0,84,2697,30806,0.6,142277
0.4,136,11,1061050,217,1,288,5,81,4818,104075,0.4,155327
0.4,137,2,109447,223,2,217,0,78,2737,520170,0.6,450706
0.4,130,1,1030576,214,2,433,1,83,3956,96722,0.4,218586
0.2,271,1,1711791,40,3,86,0,89,414,138503,0.2,347102
3.19,306,6,1027822,171,1.5,170,1,87,2890,55289,3.79,112866
0.8,709,23,1105762,91,1.3,107,7,89,2108,27558,1.2,178675
0.4,1971,2,1073125,60,1.4,66,1,95,1018,43840,1.59,71440
0.4,3379,0,1827064,24,2,30,0,96,209,23165,0.4,14151
2.19,1694,19,1774098,29,2.6,54,25,85,685,2898,2.59,156296
0.2,133,1,1711007,29,3,32,0,96,293,7786,0.2,1805
0.4,176,1,1125060,163,1,266,0,86,3974,57867,0.6,39665
0.2,1781,5,1769610,31,1,382,0,95,1114,6721,0.2,106997
0.6,150,3,1736000,71,2.2,204,1,94,1011,153623,0.6,126048
0.4,385,2,1077899,175,1,522,0,88,2809,117051,0.4,40108
0.2,313,2,1060847,166,1,255,0,90,3285,85797,0.2,261039
0.2,1771,0,1761702,56,2.2,114,0,95,412,121621,0.2,172945
3.79,261,55,1039009,154,2,371,83,73,3327,371450,4.39,167410
0.2,6477,2,1874912,21,1,19,0,98,198,11959,0.2,13515
2.4,2488,17,1551186,78,4.6,194,4,86,3763,155227,3,225802
5.6,279,16,971722,474,1.7,521,3,70,5849,92820,2.2,347734
4,362,13,1376770,296,3.6,339,6,78,3424,235290,3.4,276177
0.4,89,7,11,126,127,125,4,0,813,81946,0.4,87675
0.2,2061,5,1072275,101,1,175,4,92,1529,67620,0.2,195110
0.6,897,3,999174,49,2,57,2,93,1429,58035,1.6,126556
3.21,687,12,1019367,375,2.8,331,1,74,3494,498678,1.8,118999
0.8,2037,6,1546490,114,2.4,143,1,94,2099,88662,0.8,68384
0.8,1113,5,1050733,162,2,165,0,88,2763,122088,0.4,148059
0.8,259,2,1090635,120,1.7,161,0,90,1865,53379,0.8,38364
0.2,88,7,12,248,136,387,5,0,3314,526680,0.2,530980
0.2,279,27,1741416,58,1.6,65,37,94,1629,29401,0.2,5704
0.2,4899,0,1827899,18,1,18,0,98,180,3649,0.2,10014
0.8,389,2,1079752,163,1.3,253,0,86,3362,44154,2.2,67179
0.4,364,25,1029281,86,1,116,34,93,1314,55747,0.4,69156
0.4,4218,1,1723419,149,3.2,113,0,87,2409,40149,0.4,224873
2.2,56,63,12,153,272,197,80,0,1392,254851,4.2,416904
6,118,58,1046764,361,4.6,293,67,67,3096,107808,2.8,225663
2.59,928,18,1639301,147,4.8,179,1,85,3939,18930,2.99,182390
0.4,133,1,1005253,173,2.2,148,1,88,1524,30713,0.4,169483
0.6,1225,3,1133749,105,2,123,2,90,1896,22744,0.8,24534
0.2,6908,2,1859696,18,1,9,1,99,162,12841,0.2,424
0.2,427,31,1734264,85,1.6,112,38,94,555,8275,0.2,1418
0.2,4592,0,1731704,24,2,40,0,98,615,9089,0.2,17074
0.2,7537,0,1878162,24,1,10,0,98,186,29544,0.2,4254
5.6,178,24,1097335,98,2.4,184,20,77,2786,47191,14.2,569367
2.2,178,46,1003347,205,2.8,271,60,85,3727,51834,0.8,141116
0.2,9231,0,1867982,13,1,9,0,98,140,10272,0.2,4361
2.2,2537,15,1015792,76,1.4,107,9,89,1505,26457,5.6,21295
0.2,257,0,1752946,54,1.4,92,0,92,1319,17954,0.2,2666
1.6,122,4,1127605,90,1.7,88,2,91,1538,28854,1.4,23333
0.6,611,1,1050608,190,3.2,212,0,92,1550,70944,2.2,79081
0.6,660,11,1008230,56,2,56,10,96,568,22513,1.2,11724
