checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,target
1,6,3,6,604,1,2,4,0,2,3,0,48,1,0,1,1,1,0,1,1
3,21,1,4,1185,1,0,3,3,2,2,1,34,1,1,2,0,1,1,1,1
2,12,0,6,4250,4,2,3,3,2,4,3,32,1,1,2,1,1,0,1,1
3,18,1,9,1076,1,2,4,3,2,4,0,34,1,1,1,3,1,0,1,1
1,18,3,4,1422,4,3,4,0,2,4,0,24,1,1,1,1,1,0,1,0
1,18,3,6,1344,1,3,4,0,2,2,3,28,1,1,1,1,1,1,1,1
2,36,3,4,776,1,2,4,3,2,4,2,22,1,1,1,1,1,0,1,1
3,24,3,4,2846,1,3,3,2,2,4,3,58,1,2,1,3,1,0,1,1
2,30,3,6,1375,1,4,2,3,2,2,3,23,1,1,1,1,1,0,1,1
3,12,3,9,4796,4,1,4,3,2,4,1,47,0,1,2,1,1,0,1,1
1,30,3,9,6464,1,2,2,3,2,2,1,23,1,1,1,1,1,0,1,1
3,15,1,3,7998,1,0,4,0,2,4,0,26,1,2,1,1,1,1,1,1
1,6,3,6,1444,1,2,3,3,2,4,0,40,1,1,1,1,1,1,1,0
1,24,3,4,1701,4,0,3,0,2,4,3,33,1,1,1,1,1,0,1,1
1,24,1,6,6103,4,3,3,3,2,2,0,40,1,1,1,1,1,1,1,1
3,12,3,6,6763,1,0,4,3,2,4,3,26,1,1,1,1,1,1,1,1
1,10,3,9,8398,1,3,2,3,2,4,0,31,1,1,1,3,2,0,1,1
3,24,3,3,1220,1,2,4,0,2,4,3,22,1,1,1,1,1,0,1,0
3,24,3,6,2882,1,2,4,0,2,4,0,25,1,1,2,1,1,0,1,1
3,12,3,6,1775,1,4,2,3,2,3,0,39,1,1,2,1,1,0,1,1
1,12,1,6,2349,1,0,4,3,2,4,0,46,1,1,1,1,1,1,1,1
3,24,3,6,1537,1,0,4,0,2,4,0,25,1,0,1,1,1,1,1,1
1,15,3,4,4594,1,0,3,0,2,3,1,24,1,1,1,1,1,0,1,1
2,15,1,6,1343,1,2,4,3,2,4,2,37,1,1,1,1,1,0,1,1
3,12,3,6,1209,3,2,4,3,2,4,3,26,1,1,2,1,1,1,1,0
3,9,1,6,904,3,3,4,0,2,4,3,53,1,1,1,1,1,0,1,1
2,6,1,6,2878,1,2,4,3,2,4,1,23,1,1,1,1,1,0,1,1
3,18,3,6,3864,1,2,3,3,2,1,0,26,1,1,1,0,1,0,1,1
3,36,3,3,1864,1,2,4,3,2,4,3,25,1,1,2,3,1,1,1,1
3,36,3,6,1401,1,0,3,3,2,4,1,25,1,1,1,1,1,1,1,1
2,12,3,9,2958,1,2,3,3,2,4,0,26,0,1,1,1,1,1,1,1
3,24,3,6,2181,1,2,4,3,0,2,2,23,1,1,1,3,1,0,1,1
3,15,1,3,4681,1,1,4,3,2,2,3,22,1,2,1,1,2,0,1,1
2,12,3,2,2843,2,1,4,0,2,4,0,31,1,1,2,1,1,0,1,1
2,9,4,4,6882,1,3,1,3,2,2,1,27,1,2,2,0,1,0,1,1
1,12,3,6,1284,3,2,4,3,2,4,3,33,1,1,1,1,1,0,1,1
3,12,3,0,1547,1,2,4,3,2,2,0,27,0,1,1,1,1,0,1,1
0,15,3,0,6288,1,2,4,3,2,4,1,28,0,1,2,1,1,0,1,1
1,12,3,4,1387,1,4,3,3,2,4,0,24,1,1,1,1,1,0,1,1
3,12,2,6,1578,1,2,4,3,2,4,0,46,1,2,1,1,1,1,1,0
1,36,3,6,1264,1,0,1,3,2,2,0,38,1,1,2,1,1,0,1,1
1,18,3,6,1439,1,4,1,3,2,2,2,31,0,1,2,1,1,1,1,1
2,18,3,8,2944,1,3,4,2,2,2,1,23,1,1,1,1,1,0,1,1
3,12,3,4,2918,1,0,4,3,2,4,0,27,1,1,1,1,1,1,1,1
3,12,1,9,1342,1,2,4,0,1,4,0,33,1,1,1,1,1,0,1,0
1,48,3,0,3973,1,2,4,3,2,2,2,32,1,1,1,1,1,1,1,1
1,9,3,3,2055,2,1,4,0,2,3,0,33,1,1,1,1,1,1,1,1
3,12,3,9,3977,1,2,2,3,2,2,1,35,1,1,1,1,1,1,1,1
1,15,3,3,6756,1,3,4,3,2,4,1,27,1,0,1,3,1,0,1,0
3,15,3,4,11962,3,3,2,2,2,2,2,58,1,0,1,1,1,0,1,1
2,12,3,6,709,1,0,4,0,2,4,0,26,1,1,1,0,1,0,1,1
3,24,3,6,1383,1,0,4,0,2,4,3,28,1,1,1,1,1,0,1,1
2,6,3,6,6758,1,0,4,3,2,4,1,37,1,1,2,1,1,0,1,1
3,24,3,6,2026,2,2,4,3,2,4,0,23,0,1,1,1,1,0,1,1
2,24,3,6,6887,1,2,1,0,2,1,3,26,1,2,1,0,1,0,1,0
1,18,3,3,2658,1,0,1,3,2,2,0,38,1,2,1,1,1,1,1,1
3,24,1,3,4381,1,0,3,3,2,4,1,25,2,1,1,0,1,0,1,1
0,12,3,6,5846,1,0,4,3,2,3,0,23,1,1,1,1,1,1,1,1
3,48,3,6,3248,1,3,4,3,2,4,0,28,1,0,2,1,1,1,1,0
3,24,1,4,937,1,0,4,3,2,2,1,23,1,1,2,1,1,0,1,1
1,12,3,9,1466,1,2,4,3,2,2,0,25,1,1,2,1,1,0,1,0
3,12,3,6,709,1,1,4,3,2,2,3,21,1,0,2,1,1,0,1,1
3,12,3,8,1530,1,0,4,3,2,4,3,48,1,1,2,1,1,0,1,0
2,15,3,6,1224,1,3,1,3,2,4,0,37,0,1,1,1,1,1,1,1
3,36,1,4,1407,1,2,2,0,2,4,1,41,1,1,2,1,1,0,1,0
3,21,4,4,7590,1,2,4,0,2,4,0,63,1,1,1,1,1,0,1,0
2,48,1,2,7308,1,2,4,3,2,2,3,34,1,1,2,1,2,0,1,1
3,48,1,3,1284,0,0,4,1,2,4,0,30,1,1,1,1,1,0,1,0
1,12,3,4,6460,1,1,2,0,2,4,0,25,1,1,1,1,2,0,1,1
3,18,1,3,1337,1,2,2,2,2,4,2,42,1,1,1,1,1,1,1,1
