state_code,bird,lon,lat,lat_zone
17,19,-85.27,38.31,2
9,20,-80.34,25.44,1
19,2,-72.58,42.37,2
27,19,-79.98,35.51,2
0,28,-148.24,67.95,0
28,26,-100,46.7,2
26,26,-104.5,46.29,2
46,16,-72.83,43.13,2
46,16,-72.49,43.28,2
21,9,-70.81,43.69,2
47,27,-122.6,46.02,2
46,16,-72.33,44.48,2
6,0,-73.34,41.62,2
27,19,-79.2,35.01,2
4,7,-115.77,32.68,2
48,0,-88.64,43.55,2
24,12,-92.74,38.7,2
20,1,-76.42,39.5,2
45,19,-79.92,37.92,2
7,21,-77.02,38.83,2
40,8,-81.83,33.29,2
27,19,-80.84,35.36,2
14,19,-88.26,42.48,2
43,20,-104.19,30.89,2
33,18,-115.41,39.74,2
41,24,-101.94,43.91,2
45,19,-76.65,36.64,2
10,4,-84.25,30.78,2
26,26,-111.16,47.83,2
48,0,-89.9,43.4,2
15,19,-85.86,40.4,2
50,26,-107.59,41.7,2
2,20,-92.52,36.39,2
25,20,-88.36,33.43,2
28,26,-103.01,48.57,2
6,0,-72.92,41.61,2
8,11,-75.76,39.54,2
42,20,-83.46,36.59,2
29,26,-99.1,40.66,2
48,0,-90.3,42.53,2
1,29,-86.84,34.55,2
44,6,-111.66,39.46,2
47,27,-121.44,46.17,2
46,16,-71.65,44.82,2
47,27,-124.07,47.15,2
24,12,-90.98,37.24,2
7,21,-77.03,38.98,2
45,19,-78.68,38.59,2
25,20,-90.49,32.54,2
17,19,-84.99,36.88,2
23,10,-92.7,44.25,2
31,13,-74.62,40.44,2
38,19,-76.94,40.02,2
9,20,-81.82,28.9,1
46,16,-72.53,44.54,2
8,11,-75.75,39.15,2
33,18,-118.09,41.2,2
9,20,-84.01,30.32,2
50,26,-108.02,42.24,2
47,27,-117.54,48.6,2
5,17,-106.24,37.64,2
13,18,-115.05,43.08,2
49,19,-80.92,38.57,2
22,0,-85.36,43.3,2
1,29,-85.54,32.35,2
19,2,-72.51,42.55,2
29,26,-102.96,41.53,2
13,18,-116.45,44.72,2
50,26,-109.7,43.46,2
47,27,-117.63,48.25,2
5,17,-102.38,37.28,2
8,11,-75.29,38.59,2
50,26,-110.11,44.27,2
15,19,-85.46,40.51,2
46,16,-72.9,42.79,2
33,18,-117.2,39.15,2
28,26,-101.16,46.82,2
4,7,-116.42,34.61,2
50,26,-110.89,42.77,2
34,12,-75.63,43.02,2
15,19,-87.49,40.58,2
27,19,-80.81,36.11,2
7,21,-77.04,38.87,2
43,20,-100.21,36.31,2
9,20,-81.22,25.65,1
41,24,-102.35,43.51,2
48,0,-87.81,44.08,2
7,21,-76.95,38.89,2
22,0,-84.23,45.11,2
12,13,-95.01,42.71,2
2,20,-92.94,34.98,2
19,2,-73.45,42.17,2
1,29,-87.27,34.2,2
21,9,-70.65,45.04,2
10,4,-83.56,33.19,2
12,13,-91.3,42.86,2
27,19,-79.72,35.58,2
5,17,-105.61,40.12,2
27,19,-81.94,35.43,2
44,6,-110.55,38.42,2
6,0,-72.2,41.34,2
13,18,-116.17,42.54,2
19,2,-72.73,42.04,2
42,20,-85.12,35.85,2
46,16,-72.69,44.19,2
50,26,-111.02,43.85,2
1,29,-86.47,31.47,2
3,5,-109.71,33.54,2
21,9,-67.14,44.73,2
19,2,-70.88,42.01,2
33,18,-115.34,41.15,2
37,26,-121.35,44.99,2
34,12,-77.34,42.26,2
22,0,-86.64,46.01,2
27,19,-76.67,35.75,2
3,5,-111.77,33.69,2
7,21,-77.04,38.97,2
34,12,-74.26,44.54,2
15,19,-85.58,39.23,2
38,19,-78.43,41.57,2
8,11,-75.64,38.75,2
36,25,-99.1,35,2
15,19,-86.04,40.33,2
49,19,-81.81,37.95,2
14,19,-90.12,40.04,2
46,16,-72.91,44.86,2
32,14,-105.16,32.99,2
3,5,-113.87,36.15,2
12,13,-96.49,42.65,2
1,29,-85.68,31.3,2
26,26,-110.77,47.08,2
28,26,-97.91,46.67,2
27,19,-76.21,36.53,2
11,15,-156.37,20.84,1
45,19,-78.21,37.07,2
13,18,-113.43,42.44,2
38,19,-77.83,39.8,2
34,12,-75.39,44,2
13,18,-112.58,43.26,2
39,23,-71.44,42.01,2
49,19,-80.59,40.22,2
34,12,-74.74,44.36,2
30,22,-71.98,43,2
15,19,-85.88,41.41,2
0,28,-163.09,69.58,0
42,20,-85.51,35.71,2
33,18,-116.2,40.23,2
8,11,-75.36,38.77,2
17,19,-83.53,37.39,2
20,1,-76.69,39.67,2
33,18,-114.24,40.84,2
42,20,-88.52,35.77,2
2,20,-91.83,34.21,2
31,13,-74.82,39.63,2
49,19,-81.52,37.52,2
36,25,-97.74,34.04,2
46,16,-72.28,44.21,2
31,13,-74.84,40.62,2
14,19,-89.15,40.66,2
3,5,-111.47,36.39,2
32,14,-106.79,35.32,2
17,19,-88.26,37.28,2
32,14,-107.03,34.49,2
37,26,-120.09,45.27,2
41,24,-98.54,45.73,2
13,18,-114.95,44.9,2
48,0,-90.3,44.22,2
23,10,-94.92,44.2,2
21,9,-68.98,45.11,2
3,5,-111.77,32.99,2
20,1,-76.78,39.3,2
4,7,-121.93,37.8,2
30,22,-71.04,43.31,2
18,3,-93.68,32.59,2
16,26,-97.78,37.18,2
20,1,-76.96,38.66,2
27,19,-78.79,34.79,2
38,19,-78.92,41.06,2
36,25,-96.03,35.85,2
15,19,-85.04,40.4,2
15,19,-87.11,39.48,2
39,23,-71.75,41.36,2
41,24,-97.97,45.37,2
25,20,-89.19,30.87,2
26,26,-108.29,47.75,2
26,26,-105.58,46.04,2
21,9,-69.22,47.22,2
29,26,-98.82,40.48,2
49,19,-80.57,38.57,2
24,12,-92.82,38.71,2
18,3,-93.12,30.97,2
17,19,-85.05,38.03,2
12,13,-94.07,41.53,2
21,9,-69.59,44.81,2
15,19,-87.2,38.85,2
6,0,-72.7,41.58,2
43,20,-97.86,27.48,1
37,26,-117.12,44.79,2
31,13,-75.48,39.52,2
35,19,-83.35,39.28,2
13,18,-115.34,43.06,2
9,20,-81.09,28.55,1
16,26,-96.17,39.76,2
9,20,-81.2,27.19,1
24,12,-92.71,39.23,2
33,18,-117.01,40.59,2
19,2,-70.86,42.16,2
21,9,-67.98,47,2
26,26,-114.72,47.65,2
37,26,-117.15,45.86,2
40,8,-79.87,34.31,2
25,20,-89.63,32.83,2
16,26,-100.37,38.32,2
34,12,-76.98,42.11,2
24,12,-94.05,38.76,2
44,6,-112.14,40.1,2
24,12,-90.35,38.1,2
30,22,-71.38,44.22,2
9,20,-81.42,29.18,1
11,15,-155.35,19.22,1
0,28,-136.04,58.17,2
38,19,-79.84,42.14,2
5,17,-104.96,37.75,2
23,10,-92.91,48.03,2
8,11,-75.22,38.53,2
30,22,-71.75,43.78,2
34,12,-74.56,44.8,2
17,19,-85.1,37.01,2
41,24,-97.13,44.68,2
22,0,-84.99,43.08,2
44,6,-109.35,39.93,2
27,19,-79.18,36.07,2
36,25,-96.49,35.15,2
8,11,-75.72,38.97,2
33,18,-115.29,38.73,2
18,3,-93.44,31.39,2
34,12,-77.46,42.54,2
50,26,-104.56,42.09,2
23,10,-96.6,47.1,2
17,19,-85.05,37.83,2
48,0,-90.06,44.71,2
32,14,-107.63,34.85,2
42,20,-85.44,36.29,2
9,20,-82.15,28.06,1
16,26,-96.38,37.44,2
33,18,-115.39,41.74,2
15,19,-86.91,38.39,2
40,8,-81.34,34.67,2
8,11,-75.15,38.72,2
43,20,-101.95,31.21,2
17,19,-87.23,37.43,2
24,12,-89.52,37.64,2
0,28,-161.28,65.61,0
21,9,-69.83,44.26,2
2,20,-94.34,34.38,2
30,22,-71.38,43.88,2
28,26,-99.38,47.85,2
4,7,-119.84,35.27,2
37,26,-123.84,43.72,2
10,4,-81.85,32.3,2
31,13,-74.89,39.13,2
36,25,-99.19,36.59,2
2,20,-92.52,36.39,2
25,20,-88.36,33.43,2
28,26,-103.01,48.57,2
6,0,-72.92,41.61,2
8,11,-75.76,39.54,2
42,20,-83.46,36.59,2
29,26,-99.1,40.66,2
48,0,-90.3,42.53,2
1,29,-86.84,34.55,2
44,6,-111.66,39.46,2
39,23,-71.78,41.81,2
46,16,-72.78,43.74,2
35,19,-83.45,40.76,2
45,19,-79.46,36.76,2
30,22,-71.47,43.02,2
7,21,-76.99,38.91,2
47,27,-123.92,46.65,2
40,8,-79.34,33.77,2
41,24,-99.05,43.81,2
46,16,-72.27,44.82,2
46,16,-72.96,42.98,2
26,26,-104.32,48.64,2
43,20,-103.96,29.59,1
5,17,-102.09,37.04,2
44,6,-109.27,38.39,2
12,13,-91.18,42.67,2
23,10,-95.62,45.4,2
25,20,-89.14,31.02,2
50,26,-105.66,41.74,2
17,19,-84.45,36.62,2
46,16,-72.77,44.59,2
34,12,-78.21,42.68,2
50,26,-104.31,43.77,2
4,7,-115.07,32.8,2
45,19,-80.13,36.73,2
9,20,-81.12,25.47,1
34,12,-75.29,44.09,2
41,24,-100.55,44.36,2
35,19,-81.51,40.56,2
18,3,-92.03,32.07,2
29,26,-96.58,40.68,2
21,9,-69.73,45.03,2
41,24,-97.48,45.35,2
47,27,-118.43,46.97,2
24,12,-94.62,39.19,2
11,15,-156.31,20.67,1
29,26,-96.48,41.93,2
23,10,-96.8,48.95,2
17,19,-87.98,37.71,2
46,16,-72.62,44.14,2
8,11,-75.58,39.01,2
30,22,-71.98,43.73,2
15,19,-85.36,39.99,2
16,26,-101.84,37.12,2
6,0,-73.38,41.83,2
11,15,-155.08,19.6,1
50,26,-109.24,44.46,2
38,19,-77.03,41.73,2
6,0,-73.43,41.17,2
34,12,-74.02,42.04,2
46,16,-73.14,43.54,2
11,15,-156.34,20.74,1
30,22,-71.08,44.14,2
14,19,-88.92,39.15,2
42,20,-85.56,35.25,2
17,19,-86.45,37.87,2
9,20,-82.61,28.19,1
30,22,-71.94,43.44,2
0,28,-143.36,67.35,0
49,19,-81.82,37.64,2
38,19,-78.06,40.99,2
4,7,-119.7,38.57,2
43,20,-96.73,29.6,1
4,7,-117.43,34.57,2
31,13,-75.43,39.47,2
44,6,-112.7,40.45,2
50,26,-104.11,42.46,2
33,18,-119.35,39.77,2
43,20,-104.07,29.59,1
20,1,-76.06,38.69,2
17,19,-85.03,38.46,2
21,9,-69.33,46.09,2
22,0,-84.31,43.36,2
45,19,-77.15,37.45,2
3,5,-113.76,34.03,2
20,1,-75.4,38.37,2
25,20,-88.95,31.47,2
10,4,-84.34,30.87,2
14,19,-89.45,39.62,2
33,18,-114.39,37.73,2
31,13,-74.39,40.63,2
49,19,-81.02,38.29,2
37,26,-119.12,45.19,2
32,14,-105.79,36.31,2
24,12,-94.85,39.79,2
42,20,-88.32,35.58,2
11,15,-158.06,21.54,1
46,16,-73.16,43.18,2
50,26,-106.54,42.95,2
10,4,-84.47,31.25,2
16,26,-96.81,38.7,2
34,12,-74.7,42.34,2
18,3,-92.7,29.91,1
3,5,-111.91,34.5,2
23,10,-92.93,48.37,2
48,0,-88.2,44.17,2
35,19,-82.34,39.15,2
46,16,-72.64,44.13,2
20,1,-77.43,39.18,2
32,14,-103.58,32.92,2
44,6,-111.99,37.06,2
13,18,-114.48,42.19,2
43,20,-105.26,31.17,2
24,12,-91.63,38.88,2
32,14,-107.86,32.75,2
15,19,-86.8,41.68,2
30,22,-71.32,44.13,2
50,26,-107.02,41.7,2
4,7,-120.73,35.4,2
16,26,-95.16,37.8,2
30,22,-71.08,43.38,2
45,19,-77.42,38.36,2
42,20,-85.64,36.4,2
35,19,-84.1,41.41,2
24,12,-93.47,40.45,2
47,27,-120.96,47.43,2
36,25,-98.69,35.02,2
6,0,-73.21,41.37,2
3,5,-110.52,36.91,2
35,19,-84.62,41.41,2
48,0,-90.44,44.42,2
46,16,-73.33,43.75,2
23,10,-95.19,45.73,2
14,19,-88.57,38.57,2
15,19,-87.14,40.52,2
31,13,-75.16,39.84,2
38,19,-77.39,40.63,2
33,18,-117.65,39.54,2
15,19,-84.88,40.01,2
10,4,-84.41,34.21,2
20,1,-76.52,39.3,2
23,10,-96.19,47.13,2
35,19,-83.34,38.74,2
33,18,-114.18,36.77,2
20,1,-75.74,38.97,2
14,19,-89.33,37.64,2
25,20,-90.16,32.82,2
25,20,-90.73,31.2,2
6,0,-72.95,41.55,2
48,0,-89.41,43.95,2
2,20,-90.63,36.21,2
16,26,-96.09,37.47,2
47,27,-117.21,48.89,2
22,0,-84.15,43.94,2
50,26,-107.07,43.59,2
5,17,-104.55,37.29,2
8,11,-75.69,39.3,2
31,13,-74.3,40.72,2
30,22,-71.29,44.56,2
3,5,-109.16,32.8,2
