state_code,bird,lon,lat,lat_zone
37,26,-117.84,45.85,2
30,22,-71.93,43.77,2
6,0,-72.54,41.45,2
13,18,-113.36,44.55,2
44,6,-111.06,41.82,2
2,20,-91.01,35.28,2
9,20,-81.26,29.24,1
19,2,-70.94,41.78,2
48,0,-90.11,42.77,2
50,26,-106.17,44.59,2
28,26,-102.8,46.28,2
20,1,-76.59,38.93,2
17,19,-86.64,37.23,2
36,25,-98.52,36.96,2
19,2,-71.36,42.36,2
13,18,-116.94,46.37,2
28,26,-99.71,47.31,2
7,21,-77.02,38.84,2
25,20,-90.71,32.54,2
23,10,-96.89,48.87,2
4,7,-116.26,33.5,2
13,18,-116.68,43.49,2
24,12,-92.5,37.93,2
22,0,-87.63,45.68,2
26,26,-114.44,46.01,2
29,26,-101.82,41.71,2
30,22,-72.19,43.72,2
0,28,-148.66,70.04,0
6,0,-72.01,41.61,2
24,12,-93.42,40.12,2
13,18,-114.08,42.36,2
28,26,-100.67,46.69,2
17,19,-84.85,39.08,2
0,28,-158.93,56,2
12,13,-90.93,42.25,2
47,27,-120.56,48.72,2
7,21,-77.11,38.93,2
36,25,-95.68,36.84,2
4,7,-121.49,41.89,2
18,3,-90.16,29.4,1
11,15,-156.16,20.82,1
28,26,-98.02,47.35,2
41,24,-100.61,44.53,2
8,11,-75.69,39.61,2
21,9,-70.96,43.65,2
32,14,-104.26,33.42,2
6,0,-72.34,41.68,2
6,0,-73.27,41.9,2
39,23,-71.49,41.64,2
19,2,-72.31,42.58,2
21,9,-68.13,45.74,2
20,1,-79.06,39.6,2
25,20,-88.3,33.85,2
46,16,-73.18,44.68,2
35,19,-82.07,40.84,2
20,1,-77.99,39.7,2
38,19,-75.31,40.1,2
16,26,-100.07,38.21,2
43,20,-97.55,27.09,1
5,17,-106.13,40.46,2
9,20,-83.95,30.08,2
41,24,-103.48,44.76,2
15,19,-87.26,41.01,2
35,19,-81.53,40.88,2
14,19,-88.95,41.87,2
10,4,-81.86,31.01,2
46,16,-73.01,42.91,2
13,18,-113.94,43.44,2
15,19,-85.55,41.5,2
41,24,-101.23,43.86,2
36,25,-99.61,34.5,2
9,20,-80.99,29.11,1
37,26,-124.03,43.77,2
17,19,-85.38,38.68,2
21,9,-68.2,44.96,2
39,23,-71.71,41.8,2
29,26,-97.76,40.49,2
40,8,-80.89,33.1,2
24,12,-93.24,37.01,2
45,19,-76.76,37.41,2
41,24,-99.25,45.7,2
33,18,-116.23,40.8,2
44,6,-112.36,39.31,2
0,28,-161.28,65.61,0
21,9,-69.83,44.26,2
2,20,-94.34,34.38,2
30,22,-71.38,43.88,2
28,26,-99.38,47.85,2
4,7,-119.84,35.27,2
37,26,-123.84,43.72,2
10,4,-81.85,32.3,2
31,13,-74.89,39.13,2
36,25,-99.19,36.59,2
39,23,-71.73,42,2
23,10,-94.84,46.66,2
47,27,-122.94,46.51,2
23,10,-93.36,45.97,2
45,19,-79.4,37.4,2
38,19,-77.92,41.35,2
36,25,-98.53,34.17,2
15,19,-86.88,38.22,2
49,19,-81.02,38.39,2
9,20,-82.87,29.38,1
21,9,-69.87,45.03,2
30,22,-71.44,44.74,2
33,18,-118.5,40.16,2
2,20,-91.02,35.51,2
25,20,-91.07,32.19,2
28,26,-102.04,46.58,2
44,6,-111.47,41.88,2
7,21,-76.97,38.93,2
15,19,-85.73,39.09,2
5,17,-107.13,38.41,2
0,28,-160.12,64.79,0
10,4,-82.41,31.25,2
30,22,-71.23,43.15,2
19,2,-71,41.54,2
36,25,-96.52,35.95,2
3,5,-110.44,33.71,2
42,20,-84.83,35.46,2
0,28,-145.02,63.08,0
32,14,-103.66,34.01,2
1,29,-87.27,34.79,2
38,19,-76.91,39.97,2
13,18,-115.57,44.13,2
20,1,-76.9,39.13,2
10,4,-81.31,32.39,2
11,15,-159.47,22.19,1
30,22,-71.35,44.72,2
6,0,-73.08,41.81,2
15,19,-85.62,39.38,2
46,16,-73.04,44.93,2
17,19,-85.25,38.67,2
22,0,-85.58,44.57,2
6,0,-73.5,41.41,2
49,19,-78.79,38.96,2
6,0,-72.38,41.4,2
38,19,-77.63,39.79,2
36,25,-102.13,36.76,2
4,7,-115.95,34.15,2
12,13,-95.71,42.5,2
47,27,-122.99,46.44,2
35,19,-80.54,41.78,2
48,0,-91.34,44.76,2
47,27,-119.62,48.52,2
48,0,-90.08,43.63,2
30,22,-71.7,43.22,2
43,20,-97.88,32.19,2
40,8,-81.82,34.81,2
11,15,-155.26,19.74,1
23,10,-96.44,48.25,2
9,20,-85.19,30.37,2
30,22,-71.59,44.74,2
2,20,-92.48,35.98,2
33,18,-117.36,41.82,2
47,27,-119.21,47.8,2
45,19,-76.78,36.72,2
28,26,-103.17,48.12,2
19,2,-71.34,41.92,2
14,19,-89.56,41.24,2
19,2,-71.64,42.39,2
37,26,-121.5,42.47,2
5,17,-106.65,38.44,2
41,24,-96.64,44.5,2
15,19,-85.9,40.47,2
8,11,-75.66,39.63,2
37,26,-118.8,42.68,2
50,26,-108.07,44.43,2
45,19,-76.83,37.76,2
37,26,-119.05,42.68,2
34,12,-73.73,44.09,2
31,13,-74.88,39.86,2
15,19,-85,38.82,2
46,16,-72.96,43.51,2
30,22,-71.45,43.72,2
28,26,-102.85,48.9,2
29,26,-97.24,41.37,2
8,11,-75.33,38.46,2
9,20,-80.67,26.58,1
12,13,-95.04,43.26,2
23,10,-94.02,47.97,2
37,26,-123.61,42.4,2
17,19,-87.56,37.53,2
38,19,-75.49,40.83,2
29,26,-98.64,42.78,2
32,14,-103.04,36.2,2
35,19,-82.64,40.78,2
32,14,-104.04,32.98,2
37,26,-121.99,43.57,2
44,6,-110.76,40.79,2
27,19,-82.06,36.07,2
38,19,-80,41.11,2
20,1,-76.04,39.3,2
14,19,-88.47,38.22,2
47,27,-117.86,48.14,2
26,26,-108.74,45.76,2
8,11,-75.26,38.66,2
39,23,-71.71,41.45,2
41,24,-97,45.77,2
31,13,-74.26,39.78,2
10,4,-83.74,34.85,2
29,26,-101.71,42.47,2
49,19,-80.58,39.36,2
24,12,-94.61,38.1,2
1,29,-86.05,33.53,2
32,14,-103.95,36.43,2
20,1,-76.81,38.61,2
31,13,-74.54,41.12,2
25,20,-91.1,33.57,2
0,28,-164.3,68.36,0
7,21,-77.03,38.87,2
1,29,-86.76,31.59,2
1,29,-85.26,31.5,2
6,0,-72.21,41.88,2
38,19,-77.85,41.46,2
29,26,-103.87,42.3,2
14,19,-89.81,38.19,2
26,26,-107.7,46.77,2
1,29,-86.12,34.46,2
6,0,-72.24,41.85,2
41,24,-97.48,45.85,2
44,6,-110.73,37.38,2
25,20,-90.47,33.46,2
38,19,-76.81,40.83,2
43,20,-95.26,32.23,2
25,20,-89.37,34.86,2
42,20,-87.13,36.54,2
48,0,-88.22,45.38,2
48,0,-88.77,44.94,2
4,7,-116.78,32.85,2
44,6,-110.26,38.91,2
14,19,-89.03,39.03,2
43,20,-104.23,31.87,2
19,2,-72.58,42.49,2
7,21,-77,38.95,2
17,19,-83.58,37.52,2
28,26,-102.18,47.7,2
24,12,-92.17,39.77,2
35,19,-83.62,41.33,2
28,26,-97.82,47.38,2
0,28,-158.33,61.22,0
3,5,-113.56,35.4,2
20,1,-76.72,39.16,2
47,27,-121.01,46.19,2
32,14,-107.86,32.63,2
17,19,-84.82,38.73,2
5,17,-108.77,38.82,2
28,26,-101.84,47.83,2
39,23,-71.44,41.67,2
27,19,-83.59,35.39,2
5,17,-103.43,38.74,2
32,14,-108.22,36.94,2
19,2,-73.23,42.42,2
15,19,-86.99,41.67,2
2,20,-92.88,34.97,2
0,28,-145.34,62.48,0
50,26,-106.92,44.64,2
33,18,-115.63,39.69,2
25,20,-90.12,31.66,2
3,5,-112.46,33.19,2
32,14,-107.08,33.02,2
2,20,-92.77,35.4,2
26,26,-104.81,47.04,2
18,3,-91.94,32.92,2
29,26,-97.41,40.07,2
11,15,-155.07,19.42,1
45,19,-77.49,38.97,2
9,20,-83.34,29.65,1
38,19,-79.1,41.16,2
35,19,-84.53,41.7,2
5,17,-107.33,37.18,2
23,10,-92.3,46.69,2
43,20,-96.44,33.21,2
18,3,-92.77,31.84,2
18,3,-92.74,31.63,2
4,7,-117.39,34.99,2
40,8,-82.28,34.86,2
48,0,-89.15,43.18,2
25,20,-91.22,31.09,2
39,23,-71.65,41.85,2
6,0,-71.92,42.02,2
44,6,-111.87,41.21,2
14,19,-88.11,41.54,2
13,18,-114.65,43.45,2
16,26,-100.29,38.23,2
40,8,-81.75,33.52,2
42,20,-85.08,35.08,2
46,16,-72.19,44.77,2
13,18,-114.56,46.44,2
29,26,-101.61,40.47,2
44,6,-111.02,37.53,2
39,23,-71.16,41.54,2
8,11,-75.61,39.82,2
5,17,-103.8,39.78,2
28,26,-99.84,48.95,2
41,24,-97.14,43.18,2
47,27,-119.02,47.97,2
36,25,-97.1,34.06,2
33,18,-117.06,40.66,2
29,26,-101.55,42.35,2
1,29,-88.31,30.53,2
27,19,-81.7,35.99,2
14,19,-89.37,37.22,2
26,26,-112.88,48.17,2
18,3,-92.61,31.88,2
30,22,-71.29,44.21,2
24,12,-92.98,37.89,2
31,13,-74.44,40.57,2
21,9,-68.99,45.09,2
16,26,-101.52,38.38,2
34,12,-76.82,43.28,2
16,26,-97.39,39.06,2
41,24,-99.76,44.31,2
8,11,-75.5,39.75,2
8,11,-75.7,38.56,2
6,0,-73.09,41.98,2
11,15,-156.19,20.78,1
32,14,-106.55,36.5,2
26,26,-114.97,48.51,2
45,19,-79.37,36.92,2
33,18,-114.16,39.64,2
12,13,-92.52,40.81,2
27,19,-79.36,36.04,2
36,25,-97.01,36.28,2
7,21,-77.04,38.83,2
22,0,-84.37,44.93,2
23,10,-92.74,43.79,2
21,9,-68.29,46.35,2
40,8,-79.59,33.75,2
22,0,-84.47,44.48,2
13,18,-116.29,47.23,2
2,20,-92.56,33.86,2
24,12,-93.4,40,2
23,10,-95.18,43.99,2
0,28,-154.72,67.19,0
12,13,-92.76,40.69,2
37,26,-117.76,43.6,2
43,20,-104.48,31.46,2
26,26,-113.64,48.4,2
22,0,-84.43,42.98,2
8,11,-75.49,38.87,2
31,13,-74.85,39.28,2
13,18,-113.47,44.61,2
50,26,-106.58,43.61,2
48,0,-92.4,45.12,2
18,3,-93.16,31.59,2
36,25,-95.2,34.32,2
6,0,-72.87,41.32,2
6,0,-72.14,41.74,2
15,19,-85.14,40.07,2
26,26,-111.69,45.49,2
40,8,-81.07,34.76,2
25,20,-88.73,32.18,2
50,26,-106.91,42.22,2
46,16,-72.78,44.61,2
20,1,-77.01,38.5,2
20,1,-77.03,38.58,2
21,9,-68.5,46.44,2
22,0,-86.15,42.06,2
50,26,-104.94,43.83,2
2,20,-92.89,33.83,2
19,2,-72.86,42.31,2
43,20,-99.45,27.49,1
5,17,-104.94,38.49,2
5,17,-104.51,38.85,2
16,26,-97.7,39.93,2
28,26,-97.65,47.59,2
13,18,-114.93,43.36,2
46,16,-72.87,42.93,2
42,20,-85.71,35.96,2
27,19,-80.19,35.68,2
4,7,-120.76,36.2,2
33,18,-117.55,41.6,2
39,23,-71.61,41.57,2
47,27,-120.84,47.35,2
6,0,-73.07,41.73,2
37,26,-117.96,42.66,2
19,2,-71.14,42.53,2
8,11,-75.12,38.78,2
23,10,-91.26,47.43,2
2,20,-90.59,35.96,2
40,8,-81.85,33.88,2
10,4,-83.3,33.45,2
20,1,-76.52,39.3,2
23,10,-96.19,47.13,2
35,19,-83.34,38.74,2
33,18,-114.18,36.77,2
20,1,-75.74,38.97,2
14,19,-89.33,37.64,2
25,20,-90.16,32.82,2
25,20,-90.73,31.2,2
6,0,-72.95,41.55,2
48,0,-89.41,43.95,2
27,19,-78.14,34.88,2
43,20,-99.68,29.94,1
20,1,-76.71,39.17,2
16,26,-95.96,37.28,2
4,7,-120.27,41.4,2
4,7,-120.12,36.66,2
2,20,-93.32,36.28,2
16,26,-100.56,39.41,2
16,26,-98.74,37.11,2
5,17,-103.45,39.69,2
47,27,-124.04,48.02,2
33,18,-117.51,38.6,2
34,12,-77.24,42.22,2
27,19,-81.35,35.76,2
8,11,-75.39,39.03,2
22,0,-84.79,45.2,2
48,0,-91.88,45.19,2
39,23,-71.77,41.97,2
17,19,-88.39,37.32,2
29,26,-101.06,40.05,2
14,19,-88.36,40.07,2
29,26,-100.05,40.42,2
6,0,-72.29,42.02,2
9,20,-81.22,28.45,1
32,14,-105.36,33.26,2
38,19,-78.99,40.45,2
2,20,-94.42,34.02,2
27,19,-80.68,35.21,2
8,11,-75.31,38.84,2
0,28,-151.68,67,0
21,9,-68.25,45.31,2
22,0,-87.72,46.78,2
17,19,-82.98,37.54,2
7,21,-77.04,38.89,2
6,0,-72.55,41.51,2
26,26,-105.25,47.75,2
49,19,-78.85,39.52,2
27,19,-77.1,35.92,2
29,26,-102.95,41.27,2
23,10,-94.18,44.83,2
