state_code,bird,lon,lat,lat_zone
31,13,-74.09,40.7,2
7,21,-76.93,38.9,2
46,16,-72.46,43.26,2
42,20,-84.58,35.91,2
32,14,-104.19,32.56,2
44,6,-110.05,38.75,2
9,20,-85.97,30.49,2
39,23,-71.56,41.81,2
42,20,-86.22,35.44,2
0,28,-152.21,62.83,0
14,19,-88.25,41.63,2
9,20,-82.23,27.65,1
39,23,-71.64,41.62,2
13,18,-111.3,44.1,2
41,24,-97.71,45.13,2
28,26,-97.14,46.28,2
20,1,-78.57,39.61,2
17,19,-85.55,37.92,2
0,28,-158.06,67.68,0
36,25,-96.41,34.11,2
38,19,-77.03,41.05,2
43,20,-101.81,33.1,2
11,15,-155.45,19.17,1
34,12,-77.03,42.55,2
43,20,-101.78,34.22,2
30,22,-71.61,43.4,2
42,20,-87.91,36.33,2
18,3,-91.43,30.07,2
28,26,-99.02,48.01,2
34,12,-77.23,42.69,2
1,29,-86.24,32.18,2
9,20,-80.33,26.36,1
23,10,-94.09,45.09,2
48,0,-90.8,45.77,2
47,27,-122.14,47.51,2
6,0,-73.15,41.42,2
30,22,-71.02,43.46,2
37,26,-119.54,42.26,2
38,19,-79.4,41.96,2
37,26,-117.57,42.37,2
39,23,-71.24,41.71,2
2,20,-93.36,34.11,2
26,26,-104.67,45.34,2
36,25,-98.74,36.2,2
9,20,-81.88,26.59,1
7,21,-77.01,38.89,2
37,26,-120.98,42.7,2
18,3,-91.57,31.59,2
15,19,-86.4,38.6,2
24,12,-91.05,37.22,2
10,4,-84.4,33.41,2
36,25,-96.7,36.19,2
30,22,-71.11,43.32,2
3,5,-111.04,32.55,2
48,0,-88.68,44.18,2
4,7,-120.33,40.35,2
31,13,-74.65,39.94,2
10,4,-85.29,33.48,2
50,26,-109.68,42.12,2
47,27,-120.28,47.13,2
28,26,-101.79,46.84,2
5,17,-104.6,40,2
28,26,-97.57,47.7,2
39,23,-71.63,41.43,2
13,18,-116.81,43.91,2
16,26,-99.15,37.33,2
10,4,-82.31,31.14,2
21,9,-70.36,45.12,2
28,26,-99.58,48.72,2
41,24,-99.35,45.11,2
5,17,-105.7,39.75,2
5,17,-107.63,40.8,2
30,22,-71.68,42.88,2
2,20,-93.66,33.67,2
1,29,-87.31,32.9,2
42,20,-87.93,35.47,2
10,4,-83.66,34.83,2
10,4,-84.2,32.26,2
36,25,-97.96,34.18,2
30,22,-71.24,44.02,2
9,20,-80.35,25.48,1
40,8,-81.97,34.44,2
16,26,-95.63,37.64,2
32,14,-106.66,33.16,2
8,11,-75.17,38.58,2
47,27,-120.52,46.92,2
14,19,-89.25,40.48,2
14,19,-89.6,39.64,2
41,24,-98.17,43.79,2
29,26,-97.58,42.3,2
35,19,-83.99,41.66,2
7,21,-76.98,38.88,2
11,15,-157.99,21.69,1
8,11,-75.68,38.59,2
49,19,-81,39.54,2
22,0,-84.01,42.79,2
23,10,-94.88,44.06,2
49,19,-81.64,39.2,2
42,20,-86.75,36.31,2
29,26,-97.06,40.73,2
30,22,-70.78,43.04,2
30,22,-72.17,43.86,2
5,17,-105.58,40.35,2
15,19,-85.29,40.9,2
11,15,-159.46,22.11,1
50,26,-109.95,44.6,2
6,0,-72.42,41.7,2
22,0,-84.75,46.26,2
49,19,-82.13,37.94,2
32,14,-108.04,34.69,2
13,18,-115.73,43.14,2
23,10,-95.85,45.7,2
46,16,-72.7,44.35,2
4,7,-119.75,34.96,2
49,19,-80.74,39.52,2
44,6,-113.12,38.16,2
7,21,-77.03,38.93,2
41,24,-98.22,44.51,2
36,25,-102.52,36.9,2
5,17,-104.95,40.17,2
34,12,-73.99,43.56,2
11,15,-155.71,19.34,1
4,7,-119.21,37.67,2
39,23,-71.38,41.84,2
46,16,-72.95,44.59,2
31,13,-74.85,40.92,2
1,29,-85.32,32.02,2
35,19,-81.47,40.74,2
37,26,-120.2,43.12,2
50,26,-106.58,43.61,2
48,0,-92.4,45.12,2
18,3,-93.16,31.59,2
36,25,-95.2,34.32,2
6,0,-72.87,41.32,2
6,0,-72.14,41.74,2
15,19,-85.14,40.07,2
26,26,-111.69,45.49,2
40,8,-81.07,34.76,2
25,20,-88.73,32.18,2
0,28,-161.18,55.43,2
7,21,-77.02,38.88,2
36,25,-95.99,35.81,2
20,1,-77.3,39.68,2
47,27,-121.28,46.2,2
18,3,-91.07,32.32,2
1,29,-85.88,32.67,2
20,1,-75.63,38.36,2
50,26,-105.04,44.96,2
37,26,-117.63,43.32,2
2,20,-92.93,34.06,2
7,21,-76.95,38.88,2
35,19,-82.77,39.59,2
26,26,-104.37,47.38,2
0,28,-155.67,64.1,0
12,13,-92.22,42.87,2
11,15,-156.43,20.82,1
3,5,-114.35,34,2
24,12,-94.37,40.5,2
23,10,-93.48,45.2,2
42,20,-88.55,36.17,2
33,18,-117.1,41.16,2
9,20,-84.85,30.53,2
15,19,-87.24,40.02,2
41,24,-97.34,43.1,2
35,19,-83.15,40.75,2
50,26,-104.3,43.34,2
0,28,-147.7,68.65,0
18,3,-91.66,31.42,2
46,16,-72.46,44.56,2
9,20,-82.47,30.52,2
41,24,-101.36,44.08,2
16,26,-96.45,39.54,2
30,22,-71.11,44.62,2
11,15,-155.57,19.19,1
38,19,-76.22,41.87,2
18,3,-92,30.04,2
44,6,-113.87,38.64,2
29,26,-99.59,41.58,2
25,20,-88.72,33.39,2
24,12,-89.83,37.33,2
2,20,-93.26,34.76,2
25,20,-89.08,30.97,2
24,12,-93.86,39.25,2
42,20,-84.71,35.27,2
6,0,-72.84,41.43,2
28,26,-103.23,48.06,2
12,13,-94.13,43.2,2
7,21,-76.95,38.9,2
5,17,-105.69,40.53,2
31,13,-74.42,40.33,2
27,19,-78.03,34.38,2
7,21,-76.99,38.84,2
45,19,-79.74,36.72,2
9,20,-85.89,30.77,2
4,7,-123.94,40.46,2
32,14,-103.98,32.02,2
43,20,-101.85,35.88,2
29,26,-97.59,42.72,2
22,0,-84.24,43.09,2
22,0,-85.71,44.46,2
50,26,-110.69,41.84,2
33,18,-116.91,40.03,2
1,29,-87.7,34.92,2
4,7,-118.91,35.54,2
3,5,-114.06,34.09,2
48,0,-88.87,42.83,2
11,15,-155.62,19.84,1
23,10,-96.82,48.58,2
18,3,-90.3,29.9,1
23,10,-93.18,45.15,2
15,19,-85.45,39.97,2
34,12,-78.43,42.68,2
14,19,-88.16,40.36,2
19,2,-70.91,42.62,2
50,26,-108.77,41.11,2
31,13,-74.78,39.74,2
10,4,-85.08,34.51,2
43,20,-96.1,31.17,2
32,14,-106.94,32.74,2
23,10,-95.97,48.69,2
30,22,-71.36,45.08,2
45,19,-78.69,38.41,2
24,12,-89.45,36.54,2
26,26,-112.04,46.98,2
11,15,-155.85,19.38,1
1,29,-85.16,32.78,2
50,26,-106.86,44.05,2
36,25,-99.44,36.97,2
44,6,-112.29,38.69,2
14,19,-88.47,38.22,2
47,27,-117.86,48.14,2
26,26,-108.74,45.76,2
8,11,-75.26,38.66,2
39,23,-71.71,41.45,2
41,24,-97,45.77,2
31,13,-74.26,39.78,2
10,4,-83.74,34.85,2
29,26,-101.71,42.47,2
49,19,-80.58,39.36,2
17,19,-85.16,36.68,2
17,19,-84.18,38.59,2
42,20,-88.76,36.27,2
26,26,-113.87,46.31,2
10,4,-82.28,32.4,2
42,20,-84.15,35.4,2
35,19,-83.96,41.63,2
25,20,-88.63,33.18,2
48,0,-88.2,43.52,2
15,19,-87.19,40.57,2
47,27,-119.17,46.24,2
35,19,-81.43,40,2
32,14,-108.4,33.83,2
7,21,-77.06,38.91,2
0,28,-142.99,64.02,0
46,16,-71.84,44.64,2
20,1,-76.57,39.39,2
31,13,-74.89,39.67,2
14,19,-90.17,39.65,2
31,13,-74.48,39.83,2
8,11,-75.64,39.29,2
6,0,-73.64,41.05,2
49,19,-81.23,37.85,2
44,6,-111.81,37.33,2
8,11,-75.4,38.92,2
20,1,-77.47,39.33,2
25,20,-90.24,33.66,2
41,24,-103.04,44.9,2
2,20,-91.49,34.08,2
44,6,-109.46,39.97,2
2,20,-91.87,33.29,2
20,1,-76.16,39.59,2
32,14,-104.26,36.02,2
42,20,-84.92,35.45,2
9,20,-84.93,30.21,2
21,9,-69.86,45.31,2
39,23,-71.75,41.47,2
47,27,-123.54,47.91,2
19,2,-71.21,42.05,2
6,0,-72.79,41.89,2
41,24,-101.44,45.85,2
14,19,-89.27,37.59,2
45,19,-76.79,37.44,2
46,16,-72.72,43.84,2
17,19,-84.97,37.91,2
11,15,-157.88,21.5,1
45,19,-78.06,36.91,2
49,19,-82.13,37.56,2
48,0,-88.2,44.26,2
11,15,-155.62,19.27,1
29,26,-101.27,41.22,2
28,26,-103.55,46.43,2
14,19,-87.68,38.7,2
24,12,-92.77,39.04,2
48,0,-89.57,44.46,2
19,2,-71.3,41.86,2
25,20,-88.74,32.06,2
9,20,-80.71,26.71,1
47,27,-119.78,48.83,2
27,19,-78.03,35.42,2
23,10,-94.98,48.29,2
12,13,-94.58,41.12,2
19,2,-70.84,42.24,2
49,19,-82.09,38.68,2
50,26,-108.26,43.22,2
46,16,-72.54,42.94,2
47,27,-117.42,46.61,2
48,0,-89.7,44.16,2
36,25,-97.5,34.56,2
44,6,-110.41,40.7,2
14,19,-90.42,42.36,2
27,19,-78.19,35.72,2
32,14,-107.06,32.88,2
50,26,-109.93,42.07,2
5,17,-109,38.9,2
10,4,-81.81,31.01,2
3,5,-112.47,36.35,2
20,1,-76.69,38.81,2
22,0,-83.31,43.64,2
4,7,-123.4,38.94,2
12,13,-92.83,41.79,2
29,26,-99.84,40.96,2
9,20,-81.15,29.16,1
15,19,-85.77,38.62,2
50,26,-108.52,44.23,2
19,2,-73.04,42.41,2
9,20,-80.91,26.53,1
9,20,-80.55,27.44,1
36,25,-99.63,34.74,2
46,16,-72.39,43.45,2
5,17,-104.95,40.17,2
34,12,-73.99,43.56,2
11,15,-155.71,19.34,1
4,7,-119.21,37.67,2
39,23,-71.38,41.84,2
46,16,-72.95,44.59,2
31,13,-74.85,40.92,2
1,29,-85.32,32.02,2
35,19,-81.47,40.74,2
37,26,-120.2,43.12,2
36,25,-96.44,36.48,2
44,6,-113.12,37.83,2
18,3,-91.22,32.91,2
45,19,-80.33,36.61,2
19,2,-70.4,41.66,2
14,19,-90.09,42.06,2
38,19,-76.39,41.51,2
17,19,-86.27,37.69,2
5,17,-106.88,40.35,2
36,25,-97.55,36.49,2
40,8,-79.48,33.35,2
23,10,-93.45,48.12,2
4,7,-121.01,38.64,2
26,26,-107.5,45.32,2
22,0,-85.56,44.15,2
36,25,-95.12,35.95,2
33,18,-119.47,39.03,2
49,19,-81.28,37.46,2
23,10,-92.54,44.58,2
47,27,-121.47,46.69,2
48,0,-88.07,44.68,2
40,8,-80.08,34.03,2
13,18,-114.95,46.34,2
35,19,-82.82,40.65,2
18,3,-91.17,29.44,1
33,18,-116.56,41.85,2
20,1,-78.87,39.71,2
30,22,-71.97,43.99,2
7,21,-77.05,38.95,2
5,17,-107.77,38.7,2
30,22,-71.63,42.9,2
13,18,-114.35,44.05,2
29,26,-98.1,41.61,2
4,7,-119.76,36.7,2
32,14,-106.87,32.37,2
31,13,-74.75,40.91,2
12,13,-95.05,42.5,2
6,0,-71.84,41.95,2
31,13,-74.65,40.69,2
31,13,-74.73,41.25,2
29,26,-102.53,41.62,2
22,0,-84.41,43.48,2
38,19,-80.37,40.54,2
16,26,-101.1,39.14,2
8,11,-75.7,39.03,2
5,17,-102.86,38.3,2
39,23,-71.72,41.86,2
19,2,-72.07,42.53,2
25,20,-90.63,32.32,2
9,20,-82.45,29.61,1
38,19,-75.38,40.65,2
24,12,-92.27,38.42,2
1,29,-85.11,31.23,2
45,19,-79.12,36.64,2
20,1,-76.23,39.53,2
48,0,-87.78,43.76,2
10,4,-81.98,31.87,2
39,23,-71.54,41.51,2
47,27,-120.99,46.46,2
39,23,-71.69,41.44,2
27,19,-78.14,34.88,2
43,20,-99.68,29.94,1
20,1,-76.71,39.17,2
16,26,-95.96,37.28,2
4,7,-120.27,41.4,2
4,7,-120.12,36.66,2
2,20,-93.32,36.28,2
16,26,-100.56,39.41,2
16,26,-98.74,37.11,2
5,17,-103.45,39.69,2
6,0,-72.99,41.91,2
25,20,-90.6,32.5,2
9,20,-81.69,28.68,1
18,3,-90.5,30.45,2
32,14,-106.57,32.53,2
16,26,-99.33,37.49,2
47,27,-119.42,46.06,2
34,12,-75.17,42.55,2
44,6,-111.34,37.38,2
40,8,-80.99,33.85,2
32,14,-108.05,33.52,2
15,19,-85.19,40.22,2
8,11,-75.48,38.68,2
34,12,-76.51,42.03,2
9,20,-80.57,25.66,1
38,19,-79.85,39.75,2
2,20,-91.87,35.9,2
44,6,-113.38,37.47,2
48,0,-91.22,45.09,2
30,22,-71.51,43.16,2
