state_code,bird,lon,lat,lat_zone
26,26,-108.97,48.86,2
20,1,-76.97,38.76,2
49,19,-79.66,38.86,2
0,28,-158.07,68.29,0
22,0,-83.92,41.97,2
10,4,-82.6,31.65,2
28,26,-97.42,46.14,2
12,13,-94.99,42.74,2
4,7,-117.93,37.25,2
38,19,-76.49,40.57,2
16,26,-97.43,38.52,2
47,27,-119.04,46.21,2
21,9,-68.35,44.3,2
33,18,-117.45,40.96,2
19,2,-72.64,42.63,2
23,10,-90.8,48.16,2
37,26,-120.15,42.58,2
17,19,-86.6,37.1,2
36,25,-96.07,36.17,2
27,19,-78.8,34.94,2
13,18,-114.42,45.06,2
46,16,-72.96,42.98,2
26,26,-104.32,48.64,2
43,20,-103.96,29.59,1
5,17,-102.09,37.04,2
44,6,-109.27,38.39,2
12,13,-91.18,42.67,2
23,10,-95.62,45.4,2
25,20,-89.14,31.02,2
50,26,-105.66,41.74,2
17,19,-84.45,36.62,2
5,17,-105.73,38.39,2
44,6,-111.06,37.62,2
35,19,-83.04,39.32,2
12,13,-91.96,41.15,2
2,20,-92.7,33.12,2
37,26,-122.87,42.93,2
13,18,-116.24,43.13,2
12,13,-96.36,43.44,2
17,19,-88.24,37.43,2
20,1,-77.34,39.26,2
5,17,-105.25,38.61,2
5,17,-108.44,40.14,2
46,16,-73.01,43.03,2
28,26,-102.27,48.66,2
41,24,-103.27,44.36,2
4,7,-120.85,38.45,2
35,19,-83.5,39.93,2
43,20,-95.97,33.03,2
43,20,-95.1,32.5,2
17,19,-87.14,37.69,2
47,27,-119.04,46.21,2
21,9,-68.35,44.3,2
33,18,-117.45,40.96,2
19,2,-72.64,42.63,2
23,10,-90.8,48.16,2
37,26,-120.15,42.58,2
17,19,-86.6,37.1,2
36,25,-96.07,36.17,2
27,19,-78.8,34.94,2
13,18,-114.42,45.06,2
19,2,-70.15,41.28,2
17,19,-83.49,37.1,2
12,13,-91.43,42.66,2
13,18,-111.91,43.84,2
25,20,-88.89,30.47,2
25,20,-88.84,31.86,2
46,16,-73.21,43.45,2
32,14,-106.2,34.08,2
36,25,-94.86,34.26,2
38,19,-80.19,39.87,2
22,0,-84.43,44.14,2
37,26,-121.77,43.26,2
16,26,-100.59,37.8,2
7,21,-77.05,38.88,2
20,1,-76.13,39,2
25,20,-88.47,34.99,2
30,22,-72.4,43.31,2
36,25,-95.13,35.8,2
20,1,-75.68,38.45,2
32,14,-106.96,35.08,2
21,9,-70.88,43.86,2
13,18,-112.8,42.52,2
21,9,-69.33,44.93,2
26,26,-109.94,48.82,2
30,22,-71.59,44.49,2
46,16,-73.03,43.32,2
13,18,-115.07,42.61,2
26,26,-106.2,45.07,2
11,15,-156.3,20.91,1
2,20,-91.62,35.18,2
16,26,-97.27,37.82,2
32,14,-106.05,33.87,2
35,19,-80.67,40.67,2
39,23,-71.15,41.62,2
40,8,-80.1,34.28,2
30,22,-71.28,42.93,2
35,19,-84.19,39.16,2
14,19,-88.84,42.06,2
26,26,-114.95,47.91,2
33,18,-115.02,38,2
13,18,-116.39,44.64,2
31,13,-74.15,40.99,2
26,26,-110.96,45.07,2
22,0,-86.12,43.76,2
48,0,-88.27,43.76,2
15,19,-86.66,41.66,2
48,0,-91.38,44.57,2
13,18,-115.15,44.58,2
43,20,-96.75,30.12,2
34,12,-78.68,43.07,2
39,23,-71.76,41.4,2
0,28,-143.06,65.62,0
23,10,-96.18,44.29,2
12,13,-93.8,42.42,2
28,26,-99.68,47.89,2
5,17,-102.31,37.31,2
16,26,-96.64,39.13,2
26,26,-109.86,45.5,2
46,16,-71.67,44.7,2
50,26,-105.19,44.55,2
49,19,-81.51,37.49,2
30,22,-72.13,43.84,2
43,20,-101.66,29.84,1
14,19,-89.18,42.27,2
3,5,-113.39,36.83,2
32,14,-104.2,35.16,2
9,20,-81.62,29.44,1
19,2,-70.79,42.72,2
14,19,-87.63,40.79,2
33,18,-117.78,38.01,2
8,11,-75.64,39.29,2
6,0,-73.64,41.05,2
49,19,-81.23,37.85,2
44,6,-111.81,37.33,2
8,11,-75.4,38.92,2
20,1,-77.47,39.33,2
25,20,-90.24,33.66,2
41,24,-103.04,44.9,2
2,20,-91.49,34.08,2
44,6,-109.46,39.97,2
19,2,-71.35,42.58,2
38,19,-78.49,40.55,2
42,20,-89.71,35.75,2
29,26,-100.76,42.04,2
3,5,-109.07,36.29,2
6,0,-73.48,42.01,2
50,26,-105.2,44.73,2
34,12,-75.28,42.99,2
45,19,-79.58,37.48,2
48,0,-91.18,45.12,2
7,21,-77.06,38.89,2
9,20,-81.56,30.09,2
47,27,-122.13,47.71,2
23,10,-96.25,48.05,2
27,19,-78.19,35.21,2
16,26,-98.66,37.9,2
9,20,-81.16,26.71,1
46,16,-72.82,43.43,2
32,14,-104.7,36.36,2
40,8,-79.08,34.08,2
31,13,-74.84,40.5,2
25,20,-90.28,32.79,2
21,9,-68.55,46.15,2
12,13,-93.68,42.41,2
50,26,-106.59,42.02,2
37,26,-119.09,45.79,2
36,25,-99.46,34.49,2
47,27,-120.25,46.33,2
18,3,-92.32,31.26,2
46,16,-71.78,44.99,2
47,27,-122.22,46.85,2
15,19,-85.15,41.37,2
17,19,-85.42,38.25,2
16,26,-99.74,39.96,2
13,18,-115.15,46.18,2
45,19,-81.84,37.26,2
11,15,-159.38,21.99,1
14,19,-89.56,37.73,2
40,8,-81.03,34.14,2
4,7,-118.24,37.67,2
16,26,-97.27,37.82,2
32,14,-106.05,33.87,2
35,19,-80.67,40.67,2
39,23,-71.15,41.62,2
40,8,-80.1,34.28,2
30,22,-71.28,42.93,2
35,19,-84.19,39.16,2
14,19,-88.84,42.06,2
26,26,-114.95,47.91,2
33,18,-115.02,38,2
47,27,-121.95,48.07,2
37,26,-117.36,45.67,2
10,4,-83.98,32.62,2
47,27,-121.84,48.1,2
44,6,-112.95,37.13,2
48,0,-88.16,44.64,2
0,28,-144.83,64.6,0
26,26,-107.25,47.66,2
36,25,-97.04,36.25,2
31,13,-74.88,39.5,2
36,25,-96.58,34.89,2
37,26,-122.36,42.43,2
26,26,-110.91,48.13,2
31,13,-74.55,40.97,2
22,0,-82.58,43.1,2
10,4,-83.44,34.86,2
29,26,-101.08,41.97,2
2,20,-91.74,34.21,2
40,8,-82.41,34.95,2
28,26,-103.55,47.5,2
46,16,-72.44,44.86,2
9,20,-84.8,30.29,2
27,19,-81.28,35.98,2
30,22,-71.26,43.44,2
29,26,-97.13,41.12,2
21,9,-70.92,44.91,2
10,4,-82.48,32.78,2
4,7,-118.52,36.47,2
23,10,-93.18,46.67,2
4,7,-116.7,35.96,2
0,28,-152.4,62.29,0
17,19,-83.5,37.23,2
38,19,-79.47,39.94,2
21,9,-70.15,44.9,2
26,26,-107.58,46.8,2
44,6,-109.21,39.29,2
49,19,-80.65,39.84,2
4,7,-115.06,33.02,2
49,19,-81.4,38.6,2
35,19,-82.74,38.86,2
50,26,-110.61,43.99,2
18,3,-91.79,31.59,2
33,18,-117.29,37.54,2
22,0,-82.62,43.31,2
33,18,-117.95,41.51,2
37,26,-123.83,44.02,2
45,19,-77.76,37.41,2
11,15,-155.88,19.51,1
17,19,-84.46,38.49,2
50,26,-104.56,43.6,2
41,24,-96.59,44.27,2
24,12,-92,38.33,2
26,26,-111.24,45.35,2
36,25,-99.69,35.02,2
12,13,-93.07,40.96,2
21,9,-69.19,46.62,2
43,20,-95.22,30.69,2
44,6,-109.65,38.78,2
41,24,-99.4,44.86,2
20,1,-76.99,39.47,2
31,13,-74.54,39.75,2
34,12,-73.78,42.86,2
39,23,-71.61,41.43,2
37,26,-118.29,42.06,2
26,26,-114.84,48.53,2
30,22,-71.19,44.94,2
16,26,-99.17,39.34,2
0,28,-151.94,66.18,0
2,20,-92.51,34.08,2
16,26,-100.56,38.59,2
23,10,-95.66,45.69,2
35,19,-81.13,41.69,2
49,19,-80.52,39.49,2
41,24,-97.96,44.34,2
32,14,-108.81,34.16,2
25,20,-89.25,34.16,2
24,12,-94.26,37.05,2
35,19,-80.75,40.34,2
49,19,-79.13,38.77,2
7,21,-77.07,38.96,2
19,2,-71.5,42.4,2
0,28,-155.17,63.37,0
34,12,-74.28,44.07,2
41,24,-103.14,44.24,2
18,3,-89.65,29.75,1
16,26,-95.48,39.27,2
30,22,-71.86,44.27,2
11,15,-155.1,19.78,1
11,15,-158.04,21.62,1
33,18,-116,36.18,2
50,26,-108.72,42.08,2
40,8,-79.19,33.38,2
8,11,-75.31,38.59,2
18,3,-91.4,30.01,2
34,12,-75.36,44.24,2
31,13,-74.52,40.54,2
40,8,-81.76,34.11,2
14,19,-88.25,42.37,2
18,3,-93.46,29.81,1
33,18,-119.03,41.16,2
42,20,-87.48,36.1,2
26,26,-108.48,46.35,2
47,27,-117.81,46.66,2
44,6,-111.07,37.04,2
5,17,-107.26,39.2,2
24,12,-92.95,39.23,2
11,15,-159.52,22.06,1
31,13,-74.79,40.29,2
47,27,-117.08,46.65,2
3,5,-113.64,35.87,2
44,6,-112.57,40.34,2
34,12,-74.59,41.87,2
46,16,-73.23,43.33,2
28,26,-99.31,46.3,2
12,13,-95.28,41.51,2
30,22,-71.03,44.55,2
30,22,-71.06,44.62,2
30,22,-71.41,42.99,2
21,9,-68.29,45.78,2
1,29,-86.6,33.84,2
17,19,-85.16,36.68,2
17,19,-84.18,38.59,2
42,20,-88.76,36.27,2
26,26,-113.87,46.31,2
10,4,-82.28,32.4,2
42,20,-84.15,35.4,2
35,19,-83.96,41.63,2
25,20,-88.63,33.18,2
48,0,-88.2,43.52,2
15,19,-87.19,40.57,2
2,20,-92.4,34.94,2
46,16,-72.73,43,2
26,26,-107.67,47.42,2
35,19,-80.84,39.88,2
33,18,-117.48,40.89,2
1,29,-87.91,32.26,2
20,1,-77.12,38.63,2
43,20,-99.33,32.46,2
1,29,-86.07,31.05,2
41,24,-103.04,43.58,2
