,alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target,real_identifier
26,11.9,1.05,2.25,20.5,100.0,3.35,2.1,0.12,1.62,3.15,0.98,3.1,880.0,1.0,0
27,12.3,3.85,2.15,18.0,111.0,1.35,0.75,0.28,1.12,8.15,0.64,1.95,850.0,2.0,0
28,14.2,1.9,2.7,19.5,119.0,2.75,3.1,0.32,1.95,6.1,1.06,2.6,1275.0,0.0,0
29,12.0,2.8,2.3,18.0,95.0,2.5,2.6,0.29,1.7,3.5,1.11,3.8,840.0,0.0,0
30,12.9,2.1,2.0,19.0,97.0,1.9,1.45,0.45,1.32,4.3,0.88,1.9,580.0,1.0,0
31,13.4,1.8,2.2,17.0,90.0,2.2,1.9,0.3,1.1,3.7,1.1,2.6,1100.0,0.0,0
32,12.6,3.5,2.4,20.0,88.0,1.7,1.2,0.5,0.9,5.1,0.72,1.8,620.0,2.0,0
33,13.1,2.0,2.1,16.5,92.0,1.5,1.0,0.35,0.8,4.0,1.05,2.4,550.0,1.0,0
34,12.4,1.3,1.9,15.0,82.0,2.6,2.7,0.25,1.6,3.2,1.2,2.8,430.0,1.0,0
35,13.0,3.0,2.3,18.0,100.0,1.6,1.1,0.4,0.95,4.8,0.69,1.7,640.0,2.0,0
36,12.8,1.9,2.0,17.0,95.0,2.0,1.8,0.32,1.0,4.2,0.95,2.3,600.0,1.0,0
37,13.5,1.6,2.1,18.0,93.0,2.3,2.0,0.3,1.2,3.9,1.15,2.5,590.0,1.0,0
38,12.7,2.8,2.2,19.5,89.0,1.7,1.3,0.4,0.88,5.0,0.7,1.9,610.0,2.0,0
39,13.2,2.2,2.3,18.5,98.0,1.8,1.6,0.35,1.1,4.5,0.9,2.1,570.0,1.0,0
40,12.83,2.31,2.46,24.0,118.0,2.76,2.49,0.28,2.14,3.82,1.04,2.93,815.0,1.0,0
41,12.15,1.78,2.18,20.5,146.0,1.91,1.37,0.34,1.89,2.41,0.98,2.34,598.0,1.0,0
42,13.02,3.52,2.34,16.0,98.0,2.85,2.78,0.26,1.58,4.15,0.81,3.02,712.0,0.0,0
43,14.01,2.09,2.26,18.5,108.0,3.01,3.22,0.21,2.45,5.63,1.27,3.13,1487.0,0.0,0
44,11.53,1.42,2.65,19.5,96.0,2.68,2.87,0.27,2.44,2.62,0.94,3.19,673.0,1.0,0
45,12.91,1.59,2.55,28.5,137.0,3.22,2.84,0.23,1.91,3.29,1.29,3.45,976.0,1.0,0
46,12.68,2.27,2.22,19.0,84.0,1.42,0.48,0.46,0.62,9.7,0.55,1.6,463.0,2.0,0
47,13.35,1.62,2.59,22.0,88.0,2.55,1.07,0.51,2.24,11.62,0.56,1.75,612.0,2.0,0
48,11.38,3.65,1.79,19.0,105.0,3.12,2.53,0.23,3.49,2.85,0.74,2.78,555.0,1.0,0
49,11.99,2.08,2.12,20.5,84.0,2.54,2.61,0.36,1.32,2.71,0.85,3.24,372.0,1.0,0
50,12.3,2.6,2.1,18.0,99.0,2.0,2.3,0.35,1.8,4.5,1.0,2.7,580.0,1.0,0
51,13.2,4.2,2.4,24.0,108.0,1.6,0.8,0.5,1.3,11.0,0.8,1.6,700.0,2.0,0
52,11.9,1.5,2.0,17.5,88.0,2.1,1.6,0.38,1.4,2.0,1.1,3.1,500.0,1.0,0
53,12.7,3.5,2.2,21.0,95.0,1.9,1.5,0.42,1.6,6.0,0.7,1.9,620.0,2.0,0
54,13.5,1.8,2.6,25.0,110.0,2.3,3.0,0.18,2.8,7.5,1.15,2.9,1100.0,0.0,0
55,12.1,1.2,2.3,20.0,85.0,1.8,1.4,0.4,1.2,1.8,1.05,3.0,550.0,1.0,0
56,12.6,2.0,2.5,19.5,100.0,2.2,2.1,0.45,1.7,3.0,1.3,2.5,400.0,1.0,0
57,12.8,4.0,2.7,26.0,103.0,2.4,2.2,0.44,1.8,2.2,0.95,3.2,380.0,1.0,0
58,11.9,4.5,2.4,22.0,83.0,2.9,3.1,0.22,2.9,2.9,0.78,3.7,390.0,1.0,0
59,12.3,1.3,1.8,17.0,150.0,1.9,1.3,0.15,2.6,2.9,1.3,3.1,720.0,1.0,0
60,13.65,1.62,2.1,15.2,105.0,3.5,3.2,0.28,1.76,6.8,0.98,3.17,1120.0,0.0,0
61,12.45,2.2,1.8,18.3,99.0,2.3,2.2,0.27,1.35,3.5,1.25,2.89,730.0,1.0,0
62,13.2,0.88,1.65,15.8,88.0,1.9,2.0,0.23,1.42,4.4,1.17,2.44,385.0,1.0,0
63,14.2,1.8,2.45,16.4,112.0,3.7,3.4,0.23,2.1,7.6,0.84,3.4,1450.0,0.0,0
64,13.0,2.6,2.35,21.0,118.0,1.6,0.65,0.52,1.44,9.1,0.58,1.6,830.0,2.0,0
65,12.65,1.7,2.25,22.0,83.0,1.35,1.7,0.47,1.6,3.2,0.86,2.4,480.0,1.0,0
66,14.3,1.85,2.4,14.5,95.0,2.45,2.48,0.29,1.95,5.2,1.01,3.55,1280.0,0.0,0
67,13.25,0.92,2.35,16.8,108.0,2.5,1.28,0.54,0.41,3.15,1.01,1.91,745.0,1.0,0
68,11.7,1.85,1.9,15.8,96.0,1.59,1.56,0.33,1.14,3.75,1.22,2.12,425.0,1.0,0
69,11.8,0.88,2.55,17.9,93.0,2.18,2.19,0.21,2.3,3.02,0.78,3.05,515.0,1.0,0
70,13.17,2.1,2.45,17.0,111.0,2.1,2.0,0.25,1.4,6.3,1.08,2.7,1150.0,0.0,0
71,12.7,4.0,2.5,24.0,98.0,1.6,0.7,0.58,1.2,5.8,0.8,1.6,500.0,2.0,0
72,14.0,1.6,2.3,14.0,105.0,3.0,3.3,0.28,2.3,7.0,1.1,3.2,1400.0,0.0,0
73,13.4,2.6,2.6,23.0,100.0,2.3,2.2,0.27,1.65,6.0,0.95,2.5,1000.0,1.0,0
74,12.9,1.4,2.4,19.0,90.0,1.5,1.3,0.22,0.95,4.2,0.78,1.3,600.0,2.0,0
75,14.5,1.9,2.35,13.0,110.0,3.4,3.7,0.3,3.0,7.7,1.25,3.1,1600.0,0.0,0
76,12.6,5.0,2.7,26.0,95.0,1.8,0.65,0.6,1.15,5.2,0.83,1.7,520.0,2.0,0
77,13.3,3.1,2.3,18.0,99.0,1.9,0.9,0.59,1.75,9.8,0.58,1.55,700.0,2.0,0
78,14.4,3.6,2.25,15.0,103.0,3.3,3.2,0.26,2.2,5.1,1.05,3.5,1080.0,0.0,0
79,14.2,1.5,2.35,16.5,96.0,2.3,2.5,0.27,1.6,5.1,1.18,2.9,1290.0,0.0,0
80,12.83,3.21,2.23,19.5,94.0,2.48,2.19,0.32,1.53,3.92,0.98,3.21,810.0,1.0,0
81,13.56,1.65,2.51,17.2,101.0,2.91,3.12,0.24,1.69,5.43,1.02,3.42,1120.0,0.0,0
82,11.78,3.12,2.33,21.0,93.0,2.21,1.78,0.39,1.91,2.45,0.78,3.12,630.0,1.0,0
83,13.12,2.34,2.65,18.7,99.0,2.67,2.81,0.31,1.74,4.89,1.06,3.34,940.0,0.0,0
84,12.45,4.01,2.18,20.3,91.0,2.34,2.56,0.29,1.42,3.78,0.89,2.98,980.0,1.0,0
85,13.89,5.23,2.48,21.5,96.0,1.89,0.72,0.48,1.12,7.21,0.67,1.89,710.0,2.0,0
86,12.11,1.34,2.59,17.8,97.0,2.37,2.58,0.35,2.01,4.45,1.15,2.45,660.0,1.0,0
87,13.34,1.89,2.17,10.9,101.0,2.71,2.83,0.25,1.32,4.28,1.03,3.37,1040.0,0.0,0
88,11.56,2.54,2.44,19.8,95.0,2.85,2.74,0.33,1.79,3.32,0.79,3.36,610.0,1.0,0
89,13.78,4.89,2.37,19.9,93.0,1.98,0.77,0.45,1.07,4.32,0.92,2.12,540.0,2.0,0
90,13.25,1.75,2.45,18.0,105.0,2.8,3.1,0.35,1.65,5.9,1.05,2.75,1120.0,0.0,0
91,12.65,2.45,2.3,23.0,95.0,1.55,1.78,0.6,1.35,2.8,0.87,3.25,320.0,1.0,0
92,12.9,2.2,2.35,25.0,99.0,1.2,1.1,0.25,0.8,5.8,0.65,1.4,570.0,2.0,0
93,12.6,1.3,2.15,19.5,104.0,1.5,0.55,0.5,1.45,7.5,0.57,1.5,630.0,2.0,0
94,13.75,1.5,2.6,19.5,114.0,2.9,3.35,0.38,1.7,6.5,1.1,2.55,1125.0,0.0,0
95,13.0,1.45,2.05,15.0,97.0,2.35,2.6,0.25,1.35,3.65,1.15,2.65,1015.0,0.0,0
96,12.65,3.5,2.35,21.0,105.0,1.65,1.15,0.15,0.8,4.95,0.75,1.25,595.0,2.0,0
97,13.7,1.85,2.65,17.0,114.0,2.95,2.75,0.35,1.65,6.25,1.1,2.9,1370.0,0.0,0
98,12.8,2.9,2.6,23.5,100.0,2.3,0.55,0.5,0.8,4.85,0.85,2.1,585.0,2.0,0
99,12.4,1.6,2.25,24.0,87.0,2.2,2.4,0.38,1.85,2.1,0.85,2.75,340.0,1.0,0
100,13.22,1.75,2.58,18.6,102.0,2.48,2.71,0.33,1.68,4.8,1.15,2.91,1120.0,0.0,0
101,12.41,1.28,2.43,21.9,87.0,2.39,2.18,0.41,1.09,3.1,0.94,3.06,410.0,1.0,0
102,13.75,1.92,2.41,18.6,109.0,2.89,3.04,0.24,2.01,7.1,1.06,2.84,1550.0,0.0,0
103,12.94,3.82,2.34,22.0,111.0,1.44,1.42,0.32,1.12,9.0,0.59,1.36,570.0,2.0,0
104,11.91,2.05,2.73,27.8,93.0,2.11,2.21,0.55,1.72,3.2,0.99,2.52,480.0,1.0,0
105,12.63,2.98,2.61,26.3,99.0,1.87,0.62,0.61,1.12,7.3,0.68,1.76,890.0,2.0,0
106,13.48,3.11,2.75,23.7,98.0,1.52,0.55,0.48,0.57,4.4,0.91,2.12,530.0,2.0,0
107,13.43,3.09,2.67,24.2,121.0,1.38,1.55,0.21,1.21,8.4,0.61,1.32,495.0,2.0,0
108,13.61,1.87,2.39,17.8,105.0,2.45,2.74,0.41,1.99,3.95,1.24,2.92,995.0,0.0,0
109,13.12,1.85,2.59,19.8,103.0,2.38,2.57,0.31,1.61,4.6,1.18,2.85,1080.0,0.0,0
0,13.74,1.67,2.25,16.4,118.0,2.6,2.9,0.21,1.62,5.85,0.92,3.2,1060.0,0.0,1
1,12.79,2.67,2.48,22.0,112.0,1.48,1.36,0.24,1.26,10.8,0.48,1.47,480.0,2.0,1
2,12.37,1.13,2.16,19.0,87.0,3.5,3.1,0.19,1.87,4.45,1.22,2.87,420.0,1.0,1
3,13.56,1.73,2.46,20.5,116.0,2.96,2.78,0.2,2.45,6.25,0.98,3.03,1120.0,0.0,1
4,13.05,5.8,2.13,21.5,86.0,2.62,2.65,0.3,2.01,2.6,0.73,3.1,380.0,1.0,1
5,11.56,2.05,3.23,28.5,119.0,3.18,5.08,0.47,1.87,6.0,0.93,3.69,465.0,1.0,1
6,14.06,2.15,2.61,17.6,121.0,2.6,2.51,0.31,1.25,5.05,1.06,3.58,1295.0,0.0,1
7,12.36,3.83,2.38,21.0,88.0,2.3,0.92,0.5,1.04,7.65,0.56,1.58,520.0,2.0,1
8,12.25,1.73,2.12,19.0,80.0,1.65,2.03,0.37,1.63,3.4,1.0,3.17,510.0,1.0,1
9,12.08,1.83,2.32,18.5,81.0,1.6,1.5,0.52,1.64,2.4,1.08,2.27,480.0,1.0,1
10,13.36,2.56,2.35,20.0,89.0,1.4,0.5,0.37,0.64,5.6,0.7,2.47,780.0,2.0,1
11,13.88,5.04,2.23,20.0,80.0,0.98,0.34,0.4,0.68,4.9,0.58,1.33,415.0,2.0,1
12,14.2,1.76,2.45,15.2,112.0,3.27,3.39,0.34,1.97,6.75,1.05,2.85,1450.0,0.0,1
13,12.37,1.07,2.1,18.5,88.0,3.52,3.75,0.24,1.95,4.5,1.04,2.77,660.0,1.0,1
14,13.58,2.58,2.69,24.5,105.0,1.55,0.84,0.39,1.54,8.66,0.74,1.8,750.0,2.0,1
15,12.0,0.92,2.0,19.0,86.0,2.42,2.26,0.3,1.43,2.5,1.38,3.12,278.0,1.0,1
16,13.76,1.53,2.7,19.5,132.0,2.95,2.74,0.5,1.35,5.4,1.25,3.0,1235.0,0.0,1
17,14.19,1.59,2.48,16.5,108.0,3.3,3.93,0.32,1.86,8.7,1.23,2.82,1680.0,0.0,1
18,12.64,1.36,2.02,16.8,100.0,2.02,1.41,0.53,0.62,5.75,0.98,1.59,450.0,1.0,1
19,13.83,1.65,2.6,17.2,94.0,2.45,2.99,0.22,2.29,5.6,1.24,3.37,1265.0,0.0,1
20,13.11,1.01,1.7,15.0,78.0,2.98,3.18,0.26,2.28,5.3,1.12,3.18,502.0,1.0,1
21,13.05,1.65,2.55,18.0,98.0,2.45,2.43,0.29,1.44,4.25,1.12,2.51,1105.0,0.0,1
22,13.24,2.59,2.87,21.0,118.0,2.8,2.69,0.39,1.82,4.32,1.04,2.93,735.0,0.0,1
23,12.51,1.73,1.98,20.5,85.0,2.2,1.92,0.32,1.48,2.94,1.04,3.57,672.0,1.0,1
24,12.33,1.1,2.28,16.0,101.0,2.05,1.09,0.63,0.41,3.27,1.25,1.67,680.0,1.0,1
25,12.52,2.43,2.17,21.0,88.0,2.55,2.27,0.26,1.22,2.0,0.9,2.78,325.0,1.0,1
26,12.43,1.53,2.29,21.5,86.0,2.74,3.15,0.39,1.77,3.94,0.69,2.84,352.0,1.0,1
27,12.16,1.61,2.31,22.8,90.0,1.78,1.69,0.43,1.56,2.45,1.33,2.26,495.0,1.0,1
28,11.76,2.68,2.92,20.0,103.0,1.75,2.03,0.6,1.05,3.8,1.23,2.5,607.0,1.0,1
29,13.78,2.76,2.3,22.0,90.0,1.35,0.68,0.41,1.03,9.58,0.7,1.68,615.0,2.0,1
30,13.39,1.77,2.62,16.1,93.0,2.85,2.94,0.34,1.45,4.8,0.92,3.22,1195.0,0.0,1
31,14.22,1.7,2.3,16.3,118.0,3.2,3.0,0.26,2.03,6.38,0.94,3.31,970.0,0.0,1
32,12.04,4.3,2.38,22.0,80.0,2.1,1.75,0.42,1.35,2.6,0.79,2.57,580.0,1.0,1
33,14.21,4.04,2.44,18.9,111.0,2.85,2.65,0.3,1.25,5.24,0.87,3.33,1080.0,0.0,1
34,14.83,1.64,2.17,14.0,97.0,2.8,2.98,0.29,1.98,5.2,1.08,2.85,1045.0,0.0,1
35,13.05,1.77,2.1,17.0,107.0,3.0,3.0,0.28,2.03,5.04,0.88,3.35,885.0,0.0,1
36,13.69,3.26,2.54,20.0,107.0,1.83,0.56,0.5,0.8,5.88,0.96,1.82,680.0,2.0,1
37,12.69,1.53,2.26,20.7,80.0,1.38,1.46,0.58,1.62,3.05,0.96,2.06,495.0,1.0,1
38,11.62,1.99,2.28,18.0,98.0,3.02,2.26,0.17,1.35,3.25,1.16,2.96,345.0,1.0,1
39,13.4,3.91,2.48,23.0,102.0,1.8,0.75,0.43,1.41,7.3,0.7,1.56,750.0,2.0,1
40,13.5,1.81,2.61,20.0,96.0,2.53,2.61,0.28,1.66,3.52,1.12,3.82,845.0,0.0,1
41,13.73,1.5,2.7,22.5,101.0,3.0,3.25,0.29,2.38,5.7,1.19,2.71,1285.0,0.0,1
42,12.29,2.83,2.22,18.0,88.0,2.45,2.25,0.25,1.99,2.15,1.15,3.3,290.0,1.0,1
43,12.6,1.34,1.9,18.5,88.0,1.45,1.36,0.29,1.35,2.45,1.04,2.77,562.0,1.0,1
44,11.41,0.74,2.5,21.0,88.0,2.48,2.01,0.42,1.44,3.08,1.1,2.31,434.0,1.0,1
45,13.64,3.1,2.56,15.2,116.0,2.7,3.03,0.17,1.66,5.1,0.96,3.36,845.0,0.0,1
46,12.6,2.46,2.2,18.5,94.0,1.62,0.66,0.63,0.94,7.1,0.73,1.58,695.0,2.0,1
47,11.96,1.09,2.3,21.0,101.0,3.38,2.14,0.13,1.65,3.21,0.99,3.13,886.0,1.0,1
48,12.25,3.88,2.2,18.5,112.0,1.38,0.78,0.29,1.14,8.21,0.65,2.0,855.0,2.0,1
49,14.3,1.92,2.72,20.0,120.0,2.8,3.14,0.33,1.97,6.2,1.07,2.65,1280.0,0.0,1
50,12.88,2.99,2.4,20.0,104.0,1.3,1.22,0.24,0.83,5.4,0.74,1.42,530.0,2.0,1
51,13.49,3.59,2.19,19.5,88.0,1.62,0.48,0.58,0.88,5.7,0.81,1.82,580.0,2.0,1
52,13.56,1.71,2.31,16.2,117.0,3.15,3.29,0.34,2.34,6.13,0.95,3.38,795.0,0.0,1
53,14.34,1.68,2.7,25.0,98.0,2.8,1.31,0.53,2.7,13.0,0.57,1.96,660.0,2.0,1
54,13.71,1.86,2.36,16.6,101.0,2.61,2.88,0.27,1.69,3.8,1.11,4.0,1035.0,0.0,1
55,12.22,1.29,1.94,19.0,92.0,2.36,2.04,0.39,2.08,2.7,0.86,3.02,312.0,1.0,1
56,13.27,4.28,2.26,20.0,120.0,1.59,0.69,0.43,1.35,10.2,0.59,1.56,835.0,2.0,1
57,13.16,3.57,2.15,21.0,102.0,1.5,0.55,0.43,1.3,4.0,0.6,1.68,830.0,2.0,1
58,13.86,1.51,2.67,25.0,86.0,2.95,2.86,0.21,1.87,3.38,1.36,3.16,410.0,1.0,1
59,12.85,3.27,2.58,22.0,106.0,1.65,0.6,0.6,0.96,5.58,0.87,2.11,570.0,2.0,1
60,13.84,4.12,2.38,19.5,89.0,1.8,0.83,0.48,1.56,9.01,0.57,1.64,480.0,2.0,1
61,13.3,1.72,2.14,17.0,94.0,2.4,2.19,0.27,1.35,3.95,1.02,2.77,1285.0,0.0,1
62,13.05,3.86,2.32,22.5,85.0,1.65,1.59,0.61,1.62,4.8,0.84,2.01,515.0,1.0,1
63,12.51,1.24,2.25,17.5,85.0,2.0,0.58,0.6,1.25,5.45,0.75,1.51,650.0,2.0,1
64,12.29,1.41,1.98,16.0,85.0,2.55,2.5,0.29,1.77,2.9,1.23,2.74,428.0,1.0,1
65,12.77,3.43,1.98,16.0,80.0,1.63,1.25,0.43,0.83,3.4,0.7,2.12,372.0,1.0,1
66,12.96,3.45,2.35,18.5,106.0,1.39,0.7,0.4,0.94,5.28,0.68,1.75,675.0,2.0,1
67,13.67,1.25,1.92,18.0,94.0,2.1,1.79,0.32,0.73,3.8,1.23,2.46,630.0,1.0,1
68,13.16,2.36,2.67,18.6,101.0,2.8,3.24,0.3,2.81,5.68,1.03,3.17,1185.0,0.0,1
69,12.37,0.94,1.36,10.6,88.0,1.98,0.57,0.28,0.42,1.95,1.05,1.82,520.0,1.0,1
70,12.47,1.52,2.2,19.0,162.0,2.5,2.27,0.32,3.28,2.6,1.16,2.63,937.0,1.0,1
71,11.81,2.12,2.74,21.5,134.0,1.6,0.99,0.14,1.56,2.5,0.95,2.26,625.0,1.0,1
72,13.24,3.98,2.29,17.5,103.0,2.64,2.63,0.32,1.66,4.36,0.82,3.0,680.0,0.0,1
73,14.1,2.16,2.3,18.0,105.0,2.95,3.32,0.22,2.38,5.75,1.25,3.17,1510.0,0.0,1
74,11.61,1.35,2.7,20.0,94.0,2.74,2.92,0.29,2.49,2.65,0.96,3.26,680.0,1.0,1
75,12.99,1.67,2.6,30.0,139.0,3.3,2.89,0.21,1.96,3.35,1.31,3.5,985.0,1.0,1
76,12.77,2.39,2.28,19.5,86.0,1.39,0.51,0.48,0.64,9.899999,0.57,1.63,470.0,2.0,1
77,13.48,1.67,2.64,22.5,89.0,2.6,1.1,0.52,2.29,11.75,0.57,1.78,620.0,2.0,1
78,11.46,3.74,1.82,19.5,107.0,3.18,2.58,0.24,3.58,2.9,0.75,2.81,562.0,1.0,1
79,12.07,2.16,2.17,21.0,85.0,2.6,2.65,0.37,1.35,2.76,0.86,3.28,378.0,1.0,1
80,11.82,1.47,1.99,20.8,86.0,1.98,1.6,0.3,1.53,1.95,0.95,3.33,495.0,1.0,1
81,13.45,3.7,2.6,23.0,111.0,1.7,0.92,0.43,1.46,10.68,0.85,1.56,695.0,2.0,1
82,12.2,3.03,2.32,19.0,96.0,1.25,0.49,0.4,0.73,5.5,0.66,1.83,510.0,2.0,1
83,13.05,1.73,2.04,12.4,92.0,2.72,3.27,0.17,2.91,7.2,1.12,2.91,1150.0,0.0,1
84,13.17,5.19,2.32,22.0,93.0,1.74,0.63,0.61,1.55,7.9,0.6,1.48,725.0,2.0,1
85,12.08,1.33,2.3,23.6,70.0,2.2,1.59,0.42,1.38,1.74,1.07,3.21,625.0,1.0,1
86,12.17,1.45,2.53,19.0,104.0,1.89,1.75,0.45,1.03,2.95,1.45,2.23,355.0,1.0,1
87,12.42,4.43,2.73,26.5,102.0,2.2,2.13,0.43,1.71,2.08,0.92,3.12,365.0,1.0,1
88,11.87,4.31,2.39,21.0,82.0,2.86,3.03,0.21,2.91,2.8,0.75,3.64,380.0,1.0,1
89,12.21,1.19,1.75,16.8,151.0,1.85,1.28,0.14,2.5,2.85,1.28,3.07,718.0,1.0,1
90,13.94,1.73,2.27,17.4,108.0,2.88,3.54,0.32,2.08,8.9,1.12,3.1,1260.0,0.0,1
91,14.1,2.02,2.4,18.8,103.0,2.75,2.92,0.32,2.38,6.2,1.07,2.75,1060.0,0.0,1
92,12.67,0.98,2.24,18.0,99.0,2.2,1.94,0.3,1.46,2.62,1.23,3.16,450.0,1.0,1
93,14.75,1.73,2.39,11.4,91.0,3.1,3.69,0.43,2.81,5.4,1.25,2.73,1150.0,0.0,1
94,12.25,4.72,2.54,21.0,89.0,1.38,0.47,0.53,0.8,3.85,0.75,1.27,720.0,2.0,1
95,12.85,1.6,2.52,17.8,95.0,2.48,2.37,0.26,1.46,3.93,1.09,3.63,1015.0,0.0,1
96,13.73,4.36,2.26,22.5,88.0,1.28,0.47,0.52,1.15,6.62,0.78,1.75,520.0,2.0,1
97,14.06,1.63,2.28,16.0,126.0,3.0,3.17,0.24,2.1,5.65,1.09,3.71,780.0,0.0,1
98,13.63,1.81,2.7,17.2,112.0,2.85,2.91,0.3,1.46,7.3,1.28,2.88,1310.0,0.0,1
99,12.33,0.99,1.95,14.8,136.0,1.9,1.85,0.35,2.76,3.4,1.06,2.31,750.0,1.0,1
100,13.82,1.75,2.42,14.0,111.0,3.88,3.74,0.32,1.87,7.05,1.01,3.26,1190.0,0.0,1
101,12.08,2.08,1.7,17.5,97.0,2.23,2.17,0.26,1.4,3.3,1.27,2.96,710.0,1.0,1
102,13.03,0.9,1.71,16.0,86.0,1.95,2.03,0.24,1.46,4.6,1.19,2.48,392.0,1.0,1
103,14.37,1.95,2.5,16.8,113.0,3.85,3.49,0.24,2.18,7.8,0.86,3.45,1480.0,0.0,1
104,13.17,2.59,2.37,20.0,120.0,1.65,0.68,0.53,1.46,9.3,0.6,1.62,840.0,2.0,1
105,12.72,1.75,2.28,22.5,84.0,1.38,1.76,0.48,1.63,3.3,0.88,2.42,488.0,1.0,1
106,14.39,1.87,2.45,14.6,96.0,2.5,2.52,0.3,1.98,5.25,1.02,3.58,1290.0,0.0,1
107,13.34,0.94,2.36,17.0,110.0,2.53,1.3,0.55,0.42,3.17,1.02,1.93,750.0,1.0,1
108,11.66,1.88,1.92,16.0,97.0,1.61,1.57,0.34,1.15,3.8,1.23,2.14,428.0,1.0,1
109,11.84,0.89,2.58,18.0,94.0,2.2,2.21,0.22,2.35,3.05,0.79,3.08,520.0,1.0,1
110,12.86,1.35,2.32,18.0,122.0,1.51,1.25,0.21,0.94,4.1,0.76,1.29,630.0,2.0,1
111,13.75,1.73,2.41,16.0,89.0,2.6,2.76,0.29,1.81,5.6,1.15,2.9,1320.0,0.0,1
112,12.53,5.51,2.64,25.0,96.0,1.79,0.6,0.63,1.1,5.0,0.82,1.69,515.0,2.0,1
113,13.11,1.9,2.75,25.5,116.0,2.2,1.28,0.26,1.56,7.1,0.61,1.33,425.0,2.0,1
114,14.38,1.87,2.38,12.0,102.0,3.3,3.64,0.29,2.96,7.5,1.2,3.0,1547.0,0.0,1
115,14.23,1.71,2.43,15.6,127.0,2.8,3.06,0.28,2.29,5.64,1.04,3.92,1065.0,0.0,1
116,12.0,1.51,2.42,22.0,86.0,1.45,1.25,0.5,1.63,3.6,1.05,2.65,450.0,1.0,1
117,13.23,3.3,2.28,18.5,98.0,1.8,0.83,0.61,1.87,10.52,0.56,1.51,675.0,2.0,1
118,14.38,3.59,2.28,16.0,102.0,3.25,3.17,0.27,2.19,4.9,1.04,3.44,1065.0,0.0,1
