mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
1.28,533,56.667,9,684,4590,2717,0.592,0.149,510,1
1.51,45,4.429,7,68,217,154,0.71,0.313,31,1
5.33,6,44,1,32,44,44,1,0.727,44,2
16.66,161,5.167,24,2683,2976,2859,0.961,0.902,124,1
1.5,20,3.8,5,30,95,87,0.916,0.316,19,1
2.7,10,1.2,10,27,120,54,0.45,0.225,12,1
1.28,18,1.429,7,23,70,57,0.814,0.329,10,1
1.77,13,1.286,7,23,63,44,0.698,0.365,9,1
1.47,70,5.75,8,103,368,250,0.681,0.281,46,1
1.4,83,11.5,6,116,414,308,0.744,0.28,69,1
10,1,0.1,10,10,10,10,1,1,1,4
1.94,77,9,7,149,441,415,0.941,0.338,63,1
2.78,195,17,9,542,1395,1029,0.738,0.39,155,1
2.86,375,23.727,11,1074,2872,2123,0.74,0.375,262,1
1.15,11,1.571,7,13,77,42,0.545,0.169,11,1
15.22,279,20.308,13,4247,3471,3471,1,0.122,267,1
1.83,56,4.875,8,103,312,308,0.984,0.331,39,1
2.17,206,29.111,9,449,2358,1165,0.494,0.19,262,1
2.25,84,7.75,8,189,496,470,0.948,0.381,62,1
1.28,36,2.667,9,46,216,101,0.468,0.213,24,1
2.47,17,0.36,25,42,225,98,0.436,0.187,9,5
1.93,84,6.125,8,162,392,298,0.76,0.413,49,1
2.4,70,5.778,9,168,468,387,0.827,0.359,52,1
2.88,25,2,8,72,128,117,0.922,0.563,16,1
1.82,62,4,9,113,324,229,0.707,0.349,36,1
2.17,40,3.625,8,87,232,205,0.884,0.375,29,1
2.35,31,2.3,10,73,230,205,0.891,0.317,23,1
1.67,48,2.6,10,80,260,179,0.689,0.308,26,1
1.20,83,5.3,10,99,530,419,0.788,0.186,53,1
1.4,378,34,9,530,2754,2069,0.751,0.192,306,1
10,1,0.1,10,10,10,10,1,1,1,4
1.94,77,9,7,149,441,415,0.941,0.338,63,1
2.08,49,3.1,10,102,310,295,0.952,0.329,31,1
4.5,2,1.125,8,9,72,23,0.319,0.125,9,5
1.27,575,66.875,8,731,4280,2984,0.697,0.171,535,1
1.35,20,3,5,27,75,70,0.933,0.36,15,1
1.77,52,6.5,6,92,234,217,0.927,0.393,39,1
2.01,163,16.5,8,328,1056,922,0.873,0.311,132,1
1.67,123,14.286,7,206,700,443,0.633,0.294,100,1
1.46,52,4.571,7,76,224,176,0.786,0.339,32,1
2.71,167,10.727,11,452,1298,1035,0.797,0.348,118,1
2.21,228,8.929,14,505,1750,1285,0.734,0.289,125,1
1.63,16,1.571,7,26,77,68,0.883,0.338,11,1
1.43,67,5.125,8,96,328,286,0.872,0.293,41,1
2.52,21,2.125,8,53,136,136,1,0.391,17,1
1.33,18,1.571,7,24,77,77,1,0.312,11,1
1.85,151,11.333,9,280,918,650,0.708,0.306,102,1
1.98,88,6.111,9,174,495,400,0.808,0.352,55,1
2.45,132,12.667,9,324,1026,753,0.735,0.316,114,1
1.4,83,11.5,6,116,414,308,0.744,0.28,69,1
1.38,24,3.167,6,33,114,90,0.789,0.289,19,1
1.78,9,4.5,6,16,162,121,0.747,0.099,27,1
1.56,63,3.7,10,98,370,336,0.905,0.266,37,1
2.07,43,3.333,9,89,270,192,0.711,0.331,30,1
1.53,24,2.857,7,36,140,105,0.75,0.257,20,1
1.47,30,2.5,8,44,160,150,0.938,0.275,20,1
1.33,37,8.333,6,49,300,173,0.577,0.163,50,1
1.32,507,59.333,9,671,4806,2491,0.518,0.14,534,1
1.57,35,2.333,9,55,189,144,0.762,0.291,21,1
1.49,579,56.444,9,861,4572,2731,0.597,0.188,508,1
1.35,43,3.75,8,58,240,160,0.667,0.242,30,1
2.84,7,1.167,6,20,42,37,0.881,0.476,7,1
1.61,71,5.111,9,114,414,347,0.838,0.275,46,1
2.14,50,3.875,8,107,248,246,0.992,0.432,31,1
1.38,13,1,9,18,81,59,0.728,0.222,9,1
1.89,128,7.9,10,242,790,646,0.818,0.306,79,1
1.51,35,2.333,9,53,189,144,0.762,0.28,21,1
2.11,36,2.1,10,76,210,172,0.819,0.362,21,1
1.34,456,59.556,9,609,4824,2377,0.493,0.126,536,1
1.91,140,7.818,11,268,946,723,0.764,0.283,86,1
2.57,47,5,7,121,245,221,0.902,0.494,35,1
2.33,6,0.571,7,14,28,28,1,0.5,4,1
1.67,48,7.8,5,80,195,169,0.867,0.41,39,1
1.39,105,6.333,9,146,513,467,0.91,0.285,57,1
1.38,93,5.8,10,129,580,487,0.84,0.223,58,1
1.89,352,27.1,10,665,2710,1887,0.697,0.245,271,1
2.12,53,2.889,9,112,234,264,0.113,0.479,26,1
1.41,93,63.25,4,131,1012,668,0.66,0.129,253,1
1.36,11,1,7,15,49,44,0.898,0.306,7,1
1.55,11,0.625,8,17,40,40,1,0.425,5,1
8,1,0.125,8,8,8,8,1,1,1,4
2.13,160,3.3,25,341,2055,16247,0.789,0.166,821,3
1.54,13,0.7,10,20,70,69,0.986,0.286,7,1
1.48,42,4.143,7,62,203,170,0.837,0.305,29,1
7.49,67,27.545,11,502,3333,666,0.2,0.151,303,1
1.44,54,6.429,7,78,315,240,0.765,0.247,45,1
1.71,55,4.125,8,94,264,217,0.821,0.356,33,1
1.76,218,16.667,9,384,1350,1020,0.756,0.284,150,1
2.09,11,1.833,6,23,66,53,0.803,0.348,11,1
1.94,17,2.429,7,33,119,87,0.731,0.277,17,1
1.24,76,8.429,7,94,413,272,0.659,0.228,59,1
2.82,127,11.444,9,358,927,815,0.879,0.386,103,1
2.21,14,2,7,31,98,76,0.776,0.316,14,1
2.00,241,28.625,8,484,1832,1272,0.696,0.264,229,1
1.69,25,2,8,42,128,110,0.859,0.328,16,1
2.02,419,24.636,11,847,2981,2124,0.712,0.285,271,1
1.93,38,2.6,10,73,260,207,0.797,0.282,26,1
1.45,31,3.286,7,45,161,133,0.826,0.28,23,1
2.7,10,2.286,7,27,112,71,0.634,0.241,16,1
1.83,6,36,1,11,36,36,1,0.306,36,2
2.22,9,1.197,7,20,42,41,0.976,0.476,6,1
1.56,18,1.571,7,28,77,70,0.909,0.364,11,1
2.06,31,2.5,8,64,160,160,1,0.4,20,1
1.73,70,4,10,121,400,374,0.935,0.35,40,1
1.65,178,9.182,11,293,1111,947,0.852,0.264,101,1
2.28,19,1.5,8,43,96,89,0.927,0.448,12,1
2.78,231,19.5,10,643,1950,1146,0.589,0.329,195,1
1.83,103,9.333,9,189,756,722,0.955,0.25,84,1
1.57,21,2.333,6,33,84,76,0.905,0.393,14,1
1.29,38,4.667,6,49,168,147,0.875,0.292,28,1
2.42,267,18.6,10,645,1860,1434,0.771,0.347,186,1
2.45,11,1.286,7,27,63,43,0.683,0.429,9,1
1.86,19,2,8,35,128,97,0.759,0.275,16,1
1.54,58,5.222,9,89,423,302,0.714,0.211,47,1
1.37,111,10.5,6,152,384,532,0.378,0.396,64,1
2.3,30,2.5,8,69,160,145,0.906,0.431,20,1
2.42,45,2.917,12,109,528,331,0.628,0.207,44,1
2.45,22,3,6,54,108,107,0.991,0.5,18,1
44.5,4,184,1,178,184,184,1,0.967,184,2
6.19,16,1.6,10,99,160,154,0.963,0.619,16,1
1.5,18,1.571,7,27,77,56,0.727,0.351,11,1
1.88,74,5.25,8,139,336,321,0.955,0.414,42,1
1.35,96,7.222,9,130,585,460,0.786,0.222,65,1
1.61,56,5.444,9,90,441,331,0.748,0.204,49,1
1.19,27,2.857,7,32,140,121,0.864,0.229,20,1
3.11,9,0.667,12,28,96,96,1,0.292,8,1
22.19,16,268.5,2,357,1074,358,0.333,0.332,537,2
2.19,59,5.125,8,129,328,320,0.976,0.393,41,1
2.06,431,26.667,12,888,3840,1975,0.514,0.231,320,1
1.55,64,5.75,8,99,368,340,0.927,0.269,46,1
2.57,47,5,7,121,245,221,0.902,0.494,35,1
1.53,40,3.714,7,61,182,169,0.929,0.334,26,1
2.08,152,6.083,12,316,876,776,0.884,0.361,73,1
1.37,63,6,8,87,384,290,0.753,0.226,48,1
1.65,23,2,7,38,98,96,0.98,0.388,14,1
1.17,35,4.167,6,41,150,118,0.787,0.273,25,1
2.22,173,10.222,9,384,828,781,0.947,0.464,92,1
1.94,177,11.091,11,344,1342,881,0.656,0.256,122,1
2.66,29,16.25,4,77,260,164,0.631,0.296,65,1
1.85,65,3.7,10,120,370,256,0.692,0.324,37,1
1.58,26,1.1,10,41,110,110,1,0.373,11,1
2.85,60,4.667,9,171,378,356,0.942,0.452,42,1
16,5,87,1,80,87,87,1,0.92,87,2
1.56,9,1.143,7,14,56,43,0.768,0.25,8,1
3.25,4,17,1,13,17,17,1,0.765,17,2
2.07,114,9,9,236,729,668,0.916,0.324,81,1
1.61,16,1.857,7,26,91,84,0.923,0.286,13,1
1.87,180,15.333,9,336,1242,756,0.609,0.271,138,1
2.09,11,1.125,8,23,72,46,0.639,0.319,9,1
1.85,65,3.7,10,120,370,256,0.692,0.324,37,1
1.77,13,1.429,7,23,70,70,1,0.329,10,1
1.89,91,10.375,8,172,664,501,0.754,0.259,83,1
1.86,14,2.6,5,26,65,65,1,0.4,13,1
1.54,13,1.833,6,20,66,47,0.712,0.303,11,1
1.97,33,2.385,8,65,152,152,1,0.426,19,1
2.56,9,1,8,23,64,62,0.969,0.359,8,1
1.9,80,4.9,10,152,490,430,0.878,0.309,49,1
1.28,326,40.333,9,417,3267,1738,0.532,0.128,363,1
1.22,614,56.444,9,748,4572,3154,0.69,0.164,508,1
2.32,19,1.5,8,44,96,96,1,0.458,12,1
2.090,155,13.64,10,324,1360,840,0.619,0.239,136,1
1.69,16,1.556,9,27,126,126,1,0.214,14,1
1.34,102,13.5,6,137,486,453,0.932,0.282,81,1
1.56,36,3,8,56,192,166,0.865,0.292,24,1
1.32,339,35.667,9,446,2889,1597,0.553,0.154,321,1
1.28,18,1.571,7,23,77,77,1,0.299,11,1
1.78,344,26.2,10,612,2620,1734,0.661,0.233,262,1
1.4,45,14,5,63,350,146,0.417,0.18,70,1
10,1,1.167,6,10,42,32,0.762,0.238,7,1
1.47,40,3.286,7,59,161,153,0.948,0.365,23,1
2.03,91,9.571,7,184,462,387,0.838,0.397,66,1
1.54,13,1.667,6,20,60,45,0.75,0.333,10,1
1.45,11,4.667,6,16,168,89,0.53,0.095,28,1
1.77,52,3.333,9,92,270,212,0.789,0.343,30,1
4.67,6,1.444,9,28,117,54,0.462,0.239,13,1
1.83,12,2,7,22,98,72,0.735,0.225,14,1
1.38,16,3,6,22,108,96,0.889,0.205,18,1
1.46,63,13.143,7,92,644,459,0.713,0.143,92,1
1.58,586,6.76,25,923,4225,4101,0.971,0.218,169,1
2.3,30,2.333,9,69,189,171,0.905,0.365,21,1
2.5,6,26,2,15,104,73,0.702,0.144,52,1
10,1,1.333,3,10,12,11,0.917,0.833,4,1
1.62,21,3,6,34,108,108,1,0.315,18,1
2.33,135,8.167,12,314,1176,737,0.627,0.267,98,1
4.73,11,1,11,52,121,97,0.802,0.43,11,1
1.83,6,1.167,6,11,42,33,0.786,0.262,7,1
1.27,116,12.286,7,147,602,500,0.831,0.244,86,1
1.4,378,34,9,530,2754,2069,0.751,0.192,306,1
1.38,60,21.833,6,83,786,370,0.471,0.106,131,1
1.39,135,11,9,187,891,693,0.778,0.21,99,1
1.58,309,29.125,8,488,1864,1562,0.838,0.262,233,1
1.82,217,18.778,9,396,1521,942,0.619,0.26,169,1
2.02,125,9.111,9,253,738,674,0.913,0.343,82,1
1.21,19,1.571,7,23,77,77,1,0.299,11,1
2.4,45,3.222,9,108,261,252,0.966,0.414,29,1
2.99,101,5.583,12,302,804,604,0.751,0.376,67,1
1.26,182,30.125,8,230,1928,960,0.498,0.119,241,1
2.46,26,1.727,11,64,209,165,0.789,0.306,19,1
1.73,398,31.222,9,687,2529,2164,0.856,0.272,281,1
1.59,160,17.857,7,254,875,643,0.735,0.29,125,1
1.95,109,8.3,10,213,830,586,0.705,0.257,83,1
2.14,22,3.375,8,47,216,179,0.829,0.218,27,1
2.45,127,8.2,10,311,820,682,0.832,0.379,82,1
1.86,28,2.889,9,52,234,121,0.517,0.223,26,1
1.54,46,4.714,7,71,231,205,0.887,0.307,33,1
1.88,217,14.5,10,409,1450,1050,0.724,0.283,145,1
1.71,7,1,5,12,25,25,1,0.48,5,1
2.08,107,6.818,11,223,825,560,0.679,0.27,75,1
1.8,50,4,8,90,256,249,0.973,0.352,32,1
1.31,330,23.6,10,432,2360,1349,0.572,0.183,236,1
2.8,64,4.111,9,179,333,300,0.901,0.538,37,1
2.65,23,3,8,61,192,132,0.688,0.318,24,1
2.91,68,7.125,8,198,456,437,0.958,0.434,57,1
1.65,182,13.364,11,300,1617,782,0.485,0.186,147,1
1.79,29,3,7,52,147,129,0.879,0.354,21,1
1.91,138,7.818,11,264,946,723,0.764,0.279,86,1
2.03,80,5.8,10,162,580,487,0.84,0.28,58,1
2.62,45,3.5,10,118,350,249,0.711,0.337,35,1
2.11,27,2.111,9,57,171,143,0.834,0.333,19,1
2.22,222,13.889,9,494,1125,1125,1,0.439,125,1
1.37,77,8.714,7,106,427,342,0.8,0.248,61,1
2.1,10,10.333,3,21,93,72,0.774,0.226,31,1
1.73,11,1.286,7,19,63,56,0.889,0.302,9,1
1.69,157,15.75,8,265,1008,909,0.901,0.263,126,1
2.18,110,9.889,9,240,801,448,0.559,0.3,89,1
1.26,274,25.889,9,345,2097,1441,0.687,0.165,233,1
2.05,53,2.368,19,108,855,498,0.582,0.126,45,1
2.3,20,1.5,8,46,96,90,0.938,0.479,12,1
1.51,35,2.222,9,53,180,104,0.578,0.294,20,1
2.32,315,24.9,10,731,2490,1584,0.636,0.294,249,1
1.39,114,12.375,8,158,792,524,0.662,0.199,99,1
1.4,441,30.9,10,618,3090,2257,0.73,0.2,309,1
2.08,16,1.25,8,33,80,73,0.913,0.413,10,1
1.37,100,9.375,8,137,600,397,0.662,0.228,75,1
12,1,0.083,12,12,12,12,1,1,1,4
1.48,40,4.429,7,59,217,146,0.673,0.273,31,1
1.57,7,0.667,12,11,96,57,0.594,0.115,8,1
2.74,80,7.375,8,219,472,465,0.985,0.464,59,1
2.1,10,0.875,8,21,56,56,1,0.375,7,1
2.19,117,7.9,10,256,790,530,0.671,0.324,79,1
2.22,59,5,8,131,320,319,0.994,0.409,40,1
2.57,14,2.286,7,36,112,85,0.759,0.321,16,1
1.63,8,1.2,5,13,30,30,1,0.433,6,1
1.29,255,58.667,9,330,4788,1507,0.315,0.069,532,1
1.36,31,3,7,42,147,125,0.85,0.286,21,1
3.08,623,31.846,13,1919,5388,3514,0.653,0.357,414,1
2.02,43,3.75,8,87,240,160,0.667,0.363,30,1
1.32,338,37.375,8,446,2392,1643,0.687,0.186,299,1
1.91,23,1.4,10,44,140,126,0.9,0.314,14,1
19.6,5,3.5,8,98,224,111,0.496,0.438,28,1
1.32,25,2.833,6,33,102,102,1,0.324,17,1
7,77,6.455,11,539,781,742,0.95,0.69,71,1
1.51,177,34.143,7,268,1673,797,0.476,0.16,239,1
2.18,11,1.333,6,24,48,48,1,0.5,8,1
2.49,82,8.375,8,204,536,400,0.746,0.381,67,1
1.65,31,2.25,8,51,144,109,0.757,0.354,18,1
1.38,45,8.429,7,62,413,238,0.576,0.15,59,1
1.4,378,34,9,530,2754,2069,0.751,0.192,306,1
1.38,60,21.833,6,83,786,370,0.471,0.106,131,1
1.28,18,1.833,6,23,66,63,0.955,0.348,11,1
1.29,404,34,8,520,2176,1771,0.813,0.239,272,1
2.64,216,20.222,9,570,1638,1260,0.771,0.348,182,1
8,1,1,3,8,9,8,0.889,0.889,3,1
2.2,20,1.75,8,44,112,75,0.67,0.393,14,1
2.36,525,24.429,14,1235,4872,2812,0.577,0.254,348,1
1.38,3,0.571,7,4,28,28,1,0.143,4,1
1.52,21,2.429,7,32,119,107,0.899,0.269,17,1
1.43,352,24.727,11,504,2992,1781,0.595,0.168,272,1
1.83,209,13.273,11,383,1606,932,0.58,0.238,146,1
1.52,33,2.111,9,50,171,117,0.684,0.292,19,1
1.38,13,1,7,18,49,49,1,0.367,7,1
8,1,1,3,8,9,8,0.889,0.889,3,1
2.86,7,1.594,7,20,77,44,0.571,0.26,11,1
5.09,458,11.769,28,2333,9324,3985,0.428,0.25,333,1
2.33,12,1,8,28,64,59,0.922,0.438,8,1
1.41,18,1.167,6,25,42,42,1,0.598,7,1
2.5,22,1.9,10,55,190,144,0.757,0.289,19,1
1.4,45,14,5,63,350,146,0.417,0.18,70,1
1.38,65,4.667,9,90,378,302,0.799,0.238,42,1
1.78,9,4.667,6,16,168,89,0.53,0.095,28,5
2.25,69,3.818,11,155,462,383,0.829,0.335,42,1
1.88,16,1.25,8,30,80,68,0.85,0.375,10,1
1.33,137,18.286,7,182,896,594,0.663,0.203,128,1
2.07,29,2.25,8,60,144,128,0.889,0.417,18,1
2.15,39,3.222,9,84,261,195,0.747,0.321,29,1
2.21,14,1,8,31,64,61,0.953,0.484,8,1
2.25,168,11.889,9,378,963,935,0.967,0.392,107,1
2.3,20,1.5,8,46,96,90,0.938,0.479,12,1
1.51,35,2.222,9,53,180,104,0.578,0.294,20,1
1.15,91,7.571,7,105,371,326,0.876,0.283,53,1
1.67,73,5.75,8,122,368,341,0.927,0.332,46,1
1.67,370,23.818,11,619,2882,2246,0.78,0.215,262,1
8.77,522,1.518,304,4563,13440,8364,0.621,0.338,44,3
71.13,1,71.13,1,71,71,71,1,1,71,2
5.75,159,5.167,24,919,2976,2177,0.731,0.308,124,1
1.58,12,0.75,8,19,48,39,0.813,0.396,6,1
1.46,24,2.143,7,35,105,88,0.838,0.333,15,1
1.33,97,19.75,8,129,1264,437,0.346,0.102,158,1
1.91,33,2.75,8,63,176,127,0.721,0.358,22,1
2.81,8,1.125,8,23,72,36,0.5,0.319,9,1
3.04,85,7.5,8,258,480,400,0.833,0.542,60,1
1.75,151,11.5,8,264,736,672,0.913,0.359,92,1
5.1,10,0.727,11,51,88,88,1,0.58,8,1
2.18,11,1.4,5,24,35,35,1,0.686,7,1
1.67,48,4,8,80,256,198,0.773,0.313,32,1
2.12,18,1.2,10,38,120,109,0.908,0.317,12,1
2.25,202,12.8,10,455,1280,961,0.751,0.355,128,1
1.3,27,2.833,6,35,102,89,0.873,0.343,17,1
1.87,45,2.5,10,84,250,208,0.832,0.336,25,1
1.29,451,36.778,9,582,2979,2323,0.78,0.195,331,1
1.73,145,12.667,9,251,1026,634,0.617,0.244,114,1
15.69,100,5.048,24,1567,2944,2351,0.797,0.532,122,1
1.99,178,8.167,12,354,1176,993,0.843,0.301,98,1
1.26,91,7.714,7,115,378,331,0.876,0.304,54,1
1.98,361,21.429,14,716,4200,1838,0.438,0.171,300,1
2.2,25,1.625,8,55,104,103,0.99,0.529,13,1
2.2,10,0.857,7,22,42,42,1,0.524,6,1
1.36,56,5.143,7,76,252,220,0.873,0.302,36,1
1.4,83,11.5,6,116,414,308,0.744,0.28,69,1
2.4,10,51,1,24,51,51,1,0.471,51,2
1.56,9,0.857,7,14,42,40,0.952,0.333,6,1
2.25,36,3,8,81,192,173,0.901,0.424,24,1
1.57,21,2.333,6,33,84,84,1,0.393,14,1
2.77,80,8.75,8,221,560,475,0.848,0.395,70,1
1.57,21,2.333,6,33,84,84,1,0.393,14,1
1.57,144,12.333,9,227,999,768,0.769,0.228,111,1
2,23,2,8,46,128,100,0.781,0.359,16,1
10.03,83,3.143,28,831,1960,1584,0.808,0.424,70,1
1.89,150,14.778,9,283,1197,859,0.718,0.236,133,1
2.8,5,2.833,6,14,102,64,0.627,0.137,17,5
5,3,0.5,8,15,32,23,0.719,0.469,4,1
8,258,7.417,24,2063,4272,3987,0.933,0.483,178,1
1.76,21,1.857,7,37,91,89,0.978,0.407,13,1
27.15,20,183.33,3,543,1650,619,0.375,0.329,550,2
2.08,60,5,8,125,320,317,0.991,0.391,40,1
1.28,307,29.667,9,393,2403,1754,0.73,0.164,267,1
9,1,0.111,9,9,9,9,1,1,1,4
2.18,22,3.8,5,48,95,76,0.8,0.505,19,1
2.08,24,1.182,11,50,143,112,0.783,0.35,13,1
1.47,30,3.286,7,44,161,135,0.839,0.273,23,1
1.48,187,11.5,10,276,1150,872,0.758,0.24,115,1
1.89,128,7.9,10,242,790,646,0.818,0.306,79,1
2.41,107,10.25,8,258,656,501,0.764,0.393,82,1
2.98,59,4.778,9,176,387,348,0.899,0.455,43,1
2.45,503,24.286,14,1232,4760,2819,0.592,0.259,340,1
1.56,18,1.222,9,28,99,93,0.939,0.283,11,1
8,1,8,1,8,8,8,1,1,8,2
4.89,161,3.387,31,787,3255,1485,0.456,0.242,105,5
2.11,36,2.1,10,76,210,172,0.819,0.362,21,1
1.84,116,8.444,9,213,684,650,0.95,0.312,76,1
2.07,109,9.222,9,225,747,597,0.798,0.301,83,1
2.27,29,2.75,8,66,176,160,0.909,0.375,22,1
2.33,6,0.571,7,14,28,28,1,0.5,4,1
3.18,11,1,8,35,64,60,0.938,0.547,8,1
1.98,82,5.4,10,162,540,372,0.689,0.3,54,1
2.07,54,3.4,10,112,340,290,0.853,0.329,34,1
2.22,109,9.222,9,242,747,549,0.735,0.324,83,1
2.27,58,3.8,10,132,380,337,0.887,0.347,38,1
2.08,107,6.818,11,223,825,560,0.679,0.27,75,1
1.34,456,59.556,9,609,4824,2377,0.493,0.126,536,1
1.86,365,30.111,9,678,2439,1646,0.67,0.279,271,1
1.43,63,5.714,7,90,280,219,0.782,0.321,40,1
1.72,69,2.8,10,119,280,273,0.975,0.425,28,1
1.69,88,7.375,8,149,472,424,0.897,0.316,59,1
1.84,38,2.6,10,70,260,251,0.966,0.269,26,1
1.04,26,2.571,7,27,126,117,0.929,0.214,18,1
1.91,119,11.375,8,227,728,682,0.935,0.312,91,1
2.13,61,4.875,8,130,312,300,0.964,0.416,39,1
1.55,109,12.286,7,169,602,577,0.958,0.281,86,1
40,2,86,1,80,86,86,1,0.93,86,2
2.2,5,44,1,11,44,44,1,0.25,44,2
2.32,44,7.111,9,102,576,276,0.479,0.177,64,1
1.44,79,8.111,9,114,657,285,0.434,0.174,73,1
1.43,42,3.111,9,60,252,147,0.583,0.238,28,1
1.43,141,18.286,7,201,896,594,0.663,0.225,128,1
1.65,23,2,7,38,98,96,0.98,0.388,14,1
1.88,106,13.556,9,199,1098,959,0.874,0.182,122,1
2.42,109,9.222,9,264,747,602,0.807,0.354,83,1
1.38,320,59.556,9,441,4824,1725,0.358,0.091,536,1
1.75,32,2.375,8,56,152,152,1,0.368,19,1
2.71,217,14.636,11,589,1771,1152,0.65,0.333,161,1
3.11,9,1.75,8,28,112,88,0.786,0.25,14,1
1.99,121,11.625,8,241,744,621,0.835,0.324,93,1
1.7,23,3,8,39,192,109,0.568,0.203,24,1
1.86,21,4.75,8,39,304,135,0.444,0.128,38,1
10,1,1.5,4,10,24,12,0.5,0.417,6,1
1.44,521,28.846,13,751,4875,2531,0.519,0.154,375,1
257,1,257,1,257,257,257,1,1,257,2
1.32,338,37.375,8,446,2392,1643,0.687,0.186,299,1
1.91,23,1.4,10,44,140,126,0.9,0.314,14,1
19.6,5,3.5,8,98,224,111,0.496,0.438,28,1
1.32,25,2.833,6,33,102,102,1,0.324,17,1
7,77,6.455,11,539,781,742,0.95,0.69,71,1
1.51,177,34.143,7,268,1673,797,0.476,0.16,239,1
2.18,11,1.333,6,24,48,48,1,0.5,8,1
2.49,82,8.375,8,204,536,400,0.746,0.381,67,1
1.65,31,2.25,8,51,144,109,0.757,0.354,18,1
1.38,45,8.429,7,62,413,238,0.576,0.15,59,1
1.83,6,1.4,5,11,35,30,0.857,0.314,7,1
2.56,18,1.75,8,46,112,111,0.991,0.411,14,1
34.88,16,269,2,558,1076,736,0.684,0.519,538,2
8,1,0.125,8,8,8,8,1,1,1,1
4.52,418,30.769,13,1891,5200,3168,0.609,0.364,400,1
1.68,63,4.778,9,106,387,234,0.605,0.274,43,1
30.27,176,20.118,17,5328,5814,5790,0.996,0.916,342,2
2.14,74,19.2,5,158,480,344,0.717,0.329,96,1
1.9,40,2.273,11,76,275,173,0.629,0.276,25,1
