mean_tr,wb_trans,eccen,height,blackpix,area,blackand,p_and,p_black,lenght,target
2.21,228,8.929,14,505,1750,1285,0.734,0.289,125,1
2.29,129,8.778,9,295,711,681,0.955,0.415,79,1
1.27,29,2.714,7,37,133,112,0.842,0.279,19,1
1.31,54,5,7,70,245,245,1,0.286,35,1
1.37,203,27.571,7,278,1351,1099,0.813,0.206,193,1
1.56,16,1.571,7,25,77,64,0.831,0.325,11,1
1.41,17,2.429,7,24,119,96,0.805,0.202,17,1
1.34,126,13.5,8,169,864,593,0.686,0.196,108,1
1.43,401,27.2,10,573,2720,2101,0.772,0.211,272,1
2.52,27,2.25,8,68,144,144,1,0.472,18,1
2.09,115,8.889,9,240,720,658,0.914,0.333,80,1
1.75,151,11.5,8,264,736,672,0.913,0.359,92,1
2.04,72,24,4,146,384,296,0.771,0.381,96,1
2.18,11,0.875,8,24,56,56,1,0.429,7,1
1.35,37,6.667,6,50,240,175,0.729,0.208,40,1
2.53,7,1.167,6,18,42,40,0.952,0.429,7,1
2.25,202,12.8,10,455,1280,961,0.751,0.355,128,1
1.3,27,2.833,6,35,102,89,0.873,0.343,17,1
1.87,45,3,9,84,243,237,0.975,0.346,27,1
1.29,351,27.1,10,454,2710,1659,0.612,0.168,271,1
1.89,37,2.273,11,70,275,256,0.931,0.255,25,1
1.4,187,13.1,10,261,1310,948,0.723,0.199,131,1
1.68,31,2.375,8,52,152,152,1,0.341,19,1
1.27,15,0.889,9,19,72,72,1,0.264,8,1
1.29,47,4.7,7,61,231,195,0.844,0.264,33,1
1.84,19,1.875,8,35,120,97,0.808,0.292,15,1
1.4,20,1.8,8,28,114,97,0.851,0.247,14,1
1.35,113,9.75,8,152,624,465,0.745,0.244,78,1
1.8,205,14.4,10,368,1440,900,0.625,0.256,144,1
1.28,260,74.429,7,333,3647,1409,0.386,0.091,521,1
3,7,0.625,8,21,40,40,1,0.525,5,1
3.87,47,3.083,12,182,444,332,0.748,0.41,37,1
4.79,398,28.385,13,1906,4797,3176,0.662,0.397,369,1
24.36,25,268,2,609,1072,737,0.688,0.568,536,2
6,12,1.857,7,72,91,89,0.978,0.791,13,1
1.81,358,21.75,12,649,3132,1768,0.564,0.207,261,1
1.39,79,18.8,5,110,470,397,0.845,0.234,94,1
2.35,37,5.125,8,87,328,202,0.616,0.265,41,1
1.41,213,25.429,7,301,1246,990,0.795,0.242,178,1
1.88,52,4.25,8,98,272,195,0.717,0.36,34,1
1.83,18,2,7,33,98,96,0.98,0.337,14,1
2.37,126,8.444,9,298,684,653,0.955,0.436,76,1
2.55,77,8.5,8,196,544,400,0.736,0.361,68,1
2.55,160,0.794,34,408,918,918,1,0.444,27,1
2.35,33,2.2,10,78,220,175,0.794,0.355,22,1
2.47,49,4.857,7,121,238,224,0.941,0.508,34,1
1.57,7,1,6,11,36,29,0.806,0.306,6,1
2.34,241,9.333,18,564,3024,2207,0.73,0.187,168,1
1.38,13,1.143,7,18,56,44,0.786,0.321,8,1
3.5,2,0.6,5,7,15,9,0.6,0.467,3,5
2.42,33,2.556,9,80,207,185,0.894,0.386,23,1
2.14,21,2.571,7,45,126,109,0.865,0.357,18,1
1.79,108,7.9,10,193,790,586,0.742,0.244,79,1
2.43,143,11.111,9,348,900,813,0.903,0.386,100,1
1.67,9,3.5,4,15,56,41,0.732,0.268,14,1
1.39,105,6.333,9,146,513,467,0.91,0.285,57,1
2.8,210,20.25,8,588,1296,1296,1,0.456,162,1
1.32,56,6.143,7,74,301,285,0.947,0.246,43,1
1.91,22,3,6,42,108,108,1,0.385,18,1
2.17,90,9.375,8,195,600,472,0.783,0.325,75,1
2.19,119,8.889,9,261,720,632,0.878,0.363,80,1
2.27,52,2.909,11,118,352,350,0.994,0.335,32,1
1.29,279,29.571,7,361,1449,1117,0.771,0.249,207,1
1.81,43,3.778,9,78,306,196,0.641,0.255,34,1
1.92,152,9.8,10,292,980,790,0.808,0.298,98,1
2.4,45,2.909,11,108,352,250,0.708,0.307,32,1
1.39,168,17.857,7,234,875,653,0.745,0.267,125,1
1.4,20,1.375,8,28,88,88,1,0.318,11,1
1.47,19,2.375,8,28,152,129,0.849,0.184,19,1
2.12,26,4.667,6,55,168,99,0.589,0.327,28,1
1.54,13,1.667,6,20,60,45,0.75,0.333,10,1
1.93,129,16.833,6,249,606,531,0.876,0.411,101,1
1.83,12,1,8,22,64,59,0.922,0.344,8,1
70,1,70,1,70,70,70,1,1,70,2
2.05,96,21.667,6,197,780,412,0.528,0.253,130,1
5.09,530,27.438,16,2696,7024,5084,0.724,0.384,439,1
1.24,221,24.375,8,273,1560,1506,0.965,0.175,195,1
1.36,25,2.571,7,34,126,111,0.881,0.27,18,1
1.28,533,56.667,9,684,4590,2717,0.592,0.149,510,1
1.51,45,4.429,7,68,217,154,0.71,0.313,31,1
2.12,81,8.375,8,172,536,400,0.746,0.322,67,1
1.74,65,4.875,8,113,312,275,0.881,0.362,39,1
2.45,11,1.286,7,27,63,43,0.683,0.429,9,1
1.86,44,3.75,8,82,240,215,0.896,0.342,30,1
1.36,368,24.636,11,502,2981,1781,0.598,0.168,271,1
2.14,22,2.875,8,47,184,184,1,0.255,23,1
1.54,58,5.222,9,89,423,302,0.714,0.211,47,1
2.19,59,5.125,8,129,328,320,0.976,0.393,41,1
2.06,431,26.667,12,888,3840,1975,0.514,0.231,320,1
1.35,177,15.222,9,240,1242,757,0.609,0.193,138,1
1.44,316,24.444,9,456,1980,1501,0.758,0.23,220,1
2.91,11,1,8,32,64,64,1,0.5,8,1
5.17,444,23.929,14,2290,4524,3264,0.721,0.507,322,1
2.91,333,27.778,9,971,2250,1729,0.768,0.432,250,1
1.97,33,2.3,10,65,230,205,0.891,0.282,23,1
2.82,11,0.9,10,31,90,80,0.889,0.344,9,1
2.67,6,0.833,6,16,30,30,1,0.533,5,1
2.46,26,1.727,11,64,209,165,0.789,0.306,19,1
2.25,4,0.571,7,9,28,28,1,0.321,4,1
1.72,60,4.444,9,103,360,328,0.911,0.285,40,1
1.79,218,29.667,6,390,1686,1141,0.675,0.23,281,1
2.83,6,1.1,10,17,110,41,0.373,0.154,11,1
1.4,375,33.889,9,525,2745,2003,0.73,0.191,305,1
2.88,25,2,10,72,200,155,0.775,0.36,20,1
2.49,101,8.333,9,251,675,594,0.878,0.371,75,1
1.26,274,32.889,9,345,2635,1564,0.594,0.131,293,1
2.05,56,4.875,8,115,312,309,0.99,0.369,39,1
1.84,88,5.3,10,162,530,471,0.889,0.306,53,1
3.63,1644,0.979,95,5966,8835,7968,0.902,0.675,93,3
5.9,10,0.667,12,59,96,93,0.969,0.615,8,1
2.78,156,10.889,9,433,882,859,0.974,0.491,98,1
1.7,10,2.2,5,17,55,46,0.836,0.309,11,1
2.11,19,1.5,8,40,96,93,0.969,0.417,12,1
1.71,28,3,7,48,147,134,0.912,0.327,21,1
1.45,62,5,8,90,320,279,0.872,0.281,40,1
2.83,206,13.364,11,582,1617,1073,0.664,0.361,147,1
2.2,20,1.5,8,44,96,89,0.927,0.458,12,1
2.08,24,1.182,11,50,143,112,0.783,0.35,13,1
1.47,30,3.286,7,44,161,135,0.839,0.273,23,1
1.48,187,11.5,10,276,1150,872,0.758,0.24,115,1
2.81,43,2.041,11,121,252,246,0.976,0.481,23,1
2.29,24,1.667,9,55,135,114,0.844,0.407,15,1
1.71,7,1,5,12,25,25,1,0.48,5,1
1.58,38,4.333,6,60,156,151,0.969,0.385,26,1
2.08,320,17.5,12,664,2504,1748,0.699,0.265,211,1
2.23,6,1.167,6,13,42,41,0.976,0.31,7,1
1.71,7,1,6,12,36,24,0.667,0.333,6,1
1.94,177,11.091,11,344,1342,881,0.656,0.256,122,1
2.66,29,16.25,4,77,260,164,0.631,0.296,65,1
1.85,65,3.7,10,120,370,256,0.692,0.324,37,1
1.58,26,1.1,10,41,110,110,1,0.373,11,1
2.85,60,4.667,9,171,378,356,0.942,0.452,42,1
16,5,87,1,80,87,87,1,0.92,87,2
1.56,9,1.143,7,14,56,43,0.768,0.25,8,1
3.4,20,2.75,8,68,176,137,0.778,0.385,22,1
2.14,7,1.571,7,15,77,32,0.416,0.195,11,1
1.65,183,13.5,10,301,1350,890,0.656,0.222,135,1
1.33,97,19.75,8,129,1264,437,0.346,0.102,158,1
1.91,23,1.5,10,44,150,150,1,0.293,15,1
3.16,183,13,10,575,1300,1126,0.865,0.444,130,1
2.07,81,5.75,8,168,368,291,0.791,0.456,46,1
2.18,19,1.5,8,41,96,87,0.906,0.427,12,1
2.58,19,1.5,8,49,96,87,0.906,0.51,12,1
2.21,228,8.778,18,505,2844,1198,0.42,0.177,158,1
2.53,207,15.5,10,524,1550,1050,0.678,0.338,155,1
1.98,38,2.75,8,75,176,138,0.784,0.426,22,1
2.24,25,1.875,8,56,120,94,0.783,0.467,15,1
1.83,6,1.4,5,11,35,30,0.857,0.314,7,1
2.56,18,1.75,8,46,112,111,0.991,0.411,14,1
34.88,16,269,2,558,1076,736,0.684,0.519,538,2
8,1,0.125,8,8,8,8,1,1,1,1
4.52,418,30.769,13,1891,5200,3168,0.609,0.364,400,1
1.68,63,4.778,9,106,387,234,0.605,0.274,43,1
30.27,176,20.118,17,5328,5814,5790,0.996,0.916,342,2
2.14,74,19.2,5,158,480,344,0.717,0.329,96,1
1.9,40,2.273,11,76,275,173,0.629,0.276,25,1
2.08,53,2.818,11,110,341,283,0.83,0.323,31,1
1.4,378,34,9,530,2754,2069,0.751,0.192,306,1
1.38,60,21.833,6,83,786,370,0.471,0.106,131,1
1.39,135,11,9,187,891,693,0.778,0.21,99,1
1.58,309,29.125,8,488,1864,1562,0.838,0.262,233,1
1.82,217,18.778,9,396,1521,942,0.619,0.26,169,1
2.02,125,9.111,9,253,738,674,0.913,0.343,82,1
1.21,19,1.571,7,23,77,77,1,0.299,11,1
2.4,45,3.222,9,108,261,252,0.966,0.414,29,1
2.99,101,5.583,12,302,804,604,0.751,0.376,67,1
1.26,182,30.125,8,230,1928,960,0.498,0.119,241,1
1.81,42,3.857,7,76,189,141,0.746,0.402,27,1
5.19,74,5.154,13,384,871,723,0.83,0.441,67,1
1.59,135,12.444,9,215,1008,842,0.835,0.213,112,1
32.75,4,136,1,131,136,136,1,0.963,136,2
2.5,4,0.667,6,10,24,17,0.708,0.417,4,1
1.88,274,22,9,515,1782,1213,0.681,0.289,198,1
7.15,13,1.889,9,93,153,131,0.856,0.608,17,1
1.61,28,2.444,9,45,198,185,0.934,0.227,22,1
2.25,4,0.571,7,9,28,28,1,0.321,4,1
1.61,54,3.556,9,87,288,288,1,0.302,32,1
1.4,378,34,9,530,2754,2069,0.751,0.192,306,1
1.38,60,21.833,6,83,786,370,0.471,0.106,131,1
1.39,135,11,9,187,891,693,0.778,0.21,99,1
1.58,309,29.125,8,488,1864,1562,0.838,0.262,233,1
1.82,217,18.778,9,396,1521,942,0.619,0.26,169,1
2.02,125,9.111,9,253,738,674,0.913,0.343,82,1
1.21,19,1.571,7,23,77,77,1,0.299,11,1
2.4,45,3.222,9,108,261,252,0.966,0.414,29,1
2.99,101,5.583,12,302,804,604,0.751,0.376,67,1
1.26,182,30.125,8,230,1928,960,0.498,0.119,241,1
1.4,378,34,9,530,2754,2069,0.751,0.192,306,1
1.38,60,21.833,6,83,786,370,0.471,0.106,131,1
1.39,135,11,9,187,891,693,0.778,0.21,99,1
1.58,309,29.125,8,488,1864,1562,0.838,0.262,233,1
1.82,217,18.778,9,396,1521,942,0.619,0.26,169,1
2.02,125,9.111,9,253,738,674,0.913,0.343,82,1
1.21,19,1.571,7,23,77,77,1,0.299,11,1
2.4,45,3.222,9,108,261,252,0.966,0.414,29,1
2.99,101,5.583,12,302,804,604,0.751,0.376,67,1
1.26,182,30.125,8,230,1928,960,0.498,0.119,241,1
1.89,61,4.125,8,115,264,234,0.886,0.436,33,1
2.72,167,9.8,10,454,980,926,0.945,0.463,98,1
2.21,114,8.444,9,252,684,508,0.741,0.369,76,1
1.63,16,1,9,26,81,71,0.877,0.321,9,1
2.26,944,16.845,43,2124,3865,3862,0.999,0.55,91,1
2.21,43,3.75,8,96,240,160,0.667,0.4,30,1
2.33,6,0.571,7,14,28,28,1,0.5,4,1
3.8,20,1.818,11,76,220,165,0.75,0.345,20,1
2.37,327,27.75,8,773,1784,1784,1,0.434,222,1
2.44,141,11.333,9,344,918,650,0.708,0.376,102,1
1.74,278,21.889,9,485,1773,1240,0.699,0.274,197,1
24.88,24,268.5,2,597,1074,704,0.655,0.556,537,2
1.94,77,8.429,7,149,413,383,0.927,0.36,59,1
1.99,178,9.833,12,354,1416,1055,0.746,0.251,118,1
2.68,19,1.5,8,51,96,93,0.969,0.533,12,1
1.26,66,4.556,9,83,369,267,0.723,0.225,41,1
1.33,40,4.571,7,53,224,180,0.804,0.237,32,1
2.31,668,33.462,13,1547,5629,3985,0.708,0.275,433,1
1.38,13,1,7,18,49,49,1,0.367,7,1
1.59,132,12.333,9,209,999,570,0.571,0.209,111,1
1.4,83,11.5,6,116,414,308,0.744,0.28,69,1
1.38,24,3.167,6,33,114,90,0.789,0.289,19,1
1.78,9,4.5,6,16,162,61,0.376,0.099,27,1
1.56,63,3.6,10,98,360,296,0.822,0.275,36,1
2.07,43,3.625,8,89,232,205,0.884,0.384,29,1
1.4,83,11.5,6,116,414,308,0.744,0.28,69,1
1.38,24,3.167,6,33,114,90,0.789,0.289,19,1
1.78,9,4.5,6,16,162,162,1,0.099,27,1
1.99,217,14.778,9,432,1197,1126,0.942,0.361,133,1
1.26,19,1.571,7,24,77,65,0.844,0.312,11,1
2.73,80,9.111,9,219,738,679,0.92,0.297,82,1
1.29,14,2.6,5,18,65,65,1,0.277,13,1
1.73,111,23.75,8,193,1520,693,0.456,0.127,190,1
1.93,123,10.222,9,238,828,575,0.694,0.287,92,1
1.51,51,3.333,9,77,270,162,0.6,0.285,30,1
1.28,326,40.333,9,417,3267,1738,0.532,0.128,363,1
2.14,117,9.5,10,250,950,630,0.664,0.263,95,1
1.37,380,28.667,9,522,2322,1748,0.753,0.225,258,1
2.11,9,1.4,5,19,35,35,1,0.543,7,1
2.21,14,2,7,31,98,83,0.847,0.316,14,1
2.31,29,2.3,10,67,230,142,0.617,0.292,23,1
2.17,19,1.5,8,41,96,87,0.906,0.427,12,1
2.17,60,5,8,131,320,317,0.991,0.409,40,1
3.04,152,6.455,11,464,781,720,0.923,0.59,71,1
1.44,56,6.429,7,81,315,210,0.667,0.257,45,1
1.33,97,19.75,8,129,1264,437,0.346,0.102,158,1
1.91,33,2.75,8,63,176,127,0.721,0.358,22,1
2.82,173,9.667,12,489,1392,1057,0.76,0.353,116,1
5.16,488,26.5,16,2517,6784,4875,0.719,0.371,424,1
1.75,8,0.4,10,14,40,36,0.9,0.35,4,1
2.31,29,3.222,9,67,261,170,0.652,0.257,29,1
1.97,33,2.3,10,65,230,182,0.791,0.282,23,1
2.55,49,4.75,8,125,304,244,0.803,0.411,38,1
1.34,66,4.667,9,88,378,228,0.603,0.232,42,1
1.2,40,4.571,7,48,224,181,0.807,0.214,32,1
1.4,45,14,5,63,350,146,0.417,0.18,70,1
2.4,10,51,1,24,51,51,1,0.471,51,2
1.56,193,15,9,302,1215,761,0.626,0.249,135,1
2.25,36,4.333,6,81,156,149,0.955,0.519,26,1
1.86,14,1.667,6,26,60,52,0.867,0.433,10,1
1.68,22,1.5,8,37,96,86,0.896,0.385,12,1
1.33,137,18.286,7,182,896,594,0.663,0.203,128,1
2.88,25,2.125,8,72,136,116,0.853,0.529,17,1
2.21,14,2,7,31,98,83,0.847,0.316,14,1
2.25,84,6.4,10,189,640,517,0.808,0.295,64,1
2.07,56,3.3,10,116,330,246,0.745,0.352,33,1
1.82,57,17.75,8,104,1144,224,0.196,0.091,142,1
1.71,140,7.818,11,240,946,637,0.672,0.254,86,1
5.13,424,24.773,15,2177,5640,3395,0.601,0.386,378,1
1.37,83,15.833,6,114,570,486,0.85,0.2,95,1
1.34,32,3.333,6,43,120,116,0.967,0.358,20,1
1.89,62,4.125,8,117,264,258,0.976,0.444,33,1
1.24,75,5.75,8,93,368,341,0.927,0.254,46,1
1.92,38,3,8,73,192,185,0.964,0.241,24,1
1.44,18,1.571,7,26,77,68,0.883,0.338,11,1
1.28,36,2.667,9,46,216,101,0.468,0.213,24,1
2.47,17,0.36,25,42,225,98,0.436,0.187,9,5
1.93,84,6.125,8,162,392,298,0.76,0.413,49,1
2.4,70,5.778,9,168,468,387,0.827,0.359,52,1
2.88,25,2,8,72,128,119,0.93,0.563,16,1
2.33,312,18.615,13,726,3146,1932,0.614,0.231,242,1
2.21,14,2.143,7,31,105,88,0.838,0.295,15,1
2.25,4,0.667,6,9,24,19,0.792,0.375,4,1
1.61,23,2.571,7,37,126,109,0.865,0.294,18,1
1.31,26,5.167,6,34,186,105,0.565,0.183,31,1
2.08,13,1.125,8,27,72,71,0.986,0.375,9,1
2.08,53,4.875,8,110,312,236,0.756,0.352,39,1
1.83,70,4,10,128,400,297,0.738,0.32,40,1
1.6,32,2.375,8,51,152,152,1,0.336,19,1
1.43,67,5.444,9,96,441,302,0.685,0.218,49,1
1.85,27,1.6,10,50,160,142,0.888,0.313,16,1
1.77,30,2.25,8,53,144,119,0.826,0.369,18,1
1.67,48,2.6,10,80,260,179,0.689,0.308,26,1
1.25,268,57.778,9,336,4680,1504,0.321,0.071,520,1
1.47,63,6.429,7,93,315,211,0.67,0.295,45,1
1.3,27,2.833,6,35,102,89,0.873,0.343,17,1
2.47,17,0.36,25,42,225,98,0.436,0.187,9,5
1.86,365,22.273,11,679,2695,2235,0.829,0.253,245,1
1.54,13,1.833,6,20,66,47,0.712,0.303,11,1
2.18,61,3.091,11,133,374,340,0.905,0.356,34,1
2.45,107,6.25,16,262,1600,534,0.334,0.164,100,1
1.73,70,4,10,121,400,273,0.683,0.305,40,1
1.52,21,2,7,32,98,96,0.98,0.327,14,1
1.37,62,28.286,7,85,1386,498,0.359,0.612,198,1
7.49,67,0.906,11,502,110,660,0.6,0.456,10,1
2.11,112,9.5,8,236,608,549,0.903,0.388,76,1
2.07,15,1.125,8,31,72,69,0.958,0.431,9,1
4.33,324,23.75,12,1404,3420,2421,0.708,0.411,285,1
1.4,35,3,7,49,147,116,0.789,0.333,21,1
7.56,9,1.6,10,68,160,127,0.794,0.425,16,1
1.6,64,5.875,8,102,376,226,0.602,0.271,47,1
2,12,1.286,7,24,63,54,0.857,0.381,9,1
10.04,82,3.273,22,823,1584,1356,0.856,0.52,72,1
2.11,9,1.4,5,19,35,35,1,0.543,7,1
2.19,89,7.222,9,195,585,414,0.708,0.332,65,1
2.34,213,18.9,10,498,1890,973,0.515,0.263,189,1
1.84,31,2.25,8,57,144,127,0.882,0.396,18,1
1.88,362,27.1,10,679,2710,2044,0.754,0.251,271,1
2.42,31,2.75,8,75,176,176,1,0.426,22,1
2.42,19,2,8,46,128,100,0.781,0.359,16,1
2.91,68,7.125,8,198,456,437,0.958,0.434,57,1
1.97,33,6.83,6,65,246,161,0.655,0.264,41,1
2.8,220,15.5,10,617,1550,1243,0.803,0.399,155,1
2.44,29,2.2,10,71,220,171,0.777,0.323,22,1
1.99,279,22.5,8,550,1440,1284,0.897,0.38,180,1
1.4,238,21.556,9,333,1746,1207,0.691,0.191,194,1
10,1,0.1,10,10,10,10,1,1,1,4
1.94,77,9,7,149,441,415,0.941,0.338,63,1
2.08,49,3.1,10,102,310,295,0.952,0.329,31,1
4.5,2,1.125,8,9,72,23,0.319,0.125,9,5
1.27,575,66.875,8,731,4280,2984,0.697,0.171,535,1
1.35,20,3,5,27,75,70,0.933,0.36,15,1
1.77,52,6.5,6,92,234,217,0.927,0.393,39,1
2.01,163,16.5,8,328,1056,922,0.873,0.311,132,1
1.67,123,14.286,7,206,700,443,0.633,0.294,100,1
1.84,88,5.3,10,162,530,471,0.889,0.306,53,1
15.91,23,23.167,12,366,3336,479,0.144,0.11,278,2
1.68,56,2.8,10,94,280,238,0.85,0.336,28,1
7.49,67,27.545,11,502,3333,666,0.2,0.151,303,1
2.71,146,13.667,9,396,1107,723,0.658,0.356,123,1
1.59,152,11.625,8,242,744,621,0.835,0.324,93,1
4.5,2,0.8,5,9,20,13,0.65,0.45,4,1
2.64,49,4.375,8,129,280,276,0.982,0.461,35,1
1.49,37,6.667,6,55,240,149,0.621,0.229,40,1
2.75,218,13.5,12,600,3240,1176,0.363,0.186,270,1
1.35,49,6.4,5,66,160,159,0.994,0.413,32,1
38.65,268,21.25,24,10359,12240,11341,0.927,0.846,510,2
2.71,17,2.429,7,46,119,102,0.857,0.387,17,1
5.19,377,21.063,16,1956,5392,3225,0.598,0.363,337,1
4.97,300,14.188,16,1490,3632,2654,0.731,0.41,227,1
1.57,23,2,7,36,98,77,0.786,0.367,14,1
2.24,50,4.125,8,112,264,229,0.867,0.424,33,1
2.19,69,6.375,8,151,408,303,0.743,0.37,51,1
2.91,98,10.25,8,285,656,492,0.75,0.434,82,1
2.27,52,2.909,11,118,352,350,0.994,0.335,32,1
2.74,58,3.909,11,159,473,356,0.753,0.336,43,1
2.1,10,0.857,7,21,42,42,1,0.5,6,1
2.19,37,2.091,11,81,253,217,0.858,0.32,23,1
2.57,14,2.286,7,36,112,76,0.679,0.321,16,1
1.95,135,10.111,9,263,819,744,0.908,0.321,91,1
17.98,29,167.9,2,522,678,534,0.788,0.767,339,2
22,1,2.25,4,22,36,22,0.611,0.611,9,1
2.02,112,8.3,10,226,830,690,0.833,0.273,83,1
1.59,152,11.5,8,242,736,649,0.88,0.329,92,1
1.87,180,15.333,9,336,1242,756,0.609,0.271,138,1
2.09,11,1.333,6,23,48,46,0.958,0.479,8,1
1.49,73,5.7,10,109,570,340,0.597,0.191,57,1
1.47,30,2.889,9,44,234,121,0.517,0.188,26,1
2.41,159,9.8,10,383,980,818,0.835,0.391,98,1
2.56,9,2.167,6,23,78,57,0.727,0.295,13,1
1.24,25,3.167,6,31,114,106,0.93,0.272,19,1
2.53,7,2.6,5,18,65,50,0.769,0.277,13,1
1.48,21,2.143,7,31,105,105,1,0.295,15,1
1.72,69,3.778,9,119,306,294,0.961,0.388,34,1
1.31,336,28.778,9,441,2331,1624,0.697,0.189,259,1
1.24,111,11.625,8,138,744,400,0.538,0.185,93,1
1.29,323,54.333,6,416,1956,1400,0.716,0.213,326,1
1.38,751,56.778,9,1035,4599,3670,0.798,0.225,511,1
3,10,1.75,8,30,112,62,0.554,0.268,14,1
12,1,14,1,12,14,14,1,0.857,14,2
2.1,745,37.462,13,1564,6331,3988,0.63,0.247,487,1
1.4,42,4,8,59,256,157,0.613,0.23,32,1
2.13,16,1.25,8,34,80,74,0.925,0.425,10,1
1.42,26,4,6,37,144,111,0.771,0.257,24,1
1.29,364,33.875,8,470,2168,1704,0.786,0.217,271,1
1.15,91,11.333,6,105,408,274,0.672,0.257,68,1
66,1,67,1,66,67,67,1,0.985,67,2
1.71,17,2.167,6,29,78,77,0.987,0.372,13,1
16.66,161,5.167,24,2683,2976,2859,0.961,0.902,124,1
1.6,62,4.444,9,99,360,315,0.875,0.275,40,1
3.31,16,94,1,53,94,94,1,0.564,94,2
1.85,391,23.818,11,722,2882,1951,0.677,0.251,262,1
1.99,178,8.417,12,354,1212,960,0.792,0.292,101,1
2.67,6,1.75,8,16,112,112,1,0.143,14,1
1.28,409,27.1,10,524,2710,2084,0.769,0.193,271,1
2.14,117,9,11,250,1089,654,0.601,0.23,99,1
1.03,35,95,1,36,95,95,1,0.379,95,1
1.94,31,2.375,8,60,152,107,0.704,0.395,19,1
2.17,35,2.667,9,76,216,156,0.722,0.352,24,1
3.36,59,4.556,9,198,369,360,0.976,0.538,41,1
1.75,36,3,8,63,192,120,0.625,0.328,24,1
2.24,141,10.333,9,315,837,749,0.895,0.376,93,1
1.78,27,4,6,48,144,141,0.979,0.333,24,1
1.92,364,23.727,11,698,2871,2257,0.784,0.243,261,1
2.06,64,4.5,8,132,288,276,0.958,0.458,36,1
1.71,7,1,7,12,49,43,0.878,0.245,7,1
1.51,585,47.4,10,886,4740,2740,0.578,0.187,474,1
2.11,61,5,9,129,405,374,0.923,0.319,45,1
31,1,0.032,31,31,31,31,1,1,1,4
127,58,2.473,74,7366,13542,8289,0.612,0.544,183,1
3.43,113,12.5,8,388,800,703,0.879,0.485,100,1
1.36,25,2.286,7,34,112,78,0.696,0.304,16,1
1.64,443,25.917,12,727,3732,2914,0.781,0.195,311,1
22,1,0.045,22,22,22,22,1,1,1,4
1.51,39,4.833,6,59,174,152,0.874,0.339,29,1
